Hour;EOM_price;PROD_electrolysis_base;PROD_electrolysis_peak
1.0;-7.869018263542674e-7;0.0031307692296478284;0.002907142857115794
0.0;0.0;2.0;-9.38363836361345e-7;0.003130769229647828;0.002907142857115794
0.0;0.0;3.0;-9.178736668965375e-7;0.0031307692296478284;0.002907142857115794
0.0;0.0;4.0;-1.0974815721321839e-6;0.003130769229647828;0.002907142857115794
0.0;0.0;5.0;-1.2853616793967206e-6;0.003130769229647828;0.002907142857115794
0.0;0.0;6.0;-1.040012962295278e-6;0.003130769229647828;0.002907142857115794
0.0;0.0;7.0;-5.935933281999285e-6;0.003130769229647828;0.0029071428571157934
0.0;0.0;8.0;-0.00025018350991563116;0.003130769229647833;0.002907142857115794
0.0;0.0;9.0;6.28020189904033;0.0031307692295300914;0.002907142857113178
0.0;0.0;10.0;2.8680748112180847;0.0031307692295971397;0.002907142857114663
0.0;0.0;11.0;9.856583621360251e-5;0.003130769229647826;0.0029071428571157934
0.0;0.0;12.0;-0.00010796688129198874;0.00313076922964783;0.002907142857115794
0.0;0.0;13.0;-3.578927038351278e-9;0.003130769229647828;0.002907142857115794
0.0;0.0;14.0;-0.0015014114877500914;0.0031307692296478557;0.002907142857115794
0.0;0.0;15.0;0.00035921929902020923;0.0031307692296478227;0.0029071428571157934
0.0;0.0;16.0;7.487626923594161;0.0031307692295044795;0.002907142857112614
0.0;0.0;17.0;10.063662251607305;0.0031307692294461472;0.002907142857111337
0.0;0.0;18.0;10.01649088792828;0.0031307692294473403;0.0029071428571113625
0.0;0.0;19.0;10.013676788472738;0.003130769229447228;0.0029071428571113603
0.0;0.0;20.0;9.914584553296367;0.003130769229449556;0.002907142857111411
0.0;0.0;21.0;9.952004193156144;0.003130769229448954;0.0029071428571113976
0.0;0.0;22.0;10.043267709126923;0.0031307692294466178;0.002907142857111347
0.0;0.0;23.0;9.20604410851135;0.0031307692294661174;0.0029071428571117728
0.0;0.0;24.0;5.461074084561853;0.0031307692295468887;0.0029071428571135487
0.0;0.0;25.0;117.52465406262479;1.1329536563383014e-12;3.259880740437457e-14
0.0;0.0;26.0;97.90081889303677;1.8266753854700768e-12;5.6304187295766023e-14
0.0;0.0;27.0;79.11094950669126;4.426605602570292e-12;1.860433330980184e-13
0.0;0.0;28.0;68.6375362287992;2.1379160910788062e-11;0.0029071428564948444
0.0;0.0;29.0;65.96084625820589;3.761544648003357e-9;0.002907142856840542
0.0;0.0;30.0;65.6306345119389;0.0031307690251762914;0.0029071428568590955
0.0;0.0;31.0;73.49578431107378;7.708046652504561e-12;5.98182342826789e-13
0.0;0.0;32.0;102.26348735319152;1.607755927011759e-12;4.8466848196130215e-14
0.0;0.0;33.0;106.4427980459189;1.4420405292322612e-12;4.2759520255269227e-14
0.0;0.0;34.0;92.9941730780929;2.158076506111876e-12;6.886180077718304e-14
0.0;0.0;35.0;69.42225572360786;1.6647705952712252e-11;0.002907142856171793
0.0;0.0;36.0;53.67317603901071;0.003130769225994265;0.0029071428570551444
0.0;0.0;37.0;38.13939049602585;0.0031307692286632934;0.002907142857096584
0.0;0.0;38.0;33.969140203788044;0.003130769228938004;0.0029071428571017903
0.0;0.0;39.0;44.64284268591922;0.003130769228019798;0.0029071428570851742
0.0;0.0;40.0;65.40247809081029;0.0031307691170147133;0.002907142856870893
