Hour;EOM_price;PROD_electrolysis_base;PROD_electrolysis_peak
1.0;1.8127585779263104e-8;0.00313076923007067;0.0029071428569879365
2.0;-9.147802296916031e-7;0.0031307692300706694;0.002907142856987936
3.0;-8.10483993050196e-7;0.0031307692300706694;0.0029071428569879365
4.0;-7.678836672283243e-7;0.0031307692300706694;0.002907142856987936
5.0;-9.830806448243158e-7;0.0031307692300706694;0.002907142856987936
6.0;-8.068776349351842e-7;0.0031307692300706694;0.002907142856987936
7.0;-1.417319917717714e-6;0.0031307692300706694;0.002907142856987936
8.0;0.00027480771677127456;0.003130769230070666;0.0029071428569879356
9.0;6.785007351375967;0.0031307692299907177;0.002907142856971621
10.0;3.6436498848492724;0.003130769230030005;0.002907142856979605
11.0;0.00020464907461196515;0.0031307692300706668;0.0029071428569879356
12.0;2.2809810325208238e-5;0.00313076923007067;0.0029071428569879365
13.0;-1.4850576006609639e-6;0.0031307692300706694;0.0029071428569879365
14.0;-0.0012650304268328467;0.003130769230070687;0.0029071428569879395
15.0;-0.0003462144770717076;0.003130769230070672;0.0029071428569879365
16.0;7.875433566893909;0.0031307692299760853;0.0029071428569686637
17.0;10.000678053935983;0.0031307692299458777;0.002907142856962586
18.0;10.013789289197703;0.0031307692299456895;0.0029071428569625484
19.0;9.951640292469234;0.0031307692299467117;0.0029071428569627535
20.0;10.154870669456077;0.0031307692299434604;0.0029071428569621013
21.0;10.04371898349805;0.003130769229945125;0.0029071428569624348
22.0;9.97944889028997;0.0031307692299462073;0.002907142856962652
23.0;9.438510971067311;0.0031307692299540925;0.002907142856964235
24.0;6.056304013114818;0.0031307692300002006;0.002907142856973542
25.0;117.50241010976937;7.055942501426544e-13;1.866853174446163e-13
26.0;96.9506365621756;1.1713865044482057e-12;3.339261777325162e-13
27.0;78.75793432928107;2.827456767971499e-12;1.1117495220078398e-12
28.0;68.63604282416173;1.3221268150134382e-11;0.0029071428533924046
29.0;66.02539266533402;2.605710818327633e-10;0.0029071428553802954
30.0;65.58828054372626;0.0031307691076521886;0.0029071428555233403
31.0;73.46433027279801;4.8052907593145946e-12;3.4541199653636458e-12
32.0;101.44771439485311;1.0234186795300968e-12;2.8474145264929783e-13
33.0;105.66692923122757;9.14899884145508e-13;2.501439058448273e-13
34.0;92.63026161142189;1.3609804301690795e-12;4.0059564799223196e-13
35.0;69.64523119680139;9.692676786765771e-12;0.002907142850527264
36.0;54.35176732512213;0.003130769227613645;0.0029071428566195844
37.0;39.067096769165545;0.0031307692294112624;0.002907142856870146
38.0;35.051997497311376;0.003130769229587966;0.002907142856900604
39.0;45.31680276049381;0.0031307692289988405;0.0029071428568037453
40.0;65.58704843338735;0.0031307691100411453;0.002907142855525105
41.0;86.17121609137303;1.7944457128193788e-12;5.706070222711393e-13
42.0;117.77456142705383;7.01463924978751e-13;1.8547427032966764e-13
43.0;117.57776358795383;7.043390821033227e-13;1.863171280585075e-13
44.0;117.80105405572557;7.011751241649358e-13;1.8538964913259216e-13
45.0;99.15594417646008;1.0939439653836756e-12;3.0788641507406587e-13
46.0;75.41044106533107;3.824233165568627e-12;1.948335150327984e-12
47.0;73.08491920165989;5.061011813454147e-12;4.074572246679057e-12
48.0;68.20861177792541;1.5692523258008867e-11;0.002907142853983757
49.0;130.05469141228875;9.482202531205638e-13;2.4563725388500175e-13
50.0;124.73368739670434;1.0340201605845168e-12;2.699571750665054e-13
51.0;125.50633569273631;1.0206084649834276e-12;2.6613063279509903e-13
52.0;126.48404095501026;1.0041232783113068e-12;2.614399393988211e-13
53.0;127.50571218455066;9.87463025997308e-13;2.567136682835759e-13
54.0;135.68660030422708;8.718679248956824e-13;2.243099474062478e-13
