periods,weights,selected_periods
20,42.06053948711599,true
28,53.07856759054251,true
82,31.756173786430228,true
121,50.75377057338154,true
161,54.8285253414387,true
214,44.67016020489703,true
272,52.45430109862482,true
303,35.39796191756922,true
