Year;EOM_avg;REC_y;CAP_Biomass;CAP_SPP_lignite;CAP_Solar;CAP_ICE;CAP_WindOffshore;CAP_WindOnshore;CAP_Nuclear;CAP_CCGT_old;CAP_CCGT_new;CAP_SPP_coal;CAP_OCGT;FS_Biomass;FS_SPP_lignite;FS_Solar;FS_ICE;FS_WindOffshore;FS_WindOnshore;FS_Nuclear;FS_CCGT_old;FS_CCGT_new;FS_SPP_coal;FS_OCGT
2021.0;153.52475013930652;2.0564483075667295e-9;12.6;24.35;110.84;14.407499999999999;12.708;164.87;78.48;59.5;90.0;22.470000000000002;11.39;110.37599999999975;213.30599999952804;137.34215934290341;0.0;46.29264014459302;354.4815821335945;687.4847999999996;1.085428705720698;435.4509495667556;195.30774344868536;0.0
2022.0;275.772190781143;-4.891887796731424e-6;12.6;24.35;166.25999999999985;21.611249999996282;12.708;247.30499999999986;78.48;59.5;90.0;22.470000000000002;11.39000000000062;110.37599999999975;209.96812004470726;206.01323901426832;124.4208135807562;46.29264014459302;531.7223732002352;687.4847999999996;0.0;114.94021390280922;180.6229384694352;0.0
2023.0;171.4899553193359;1.4300804085871622e-11;11.76;23.863;297.42066666666597;20.170499999996583;18.355999999999945;442.40116666666603;74.556;55.533333333333324;85.5;20.971999999999998;10.251000000001252;103.01759999999997;209.03987999964866;368.53479423668693;31.147894285069956;66.8671468754781;951.192245391625;653.1105600000005;0.0;17.54092174036529;183.7147199816623;0.0
2024.0;64.04166717364104;2.4896896440211212e-11;10.92;23.376;458.33616999218793;18.729749999996884;30.357999999999528;705.9976191696255;70.632;51.56666666666667;81.0000000000001;19.474;9.112000000001895;88.36144874535873;37.71854899874749;567.9256522161803;4.9635325062559494e-11;110.5879736785831;1517.9423365420485;614.5656542304478;0.0;9.214013385692125;18.04348831315534;0.0
2025.0;64.54784736446166;2.6767165058893318e-11;10.08;22.889;474.44171697160243;17.28899999999723;29.652000000000044;771.2752422301819;66.708;47.6;76.50000000000021;17.976000000000003;7.973000000002675;74.93864981631287;36.0977580432866;587.8820812989728;0.0;108.01616033716026;1658.2936139144435;565.2301300458602;0.0;11.52275781378794;16.85674362500947;0.0
2026.0;65.57305389026446;1.4618611503173202e-10;9.240000000000036;22.402;513.2650963472659;15.84824999999763;28.946000000000602;818.2817099040491;62.784000000000006;43.633333333333326;72.00000000000031;16.478;6.834000000003638;65.62005527357326;36.047381224053126;635.9882411366957;0.0;105.44434699568076;1759.360679065569;519.3081155596581;2.309256651700932e-10;15.44279660513084;16.40966269532229;0.0
2027.0;59.55277371178392;7.787172219005164e-11;8.400000000000073;21.915000000000003;510.3375803420958;14.407499999998095;28.24000000000114;807.2903765707596;58.86;39.666666666666664;67.50000000000044;14.98;5.69500000000486;63.9836355647304;41.59388601811393;632.3607477259955;0.0;102.8725336543914;1735.7285735903995;501.4267271326932;8.506506928655417e-10;26.86416720277984;21.068080310681555;0.0
2028.0;61.45302219628123;7.116718543145022e-11;7.560000000000106;21.428;533.7960054522857;12.966749999998637;27.534000000001754;827.8304017077539;54.93599999999999;35.699999999999996;63.00000000000061;13.482000000000001;4.55600000000647;56.81412300059529;43.77158940183194;661.4281490198637;0.0;100.30072031300784;1779.891008282049;462.1080534758397;0.005133286484735351;56.87254637027491;1.1282833031797446;9.165656367249072e-12
2029.0;61.69591387167789;4.639855053750321e-9;6.720000000000147;20.941000000000003;584.2957634244019;11.52599999999929;26.828000000002387;910.4417012455324;51.012;31.733333333333334;58.50000000000083;11.984000000001835;3.4170000000087324;49.867922620390914;9.954978419442508;723.9656127620908;0.0;97.66420712540439;1956.890608968298;424.6156615240614;0.1038651979041061;81.22512318347307;1.7385849627977568;1.2070760915622073e-10
2030.0;61.861379314029456;1.1417764494260425e-8;5.880000000000198;20.454;628.9533951443544;10.085250000000086;26.122000000003055;997.3585603307193;47.088;27.766666666666662;54.00000000000113;10.486000000003756;2.278000000012308;43.15049959902193;10.943760879351847;779.2097054298865;0.0;95.00679019466423;2141.532269971374;385.08894601517187;0.26489739986047534;71.16423001239217;2.3509200126061534;3.0639158258626075e-10
2031.0;62.59396218531197;5.320302808046202e-7;5.040000000000262;19.967;642.3522675648059;8.64450000000107;25.416000000003745;1055.4072303289593;43.164;23.8;49.50000000000158;8.988000000005782;1.1390000000198326;37.743570463557425;12.333615233987514;795.8289778864191;0.0;92.46775944599429;2264.0184913020153;351.3160696579102;1.2146327352494535;65.16899021203349;3.129075722077157;3.5670210271333017e-10
2032.0;63.377138110047326;3.68378517932528e-6;4.2000000000003475;19.480000000000004;634.9629342315094;7.2037500000023265;24.710000000004452;1130.033645211476;39.24;19.833333333333332;45.0000000000023;7.4900000000083935;1.8024811710014927;31.81618733042632;12.78330478748656;786.6892831747772;0.0;89.92937164512739;2420.0447857163886;313.70812676644846;2.682417906700399;57.25517710166793;3.1211292842650953;3.8147791459768497e-10
2033.0;65.23503300834133;1.2802474267754466e-5;3.3600000000004653;18.993000000000002;655.8735451313639;7.203750000004005;24.004000000005178;1185.2752099122542;35.316;15.866666666666667;40.50000000000392;5.99200000001193;3.8427217564897855;25.364664868746075;8.626112317398036;812.4555566365457;1.3575914149340248e-11;87.27422441826883;2534.619143348054;278.9539021594899;11.642003443995325;51.61733919938644;1.7188840391585154;0.8086501251231413
