Year;EOM_avg;REC_y;ADD_CAP_Biomass;ADD_CAP_SPP_lignite;ADD_CAP_Solar;ADD_CAP_ICE;ADD_CAP_WindOffshore;ADD_CAP_WindOnshore;ADD_CAP_Nuclear;ADD_CAP_CCGT_old;ADD_CAP_CCGT_new;ADD_CAP_SPP_coal;ADD_CAP_OCGT;CAP_Biomass;CAP_SPP_lignite;CAP_Solar;CAP_ICE;CAP_WindOffshore;CAP_WindOnshore;CAP_Nuclear;CAP_CCGT_old;CAP_CCGT_new;CAP_SPP_coal;CAP_OCGT;FS_Biomass;FS_SPP_lignite;FS_Solar;FS_ICE;FS_WindOffshore;FS_WindOnshore;FS_Nuclear;FS_CCGT_old;FS_CCGT_new;FS_SPP_coal;FS_OCGT
2021.0;157.87437345035337;-2.312917211120872e-11;2.218300331441934e-14;0.0;55.41999999999927;1.2909151229874311e-12;6.353999999999972;82.43499999999929;1.0985621040910302e-13;0.0;1.8696701725985276e-14;1.8695786536287798e-13;1.775492449987728e-12;12.6;24.35;110.84;14.407499999999999;12.708;164.87;78.48;59.5;90.0;22.470000000000002;11.39;110.37599999999975;213.30599999638824;137.34215934290341;0.0;46.29264014459302;354.4815821335945;687.4847999999996;1.2818437036939776;436.27890800883546;195.28501968597;0.0
2022.0;239.06587990322078;-6.950023309855459e-6;1.8962405967674258e-14;0.0;83.12999999999666;1.2253047895105315e-12;6.353999999999901;123.65249999999696;1.0594449503184098e-13;0.0;1.9047669574569694e-14;1.9546026067896451e-13;1.7919869066410787e-12;12.6;24.35;166.25999999999928;14.40750000000129;12.708;247.3049999999993;78.48;59.5;90.0;22.470000000000002;11.390000000001777;110.37599999999975;210.40856846648282;206.0132390140705;92.72015100902645;46.29264014459302;531.7223731997923;687.4847999999996;0.0;156.36052282366109;181.51742156760085;0.0
2023.0;113.45319860900482;-8.902817665381601e-9;1.6629147832405128e-14;0.0;51.32359291794493;1.2791388026456353e-12;3.274817924221895e-13;139.56837849944026;1.0281699391388621e-13;0.0;1.9326943014015578e-14;2.0456119594934135e-13;1.8040537786462197e-12;11.76;23.863;242.0006666666626;12.966750000002516;18.35599999999997;359.96616666666296;74.556;55.533333333333324;85.5;20.971999999999998;10.251000000003566;95.98683533796108;163.40842661558122;299.86371456457266;0.0;66.86714687548076;773.9514543234023;650.6344332139057;0.0;110.69095561251468;105.86558678070375;0.0
2024.0;73.8322597914242;-1.5049843844052974e-12;2.1101762945775416e-14;0.0;24.684608785707656;1.5615928551948227e-12;3.222171162688386e-13;49.52406781535781;1.2754875731885113e-13;0.0;2.6496960582022818e-14;2.673144024350292e-13;2.309821656615902e-12;10.92;23.376;285.9349262512742;11.526000000003796;24.00399999999987;488.5432118327699;70.632;51.56666666666667;81.00000000000001;19.474;9.112000000005372;78.68933696119242;106.6288170240794;354.30278060928987;0.0;87.4416536063675;1050.4007440442458;608.3395549956062;3.997484889574691e-10;55.36343049143344;56.35238890574417;0.0
2025.0;73.54100237392069;-3.4308951187539918e-12;2.7561819781491372e-14;0.0;30.214864316841552;1.9421672211810768e-12;3.107147944621962e-13;82.13472278991277;1.6100378058621278e-13;0.0;3.829940902353438e-14;3.595460200932726e-13;3.0775236878756447e-12;10.08;22.889;303.2302017036485;10.085250000005356;23.2980000000002;527.0759463147944;66.708;47.6;76.50000000000004;17.976000000000003;7.97300000000768;71.37139035252338;101.54601676897565;375.7334056276514;0.0;84.86984026499027;1133.2487132505662;568.8972612292315;8.668351360554376e-10;65.9994255845761;52.95117730431061;1.262882180956433e-11
2026.0;73.55396791594372;-1.7980290760653328e-13;3.7057928561666304e-14;0.0;72.71352377110343;2.4877008212668394e-12;3.18158170449808e-13;87.50009528562275;2.0800586576421027e-13;0.0;6.065821502289849e-14;5.146246786549702e-13;4.370521123278905e-12;9.24000000000002;22.402;326.0557326871567;8.644500000007298;22.592000000000517;598.2193357713737;62.784000000000006;43.633333333333326;72.00000000000006;16.478;6.834000000010757;65.93237198882018;11.777829438872883;404.01658600841;0.0;82.29802692361507;1286.211782655867;529.9438447079825;0.3693143755112908;176.19399142382434;2.4369500856184416;3.9846554292307364e-11
2027.0;73.10145928979681;1.686960703512721e-11;5.135712877504214e-14;0.0;80.29711931897053;3.3165280707666523e-12;3.3354674755326525e-13;96.81584596756959;2.7673749758555517e-13;0.0;1.1439241822862687e-13;8.266150606088704e-13;6.977541758500899e-12;8.400000000000041;21.915000000000003;391.3799231249268;7.203750000009786;21.88600000000083;674.7280977236632;58.86;39.666666666666664;67.50000000000009;14.98;5.6950000000151295;62.45924461525555;13.155586416484343;484.95997622882754;0.0;79.72621358224026;1450.7107635733769;498.96314495020476;0.7051286451326364;143.47190699498697;2.9541828405005517;3.557663147374681e-10
2028.0;73.00719242853197;2.052187785692207e-8;7.401020618146348e-14;0.0;48.86431875345865;4.6893146126311745e-12;3.5229969483927534e-13;62.43346075131301;3.812299636344216e-13;0.0;2.933729752207854e-13;1.7631024653689655e-12;1.4828773661234712e-11;7.560000000000057;21.428;464.28770911056404;5.763000000013103;21.18000000000115;760.5526103578994;54.93599999999999;35.699999999999996;63.00000000000012;13.482000000000001;4.556000000022107;56.52708491744602;13.753707736834457;575.3002212681075;0.0;77.15440024086313;1635.2392346375705;464.54424544468077;0.9270478061929147;117.70212249308489;3.5214012408575197;9.312057375257847e-10
2029.0;73.46078999035734;0.06873475241949709;1.170720707924804e-13;0.0;32.04882066491778;7.427682383605151e-12;3.7215539915973765e-13;60.96403273549222;5.582461571664664e-13;0.0;5.175442816297169e-11;4.4455950601445527e-10;0.4464360799406004;6.720000000000079;20.941000000000003;505.7626945306893;4.322250000017792;20.474000000001485;811.994737775879;51.012;31.733333333333334;58.500000000000185;11.984000000000188;3.417000000036935;50.71940402531012;16.492685552306064;626.6919936993843;0.0;74.58258689948163;1745.8432663919266;429.9620546121561;2.4624480115747263;112.30767975398867;5.152607176143669;1.1145440942934408e-9
2030.0;74.8042222453538;0.07771674170019302;2.761223666233225e-13;0.0;2.261789947968838;1.5687970135869615e-11;3.873782370364918e-13;86.31589844059762;9.203836889619406e-13;0.0;7.267362131090725;2.16348644393462e-11;1.9317180399613805;5.8800000000001065;20.454;530.4221818622738;2.88150000002522;19.768000000001834;861.9674371780379;47.088;27.766666666666662;54.0000000000003;10.48600000000038;2.724436079977536;44.38800431277658;5.645534587843306;657.2462253205989;2.3177516012838035e-11;72.01075325572783;1852.8743062389397;393.3349270516094;23.201182472181568;107.2923510764404;2.1047792333606044;0.1730353325620806
