Timestep;EOM_price;Demand;Biomass;SPP_lignite;Solar;ICE;WindOffshore;WindOnshore;Nuclear;CCGT_old;CCGT_new;SPP_coal;OCGT;electrolysis
1.0;160.83399013447556;-0.28487954000000004;0.0126;0.024349999999984034;1.683027812e-5;0.0;0.009528839995824;0.08506607987344;0.07848000000000001;6.169736505663889e-15;0.05239501247897549;0.02246999999999327;0.0;-2.961899633221435e-8
2.0;160.833990134465;-0.28233063199999997;0.0126;0.024349999999984034;1.5840144399999998e-5;0.0;0.009384660009360002;0.08531898748578;0.07848000000000001;6.1697365056671205e-15;0.049738366988756375;0.02246999999999327;0.0;-2.9618996332187245e-8
3.0;160.8339901344581;-0.28039142600000005;0.0126;0.024349999999984034;1.5840144399999998e-5;0.0;0.009435690000000002;0.08513718203937999;0.07848000000000001;6.169736505667928e-15;0.04792993644578787;0.02246999999999327;0.0;-2.961899633221435e-8
4.0;160.83399013445137;-0.277665108;0.0126;0.024349999999984034;1.683027812e-5;0.0;0.009073619992584;0.08458096506648001;0.07848000000000001;6.169736505668736e-15;0.04612091529363431;0.02246999999999327;0.0;-2.9618996332133034e-8
5.0;160.83399013445248;-0.278801248;0.0126;0.024349999999984034;1.683027812e-5;0.0;0.00874719000324;0.08574650050675;0.07848000000000001;6.169736505669544e-15;0.046417949842508396;0.02246999999999327;0.0;-2.961899633216014e-8
6.0;160.83399013446433;-0.28366492;0.0126;0.024349999999984034;1.683027812e-5;0.0;0.009467280003888;0.08676803139961;0.07848000000000001;6.1697365056671205e-15;0.04954000094681662;0.02246999999999327;0.0;-2.961899633210593e-8
7.0;160.8339901345105;-0.29589681;0.0126;0.024349999999984034;2.1780281680000002e-5;0.0;0.009099540004571999;0.08885069462959001;0.07848000000000001;6.169736505658235e-15;0.06005201770407339;0.02246999999999327;0.0;-2.961899633226856e-8
8.0;160.83399013462966;-0.310857744;0.0126;0.024349999999984034;0.0005286647916400001;0.0;0.008993430009108;0.08964901874600001;0.07848000000000001;6.169736505634001e-15;0.07381385305119191;0.02246999999999327;0.0;-2.961899633226856e-8
9.0;160.83399013481912;-0.31669256;0.0126;0.024349999999984034;0.00285419572812;0.0;0.0073045800036;0.08770225967058999;0.07848000000000001;6.169736505596035e-15;0.08095874716073813;0.02246999999999327;0.0;-2.9618996332349875e-8
10.0;160.83399013490393;-0.32209970599999993;0.0126;0.024349999999984034;0.0080527327166;0.0;0.007302150005256001;0.08641522081077001;0.07848000000000001;6.169736505579879e-15;0.08245682501491981;0.02246999999999327;0.0;-2.961899633232277e-8
11.0;160.8339901348562;-0.32911517;0.0126;0.024349999999984034;0.015675801377800003;0.0;0.007414740000540002;0.08646832230524001;0.07848000000000001;6.1697365055887645e-15;0.08168352887266539;0.02246999999999327;0.0;-2.961899633232277e-8
12.0;160.83399013483896;-0.333899634;0.0126;0.024349999999984034;0.020726826952280005;0.0;0.007492499998380001;0.08644672169732;0.07848000000000001;6.169736505591996e-15;0.0813608079114331;0.02246999999999327;0.0;-2.961899633232277e-8
13.0;160.83399013480695;-0.33468972399999997;0.0126;0.024349999999984034;0.022106899450000002;0.0;0.007544339996940001;0.08647552250788;0.07848000000000001;6.169736505598458e-15;0.08069018461047586;0.02246999999999327;0.0;-2.961899633237698e-8
14.0;160.83399013481002;-0.33232339;0.0126;0.024349999999984034;0.01928636405644;0.0;0.007662599996832;0.08674193066504;0.07848000000000001;6.169736505598458e-15;0.08075971784641156;0.02246999999999327;0.0;-2.9618996332295665e-8
15.0;160.8339901349508;-0.3291131580000001;0.0126;0.024349999999984034;0.014537291248439999;0.0;0.007424460006624;0.08622081484488;0.07848000000000001;6.169736505570993e-15;0.08305781443932875;0.02246999999999327;0.0;-2.9618996332349875e-8
16.0;160.83399013529157;-0.32351599600000003;0.0126;0.024349999999984034;0.008126983324200001;0.0;0.007514369996184;0.08455846443323001;0.07848000000000001;6.169736505516871e-15;0.08544340072913569;0.02246999999999327;0.0;-2.9618996332512505e-8
17.0;160.83399013787317;-0.320509878;0.0126;0.024349999999984034;0.00299576700484;0.0;0.007391249999604001;0.08465296725775001;0.07848000000000001;6.169736503705798e-15;0.08759711510943029;0.02246999999999327;0.0;-2.9618996336198793e-8
18.0;160.83399002547412;-0.321108626;0.0126;0.024349999999984034;0.0007256765737600001;0.0;0.007328070004536;0.08620011426229;0.07848000000000001;6.169736203383498e-15;0.08898185099677676;0.02246999999999327;0.0;-2.9618996948962755e-8
19.0;160.83399388147606;-0.32147224799999996;0.0126;0.024349999999984034;5.9400596919999995e-5;0.0;0.007090739996832;0.08707314064596;0.07848000000000001;6.1697329502735955e-15;0.08937412399931506;0.02246999999999327;0.0;-2.9619003587315817e-8
20.0;160.8339901356055;-0.31719631800000003;0.0126;0.024349999999984034;2.079014796e-5;0.0;0.005391360002736;0.08673653051306;0.07848000000000001;6.169736504893254e-15;0.08717485948979935;0.02246999999999327;0.0;-2.9618996333759338e-8
21.0;160.83399013488776;-0.31047439;0.0126;0.024349999999984034;1.881021304e-5;0.0;0.005158890004428001;0.08520918406578001;0.07848000000000001;6.169736505582302e-15;0.08221472826722019;0.02246999999999327;0.0;-2.961899633237698e-8
22.0;160.83399013463432;-0.301958728;0.0126;0.024349999999984034;1.881021304e-5;0.0;0.005058450000864;0.08489237449014002;0.07848000000000001;6.1697365056323854e-15;0.07411631589303597;0.02246999999999327;0.0;-2.9618996332295665e-8
