Timestep;H2M_price_h;H2M_price_d;H2M_price_m;H2M_price_y;demand;SMR;electrolysis;SMRCCS
6451.0;126.41987804893955;0.0;0.0;0.0;0.18835616438356165;2.3249072685206826e-12;0.16381134299296243;0.02467844577561508
6452.0;126.42087149161567;0.0;0.0;0.0;0.18835616438356165;2.3249106956165042e-12;0.08436802983109493;0.10412826325482312
6453.0;126.42083984431758;0.0;0.0;0.0;0.18835616438356165;2.324909810415996e-12;0.058058172577937744;0.1304412363374229
6454.0;126.42033108528118;0.0;0.0;0.0;0.18835616438356165;2.324907044743408e-12;0.0705829253364299;0.11791738339263508
6455.0;126.4197417962425;0.0;0.0;0.0;0.18835616438356165;2.3249043100056175e-12;0.07514005187011615;0.11335961416482333
6456.0;126.41984384389653;0.0;0.0;0.0;0.18835616438356165;2.324904981750204e-12;0.07247336673976859;0.1160257858668955
6457.0;262.1867363242238;0.0;0.0;0.0;0.18835616438356165;3.992906137778164e-12;2.2545249388553714e-12;0.18632232097420354
6458.0;261.1727904552441;0.0;0.0;0.0;0.18835616438356165;3.9809504422315524e-12;2.2137850380181115e-12;0.1863223209742016
6459.0;265.1091871477237;0.0;0.0;0.0;0.18835616438356165;4.027771855716454e-12;9.84688670730403e-13;0.186322320974209
6460.0;266.6963464538661;0.0;0.0;0.0;0.18835616438356165;4.046964180980585e-12;8.265327017542179e-13;0.18632232097421186
6461.0;272.0290588745348;0.0;0.0;0.0;0.18835616438356165;4.112813883169199e-12;6.540356086910742e-13;0.18632232097422105
6462.0;278.1030613067788;0.0;0.0;0.0;0.18835616438356165;4.190484607285202e-12;6.596416425274304e-13;0.18632232097423074
6463.0;267.63750804201425;0.0;0.0;0.0;0.18835616438356165;4.058431805038916e-12;6.500363244385526e-13;0.18632232097421353
6464.0;126.41597108128238;0.0;0.0;0.0;0.18835616438356165;2.847656235807052e-12;0.020804468096435724;0.16771951635677787
6465.0;126.41507355513487;0.0;0.0;0.0;0.18835616438356165;2.847654269527805e-12;0.08801936985392156;0.10049301696097446
6466.0;126.41429088584222;0.0;0.0;0.0;0.18835616438356165;2.847652131377591e-12;0.150427131456418;0.038076465145023664
6467.0;76.73981739295628;0.0;0.0;0.0;0.18835616438356165;2.577878319293767e-12;0.18719350555380856;7.100134296762205e-13
6468.0;0.02131641225789292;0.0;0.0;0.0;0.18835616438356165;2.2483193860576877e-12;0.18837130799873708;2.786882727415878e-13
6469.0;0.021311284749407723;0.0;0.0;0.0;0.18835616438356165;2.248319363790606e-12;0.18837131727965747;2.7868825962443555e-13
6470.0;0.021317996786456423;0.0;0.0;0.0;0.18835616438356165;2.2483193972364133e-12;0.18837128270636422;2.786882793269084e-13
6471.0;0.021310531525093733;0.0;0.0;0.0;0.18835616438356165;2.2483193586665323e-12;0.18837132827176414;2.786882566058144e-13
6472.0;101.63238053784687;0.0;0.0;0.0;0.18835616438356165;2.7061293050940572e-12;0.18867807464397987;1.4209030560539631e-12
6473.0;126.41443871814295;0.0;0.0;0.0;0.18835616438356165;2.8476495109370325e-12;0.13419348960187175;0.05432137132780595
6474.0;126.41508511319171;0.0;0.0;0.0;0.18835616438356165;2.8476508924111668e-12;0.07659222191708649;0.1119311627104971
6475.0;148.9216638363893;0.0;0.0;0.0;0.18835616438356165;2.986189773734455e-12;0.012619072693932447;0.1863223209728599
6476.0;283.8387007645458;0.0;0.0;0.0;0.18835616438356165;4.2665786523816366e-12;6.650125168765452e-13;0.18632232097423918
6477.0;289.10696452207634;0.0;0.0;0.0;0.18835616438356165;4.338955946117196e-12;6.700103871478999e-13;0.18632232097424642
6478.0;285.10806444501986;0.0;0.0;0.0;0.18835616438356165;4.2837952620677336e-12;6.662025723863633e-13;0.18632232097424095
6479.0;280.2829569058572;0.0;0.0;0.0;0.18835616438356165;4.2190821431065234e-12;8.4091690266673e-13;0.186322320974234
6480.0;274.11773765252127;0.0;0.0;0.0;0.18835616438356165;4.139194849795974e-12;1.4574230141429655e-12;0.18632232097422446
6481.0;0.00011995019260687088;0.0;0.0;0.0;0.18835616438356165;1.91711279710729e-12;0.1883526927840368;2.372940602351298e-13
6482.0;8.597995174618128e-5;0.0;0.0;0.0;0.18835616438356165;1.917112663463441e-12;0.18835411878696;2.3729398173399655e-13
6483.0;3.475420854202443e-5;0.0;0.0;0.0;0.18835616438356165;1.917112479150023e-12;0.18835596693308176;2.372938734700389e-13
6484.0;2.272285850984984e-5;0.0;0.0;0.0;0.18835616438356165;1.9171124324817334e-12;0.1883561700105175;2.372938460575254e-13
6485.0;2.261588231167434;0.0;0.0;0.0;0.18835616438356165;1.9243174393320723e-12;0.18867807427557928;2.4158640534981194e-13
6486.0;37.069551358135115;0.0;0.0;0.0;0.18835616438356165;2.0433381787446586e-12;0.1886780746585294;3.3570016648537676e-13
6487.0;88.92675384306982;0.0;0.0;0.0;0.18835616438356165;2.250768424117313e-12;0.18867807467284528;8.000024740101383e-13
6488.0;24.79566763895084;0.0;0.0;0.0;0.18835616438356165;1.9997233475315798e-12;0.1886780746463732;2.951554192336132e-13
6489.0;7.520231824434672e-6;0.0;0.0;0.0;0.18835616438356165;1.9171123728030304e-12;0.18835621914864628;2.3729381100289707e-13
6490.0;7.57611360721283e-6;0.0;0.0;0.0;0.18835616438356165;1.9171123730571816e-12;0.18835621895535337;2.372938111522161e-13
6491.0;7.490950862228589e-6;0.0;0.0;0.0;0.18835616438356165;1.917112372664891e-12;0.18835621928296964;2.372938109217106e-13
6492.0;7.468638818518042e-6;0.0;0.0;0.0;0.18835616438356165;1.917112372557461e-12;0.18835621939849068;2.3729381085867684e-13
6493.0;7.948762176104338e-6;0.0;0.0;0.0;0.18835616438356165;1.9171123746456786e-12;0.1883562183634755;2.3729381208525644e-13
6494.0;8.321979419355704e-6;0.0;0.0;0.0;0.18835616438356165;1.917112376132639e-12;0.18835621834111171;2.372938129588044e-13
6495.0;8.458398616128728e-6;0.0;0.0;0.0;0.18835616438356165;1.9171123766529357e-12;0.18835621844609396;2.372938132643313e-13
6496.0;1.7769244221706706e-5;0.0;0.0;0.0;0.18835616438356165;1.917112413574039e-12;0.1883561992776374;2.3729383495139785e-13
6497.0;2.2875151046601517e-5;0.0;0.0;0.0;0.18835616438356165;1.917112433472489e-12;0.18835617562992057;2.3729384663955684e-13
