Timestep;H2M_price_h;H2M_price_d;H2M_price_m;H2M_price_y;demand;SMR;electrolysis;SMRCCS
1.0;0.0;131.83641311149455;0.0;0.0;0.03767123287671233;0.037266217098363134;3.5265362589278414e-14;0.0003499999965890275
2.0;0.0;131.83641311149455;0.0;0.0;0.03767123287671233;0.037266217098363134;3.5265362589286896e-14;0.0003499999965890275
3.0;0.0;131.83641311149455;0.0;0.0;0.03767123287671233;0.037266217098363134;3.526536258929174e-14;0.0003499999965890275
4.0;0.0;131.83641311149455;0.0;0.0;0.03767123287671233;0.037266217098363134;3.526536258929659e-14;0.0003499999965890275
5.0;0.0;131.83641311149455;0.0;0.0;0.03767123287671233;0.037266217098363134;3.5265362589294974e-14;0.0003499999965890275
6.0;0.0;131.83641311149455;0.0;0.0;0.03767123287671233;0.037266217098363134;3.52653625892873e-14;0.0003499999965890275
7.0;0.0;131.83641311149455;0.0;0.0;0.03767123287671233;0.037266217098363134;3.526536258925176e-14;0.0003499999965890275
8.0;0.0;131.83641311149455;0.0;0.0;0.03767123287671233;0.037266217098363134;3.52653625890591e-14;0.0003499999965890275
9.0;0.0;131.83641311149455;0.0;0.0;0.03767123287671233;0.037266217098363134;3.5265362537118376e-14;0.0003499999965890275
10.0;0.0;131.83641311149455;0.0;0.0;0.03767123287671233;0.037266217098363134;3.5266795645058744e-14;0.0003499999965890275
11.0;0.0;131.83641311149455;0.0;0.0;0.03767123287671233;0.037266217098363134;3.5265362167323406e-14;0.0003499999965890275
12.0;0.0;131.83641311149455;0.0;0.0;0.03767123287671233;0.037266217098363134;3.526536253801826e-14;0.0003499999965890275
13.0;0.0;131.83641311149455;0.0;0.0;0.03767123287671233;0.037266217098363134;3.526536255220069e-14;0.0003499999965890275
14.0;0.0;131.83641311149455;0.0;0.0;0.03767123287671233;0.037266217098363134;3.526536255319993e-14;0.0003499999965890275
15.0;0.0;131.83641311149455;0.0;0.0;0.03767123287671233;0.037266217098363134;3.351469484227222e-14;0.0003499999965890275
16.0;0.0;131.83641311149455;0.0;0.0;0.03767123287671233;0.037266217098363134;2.578920869657506e-14;0.0003499999965890275
17.0;0.0;131.83641311149455;0.0;0.0;0.03767123287671233;0.037266217098363134;2.3791750669183504e-14;0.0003499999965890275
18.0;0.0;131.83641311149455;0.0;0.0;0.03767123287671233;0.037266217098363134;2.379175068080523e-14;0.0003499999965890275
19.0;0.0;131.83641311149455;0.0;0.0;0.03767123287671233;0.037266217098363134;2.3791750681122693e-14;0.0003499999965890275
20.0;0.0;131.83641311149455;0.0;0.0;0.03767123287671233;0.037266217098363134;2.379175069569852e-14;0.0003499999965890275
21.0;0.0;131.83641311149455;0.0;0.0;0.03767123287671233;0.037266217098363134;3.526536348362181e-14;0.0003499999965890275
22.0;0.0;131.83641311149455;0.0;0.0;0.03767123287671233;0.037266217098363134;3.526536258905385e-14;0.0003499999965890275
23.0;0.0;131.83641311149455;0.0;0.0;0.03767123287671233;0.037266217098363134;3.5265362589203693e-14;0.0003499999965890275
24.0;0.0;131.83641311149455;0.0;0.0;0.03767123287671233;0.037266217098363134;3.5265362589245295e-14;0.0003499999965890275
25.0;0.0;131.83641311074064;0.0;0.0;0.03767123287671233;0.037266217095944784;2.7945067086790485e-14;0.0003499999972935553
26.0;0.0;131.83641311074064;0.0;0.0;0.03767123287671233;0.037266217095944784;2.7945067086807852e-14;0.0003499999972935553
27.0;0.0;131.83641311074064;0.0;0.0;0.03767123287671233;0.037266217095944784;2.7945067086812295e-14;0.0003499999972935553
28.0;0.0;131.83641311074064;0.0;0.0;0.03767123287671233;0.037266217095944784;2.794506708681472e-14;0.0003499999972935553
29.0;0.0;131.83641311074064;0.0;0.0;0.03767123287671233;0.037266217095944784;2.7945067086813103e-14;0.0003499999972935553
30.0;0.0;131.83641311074064;0.0;0.0;0.03767123287671233;0.037266217095944784;2.7945067086802602e-14;0.0003499999972935553
31.0;0.0;131.83641311074064;0.0;0.0;0.03767123287671233;0.037266217095944784;2.7945067086747268e-14;0.0003499999972935553
32.0;0.0;131.83641311074064;0.0;0.0;0.03767123287671233;0.037266217095944784;1.8853097506872623e-14;0.0003499999972935553
33.0;0.0;131.83641311074064;0.0;0.0;0.03767123287671233;0.037266217095944784;1.885310212956057e-14;0.0003499999972935553
34.0;0.0;131.83641311074064;0.0;0.0;0.03767123287671233;0.037266217095944784;1.885310212956865e-14;0.0003499999972935553
35.0;0.0;131.83641311074064;0.0;0.0;0.03767123287671233;0.037266217095944784;1.8853102129538357e-14;0.0003499999972935553
36.0;0.0;131.83641311074064;0.0;0.0;0.03767123287671233;0.037266217095944784;1.8853102129508872e-14;0.0003499999972935553
37.0;0.0;131.83641311074064;0.0;0.0;0.03767123287671233;0.037266217095944784;1.885310188810865e-14;0.0003499999972935553
38.0;0.0;131.83641311074064;0.0;0.0;0.03767123287671233;0.037266217095944784;2.265259278628793e-14;0.0003499999972935553
39.0;0.0;131.83641311074064;0.0;0.0;0.03767123287671233;0.037266217095944784;2.3375052892597507e-14;0.0003499999972935553
40.0;0.0;131.83641311074064;0.0;0.0;0.03767123287671233;0.037266217095944784;2.1338372751466074e-14;0.0003499999972935553
41.0;0.0;131.83641311074064;0.0;0.0;0.03767123287671233;0.037266217095944784;1.8853096167554524e-14;0.0003499999972935553
42.0;0.0;131.83641311074064;0.0;0.0;0.03767123287671233;0.037266217095944784;1.885310212946e-14;0.0003499999972935553
43.0;0.0;131.83641311074064;0.0;0.0;0.03767123287671233;0.037266217095944784;1.885310212952018e-14;0.0003499999972935553
44.0;0.0;131.83641311074064;0.0;0.0;0.03767123287671233;0.037266217095944784;1.8853102129039544e-14;0.0003499999972935553
45.0;0.0;131.83641311074064;0.0;0.0;0.03767123287671233;0.037266217095944784;2.7945066439014765e-14;0.0003499999972935553
46.0;0.0;131.83641311074064;0.0;0.0;0.03767123287671233;0.037266217095944784;2.7945067086718995e-14;0.0003499999972935553
47.0;0.0;131.83641311074064;0.0;0.0;0.03767123287671233;0.037266217095944784;2.7945067086773117e-14;0.0003499999972935553
48.0;0.0;131.83641311074064;0.0;0.0;0.03767123287671233;0.037266217095944784;2.7945067086798563e-14;0.0003499999972935553
49.0;0.0;131.8364131126721;0.0;0.0;0.03767123287671233;0.03726621710222314;4.670820745286711e-14;0.00034999999548834885
50.0;0.0;131.8364131126721;0.0;0.0;0.03767123287671233;0.03726621710222314;4.6708207452922846e-14;0.00034999999548834885
51.0;0.0;131.8364131126721;0.0;0.0;0.03767123287671233;0.03726621710222314;4.670820745293254e-14;0.00034999999548834885
52.0;0.0;131.8364131126721;0.0;0.0;0.03767123287671233;0.03726621710222314;4.670820745293335e-14;0.00034999999548834885
53.0;0.0;131.8364131126721;0.0;0.0;0.03767123287671233;0.03726621710222314;4.670820745292042e-14;0.00034999999548834885
54.0;0.0;131.8364131126721;0.0;0.0;0.03767123287671233;0.03726621710222314;4.670820745281137e-14;0.00034999999548834885
55.0;0.0;131.8364131126721;0.0;0.0;0.03767123287671233;0.03726621710222314;4.670820629935486e-14;0.00034999999548834885
56.0;0.0;131.8364131126721;0.0;0.0;0.03767123287671233;0.03726621710222314;3.1511701284579085e-14;0.00034999999548834885
57.0;0.0;131.8364131126721;0.0;0.0;0.03767123287671233;0.03726621710222314;3.151170128472368e-14;0.00034999999548834885
58.0;0.0;131.8364131126721;0.0;0.0;0.03767123287671233;0.03726621710222314;3.151169687456662e-14;0.00034999999548834885
59.0;0.0;131.8364131126721;0.0;0.0;0.03767123287671233;0.03726621710222314;4.6708207450942944e-14;0.00034999999548834885
60.0;0.0;131.8364131126721;0.0;0.0;0.03767123287671233;0.03726621710222314;4.6708207452743516e-14;0.00034999999548834885
61.0;0.0;131.8364131126721;0.0;0.0;0.03767123287671233;0.03726621710222314;4.670820745284045e-14;0.00034999999548834885
62.0;0.0;131.8364131126721;0.0;0.0;0.03767123287671233;0.03726621710222314;4.670820745288407e-14;0.00034999999548834885
63.0;0.0;131.8364131126721;0.0;0.0;0.03767123287671233;0.03726621710222314;4.6708207452901036e-14;0.00034999999548834885
64.0;0.0;131.8364131126721;0.0;0.0;0.03767123287671233;0.03726621710222314;4.670820745287034e-14;0.00034999999548834885
65.0;0.0;131.8364131126721;0.0;0.0;0.03767123287671233;0.03726621710222314;4.6708207452128785e-14;0.00034999999548834885
66.0;0.0;131.8364131126721;0.0;0.0;0.03767123287671233;0.03726621710222314;3.1757095402527934e-14;0.00034999999548834885
67.0;0.0;131.8364131126721;0.0;0.0;0.03767123287671233;0.03726621710222314;3.151170128602059e-14;0.00034999999548834885
68.0;0.0;131.8364131126721;0.0;0.0;0.03767123287671233;0.03726621710222314;3.1511701286109046e-14;0.00034999999548834885
69.0;0.0;131.8364131126721;0.0;0.0;0.03767123287671233;0.03726621710222314;3.1511701286073907e-14;0.00034999999548834885
70.0;0.0;131.8364131126721;0.0;0.0;0.03767123287671233;0.03726621710222314;3.151170128590144e-14;0.00034999999548834885
71.0;0.0;131.8364131126721;0.0;0.0;0.03767123287671233;0.03726621710222314;3.151170030983034e-14;0.00034999999548834885
72.0;0.0;131.8364131126721;0.0;0.0;0.03767123287671233;0.03726621710222314;4.6708207420149046e-14;0.00034999999548834885
73.0;0.0;131.83641311087266;0.0;0.0;0.03767123287671233;0.0372662170963599;2.9225088585297576e-14;0.0003499999971702051
74.0;0.0;131.83641311087266;0.0;0.0;0.03767123287671233;0.0372662170963599;2.9225088585307674e-14;0.0003499999971702051
75.0;0.0;131.83641311087266;0.0;0.0;0.03767123287671233;0.0372662170963599;2.9225088585320194e-14;0.0003499999971702051
76.0;0.0;131.83641311087266;0.0;0.0;0.03767123287671233;0.0372662170963599;2.9225088585334735e-14;0.0003499999971702051
77.0;0.0;131.83641311087266;0.0;0.0;0.03767123287671233;0.0372662170963599;2.9225088585371085e-14;0.0003499999971702051
78.0;0.0;131.83641311087266;0.0;0.0;0.03767123287671233;0.0372662170963599;2.922508858534483e-14;0.0003499999971702051
79.0;0.0;131.83641311087266;0.0;0.0;0.03767123287671233;0.0372662170963599;2.9225088585329484e-14;0.0003499999971702051
80.0;0.0;131.83641311087266;0.0;0.0;0.03767123287671233;0.0372662170963599;2.922508858532464e-14;0.0003499999971702051
81.0;0.0;131.83641311087266;0.0;0.0;0.03767123287671233;0.0372662170963599;2.9225088585321e-14;0.0003499999971702051
82.0;0.0;131.83641311087266;0.0;0.0;0.03767123287671233;0.0372662170963599;2.922508858532181e-14;0.0003499999971702051
83.0;0.0;131.83641311087266;0.0;0.0;0.03767123287671233;0.0372662170963599;2.922508858531454e-14;0.0003499999971702051
84.0;0.0;131.83641311087266;0.0;0.0;0.03767123287671233;0.0372662170963599;2.9225088585310905e-14;0.0003499999971702051
85.0;0.0;131.83641311087266;0.0;0.0;0.03767123287671233;0.0372662170963599;2.9225088585342005e-14;0.0003499999971702051
86.0;0.0;131.83641311087266;0.0;0.0;0.03767123287671233;0.0372662170963599;2.92250885237635e-14;0.0003499999971702051
87.0;0.0;131.83641311087266;0.0;0.0;0.03767123287671233;0.0372662170963599;2.923089541726914e-14;0.0003499999971702051
88.0;0.0;131.83641311087266;0.0;0.0;0.03767123287671233;0.0372662170963599;2.922364874788507e-14;0.0003499999971702051
89.0;0.0;131.83641311087266;0.0;0.0;0.03767123287671233;0.0372662170963599;2.9225088585603326e-14;0.0003499999971702051
90.0;0.0;131.83641311087266;0.0;0.0;0.03767123287671233;0.0372662170963599;2.92250885852899e-14;0.0003499999971702051
91.0;0.0;131.83641311087266;0.0;0.0;0.03767123287671233;0.0372662170963599;2.92250885852584e-14;0.0003499999971702051
92.0;0.0;131.83641311087266;0.0;0.0;0.03767123287671233;0.0372662170963599;2.92250885852378e-14;0.0003499999971702051
93.0;0.0;131.83641311087266;0.0;0.0;0.03767123287671233;0.0372662170963599;2.9225088585235376e-14;0.0003499999971702051
94.0;0.0;131.83641311087266;0.0;0.0;0.03767123287671233;0.0372662170963599;2.922508858523659e-14;0.0003499999971702051
95.0;0.0;131.83641311087266;0.0;0.0;0.03767123287671233;0.0372662170963599;2.922508858524386e-14;0.0003499999971702051
96.0;0.0;131.83641311087266;0.0;0.0;0.03767123287671233;0.0372662170963599;2.9225088585257994e-14;0.0003499999971702051
97.0;0.0;131.8364131106495;0.0;0.0;0.03767123287671233;0.03726621709564374;2.7053155320459397e-14;0.0003499999973795417
98.0;0.0;131.8364131106495;0.0;0.0;0.03767123287671233;0.03726621709564374;2.7053155320466263e-14;0.0003499999973795417
99.0;0.0;131.8364131106495;0.0;0.0;0.03767123287671233;0.03726621709564374;2.7053155320470302e-14;0.0003499999973795417
100.0;0.0;131.8364131106495;0.0;0.0;0.03767123287671233;0.03726621709564374;2.7053155320469898e-14;0.0003499999973795417
101.0;0.0;131.8364131106495;0.0;0.0;0.03767123287671233;0.03726621709564374;2.7053155320462628e-14;0.0003499999973795417
102.0;0.0;131.8364131106495;0.0;0.0;0.03767123287671233;0.03726621709564374;2.7053155320450107e-14;0.0003499999973795417
103.0;0.0;131.8364131106495;0.0;0.0;0.03767123287671233;0.03726621709564374;2.7053155320446876e-14;0.0003499999973795417
104.0;0.0;131.8364131106495;0.0;0.0;0.03767123287671233;0.03726621709564374;2.7053155320440414e-14;0.0003499999973795417
105.0;0.0;131.8364131106495;0.0;0.0;0.03767123287671233;0.03726621709564374;2.705315532044324e-14;0.0003499999973795417
106.0;0.0;131.8364131106495;0.0;0.0;0.03767123287671233;0.03726621709564374;2.7053155320446472e-14;0.0003499999973795417
107.0;0.0;131.8364131106495;0.0;0.0;0.03767123287671233;0.03726621709564374;2.705315532044728e-14;0.0003499999973795417
108.0;0.0;131.8364131106495;0.0;0.0;0.03767123287671233;0.03726621709564374;2.7053155320449703e-14;0.0003499999973795417
109.0;0.0;131.8364131106495;0.0;0.0;0.03767123287671233;0.03726621709564374;2.7053155320452934e-14;0.0003499999973795417
110.0;0.0;131.8364131106495;0.0;0.0;0.03767123287671233;0.03726621709564374;2.7053155320453338e-14;0.0003499999973795417
111.0;0.0;131.8364131106495;0.0;0.0;0.03767123287671233;0.03726621709564374;2.7053155320453742e-14;0.0003499999973795417
112.0;0.0;131.8364131106495;0.0;0.0;0.03767123287671233;0.03726621709564374;2.7053155320452127e-14;0.0003499999973795417
113.0;0.0;131.8364131106495;0.0;0.0;0.03767123287671233;0.03726621709564374;2.7053155320446876e-14;0.0003499999973795417
114.0;0.0;131.8364131106495;0.0;0.0;0.03767123287671233;0.03726621709564374;2.705315532044203e-14;0.0003499999973795417
115.0;0.0;131.8364131106495;0.0;0.0;0.03767123287671233;0.03726621709564374;2.7053155320438798e-14;0.0003499999973795417
116.0;0.0;131.8364131106495;0.0;0.0;0.03767123287671233;0.03726621709564374;2.705315532043678e-14;0.0003499999973795417
117.0;0.0;131.8364131106495;0.0;0.0;0.03767123287671233;0.03726621709564374;2.7053155320437586e-14;0.0003499999973795417
118.0;0.0;131.8364131106495;0.0;0.0;0.03767123287671233;0.03726621709564374;2.7053155320440817e-14;0.0003499999973795417
119.0;0.0;131.8364131106495;0.0;0.0;0.03767123287671233;0.03726621709564374;2.705315532044849e-14;0.0003499999973795417
120.0;0.0;131.8364131106495;0.0;0.0;0.03767123287671233;0.03726621709564374;2.7053155320465455e-14;0.0003499999973795417
121.0;0.0;131.83641311128227;0.0;0.0;0.03767123287671233;0.03726621709767622;3.3205192993430107e-14;0.0003499999967870635
122.0;0.0;131.83641311128227;0.0;0.0;0.03767123287671233;0.03726621709767622;3.3205192993432934e-14;0.0003499999967870635
123.0;0.0;131.83641311128227;0.0;0.0;0.03767123287671233;0.03726621709767622;3.3205192993434953e-14;0.0003499999967870635
124.0;0.0;131.83641311128227;0.0;0.0;0.03767123287671233;0.03726621709767622;3.320519299343778e-14;0.0003499999967870635
125.0;0.0;131.83641311128227;0.0;0.0;0.03767123287671233;0.03726621709767622;3.320519299343051e-14;0.0003499999967870635
126.0;0.0;131.83641311128227;0.0;0.0;0.03767123287671233;0.03726621709767622;3.320519299341476e-14;0.0003499999967870635
127.0;0.0;131.83641311128227;0.0;0.0;0.03767123287671233;0.03726621709767622;3.3205192993396583e-14;0.0003499999967870635
128.0;0.0;131.83641311128227;0.0;0.0;0.03767123287671233;0.03726621709767622;3.320519299338689e-14;0.0003499999967870635
129.0;0.0;131.83641311128227;0.0;0.0;0.03767123287671233;0.03726621709767622;3.3205192993388505e-14;0.0003499999967870635
130.0;0.0;131.83641311128227;0.0;0.0;0.03767123287671233;0.03726621709767622;3.320519299339497e-14;0.0003499999967870635
131.0;0.0;131.83641311128227;0.0;0.0;0.03767123287671233;0.03726621709767622;3.320519299339295e-14;0.0003499999967870635
132.0;0.0;131.83641311128227;0.0;0.0;0.03767123287671233;0.03726621709767622;3.320519299339093e-14;0.0003499999967870635
133.0;0.0;131.83641311128227;0.0;0.0;0.03767123287671233;0.03726621709767622;3.320519299339295e-14;0.0003499999967870635
134.0;0.0;131.83641311128227;0.0;0.0;0.03767123287671233;0.03726621709767622;3.320519299339699e-14;0.0003499999967870635
135.0;0.0;131.83641311128227;0.0;0.0;0.03767123287671233;0.03726621709767622;3.320519299339941e-14;0.0003499999967870635
136.0;0.0;131.83641311128227;0.0;0.0;0.03767123287671233;0.03726621709767622;3.3205192993395775e-14;0.0003499999967870635
137.0;0.0;131.83641311128227;0.0;0.0;0.03767123287671233;0.03726621709767622;3.3205192993385274e-14;0.0003499999967870635
138.0;0.0;131.83641311128227;0.0;0.0;0.03767123287671233;0.03726621709767622;3.3205192993375177e-14;0.0003499999967870635
139.0;0.0;131.83641311128227;0.0;0.0;0.03767123287671233;0.03726621709767622;3.320519299336831e-14;0.0003499999967870635
140.0;0.0;131.83641311128227;0.0;0.0;0.03767123287671233;0.03726621709767622;3.32051929933671e-14;0.0003499999967870635
141.0;0.0;131.83641311128227;0.0;0.0;0.03767123287671233;0.03726621709767622;3.3205192993370734e-14;0.0003499999967870635
142.0;0.0;131.83641311128227;0.0;0.0;0.03767123287671233;0.03726621709767622;3.320519299338083e-14;0.0003499999967870635
143.0;0.0;131.83641311128227;0.0;0.0;0.03767123287671233;0.03726621709767622;3.3205192993396583e-14;0.0003499999967870635
144.0;0.0;131.83641311128227;0.0;0.0;0.03767123287671233;0.03726621709767622;3.3205192993412335e-14;0.0003499999967870635
145.0;0.0;131.83641311077525;0.0;0.0;0.03767123287671233;0.037266217096047154;2.8277642080994295e-14;0.0003499999972615005
146.0;0.0;131.83641311077525;0.0;0.0;0.03767123287671233;0.037266217096047154;2.8277642080997122e-14;0.0003499999972615005
147.0;0.0;131.83641311077525;0.0;0.0;0.03767123287671233;0.037266217096047154;2.8277642080999546e-14;0.0003499999972615005
148.0;0.0;131.83641311077525;0.0;0.0;0.03767123287671233;0.037266217096047154;2.8277642080999142e-14;0.0003499999972615005
149.0;0.0;131.83641311077525;0.0;0.0;0.03767123287671233;0.037266217096047154;2.8277642080988237e-14;0.0003499999972615005
150.0;0.0;131.83641311077525;0.0;0.0;0.03767123287671233;0.037266217096047154;2.8277642080963195e-14;0.0003499999972615005
151.0;0.0;131.83641311077525;0.0;0.0;0.03767123287671233;0.037266217096047154;2.827764208093371e-14;0.0003499999972615005
152.0;0.0;131.83641311077525;0.0;0.0;0.03767123287671233;0.037266217096047154;2.8277642080917555e-14;0.0003499999972615005
153.0;0.0;131.83641311077525;0.0;0.0;0.03767123287671233;0.037266217096047154;2.8277642080922805e-14;0.0003499999972615005
154.0;0.0;131.83641311077525;0.0;0.0;0.03767123287671233;0.037266217096047154;2.8277642080944212e-14;0.0003499999972615005
155.0;0.0;131.83641311077525;0.0;0.0;0.03767123287671233;0.037266217096047154;2.8277642080949866e-14;0.0003499999972615005
156.0;0.0;131.83641311077525;0.0;0.0;0.03767123287671233;0.037266217096047154;2.8277642080956733e-14;0.0003499999972615005
157.0;0.0;131.83641311077525;0.0;0.0;0.03767123287671233;0.037266217096047154;2.8277642080964003e-14;0.0003499999972615005
158.0;0.0;131.83641311077525;0.0;0.0;0.03767123287671233;0.037266217096047154;2.8277642080962387e-14;0.0003499999972615005
159.0;0.0;131.83641311077525;0.0;0.0;0.03767123287671233;0.037266217096047154;2.827764208095431e-14;0.0003499999972615005
160.0;0.0;131.83641311077525;0.0;0.0;0.03767123287671233;0.037266217096047154;2.8277642080942596e-14;0.0003499999972615005
161.0;0.0;131.83641311077525;0.0;0.0;0.03767123287671233;0.037266217096047154;2.8277642080914323e-14;0.0003499999972615005
162.0;0.0;131.83641311077525;0.0;0.0;0.03767123287671233;0.037266217096047154;2.827764208088403e-14;0.0003499999972615005
163.0;0.0;131.83641311077525;0.0;0.0;0.03767123287671233;0.037266217096047154;2.827764208065785e-14;0.0003499999972615005
164.0;0.0;131.83641311077525;0.0;0.0;0.03767123287671233;0.037266217096047154;2.8277642080817388e-14;0.0003499999972615005
165.0;0.0;131.83641311077525;0.0;0.0;0.03767123287671233;0.037266217096047154;2.82776420809119e-14;0.0003499999972615005
166.0;0.0;131.83641311077525;0.0;0.0;0.03767123287671233;0.037266217096047154;2.8277642080944616e-14;0.0003499999972615005
167.0;0.0;131.83641311077525;0.0;0.0;0.03767123287671233;0.037266217096047154;2.8277642080964003e-14;0.0003499999972615005
168.0;0.0;131.83641311077525;0.0;0.0;0.03767123287671233;0.037266217096047154;2.8277642080978543e-14;0.0003499999972615005
169.0;0.0;131.83641311218068;0.0;0.0;0.03767123287671233;0.037266217100563055;4.190288053438083e-14;0.0003499999959511485
170.0;0.0;131.83641311218068;0.0;0.0;0.03767123287671233;0.037266217100563055;1.7779010049135846e-13;0.0003499999959511485
171.0;0.0;131.83641311218068;0.0;0.0;0.03767123287671233;0.037266217100563055;1.7779010049157495e-13;0.0003499999959511485
172.0;0.0;131.83641311218068;0.0;0.0;0.03767123287671233;0.037266217100563055;4.1902880534426066e-14;0.0003499999959511485
173.0;0.0;131.83641311218068;0.0;0.0;0.03767123287671233;0.037266217100563055;4.1902880534430105e-14;0.0003499999959511485
174.0;0.0;131.83641311218068;0.0;0.0;0.03767123287671233;0.037266217100563055;4.190288053442122e-14;0.0003499999959511485
175.0;0.0;131.83641311218068;0.0;0.0;0.03767123287671233;0.037266217100563055;4.1902880534407486e-14;0.0003499999959511485
176.0;0.0;131.83641311218068;0.0;0.0;0.03767123287671233;0.037266217100563055;4.190288053439133e-14;0.0003499999959511485
177.0;0.0;131.83641311218068;0.0;0.0;0.03767123287671233;0.037266217100563055;4.190288053438406e-14;0.0003499999959511485
178.0;0.0;131.83641311218068;0.0;0.0;0.03767123287671233;0.037266217100563055;4.190288053438164e-14;0.0003499999959511485
179.0;0.0;131.83641311218068;0.0;0.0;0.03767123287671233;0.037266217100563055;4.1902880534389715e-14;0.0003499999959511485
180.0;0.0;131.83641311218068;0.0;0.0;0.03767123287671233;0.037266217100563055;4.190288053439941e-14;0.0003499999959511485
181.0;0.0;131.83641311218068;0.0;0.0;0.03767123287671233;0.037266217100563055;4.190288053439537e-14;0.0003499999959511485
182.0;0.0;131.83641311218068;0.0;0.0;0.03767123287671233;0.037266217100563055;4.190288053439941e-14;0.0003499999959511485
183.0;0.0;131.83641311218068;0.0;0.0;0.03767123287671233;0.037266217100563055;4.190288053439214e-14;0.0003499999959511485
184.0;0.0;131.83641311218068;0.0;0.0;0.03767123287671233;0.037266217100563055;4.1902880534375175e-14;0.0003499999959511485
185.0;0.0;131.83641311218068;0.0;0.0;0.03767123287671233;0.037266217100563055;4.1902880534346094e-14;0.0003499999959511485
