Year;CAP_SMR;CAP_SMRCCS;CAP_electrolysis_base;CAP_electrolysis_peak;PROD_SMR;PROD_SMRCCS;PROD_electrolysis_base;PROD_electrolysis_peak;CN_CAP_electrolysis_base;CN_CAP_electrolysis_peak;CN_PROD_electrolysis_base;CN_PROD_electrolysis_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.35;0.1;0.1;8.445175703367834;0.0929090909090891;0.026545454545449574;0.026545454545453494;0.0;0.0;0.0;0.0;993.1406989269294;0.0;0.0
2022.0;70.0;0.35;0.1;0.1;9.556286814478934;0.09290909090908912;0.026545454545449754;0.026545454545453553;0.0;0.0;0.0;0.0;998.4206989269294;0.0;0.0
2023.0;65.33333333333333;0.32666666666666666;30.094999999999995;30.095;2.0557428153924075e-15;4.0704107689882e-13;4.754322076282895;7.337003863188966;0.0;0.0;0.0;0.0;87.13980987738489;0.0;0.0
2024.0;60.666666666671276;0.3033333333395757;30.189999999999994;30.189999999999998;2.1159155126522015e-15;2.8837101442297237e-14;6.017836584220767;7.254137565326237;0.0;0.0;0.0;0.0;45.35022731692766;0.0;0.0
2025.0;56.00000000000866;0.2800000000062423;43.79276725521923;30.185000000000056;0.0;0.0;7.966880025890406;6.478543497760515;0.0;0.0;0.0;0.0;0.8729104171585368;0.0;0.0
2026.0;51.333333333351696;0.256666666672909;53.830939802935646;30.180000000000145;0.0;0.0;9.257951068259365;6.299979916927216;0.0;0.0;0.0;0.0;0.9930324267412989;0.0;0.0
2027.0;46.6666666666986;0.23333333333957568;67.6031270749855;30.17500000000025;0.0;0.0;10.468380017753722;6.197669323304565;0.0;0.0;0.0;0.0;1.366060127453236;0.0;0.0
2028.0;42.000000000038746;0.21000000000624236;83.84509880742723;30.17000000000039;0.0;0.0;11.758168202655991;6.021161486179537;0.0;0.0;0.0;0.0;1.4855852388900148;0.0;0.0
2029.0;37.333333333381596;0.18666666667290902;93.76389519152823;30.165000000000553;0.0;0.0;12.8707648669373;6.020425804428311;0.0;0.0;0.0;0.0;1.541618552672536;0.0;0.0
2030.0;32.66666666672661;0.1633333333395757;97.92446981277047;30.160000000000927;0.0;0.0;13.81615927356673;6.18226823590353;0.0;0.0;0.0;0.0;1.5846042335268669;0.0;0.0
2031.0;28.000000000072365;0.14000000000624235;111.273709908329;30.155000000001714;0.0;0.0;15.33054663200096;6.17090688530611;0.0;0.0;0.0;0.0;1.6017881735639183;0.0;0.0
2032.0;23.333333333422196;0.11666666667290901;115.41351488485367;35.22658157142623;0.0;0.0;15.716015443266512;7.283945588792546;0.0;0.0;0.0;0.0;1.63650958028574;0.0;0.0
2033.0;18.66666666676774;0.09333333333957568;119.09097224197933;41.525313097721394;0.0;0.0;15.935520239101882;8.564338016165536;0.0;0.0;0.0;0.0;1.6027991137916522;0.0;0.0
2034.0;14.000000000103206;0.07000000000624235;127.45826241173987;47.519011650370444;0.0;0.0;16.304605771666814;9.695153399412252;0.0;0.0;0.0;0.0;1.5745431101580802;0.0;0.0
2035.0;9.333333333440512;0.04666666667290902;132.458228204975;55.19508077454066;0.0;0.0;16.333078560987467;11.167321112370187;0.0;0.0;0.0;0.0;1.618235521157748;0.0;0.0
2036.0;4.666666666775816;0.023333333339575688;139.88532483387897;60.7016125839398;0.0;0.0;16.8442468705428;12.1558226846263;0.0;0.0;0.0;0.0;1.6104754000851629;0.0;0.0
2037.0;1.1039869314361318e-10;6.242357365225786e-12;161.29954899252266;75.05028359282984;3.902640777125342e-15;0.0;15.971690675585734;14.527654183296587;0.0;0.0;0.0;0.0;2.1009847137792774;0.0;0.0
2038.0;1.5058060322697374e-10;6.242357365225786e-12;165.2210268857441;79.74637733012224;4.10618527806452e-15;0.0;16.52268469565076;15.47707132247755;0.0;0.0;0.0;0.0;2.0258401789523357;0.0;0.0
2039.0;1.988311129948951e-10;6.242357365225786e-12;172.63331453955064;84.18672097518822;0.0;0.0;17.119190910789424;16.380733856754905;0.0;0.0;0.0;0.0;1.911895210704604;0.0;0.0
2040.0;2.664903153127163e-10;6.242357365225786e-12;178.16210101462462;84.1817209752177;4.589544319490351e-15;0.0;18.431306258323648;16.56847644970313;0.0;0.0;0.0;0.0;1.939371101772755;0.0;0.0
2041.0;2.664903153127163e-10;6.242357365225786e-12;184.53883152263245;90.98556471292349;0.0;0.0;18.605855382455783;17.893639349459598;0.0;0.0;0.0;0.0;1.7436226262930719;0.0;0.0
2042.0;2.664903153127163e-10;6.242357365225786e-12;192.5033739863322;94.3307182577632;0.0;0.0;19.372371906218035;18.627474676222224;0.0;0.0;0.0;0.0;1.659493565294295;0.0;0.0
2043.0;2.664903153127163e-10;6.242357365225786e-12;178.64711173644457;90.9481569753019;0.0;0.0;21.14459117427739;18.35530662196153;0.0;0.0;0.0;0.0;1.8294140460990012;0.0;0.0
2044.0;2.664903153127163e-10;6.242357365225786e-12;185.2757458115906;95.86564673834584;0.0;0.0;21.647930361718693;19.352105084718772;0.0;0.0;0.0;0.0;1.7343500491452526;0.0;0.0
2045.0;2.664903153127163e-10;6.242357365225786e-12;191.67730845729156;100.33392050835022;0.0;0.0;22.19225910589679;20.30782323946023;0.0;0.0;0.0;0.0;1.6377253487248558;0.0;0.0
2046.0;2.664903153127163e-10;6.242357365225786e-12;199.44291364171193;104.623167563639;0.0;0.0;22.778361249786084;21.221656684353295;0.0;0.0;0.0;0.0;1.5443625377668853;0.0;0.0
2047.0;2.664903153127163e-10;6.242357365225786e-12;203.00579976714945;108.87120732968766;0.0;0.0;23.383006965431484;22.117202305991942;0.0;0.0;0.0;0.0;1.4572375414737533;0.0;0.0
2048.0;2.664903153127163e-10;6.242357365225786e-12;206.93089720780335;112.52970352748493;0.0;0.0;24.011923209347025;22.98828061103614;0.0;0.0;0.0;0.0;1.3711503941354877;0.0;0.0
2049.0;2.6188352630075497e-10;0.0;227.21900462208583;115.63181147243759;0.0;0.0;24.59177434885409;23.90784069877526;0.0;0.0;0.0;0.0;1.4467404097320427;0.0;0.0
2050.0;2.5782684428456946e-10;0.0;223.05343000097017;119.22834799414578;0.0;0.0;25.121929189337465;24.877209585420147;0.0;0.0;0.0;0.0;1.4638827166801307;0.0;0.0
2051.0;2.4812159217664267e-10;0.0;209.69918990543871;119.22834799415406;0.0;0.0;25.156462039042005;24.84398137056807;0.0;0.0;0.0;0.0;1.187795773094508;0.0;0.0
2052.0;2.345539625240817e-10;0.0;205.55438492892793;117.02635062471836;0.0;0.0;25.317871337755648;24.68235261321375;0.0;0.0;0.0;0.0;0.9492142092540087;0.0;0.0
2053.0;2.2774199122026992e-10;0.0;201.87192757181543;117.07958192279982;0.0;0.0;25.285684717730557;24.713539910947013;0.0;0.0;0.0;0.0;0.8085630127059347;0.0;0.0
2054.0;2.1823312024384687e-10;0.0;193.4996374020688;116.51224238521446;0.0;0.0;25.284018721547106;24.716261613429186;0.0;0.0;0.0;0.0;0.6308637572386403;0.0;0.0
2055.0;2.0654129935412207e-10;0.0;188.49467160885348;116.4103181639613;0.0;0.0;25.229234679203284;24.771518289240895;0.0;0.0;0.0;0.0;0.5276394626847929;0.0;0.0
2056.0;1.9412360007310132e-10;0.0;181.0625749799862;116.05762969463466;0.0;0.0;25.209259988371507;24.791361679273283;0.0;0.0;0.0;0.0;0.4094683310839932;0.0;0.0
2057.0;1.7762628815452092e-10;0.0;167.315158877617;115.24804277514723;0.0;0.0;25.11664045409377;24.88367891585174;0.0;0.0;0.0;0.0;0.40954541628238605;0.0;0.0
2058.0;1.654193701029533e-10;0.0;163.40932338646383;114.48929759845089;0.0;0.0;25.107946951940846;24.89155069077985;0.0;0.0;0.0;0.0;0.3402180476825515;0.0;0.0
2059.0;1.6328450490749307e-10;0.0;183.81266354547176;115.38530439864216;0.0;0.0;25.037087993935234;24.962811675403632;0.0;0.0;0.0;0.0;0.007235098229373634;0.0;0.0
2060.0;1.5931231983501462e-10;0.0;178.27887707039778;115.38530439861269;0.0;0.0;25.255960044981805;24.743399600807685;0.0;0.0;0.0;0.0;1.1847575357896936;0.0;0.0
