Hour;EOM_price;PROD_electrolysis_base;PROD_electrolysis_peak
1.0;0.016525725091883166;0.25784576015601024;0.12222850213865993
2.0;0.01673099792612124;0.25784576015601024;0.12222850213865993
3.0;0.016733049315224853;0.25784576015601024;0.12222850213865993
4.0;0.01649579824293114;0.25784576015601024;0.12222850213865993
5.0;0.016457900755784755;0.25784576015601024;0.12222850213865995
6.0;0.0165243443029442;0.25784576015601024;0.12222850213865993
7.0;0.015428683497143677;0.25784576015601024;0.12222850213865995
8.0;0.01505890327208288;0.2578457601560103;0.12222850213865993
9.0;0.013122240528492389;0.2578457601560103;0.12222850213865995
10.0;0.012930497649567574;0.2578457601560103;0.12222850213865993
11.0;0.013078734164074013;0.2578457601560103;0.12222850213865993
12.0;0.01594486887018226;0.2578457601560103;0.12222850213865993
13.0;0.0165528578555826;0.25784576015601024;0.12222850213865993
14.0;0.01417379201649156;0.2578457601560103;0.12222850213865995
15.0;0.013069218012076143;0.2578457601560103;0.12222850213865993
16.0;0.012960985511675939;0.2578457601560103;0.12222850213865993
17.0;0.013145088966601982;0.2578457601560103;0.12222850213865993
18.0;0.013375514270711208;0.2578457601560103;0.12222850213865995
19.0;0.011780187067693123;0.25784576015601035;0.12222850213865993
20.0;0.015923388981942475;0.25784576015601024;0.12222850213865995
21.0;0.01656829828576207;0.25784576015601024;0.12222850213865993
22.0;0.016371699031413056;0.25784576015601024;0.12222850213865993
23.0;0.016253792518576532;0.25784576015601024;0.12222850213865993
24.0;0.016128724810157136;0.25784576015601024;0.12222850213865993
25.0;44.446726783850025;0.005029039460256409;0.12222850213852501
26.0;44.44726503097298;0.0213311694440602;0.122228502138525
27.0;44.447541440446656;0.03655273326814787;0.12222850213852499
28.0;44.44768973710047;0.050501370915141765;0.12222850213852497
29.0;44.44786790783781;0.05570610302301064;0.12222850213852496
30.0;44.44782926645436;0.06865992492200183;0.12222850213852496
31.0;44.44759342065592;0.07707995905191001;0.12222850213852497
32.0;44.44742770734956;0.07466309059566928;0.12222850213852499
33.0;44.44720725529598;0.08288608521632333;0.12222850213852499
34.0;44.44693568433983;0.09835309664415462;0.12222850213852501
35.0;44.446534683218516;0.12481574974015838;0.12222850213852506
36.0;44.44605300519689;0.1523708153398442;0.12222850213852507
37.0;44.44574132933046;0.1762070525505339;0.12222850213852508
38.0;44.445571079888865;0.182525083251526;0.1222285021385251
39.0;44.44549960059949;0.171089591969998;0.1222285021385251
40.0;44.44599647313443;0.13412097303360945;0.12222850213852507
41.0;44.446659094463236;0.0999675143750298;0.12222850213852501
42.0;44.44710177979111;0.06428809916326586;0.122228502138525
43.0;44.447174477067364;0.06195564647236535;0.12222850213852499
44.0;44.447039722917665;0.06700145005773464;0.122228502138525
45.0;44.44662914560686;0.08698480024050788;0.12222850213852501
46.0;44.44602656616491;0.11376570941517494;0.12222850213852504
47.0;44.44542301931483;0.11733454580075134;0.12222850213852506
48.0;44.44490012664715;0.12659734804112674;0.12222850213852507
49.0;48.36948565309564;1.1778206989724959e-11;0.006723288185278156
