Year;ADD_CAP_SMR;ADD_CAP_electrolysis;ADD_CAP_SMRCCS;CAP_SMR;CAP_electrolysis;CAP_SMRCCS;PROD_SMR;PROD_electrolysis;PROD_SMRCCS;CN_CAP_electrolysis;CN_PROD_electrolysis;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;6.669793850168677e-13;0.6749999999998141;1.7499999998246463;70.0;0.135;0.35;10.01995843812429;3.486310873927506e-11;0.09290908942862389;0.0;0.0;4.327848559796317;0.0;0.0
2022.0;6.02322256161138e-13;4.049999999997949;1.7499999996104418;70.0;0.8099999999998141;0.35;11.188298046196346;0.04825278173317207;4.8477738614431054e-9;0.0;0.0;7.4426932860338315;0.0;0.0
2023.0;6.07656920105904e-13;24.299999999980667;10.499999996185945;65.333333333334;4.8509999999977635;2.076666666491313;11.632671063663397;0.1991703605425151;0.5512605707829902;0.0;0.0;4.336040079843569;0.0;0.0
2024.0;7.08518201051425e-13;43.3807304995044;10.746702434655084;60.66666666666794;29.14199999997843;3.8033333327684216;9.37350433740115;3.1314480562977187;1.009612093421488;6.000033860708734;1.0000000000000042;3.119220362237003;2.7762946734807047e-13;0.0017197015624389397
2025.0;8.370778917978841e-13;5.367540462850835;1.8425658939010087e-8;56.000000000001876;72.51373049948283;14.279999995621033;3.6121503054565385;7.6964469760152285;3.4230669746876337;6.000040430999427;1.0000000000000244;2.966432443030492;1.4338394519240346e-12;0.002259510428712842
2026.0;9.998593642920955e-13;16.721051825257746;6.261702472417765e-9;51.333333333335915;77.87227096233367;25.003369096942784;1.6281815040053136;8.232556978410448;5.993571915616561;6.000046382647717;1.0000000000001543;2.9130402498189807;9.858450140174313e-12;0.002852229755150253
2027.0;1.2212492649324735e-12;12.10174791716759;3.946336099654017e-9;46.66666666667009;94.58432278759142;24.98003578203511;1.0730273363078608;10.163544329024505;5.8028531855025705;6.000052329495448;1.0000000000016875;2.9124255276618665;1.209426784425532e-10;0.003540724538349306
2028.0;1.5116744781720578e-12;13.590318518965159;3.004352330684791e-9;42.00000000000442;106.677070704759;24.95670245496348;0.9312586377137172;11.782378918770682;5.483833511101033;6.000057710980785;1.000000000012795;2.8694791278921348;1.0127154799545079e-9;0.004296445880289647
2029.0;1.9914067489639276e-12;6.099512522838415;2.3408467953104923e-9;37.33333333333898;120.25838922372417;24.933369125576483;0.7084347756457485;13.633664430874711;5.079710369606985;6.000049003507888;1.0000000000718565;2.82012295583797;6.272538460567252e-9;0.004013960263364197
2030.0;2.5884211187247363e-12;13.390464499430411;2.7466304397351843e-9;32.66666666667382;126.34890174656257;24.910035795247502;0.9781433443829756;14.422943675652165;5.134396944438581;100.01732101027484;10.000000016449098;2.805076737798322;1.5829783073047736e-6;1.5610068036192741
2031.0;3.7926273842583574e-12;12.97246450040545;1.0290918353671383e-9;28.00000000000915;139.730366245993;24.886702464255016;1.1125407438562886;16.177894889874363;4.819077516123596;100.01498227518981;10.000000038482506;2.7331646400054117;4.081924081911579e-6;1.4855474479887358
2032.0;4.656491290016189e-12;16.180720281882547;4.965279646753391e-10;23.333333333345067;152.69383074639845;24.863369133668314;1.3331226477598226;18.23611268829651;4.239664297439848;100.01501322680797;10.000000100167679;2.9906627681736606;1.1708882678724458e-5;1.6377676018276603
2033.0;7.2044892846597434e-12;24.223382354512207;3.4405264016118477e-10;18.666666666682197;168.865551028281;24.840035801364074;1.129575150299282;19.9829217751876;4.235685524058358;100.01422251238417;10.000000229361518;2.9334720770373783;2.9540652159867808e-5;1.706935141620439
2034.0;2.3384797503167063e-11;21.66089986195046;2.9237031371027974e-10;14.000000000020185;193.0799333827932;24.816702468527268;0.6825270031981405;22.063625227773763;4.231706753549089;100.01358809683869;10.00000059531735;2.7658962363632416;8.446803107446286e-5;1.7941363216211985
2035.0;2.5947194515460685e-9;18.6185964823854;2.570554246726736e-10;9.333333333360724;214.73183324474368;24.793369135537986;0.39462697712776945;23.964238023976705;4.227727981533514;100.01132574897008;10.000001354045065;2.7011773767466662;0.00021162178855767475;1.6451824260402845
2036.0;6.402255076391653e-11;22.550592651556375;2.513679993355047e-10;4.666666666717441;233.34142972712905;24.770035802497024;2.5789671484664685e-9;26.1169897048261;4.223749211701338;100.00985446370227;10.000003081037203;2.575464925443599;0.0005303378040215833;1.574799240749209
2037.0;1.4148958371819824e-10;20.597762935925697;2.740039634390906e-10;2.6454930226373884e-9;255.2080223786856;24.746702469420747;9.48848079361496e-11;27.81861593108088;3.996606218662795;100.00766789789817;10.000026310841779;2.8868527712820393;0.004987339631239162;1.3480587611149453
2038.0;2.37260394569844e-10;45.112281126194326;3.0518888246207175e-10;2.709515573401305e-9;271.7557853146133;24.746702469672115;7.726502649966e-11;29.423332873823437;3.953489595910342;100.00455860438865;10.00001246637438;2.728429869607608;0.002602003328198693;0.8816584376131787
2039.0;3.3579023825190677e-10;57.40049383455078;3.4868462901997484e-10;2.851005157119503e-9;292.568066440827;24.74670246994612;6.780576508708909e-11;31.682775253452043;3.160645631972454;100.00348295521071;10.000030832759728;2.520277026677502;0.0070855364594843125;0.7410514716227725
2040.0;4.159169910715252e-10;45.77697241545008;4.055803717481685e-10;3.088265551689347e-9;306.5878297758734;24.746702470251307;6.262583301980927e-11;33.24494894127519;3.149611693430699;100.0027999103654;10.00002938104204;2.3134789785992425;0.007433326515715278;0.6553496191325537
2041.0;4.852241029838053e-10;31.712134341718432;4.974439052455006e-10;3.424055789941254e-9;346.9972617284726;24.746702470599992;5.844202518513828e-11;36.480603887442626;1.4586543432929313;100.00235876443075;10.000052455003095;2.0972833413458942;0.014609155138489567;0.6073494976341206
2042.0;5.643105935015308e-10;28.33412508095191;6.083056396219623e-10;3.839972781012779e-9;361.9883442449333;24.746702471005573;5.728561015056199e-11;38.02261897915887;1.4851146878690278;100.00200150705321;10.000069581485521;1.866955303139184;0.02133161203061991;0.5669352441931497
2043.0;6.488804502132609e-10;24.00159604945651;7.97263076667807e-10;4.3251968839965844e-9;378.2207214087176;24.746702471503017;5.550903010738227e-11;40.67503755058785;1.1079638148360704;100.00171181221612;10.000128149283483;1.7927578107271196;0.04324246280611907;0.5333987441859201
2044.0;7.346923116099919e-10;15.461476493543742;9.802373280383122e-10;4.889507477498115e-9;388.631998939209;24.746702472111323;5.555298128806441e-11;43.22965359115102;0.9134462240367786;100.00135762719172;10.000178589437425;1.6815837670145355;0.06632683788935306;0.4653647543348372
2045.0;8.735507402138081e-10;30.3382266726341;1.5127293803155913e-9;5.538387927711376e-9;397.99396290991433;24.746702472908588;5.6148166723405314e-11;44.977491193369836;0.9134463500285548;100.00142623064869;10.000228940417017;1.727091578419082;0.09357775584212705;0.5377960350832607
2046.0;9.93470777490469e-10;5.899790965539576;1.8212045867545877e-9;6.273080239321368e-9;414.941725083118;24.746702473888824;4.892234887586277e-11;47.79166048404167;0.5343524069953686;100.00101749674349;10.00024176608336;1.5324666199376138;0.1475599047457956;0.4220595305222047
2047.0;1.1691853189592575e-9;34.84106365183128;3.004588631353809e-9;7.146630979535176e-9;407.8690515482522;24.746702475401552;5.499729390040492e-11;49.399916179268786;0.9138709268575145;100.00109467592158;10.000317838556722;1.7012339666859697;0.19340955100380317;0.5351958173035682
2048.0;1.3478919845781292e-9;43.4820871634669;1.5913487036311212e-8;8.139434777640629e-9;426.5293949182009;22.996702477398113;5.037246056056141e-11;50.40170188995753;0.5915077763133615;100.00087134316013;10.00028580254177;1.6390481901881409;0.2312336716172624;0.5046850048309638
2049.0;1.5673056956690179e-9;39.18596285845277;1.39469702097145e-6;9.308017774343725e-9;445.78809972715555;21.246702480792262;5.514011415409376e-11;51.15509965800123;2.3388855174640585e-7;100.00067789259454;10.00036726332045;1.5397707880070655;0.273317444712746;0.46791835406271204
2050.0;1.8306355010706426e-9;13.785987783225464;2.505104032569592e-7;1.0655302102001748e-8;463.3131627236579;10.746702500519795;5.5261468000841604e-11;52.792099753780086;7.194603432161233e-8;100.00052454204418;10.000409821456062;1.4518139498408928;0.3376375269974152;0.4345011548916652
2051.0;2.145297391486256e-9;23.823757969064122;2.5403559680924006e-7;1.2221899279469714e-8;458.4805540244979;1.4605617316571625e-6;5.4879377002062204e-11;52.81613465869308;4.346772237427557e-8;100.00040370551889;10.000456269849405;1.314671118318023;0.39890864610610927;0.40464875589168103
2052.0;2.508855949086464e-9;25.927702192912268;2.8627932164217863e-7;1.405169770264856e-8;459.75371934200564;1.6926464759751116e-6;5.4780004354826464e-11;52.97392166577008;4.394612470566034e-8;100.00030858168016;10.000464952174326;1.2536629793203948;0.4680930306667438;0.37804979543924444
2053.0;2.9023882159835677e-9;44.84135020869306;3.292894242054035e-7;1.6195995234770524e-8;465.08365859899214;1.940420370311934e-6;5.565972918899315e-11;52.82617893886194;4.598204967611388e-8;100.00023365663692;10.000386599950817;1.233649197257995;0.5254639205500211;0.3542544359507236
2054.0;3.1706886707192034e-9;46.86405433852586;3.648678070061724e-7;1.8703629934592054e-8;464.81272768149097;2.2227533558544585e-6;5.575816441305986e-11;52.699202243945656;4.6565084716245165e-8;100.00017492134664;10.000405104166799;1.0794876433072844;0.5773389445585337;0.3334079118831323
2055.0;2.630243283035582e-9;35.96949100387567;3.1490061127258377e-7;2.160450647609745e-8;454.276288185466;2.5490384277291774e-6;5.52594642061962e-11;53.080251033442174;4.6416588001645056e-8;100.00012884372504;10.000502342253133;0.9889423919277903;0.6522524465051069;0.3151704722038657
2056.0;1.2399931189391001e-9;34.359650522883676;1.5629923757478062e-7;2.477320374006769e-8;444.46880677389163;2.911565387940039e-6;5.481490372187793e-11;53.15619358983734;4.6091024632735094e-8;100.00009259529293;10.000520892060853;0.8480455076379048;0.7318387157184586;0.298987738402167
2057.0;5.29380996722985e-10;17.508267460406252;6.57626263648389e-8;2.7400858601984545e-8;447.1163229550569;3.223719368772887e-6;5.176576276924669e-11;52.66845304626234;4.432589109570728e-8;100.00006423304855;10.000531560795105;0.789891059122802;0.8091793739952058;0.28518899545022053
2058.0;0.0;28.080046620291814;0.0;2.863705909353939e-8;436.2904653345112;3.378989514512301e-6;5.3524080668934024e-11;52.418480705825104;4.529723577280576e-8;100.00004202918782;10.00054490998144;0.710862390262253;0.8908115513640797;0.27369233868987874
2059.0;0.0;0.0;0.0;2.9161783598972358e-8;440.36891590534657;3.4442556129124647e-6;5.412233949727398e-11;51.77374836320971;4.300293088749675e-8;100.00002039170539;10.000498104802126;0.40262031453292185;0.9761206342935675;0.21910596077077374
2060.0;0.0;0.0;0.0;2.9154579109687696e-8;424.90743941180284;3.4439115602723035e-6;6.305928936764453e-11;53.23636805365562;9.885427505179569e-8;100.00001475404717;10.000506596807986;1.513770354204763;1.0914259292417334;0.348769691522381
