Year;EOM_avg;REC_y;ADD_CAP_Biomass;ADD_CAP_SPP_lignite;ADD_CAP_Solar;ADD_CAP_ICE;ADD_CAP_WindOffshore;ADD_CAP_WindOnshore;ADD_CAP_Nuclear;ADD_CAP_CCGT_old;ADD_CAP_CCGT_new;ADD_CAP_SPP_coal;ADD_CAP_OCGT;CAP_Biomass;CAP_SPP_lignite;CAP_Solar;CAP_ICE;CAP_WindOffshore;CAP_WindOnshore;CAP_Nuclear;CAP_CCGT_old;CAP_CCGT_new;CAP_SPP_coal;CAP_OCGT;FS_Biomass;FS_SPP_lignite;FS_Solar;FS_ICE;FS_WindOffshore;FS_WindOnshore;FS_Nuclear;FS_CCGT_old;FS_CCGT_new;FS_SPP_coal;FS_OCGT
2021.0;166.715454912996;-8.604170924184253e-8;1.3137391544841657e-11;0.0;55.41999999999974;2.783124146829741e-16;6.353999999999713;82.4349999999998;2.467603830934694e-14;0.0;2.568944330557955e-13;4.806252313759366e-13;4.3976718861311757e-13;12.6;24.35;110.84;14.407499999999999;12.708;164.87;78.48;59.5;90.0;22.470000000000002;11.39;110.37599999999975;211.73557150250585;137.34215934290341;1.1565237735788111e-14;46.29264014459302;354.4815821335945;687.4847999999996;1.3180023101827762;435.8810752257698;196.83719999561444;2.446704534235043e-11
2022.0;252.53482058926542;2.457922614779949e-6;2.4622414317572653e-13;0.0;83.12999999999884;2.894247409834798e-16;6.353999999999104;123.65249999999924;2.3355584488992182e-14;0.0;2.635250291859957e-13;5.044392547245133e-13;4.4483008659339943e-13;12.6;24.35;166.25999999999974;14.407499999999999;12.708;247.3049999999998;78.48;59.5;90.0;22.470000000000002;11.390000000000441;110.37599999999975;197.14665258737867;206.0132390142552;0.07423579575617874;46.29264014459302;531.7223732002262;687.4847999999996;0.0;248.56247508943335;194.38561518298727;0.0
2023.0;126.60100067723171;1.3237648406526754e-6;1.2539247896218943e-13;0.0;69.45343065546226;3.1040912582527986e-16;9.524652031962294e-9;185.47874999998695;2.226879445085581e-14;0.0;2.671391521704023e-13;5.307615650023217e-13;4.497845531122371e-13;11.76;23.863;242.00066666666527;12.96675;18.35599999999971;359.9661666666657;74.556;55.533333333333324;85.5;20.971999999999998;10.251000000000884;95.79127467079496;123.0555699560586;299.8637145650632;0.0;66.86714687506804;773.9514543245574;650.4509924682184;8.140873909345464e-11;110.59116062145445;145.37187382228984;0.0
2024.0;74.15630815435314;5.551606817496905e-7;1.4551385817732745e-13;0.0;59.569400518823585;3.806697628113488e-16;3.564397444472825e-11;117.50635782426501;2.7628726870302243e-14;0.0;3.767042678085841e-13;6.812687480069423e-13;5.544252115230098e-13;10.92;23.376;304.0647639887942;11.526;24.00399999999882;534.4535833333193;70.632;51.56666666666667;81.00000000000026;19.474;9.112000000001334;70.09552620564803;53.76201174251347;376.76751413045855;0.0;87.44165360508524;1149.1111287483386;580.6756587413619;1.1510607366215504e-10;40.763615341468906;74.70526247846529;0.0
2025.0;66.61703101482937;2.057622983427746e-7;1.5849419949962607e-13;0.0;19.782398244291162;4.712311734495445e-16;1.9735247439806843e-11;52.51739689301875;3.494468078136414e-14;0.0;5.633758232466424e-13;9.055798947467547e-13;7.019199882509123e-13;10.08;22.889;356.24483117428446;10.08525;23.29800000952347;640.968607824251;66.708;47.6;76.50000000000053;17.976000000000003;7.973000000001888;62.05810736450328;0.33898356709456523;441.4239838337625;0.0;84.86984029843414;1378.125591067421;549.3078580262865;1.0668753499427112e-10;118.61842546490324;3.018391968709206;2.202713675159999e-11
2026.0;66.84667357532594;1.0427868200733808e-6;1.8132429066111628e-13;0.0;22.420548611152668;6.013781676799804e-16;1.3353967519483726e-11;46.772891986733164;4.5267998674981387e-14;0.0;9.047248659616214e-13;1.281699517368799e-12;9.249439224772075e-13;9.240000000013136;22.402;368.6378960852423;8.6445;22.59200000955911;682.4946713839364;62.784000000000006;43.633333333333326;72.00000000000078;16.478;6.83400000000259;51.82479276921552;1.2507971244071598;456.7802658234517;0.0;82.29802695703887;1467.4094189948255;509.97060148806287;1.277065675104482e-10;121.03891030499155;5.66559823421168;1.5886385027556317e-10
2027.0;67.618309004582;1.4217302795594298e-6;2.4859238413382366e-13;0.0;22.275508066480445;8.217192834979445e-16;9.695981591695426e-12;47.1339157890377;6.066000077071005e-14;0.0;1.69557690858641e-12;2.0392593865638266e-12;1.2990469094502804e-12;8.400000000013383;21.915000000000003;383.6691113630616;7.203750000000002;21.886000009578847;718.2762300373362;58.86;39.666666666666664;67.50000000000117;14.98;5.695000000003516;41.37747387758474;3.881063831360577;475.36406938591864;0.0;79.72308385437127;1544.2962037393772;473.20096302468454;0.1966216062955612;124.30430340168861;8.10112174196965;1.9435531746208076e-10
2028.0;68.58942418491662;1.480942972560934e-6;3.581897752967886e-13;0.0;21.410253484720908;1.1923500009025694e-15;7.611606848323966e-12;48.37704322567766;8.40058971176603e-14;0.0;8.200554115028943e-12;4.305430061617997e-12;2.05087180032286e-12;7.560000000013509;21.428;398.5552860962087;5.7630000000000035;21.180000009592202;754.4188124930406;54.93599999999999;35.699999999999996;63.00000000000173;13.482000000000001;4.556000000004815;32.0612790344724;0.039365794205001026;493.64615175035914;0.0;77.0558209856807;1621.3275764473065;436.6718127927122;9.029842359437847;125.20959380377492;10.646001291616166;2.4003134032116385e-10
2029.0;69.23085748689114;2.5318475806731577e-6;5.550330559435347e-13;0.0;35.69640407526695;1.9747212275456207e-15;6.601988789403835e-12;134.40673193114964;1.2009761691226025e-13;0.0;12.576543490672723;9.263915135746908e-10;4.3136202174403e-12;6.720000000013655;20.941000000000003;412.57620624759625;4.322250000000004;20.474000009601898;791.8045223853849;51.012;31.733333333333334;58.50000000000263;11.984000000000483;3.417000000006865;26.67773882882789;1.0169717744930424;511.0454071236755;0.0;74.50015167711119;1700.1487356223415;400.0640836118407;24.332403077089786;124.35785614643181;3.394310413588973;2.8818494076898826e-10
2030.0;69.97115091708253;4.315239611260341e-5;1.0139017857749768e-12;0.0;2.232029029441789e-10;4.777400842468933e-15;5.939687050017558e-12;40.941344677206914;1.923612030512149e-13;0.0;5.341615582081499;1.477946141021719e-10;0.3945082543807298;5.880000000013813;20.454;440.8832769895299;2.881500000000006;19.76800000960951;915.2199209832012;47.088;27.766666666666662;54.00000000000433;10.486000000000985;2.278000000011179;36.21362443277425;1.3903501096270954;544.5224397930609;0.0;71.68696539873854;1933.084438629137;324.02275117892736;20.276617928344358;101.08914584189107;3.838981377788432;3.121105170726544e-10
2031.0;70.79369857747804;1.9166160658274787;3.3280520145409204e-12;0.0;4.671746424648416e-11;1.0563508494730723e-13;5.647279574563286e-12;49.158910845836246;4.1038269029058594e-13;0.0;6.989996490177722;7.940091743600182e-11;1.3362541271786126;5.040000000013994;19.967;433.4939436564198;1.440750000000011;19.062000009616114;945.1699323270747;43.16400000000002;23.8;49.500000000012534;8.988000000001517;1.533508254391909;16.046245331846993;6.152237033786315;536.8358156487624;0.09150541476561129;69.38979441447329;1996.146386628743;305.107875439903;22.443335891928385;100.3004315685933;5.184962315535707;0.09739670980094497
2032.0;74.68616991427974;0.0004053039521051064;7.52396993271409e-9;0.0;3.0612742674293496e-10;2.114028702895115e-14;5.892835305446762e-12;96.55743293450392;8.684122566412559e-11;0.0;10.05230555441864;7.503118983130564e-11;1.434881190764063;4.200000000014243;19.480000000000004;426.10461032313316;1.167327016871549e-13;18.35600000962205;983.3375098395776;39.24000000000005;19.833333333333332;57.57654349068525;7.490000000002198;1.7307623815705215;10.955228408241526;6.265330561805616;527.6862619096385;2.06654854422084e-14;66.81548915484554;2070.2714635286393;282.1277562180155;17.110381688580475;111.8717302102743;4.05490162996207;0.2645516536251098
