Year;CAP;Supply;Cancellation;MSR;TNAC;Emissions_Ind;Emissions_H2S;Emissions_PS;EUAprice;EUAs_Ind;EUAs_PS
2021.0;1596.0;2826.79124536;0.0;2272.5326496400003;1715.2255563008298;512.9;90.46778281029692;508.1979062488734;80.0;1821.1414305019393;1010.704926665305
2022.0;1552.0;1162.1783673359337;0.0;2662.354282304067;1891.132258321078;461.60999999999996;100.1838402936384;424.47782502204694;113.47278748367644;902.358881841207;259.83070201903934
2023.0;1509.0;1083.273330326181;2203.4409519778865;884.6399999999999;2180.6783249440955;416.6380229955793;105.72802159775902;271.3612191098251;113.37423458121732;818.9536377574203;264.33700879292235
2024.0;1412.0;934.9645726730998;961.6754273269003;400.0;2490.350417463706;485.53204925315083;83.74449999411178;56.01593090622705;122.42685646637075;735.4704862846347;199.49440086950995
2025.0;1412.0;863.8634346118483;548.1365653881519;400.0;2842.589305493696;474.0854988456284;12.247547444537812;25.291500291692056;132.22465820521413;706.7488638100072;157.11026874851393
2026.0;1295.0;669.1367887663114;625.8632112336884;400.0;3012.6026371808116;462.2281309774641;8.690742698826446;28.204583402905133;142.86174857851572;548.7035523626805;120.42565116234164
2027.0;1233.0;537.1775001465438;695.8224998534561;400.0;3059.1402178460603;450.0148774964184;9.226787270613912;31.398254714263015;154.36012660531873;451.77138989629435;85.39282971082447
2028.0;1141.0;414.25236062338536;726.7476393766146;400.0;2992.4532240734447;437.64148045204774;10.405874440838403;32.891999503114825;166.63334394760759;350.66962679041944;63.55952508911095
2029.0;1049.0;320.14130721875483;728.8586927812453;400.0;2847.168129105545;424.7551932669482;4.699986473059081;35.971222446647;180.01253918470505;269.17750636749844;50.93839576958299
2030.0;958.0;251.43403381980522;706.5659661801947;400.0;2641.4231475302727;411.44449840202526;5.482931568811286;40.25158542424136;194.513377448567;208.33621002568324;43.08014823984941
2031.0;866.0;532.5696237703455;333.4303762296545;400.0;2723.9898787944385;397.9237288317353;9.158969177735777;42.92019449670892;210.02853336722802;502.25879380357543;30.305776623159794
2032.0;774.0;453.72655304580064;320.27344695419924;400.0;2742.5684472013863;383.93511364849576;11.64567873365832;39.56719225669896;226.84256756375856;423.18958184872776;30.532001489063916
2033.0;682.0;354.37807180838945;327.6219281916108;400.0;2682.3228474317307;369.5806827695353;10.859644322387009;34.18334448612298;244.96391007376147;323.2324207139143;31.140410963996956
2034.0;591.0;264.3016103266198;326.69838967338023;400.0;2557.472079013097;354.7819703073876;1.3524874548980268;33.01792098296806;264.5654916941932;233.6243623536369;30.67698662953928
2035.0;499.0;182.11528904493758;316.8847109550625;400.0;2364.5830984649856;339.42857577115615;0.6106394825175642;34.965054339375136;285.85848901552595;151.51294957323825;30.592927434902656
2036.0;407.0;107.81890974035281;299.18109025964736;400.0;2112.764482968641;323.7889001471508;0.49104773997262896;35.357577349574115;308.6952889211431;77.90560725137665;29.90914731206442
2037.0;315.0;41.322772804055546;273.6772271959446;400.0;1808.0650835805257;307.57440002014255;0.3468782706404337;38.1008939013879;333.5011902804234;7.857740327962443;33.470303155744766
2038.0;224.0;0.0;241.34376198071232;400.0;1513.8461303813353;256.2844000201425;0.34687826845688186;37.5876749105908;521.0807360875808;4.452906266937884e-13;1.3055848972619836e-10
2039.0;132.0;0.0;192.55384521525343;400.0;1271.6041047415904;204.99440002014254;0.2120628847210019;37.035562734881516;537.8629949945292;5.196176924543139e-13;1.518769581883569e-10
2040.0;40.0;0.0;80.0;400.0;1074.28393148864;162.752985169118;0.21206288375565746;34.35512520007671;555.6390475375767;6.161852218073778e-13;1.793908262571035e-10
2041.0;0.0;0.0;0.0;400.0;886.747033319343;153.5164251846967;0.21206288356115321;33.80841010103917;581.442844920851;7.058778637339642e-13;2.0465641157362186e-10
2042.0;0.0;0.0;0.0;400.0;716.8327538857441;140.42278721181424;0.2120628826787098;29.279429339106;614.6425841498494;7.810482338841358e-13;2.255197950320051e-10
2043.0;0.0;0.0;0.0;400.0;561.4365582665938;128.75622359202805;0.21206288247634578;26.4279091446459;646.8708024505058;8.93101851218749e-13;2.56382214001989e-10
2044.0;0.0;0.0;0.0;400.0;420.6454968181745;117.19226465883014;0.13044477556934997;23.468352014019803;680.2775254381531;1.043115392211667e-12;2.9707841173878196e-10
2045.0;0.0;0.0;0.0;400.0;248.88607998647421;151.6735630808198;0.13044477572201527;19.95540897515844;632.5695273179964;7.786195660680672e-12;1.7544554146394968e-9
2046.0;0.0;33.333333333333336;0.0;366.66666666666674;123.4039058452826;140.2801867265249;1.06787176417123e-8;18.535320737321317;665.5775686134677;17.680368228070407;15.671199403219125
2047.0;0.0;99.99999999999999;0.0;266.66666666666697;89.29808782942925;119.26560414690982;1.1125452660158772e-8;14.840213857818044;718.0102289562276;86.15351614808846;13.866602837270504
2048.0;0.0;99.99999999999999;0.0;166.66666666666688;78.15611258461173;97.2564231679022;1.1025107899314167e-8;13.885552065890192;775.3608343463275;86.78986670717295;13.232229635496683
2049.0;0.0;99.99999999999999;0.0;66.66666666666688;90.78032399313446;74.95363196255698;1.108804674326109e-8;12.422156617832234;836.5805178029185;82.7538303604192;17.272772055734922
2050.0;0.0;66.6666666666669;0.0;0.0;93.60509263018835;51.761546820298236;1.1018318925434898e-8;12.080351198296459;903.1881089582896;33.509073049559866;33.19040372475277
2051.0;0.0;0.0;0.0;0.0;57.0158094650112;25.589621021799758;1.0679558125039331e-8;10.999662132697843;980.3703755751029;8.962509702701256e-8;3.937555046742244e-9
