Timestep;H2M_price_h;H2M_price_d;H2M_price_m;H2M_price_y;demand;SMR;electrolysis;SMRCCS
1.0;0.0;130.79577049230224;0.0;0.0;0.03767123287671233;0.037336386276659146;4.179900894940823e-11;0.00034999999987230776
2.0;0.0;130.79577049230224;0.0;0.0;0.03767123287671233;0.037336386276659146;4.179900894941389e-11;0.00034999999987230776
3.0;0.0;130.79577049230224;0.0;0.0;0.03767123287671233;0.037336386276659146;4.1799008949417676e-11;0.00034999999987230776
4.0;0.0;130.79577049230224;0.0;0.0;0.03767123287671233;0.037336386276659146;4.179900894942127e-11;0.00034999999987230776
5.0;0.0;130.79577049230224;0.0;0.0;0.03767123287671233;0.037336386276659146;4.1799008949420727e-11;0.00034999999987230776
6.0;0.0;130.79577049230224;0.0;0.0;0.03767123287671233;0.037336386276659146;4.179900894941435e-11;0.00034999999987230776
7.0;0.0;130.79577049230224;0.0;0.0;0.03767123287671233;0.037336386276659146;4.179900894938846e-11;0.00034999999987230776
8.0;0.0;130.79577049230224;0.0;0.0;0.03767123287671233;0.037336386276659146;4.179900894929502e-11;0.00034999999987230776
9.0;0.0;130.79577049230224;0.0;0.0;0.03767123287671233;0.037336386276659146;4.1799008948890135e-11;0.00034999999987230776
10.0;0.0;130.79577049230224;0.0;0.0;0.03767123287671233;0.037336386276659146;4.179900894845779e-11;0.00034999999987230776
11.0;0.0;130.79577049230224;0.0;0.0;0.03767123287671233;0.037336386276659146;4.1799008948734025e-11;0.00034999999987230776
12.0;0.0;130.79577049230224;0.0;0.0;0.03767123287671233;0.037336386276659146;4.1799008948811314e-11;0.00034999999987230776
13.0;0.0;130.79577049230224;0.0;0.0;0.03767123287671233;0.037336386276659146;4.179900894893415e-11;0.00034999999987230776
14.0;0.0;130.79577049230224;0.0;0.0;0.03767123287671233;0.037336386276659146;4.179900894892332e-11;0.00034999999987230776
15.0;0.0;130.79577049230224;0.0;0.0;0.03767123287671233;0.037336386276659146;4.17990089481099e-11;0.00034999999987230776
16.0;0.0;130.79577049230224;0.0;0.0;0.03767123287671233;0.037336386276659146;4.1799008942107183e-11;0.00034999999987230776
17.0;0.0;130.79577049230224;0.0;0.0;0.03767123287671233;0.037336386276659146;4.1799008784924714e-11;0.00034999999987230776
18.0;0.0;130.79577049230224;0.0;0.0;0.03767123287671233;0.037336386276659146;4.1799001841157256e-11;0.00034999999987230776
19.0;0.0;130.79577049230224;0.0;0.0;0.03767123287671233;0.037336386276659146;4.179898174947181e-11;0.00034999999987230776
20.0;0.0;130.79577049230224;0.0;0.0;0.03767123287671233;0.037336386276659146;4.179900887739514e-11;0.00034999999987230776
21.0;0.0;130.79577049230224;0.0;0.0;0.03767123287671233;0.037336386276659146;4.1799008948564e-11;0.00034999999987230776
22.0;0.0;130.79577049230224;0.0;0.0;0.03767123287671233;0.037336386276659146;4.1799008949289955e-11;0.00034999999987230776
23.0;0.0;130.79577049230224;0.0;0.0;0.03767123287671233;0.037336386276659146;4.179900894935437e-11;0.00034999999987230776
24.0;0.0;130.79577049230224;0.0;0.0;0.03767123287671233;0.037336386276659146;4.1799008949383594e-11;0.00034999999987230776
25.0;0.0;130.79577048999286;0.0;0.0;0.03767123287671233;0.037336386244388654;3.316839389573518e-11;0.00034999999989848517
26.0;0.0;130.79577048999286;0.0;0.0;0.03767123287671233;0.037336386244388654;3.316839389574747e-11;0.00034999999989848517
27.0;0.0;130.79577048999286;0.0;0.0;0.03767123287671233;0.037336386244388654;3.3168393895751336e-11;0.00034999999989848517
28.0;0.0;130.79577048999286;0.0;0.0;0.03767123287671233;0.037336386244388654;3.31683938957532e-11;0.00034999999989848517
29.0;0.0;130.79577048999286;0.0;0.0;0.03767123287671233;0.037336386244388654;3.316839389575177e-11;0.00034999999989848517
30.0;0.0;130.79577048999286;0.0;0.0;0.03767123287671233;0.037336386244388654;3.316839389574416e-11;0.00034999999989848517
31.0;0.0;130.79577048999286;0.0;0.0;0.03767123287671233;0.037336386244388654;3.316839389570565e-11;0.00034999999989848517
32.0;0.0;130.79577048999286;0.0;0.0;0.03767123287671233;0.037336386244388654;3.316839387744525e-11;0.00034999999989848517
33.0;0.0;130.79577048999286;0.0;0.0;0.03767123287671233;0.037336386244388654;2.182340900327994e-11;0.00034999999989848517
34.0;0.0;130.79577048999286;0.0;0.0;0.03767123287671233;0.037336386244388654;2.1823646789283523e-11;0.00034999999989848517
