Hour;EOM_price;PROD_electrolysis_base;PROD_electrolysis_peak
1.0;0.00044358110660137337;0.003130769230678193;0.0029071428571197148
0.0;0.0;2.0;0.00043846294549146055;0.003130769230678193;0.0029071428571197143
0.0;0.0;3.0;0.00044042085896739907;0.0031307692306781934;0.0029071428571197143
0.0;0.0;4.0;0.00042603234579499704;0.0031307692306781934;0.0029071428571197143
0.0;0.0;5.0;0.0004133007461662531;0.0031307692306781934;0.0029071428571197143
0.0;0.0;6.0;0.00044121810794192407;0.0031307692306781934;0.0029071428571197143
0.0;0.0;7.0;0.0004232307367197018;0.0031307692306781934;0.0029071428571197143
0.0;0.0;8.0;0.00040042770120047574;0.003130769230678193;0.0029071428571197143
0.0;0.0;9.0;0.00035274284736723564;0.0031307692306781934;0.0029071428571197143
0.0;0.0;10.0;0.00016057897635181337;0.003130769230678194;0.0029071428571197143
0.0;0.0;11.0;0.00016372525163978833;0.0031307692306781934;0.0029071428571197148
0.0;0.0;12.0;0.00016589179939392002;0.003130769230678194;0.0029071428571197148
0.0;0.0;13.0;0.00016732779304499414;0.003130769230678193;0.0029071428571197148
0.0;0.0;14.0;0.00017059948757499672;0.0031307692306781934;0.0029071428571197148
0.0;0.0;15.0;0.0001639957450302274;0.003130769230678194;0.0029071428571197148
0.0;0.0;16.0;0.00042213605847408645;0.0031307692306781934;0.0029071428571197143
0.0;0.0;17.0;-0.00023675750198004231;0.003130769230678194;0.0029071428571197148
0.0;0.0;18.0;7.375248001150572;0.0031307692306668943;0.002907142857117073
0.0;0.0;19.0;7.182728755152221;0.0031307692306672256;0.00290714285711715
0.0;0.0;20.0;9.99874655343413;0.00313076923066216;0.0029071428571159808
0.0;0.0;21.0;9.70123784292551;0.003130769230662721;0.002907142857116109
0.0;0.0;22.0;0.00025177843818224513;0.0031307692306781934;0.0029071428571197148
0.0;0.0;23.0;0.00027999577228360236;0.003130769230678193;0.0029071428571197148
0.0;0.0;24.0;0.00029665610499679014;0.0031307692306781934;0.0029071428571197148
0.0;0.0;25.0;119.24691757892109;9.139317102642921e-14;2.7701139762722095e-14
0.0;0.0;26.0;119.24694975602321;9.139311667865963e-14;2.770112151159358e-14
0.0;0.0;27.0;119.24681351650918;9.139332427421119e-14;2.7701191226574627e-14
0.0;0.0;28.0;71.85096143022672;9.309824342026536e-13;3.890592588214942e-11
0.0;0.0;29.0;67.15595589952002;1.0303687286116108e-11;0.0029071428568608485
0.0;0.0;30.0;66.68932840894313;0.002089213420789268;0.002907142856886503
0.0;0.0;31.0;78.61334022473544;4.029076697902895e-13;1.9324835327850942e-13
0.0;0.0;32.0;119.24685835252951;9.139329312144205e-14;2.770118076481308e-14
0.0;0.0;33.0;119.24684834082821;9.139331105521372e-14;2.770118678735437e-14
0.0;0.0;34.0;119.24687101768727;9.139326842017521e-14;2.7701172469603257e-14
0.0;0.0;35.0;60.35421357451246;0.0031307692300106293;0.002907142857028175
0.0;0.0;36.0;13.462800411770797;0.003130769230678854;0.002907142857120288
0.0;0.0;37.0;9.999502382008783;0.0031307692306843573;0.002907142857121548
0.0;0.0;38.0;9.999476508394595;0.0031307692306843573;0.0029071428571215475
0.0;0.0;39.0;9.999438646544412;0.0031307692306843573;0.0029071428571215475
0.0;0.0;40.0;49.9994466035486;0.003130769230481218;0.002907142857082581
0.0;0.0;41.0;117.34535740665108;9.481356599849347e-14;2.88544381897869e-14
