Iterations;PrimalResidual_ETS;PrimalResidual_MSR;PrimalResidual_EOM;PrimalResidual_REC;PrimalResidual_H2;PrimalResidual_H2CN_prod;PrimalResidual_H2CN_cap;DualResidual_ETS;DualResidual_EOM;DualResidual_REC;DualResidual_H2;DualResidual_H2CN_prod;DualResidual_H2CN_cap
1.0;16.17900340421345;0.0;1.965028308538333;0.955774896423246;1.8267121441049734;0.0;0.2034151599555861;16.723777767893434;1.566721473960952;4.928765696574133;3.4940133716784927;0.0;0.12137694267284266
2.0;16.13713069856218;0.0;1.9613736565399784;0.950413468318466;1.8092381188801603;0.0;0.20397811006528527;16.06357212232426;1.3865851026163112;4.921097380670751;3.529003391980694;0.0;0.08507060778322949
