Year;CAP;Supply;Cancellation;MSR;TNAC;Emissions_Ind;Emissions_H2S;Emissions_PS;EUAprice;EUAs_Ind;EUAs_PS
2021.0;1596.0;2826.79124536;0.0;2272.5326496400003;1714.6484762749012;512.9;90.49768128400021;508.74508780109875;80.0;1756.379083673913;1071.5129099969067
2022.0;1552.0;1162.2245337380077;0.0;2662.308115901992;1888.357261436038;461.60999999999996;100.957974912151;425.9477736647198;87.29538970620288;882.6357261789607;279.58959215465876
2023.0;1509.0;1083.5876628811327;2203.0804530208593;884.6399999999999;2128.5702052792294;463.57804108081217;105.83287977460652;273.9637981825225;87.30285219182943;803.1902353274519;280.3996792130518
2024.0;1412.0;939.5772217478957;957.0627782521046;400.0;2323.5433974463167;530.6238568394455;87.14479359170389;126.83537914965885;96.03670838220916;723.9028560597135;215.673785919647
2025.0;1412.0;885.545295359618;526.454704640382;400.0;2629.114230969117;517.199132310018;25.919492585623654;36.855836941175625;105.63033052721052;672.1680593154091;213.37698705239467
2026.0;1295.0;712.9039179310599;582.0960820689402;400.0;2779.2614957529713;503.24329426269486;17.477042542855344;42.03631634165532;116.19243901001373;547.4123513592127;165.49279059903975
2027.0;1233.0;590.0008033847034;642.9991966152963;400.0;2818.2842816234556;488.7727899746746;17.546159437070695;44.65906810247393;127.79142246510492;479.16880355299475;110.82781356478695
2028.0;1141.0;470.85541814964824;670.1445818503516;400.0;2753.4960977539304;473.7339464121173;15.482359545970471;46.42729606108572;140.5560601931548;386.0530106594277;84.79034635636235
2029.0;1049.0;377.79482711993285;671.205172880067;400.0;2618.3684717937053;458.1609643829685;12.971540676417124;41.78994802077239;154.56966574044958;304.6187580538628;73.1639122774887
2030.0;958.0;307.97114661587466;650.0288533841251;400.0;2426.161663874367;441.9823588614518;13.852712252775856;44.342883420985196;169.98640579629134;242.2862382786263;65.6715854416731
2031.0;866.0;559.484055701529;306.51594429847114;400.0;2505.2598482241337;425.09448746655596;11.487206862217054;43.80417702298941;187.01987779721154;521.316557352852;38.16207585091815
2032.0;774.0;479.69667296108526;294.30332703891463;400.0;2513.7168605271477;407.64915407887725;17.721451846902838;45.86905473229141;205.67120892742426;442.277973804407;37.41170996078208
2033.0;682.0;381.0305377209834;300.96946227901685;400.0;2446.490547646437;389.45344662075394;13.406802283560564;45.39660169737988;226.25705264579494;343.9151991571552;37.10559808803671
2034.0;591.0;292.0430292519707;298.95697074802933;400.0;2311.790282437677;370.5639529019978;10.200054818255433;45.97928674047747;248.90097549406568;258.20234400807914;33.834653504063546
2035.0;499.0;210.80914489077804;288.19085510922196;400.0;2118.1164502919305;350.9347192387037;6.990004147646424;46.55825365017429;273.8220086110835;180.15020727243913;30.654585860310032
2036.0;407.0;137.33211939330863;269.66788060669137;400.0;1878.1008573019508;330.6241074047841;3.8785028006703204;42.84510217783373;301.15696902594965;108.0057786443736;29.325450347058958
2037.0;315.0;70.42664968456754;244.57335031543266;400.0;1588.338643030641;309.4395749237275;3.6402691396807034;47.10901989246911;331.3289276759927;40.1133215699936;30.314848689473745
2038.0;224.0;10.218385694618263;213.7816143053817;400.0;1260.838697867513;287.1330483127813;2.9039582016835115;47.68132434328133;364.8900636360264;2.8078457124961295e-6;10.209047248942033
2039.0;132.0;0.0;177.50063935715184;400.0;974.4595654392324;235.8430483127813;2.8797247257351835;47.65635938976405;564.6969970524103;1.9743855292759986e-12;5.728840152783374e-10
2040.0;40.0;0.0;80.0;400.0;737.7910619223238;184.5530483127813;2.5131301746881807;49.60232502943905;580.3056092095857;2.554089739342932e-12;7.382822963167457e-10
2041.0;0.0;0.0;0.0;400.0;548.1738542214966;139.10673285210248;1.5529994229876398;48.95747542573703;604.7372594764475;3.2722970172774313e-12;9.403280204973364e-10
2042.0;0.0;0.0;0.0;400.0;381.69851851129283;125.91930786100261;1.054031387178893;39.501996462022284;638.9858558040121;4.08798180928562e-12;1.16517897692489e-9
2043.0;0.0;33.333333333333336;0.0;366.66666666666674;213.29103063317422;164.54106157239983;0.9322636348693908;36.26749600418271;586.7204047420246;1.5735413905038043;31.772003919564806
2044.0;0.0;99.99999999999999;0.0;266.66666666666697;144.41718967867214;137.04158865578938;1.0318385204563463;30.800413778256317;645.3467571927425;71.67639824651;28.3419403876664
2045.0;0.0;99.99999999999999;0.0;166.66666666666688;108.8698913243056;108.41421863465916;1.0208351869243244;26.112244532783016;709.9564065552593;75.12948703850081;24.888108587588313
2046.0;0.0;99.99999999999999;0.0;66.66666666666688;109.03652275842339;78.82223293445952;4.620914550943183e-8;21.01113558521349;780.7674586944506;75.75054858033498;24.27016901830568
2047.0;0.0;66.6666666666669;0.0;0.0;109.21000797365966;48.046601159227635;5.465717770164512e-8;18.446580237545806;858.7404751883826;42.18875565393301;24.50020333101972
2048.0;0.0;0.0;0.0;0.0;79.62338689198589;13.13052261905159;3.9245152525238024e-8;16.456098423377018;950.9784717892452;1.1029501870409922e-10;0.021904631526181693
2049.0;0.0;0.0;0.0;0.0;65.00841778929804;0.0;3.755036386178295e-8;14.614969065137489;1045.4799059162312;3.269944022041777e-12;0.029991146074621652
2050.0;0.0;0.0;0.0;0.0;51.74078142591523;0.0;3.6848986562634776e-8;13.267636326533822;1149.5577216219674;2.2008732105702595e-12;0.03562938516745956
2051.0;0.0;0.0;0.0;0.0;39.20898562815751;0.0;3.501504633748593e-8;12.531795762742677;1261.6985517194116;1.7792104896871636e-12;1.3020254161424292e-8
