Hour;EOM_price;PROD_electrolysis_base;PROD_electrolysis_peak
1.0;-0.004445853751731336;0.10914313492566839;0.09601791282267097
2.0;-0.004461484965689293;0.1091431349256684;0.09601791282267097
3.0;-0.004461541057209402;0.1091431349256684;0.09601791282267097
4.0;-0.004445312995298135;0.1091431349256684;0.09601791282267097
5.0;-0.004444971858436856;0.10914313492566839;0.09601791282267097
6.0;-0.004445774666041729;0.10914313492566839;0.09601791282267097
7.0;-0.004414811357923889;0.10914313492566838;0.09601791282267097
8.0;-0.0026394610235196156;0.10914313492566809;0.09601791282267097
9.0;-0.0026273295255848806;0.10914313492566809;0.09601791282267096
10.0;-0.0026272402252321457;0.10914313492566809;0.09601791282267096
11.0;-0.0026289909953811034;0.10914313492566807;0.09601791282267096
12.0;-0.0026301378079160295;0.10914313492566809;0.09601791282267096
13.0;-0.0026308528353139304;0.10914313492566809;0.09601791282267096
14.0;-0.0026322941120456257;0.10914313492566809;0.09601791282267097
15.0;-0.0026291388252198955;0.1091431349256681;0.09601791282267096
16.0;-0.0026304463232154256;0.10914313492566807;0.09601791282267096
17.0;-0.002628668875246288;0.10914313492566809;0.09601791282267096
18.0;-0.002627657608565051;0.1091431349256681;0.09601791282267096
19.0;-0.004344312427422307;0.10914313492566838;0.09601791282267097
20.0;-0.0044200090593486925;0.10914313492566838;0.09601791282267097
21.0;-0.004427640798409999;0.1091431349256684;0.09601791282267096
22.0;-0.004427310110352109;0.10914313492566839;0.09601791282267097
23.0;-0.004430099625821487;0.10914313492566839;0.09601791282267096
24.0;-0.004430134427265831;0.1091431349256684;0.09601791282267096
25.0;-0.004449369751140161;0.10914313492591621;0.09601791282268031
26.0;-0.004448980851368623;0.10914313492591621;0.0960179128226803
27.0;-0.004442000120301281;0.10914313492591621;0.09601791282268031
28.0;-0.004450371018577964;0.10914313492591622;0.0960179128226803
29.0;-0.004463542863824845;0.10914313492591621;0.0960179128226803
30.0;-0.004463872485306775;0.10914313492591622;0.0960179128226803
31.0;-0.004421245418260342;0.10914313492591622;0.0960179128226803
32.0;-0.002641732977987454;0.10914313492591597;0.0960179128226803
33.0;-0.0026422055041313173;0.10914313492591599;0.09601791282268028
34.0;-0.0026423894038925134;0.10914313492591599;0.09601791282268028
35.0;-0.002642324268340195;0.10914313492591599;0.0960179128226803
36.0;-0.0035887498111537466;0.10914313492591611;0.09601791282268028
37.0;-0.0033232877642942705;0.10914313492591605;0.0960179128226803
38.0;-0.002638519788770504;0.10914313492591597;0.09601791282268028
39.0;-0.0026357117358114922;0.10914313492591597;0.09601791282268028
40.0;-0.002635682768393393;0.10914313492591597;0.09601791282268028
41.0;-0.002637550312481862;0.10914313492591597;0.0960179128226803
42.0;-0.0026377581631721533;0.10914313492591597;0.0960179128226803
43.0;-0.0026381786738174885;0.10914313492591597;0.09601791282268028
44.0;-0.004377650090219397;0.10914313492591621;0.09601791282268031
45.0;-0.004391408133547247;0.10914313492591621;0.0960179128226803
