Timestep;REC_price_h;REC_price_d;REC_price_m;REC_price_y;Biomass_h;Solar_h;WindOffshore_h;WindOnshore_h;electrolysis_h;Biomass_d;Solar_d;WindOffshore_d;WindOnshore_d;electrolysis_d;Biomass_m;Solar_m;WindOffshore_m;WindOnshore_m;electrolysis_m;Biomass_y;Solar_y;WindOffshore_y;WindOnshore_y;electrolysis_y
1.0;0.0001984829796251916;0.0;0.0;-4.206032643089197e-8;0.0;0.0;0.0;0.0;-3.536268849153217e-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.81249988526557;107.1834680911887;41.72914002985797;107.1834680911887;-4.0818539043353275e-10
2.0;0.00019850361135656167;0.0;0.0;-4.206032643089197e-8;0.0;0.0;0.0;0.0;-3.536268848077882e-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.81249988526557;107.1834680911887;41.72914002985797;107.1834680911887;-4.0818539043353275e-10
3.0;0.00019851821405522923;0.0;0.0;-4.206032643089197e-8;0.0;0.0;0.0;0.0;-3.53626884747236e-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.81249988526557;107.1834680911887;41.72914002985797;107.1834680911887;-4.0818539043353275e-10
4.0;0.00019853519516632837;0.0;0.0;-4.206032643089197e-8;0.0;0.0;0.0;0.0;-3.5362688467879975e-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.81249988526557;107.1834680911887;41.72914002985797;107.1834680911887;-4.0818539043353275e-10
5.0;0.0001985322441394588;0.0;0.0;-4.206032643089197e-8;0.0;0.0;0.0;0.0;-3.536268847108207e-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.81249988526557;107.1834680911887;41.72914002985797;107.1834680911887;-4.0818539043353275e-10
6.0;0.0001985054297875353;0.0;0.0;-4.206032643089197e-8;0.0;0.0;0.0;0.0;-3.536268848278215e-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.81249988526557;107.1834680911887;41.72914002985797;107.1834680911887;-4.0818539043353275e-10
7.0;0.00019843678090886773;0.0;0.0;-4.206032643089197e-8;0.0;0.0;0.0;0.0;-3.536268853429676e-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.81249988526557;107.1834680911887;41.72914002985797;107.1834680911887;-4.0818539043353275e-10
8.0;0.00019834266007261636;0.0;0.0;-4.206032643089197e-8;0.0;0.0;0.0;0.0;-3.5362688577284304e-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.81249988526557;107.1834680911887;41.72914002985797;107.1834680911887;-4.0818539043353275e-10
9.0;0.00019828992824158295;0.0;0.0;-4.206032643089197e-8;0.0;0.0;0.0;0.0;-3.536268860516934e-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.81249988526557;107.1834680911887;41.72914002985797;107.1834680911887;-4.0818539043353275e-10
10.0;0.00019827479130040337;0.0;0.0;-4.206032643089197e-8;0.0;0.0;0.0;0.0;-3.536290968913085e-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.81249988526557;107.1834680911887;41.72914002985797;107.1834680911887;-4.0818539043353275e-10
11.0;0.00019828186412706406;0.0;0.0;-4.206032643089197e-8;0.0;0.0;0.0;0.0;-3.536290968601923e-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.81249988526557;107.1834680911887;41.72914002985797;107.1834680911887;-4.0818539043353275e-10
12.0;0.00019828561563110052;0.0;0.0;-4.206032643089197e-8;0.0;0.0;0.0;0.0;-3.5362909683944816e-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.81249988526557;107.1834680911887;41.72914002985797;107.1834680911887;-4.0818539043353275e-10
13.0;0.00019829285772278817;0.0;0.0;-4.206032643089197e-8;0.0;0.0;0.0;0.0;-3.536290967732414e-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.81249988526557;107.1834680911887;41.72914002985797;107.1834680911887;-4.0818539043353275e-10
14.0;0.0001982922932866156;0.0;0.0;-4.206032643089197e-8;0.0;0.0;0.0;0.0;-3.536290967987677e-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.81249988526557;107.1834680911887;41.72914002985797;107.1834680911887;-4.0818539043353275e-10
15.0;0.00019826572464901661;0.0;0.0;-4.206032643089197e-8;0.0;0.0;0.0;0.0;-3.536290969148961e-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.81249988526557;107.1834680911887;41.72914002985797;107.1834680911887;-4.0818539043353275e-10
16.0;0.00019818385595733135;0.0;0.0;-4.206032643089197e-8;0.0;0.0;0.0;0.0;-3.536290973146893e-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.81249988526557;107.1834680911887;41.72914002985797;107.1834680911887;-4.0818539043353275e-10
17.0;0.0001980549136561905;0.0;0.0;-4.206032643089197e-8;0.0;0.0;0.0;0.0;-3.536290978175569e-14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.81249988526557;107.1834680911887;41.72914002985797;107.1834680911887;-4.0818539043353275e-10
