Year;EOM_avg;REC_y;CAP_Biomass;CAP_SPP_lignite;CAP_Solar;CAP_ICE;CAP_WindOffshore;CAP_WindOnshore;CAP_Nuclear;CAP_CCGT_old;CAP_CCGT_new;CAP_SPP_coal;CAP_OCGT;FS_Biomass;FS_SPP_lignite;FS_Solar;FS_ICE;FS_WindOffshore;FS_WindOnshore;FS_Nuclear;FS_CCGT_old;FS_CCGT_new;FS_SPP_coal;FS_OCGT
2021.0;149.81119031153798;-1.7599243096093316e-5;12.6;24.35;110.84;14.407499999999999;12.708;164.87;78.48;59.5;90.0;22.470000000000002;11.39;110.37599999999975;211.58211925422097;152.6023991968598;0.0;51.43626682318845;393.86842451608385;687.4847999999996;1.8794199703559828e-11;318.60061050534813;195.24641559077452;0.0
2022.0;123.62779449366404;-0.000311497037154658;12.6;24.35;166.25999999998376;14.4075;12.708;247.3049999999999;78.48;59.5;90.0;22.470000000000002;11.39;107.56547883200322;186.25812834919915;228.90359879158186;8.120687426504037e-14;51.43626682318845;590.8026367740445;687.4847999999996;0.0;0.0;172.65210981976784;0.0
2023.0;51.978283382933114;-0.0004518771917062474;11.76;23.863;291.07627610114196;12.966750000000001;18.355999999999895;442.40116666666603;74.556;55.533333333333324;85.5;20.971999999999998;10.251000000000001;53.196113092422124;62.97092860765938;400.74826849605495;0.0;74.29682985535693;1056.8802724510488;514.921921840784;0.0;0.0;52.548031555887455;0.0
2024.0;59.541456242160805;-0.0010234062617750703;10.92;23.376;283.6869427678919;11.526000000000003;30.357999999999688;467.78103263573223;70.632;51.56666666666667;81.00000000000009;19.474;9.112000000000002;51.44927593475861;64.51826478559614;390.57477521653766;1.9141901393658085e-14;122.87552629948077;1117.5118477750377;473.44150183711724;0.0;0.0;46.613376634310995;0.0
2025.0;61.06739182860687;-0.0017473787525974101;10.08;22.889;276.29760943476185;10.085250000000004;45.5369999999937;478.06600323291946;66.708;47.6;76.50000000000017;17.976000000000003;7.973000000000002;50.174548459430774;59.42179567932677;379.944207903781;9.204271893081627e-15;183.24182959867497;1141.0002478367855;445.0200870086779;0.0;6.015788563460443;41.29688935757719;0.0
2026.0;63.23035062194198;-0.009232726606671857;9.24000000000023;22.402;268.9082761026779;8.644500000000006;66.3639999999724;477.5347680924817;62.784000000000006;43.633333333333326;72.00000000000026;16.478;6.834000000000002;45.84071041685927;51.53272922938961;368.70644885693133;0.0;264.38486344794205;1135.829388393024;416.59998494388503;4.856192466652901e-12;37.43348670552235;40.66610921152134;0.0
2027.0;61.50174843122981;-1.9182687953636778e-9;8.400000000000412;21.915000000000003;280.3124853775213;7.203750000000009;66.52293922907069;484.66299695795965;58.86;39.666666666666664;67.50000000000037;14.98;5.6950000000000065;41.991621631278264;18.666740707792094;384.5084347119262;0.0;268.7244402969426;1150.6024268415292;395.0775138136167;3.111799777820815e-11;149.85952308298178;6.828583520261805;2.617131243788153e-13
2028.0;62.299653842443526;6.002571886890477e-8;7.560000000000568;21.428;293.0750085580862;5.763000000000013;66.35267945348247;527.566987117978;54.93599999999999;35.699999999999996;63.000000000000504;13.482000000000001;4.556000000000008;37.69667140594051;19.537539232538954;399.7750348255879;0.0;267.501014480423;1239.5477685430662;348.69090017877045;2.8879711291973607;140.8754439089923;8.069799708969805;3.6319453766374964e-13
2029.0;63.58051068649286;4.7492357390390736e-7;6.72000000000076;20.941000000000003;304.29570830126545;4.322250000000016;66.76627101932488;581.7367070609536;51.012;31.733333333333334;58.50000000000067;11.984000000000064;3.41700000000001;32.97847814844831;18.30910886258975;411.95034419876754;0.0;268.3420135597338;1341.1686912403557;303.0025039935121;9.650152326087596;150.2149940359834;11.074435883216493;4.732310600076883e-13
2030.0;63.557349676719404;9.968771007191863e-7;5.880000000000999;20.454;314.78434931872346;2.881500000000022;66.06027102001978;615.0436842465095;47.088;27.766666666666662;54.00000000000086;10.486000000000125;2.2780000000000147;29.391448873798648;12.14321058777219;425.5888824313533;0.0;265.9795213353123;1413.0891923424188;280.8612898936448;27.062933079100944;122.71878908196065;9.221720134094289;5.66093915251903e-13
2031.0;63.968381354024366;2.8643162173377415e-5;5.040000000001309;19.967;325.41371661923705;1.440750000000036;65.35427102004155;665.1590626795182;43.16400000000074;23.8;49.5000000000011;8.988000000000195;1.1390000000000604;25.225386861703814;14.567166006726726;438.7153942926535;0.0;261.00137574891;1509.0426133987032;258.27913089635274;24.603460487896093;110.08860411145147;7.904331515843478;8.840202737033901e-13
2032.0;63.76413765987861;6.771614744412951e-5;4.200000000001699;19.480000000000004;343.2874636110014;2.0748281864611013e-13;64.64827102005566;741.7747229728956;39.24000000000146;19.833333333333332;45.000000000001364;7.490000000000281;5.824439464782203e-13;21.021155717337713;11.54323408019853;460.9313960486143;2.034012945990084e-14;255.81062216742143;1656.4757536811737;229.38916610086443;17.44206072436194;94.022677381772;5.107496949732494;4.120489275923759e-13
2033.0;63.43499993181029;0.0001917104639031154;3.3600000000022003;18.993000000000002;371.331176670535;3.680546437919902e-13;63.94227102006957;830.1695391125941;35.31600000000212;15.866666666666667;40.50000000000167;5.992000000000397;6.334028822140353e-13;16.882334748863634;11.254653226802986;498.50769668640413;6.941841473653149e-14;251.27194614922297;1835.2560866296833;204.40425838011433;13.449783949851271;76.28574852660978;3.550670359359578;4.267169125299643e-13
