Hour;EOM_price;PROD_electrolysis_base;PROD_electrolysis_peak
1.0;10.02607852915665;0.18919056057635777;0.09105892239156091
2.0;5.370344534486729;0.1891905605770637;0.09105892239177799
3.0;3.3140725724946583;0.18919056057733363;0.09105892239186181
4.0;8.144778527190313;0.1891905605766581;0.09105892239165288
5.0;3.6851513418253354;0.18919056057728734;0.0910589223918474
6.0;0.022167855021046443;0.18919056057771236;0.09105892239198017
7.0;1.025798260765683;0.1891905605776084;0.0910589223919476
8.0;22.591555513947675;0.1891905605732569;0.09105892239064253
9.0;47.3488655780602;0.18919056049380206;0.09105892237773833
10.0;33.27798327674236;0.18919056056705652;0.0910589223889621
11.0;-0.0034248762752236168;0.1891905605777169;0.09105892239198161
12.0;-0.006168890699329836;0.18919056057771702;0.09105892239198164
13.0;-0.004451691369094407;0.1891905605777168;0.09105892239198156
14.0;-0.006249419228644424;0.18919056057771702;0.09105892239198164
15.0;-0.00612770901849982;0.1891905605777173;0.09105892239198171
16.0;44.545455996044645;0.18919056053625566;0.0910589223828153
17.0;50.42912904907218;0.17043606560706853;0.0910589223612986
18.0;50.42934189917522;0.164967556142452;0.09105892236129774
19.0;50.42928713489412;0.16471317012695064;0.09105892236129784
20.0;50.43028845398548;0.15717389322301709;0.09105892236128199
21.0;50.4311553787411;0.15465206042616797;0.09105892236127283
22.0;50.431467361696626;0.16361692334142686;0.09105892236126922
23.0;50.43183451081704;0.1669958398552864;0.09105892236126797
24.0;50.42545073184552;0.17228370125695586;0.09105892236135364
25.0;53.456177916108906;7.377769378628667e-11;0.030510090628124785
26.0;53.455114607008376;7.381124789484433e-11;0.05007894348870863
27.0;53.45401807878606;7.38421640399016e-11;0.06510823149389564
28.0;53.45354222600219;7.38623404819414e-11;0.07755723040816344
29.0;51.724425034802664;1.7183429299895034e-10;0.09105892234855952
30.0;50.44831740434861;0.005450152235526085;0.09105892236790726
31.0;50.44669651001314;0.006387019518781698;0.09105892236792017
32.0;51.58767068854757;1.933584575784906e-10;0.09105892235203815
33.0;50.44438550096248;0.006188227547644482;0.09105892236793652
34.0;50.44243466492686;0.02533195657707834;0.09105892236794866
35.0;50.44018081547254;0.056031794084289106;0.09105892236796187
36.0;50.437762593350286;0.08424562202538334;0.09105892236797679
37.0;50.435944528094886;0.10782558947112517;0.0910589223679889
38.0;50.43596831941338;0.11049757692681939;0.09105892236798824
39.0;50.43756360391826;0.09379555751834238;0.0910589223679762
40.0;50.440768324994835;0.05795713212479146;0.09105892236795483
41.0;50.443373135614586;0.024462823312668407;0.09105892236793978
42.0;53.44864774425528;7.396412096354224e-11;0.07676737515182781
43.0;53.448979261160495;7.395971241379975e-11;0.0714784017464921
44.0;53.4488516940631;7.396124654851027e-11;0.07440616347687527
45.0;53.51034971230116;7.249136029114031e-11;0.08578421777742057
46.0;50.445109134024456;0.019139698003769093;0.09105892236792558
47.0;50.445998681202454;0.01777046892201912;0.09105892236791537
48.0;50.446622689911756;0.02178179517616924;0.09105892236790744
49.0;159.5427452754676;3.3826686633642367e-12;1.2246388595404597e-12
50.0;150.56563427600446;3.685874992445094e-12;1.3378097085829078e-12
51.0;155.87725682394648;3.5001864988658306e-12;1.2684336995710517e-12
52.0;160.92704206565233;3.3401575889690025e-12;1.2088176927510681e-12
53.0;162.39817521276046;3.2963102702783314e-12;1.1925110253209613e-12
54.0;178.0686556274017;2.8926762507170036e-12;1.0429616498616532e-12
55.0;197.38243029486674;2.5121855797331116e-12;9.02906911352058e-13
56.0;163.04115512124207;3.2774354374427715e-12;1.1854952269013952e-12
57.0;53.455710279523906;1.2323997521121682e-10;0.009990845133469612
58.0;53.36820645896038;1.2585829791229156e-10;0.09105891870033517
59.0;50.44165661805225;0.07254297640981375;0.0910589223505202
60.0;50.43745719960176;0.12739434590616464;0.09105892235057464
61.0;50.20476156623015;0.1814556583475584;0.09105892235306666
62.0;30.50475958816686;0.18919056056467598;0.09105892238813539
63.0;50.45432549455874;0.15377106491387654;0.0910589223502367
64.0;50.43934097566621;0.10279383600720873;0.09105892235055446
65.0;50.446944680218714;0.01496093377855648;0.0910589223504707
66.0;65.25195273600859;2.4930620373699903e-11;1.1015150955289314e-11
67.0;226.75882469400838;2.093417356660196e-12;7.497842384401902e-13
68.0;277.2724406861319;1.6271220917722175e-12;5.805298453211499e-13
69.0;280.03431462629436;1.6075871886032635e-12;5.734675795039663e-13
70.0;271.38717395284044;1.6705541305517793e-12;5.962395829137997e-13
71.0;259.33705969703954;1.7669814673928083e-12;6.311585127039516e-13
72.0;248.91963496226643;1.8598040508834036e-12;6.648247140456406e-13
73.0;102.51367993977733;4.435727027724343e-12;1.6573827830232023e-12
74.0;115.31733866792399;3.5598732947895244e-12;1.314209431318092e-12
75.0;128.457256340039;2.960142324717609e-12;1.0839238851039162e-12
76.0;135.9035290830321;2.7020902540694354e-12;9.859844177591638e-13
77.0;120.44170680292713;3.2990002631195277e-12;1.2135769560347608e-12
78.0;113.41331121617725;3.667200598016206e-12;1.3558197945583985e-12
79.0;77.96358347591854;8.391945724775887e-12;3.317052600173843e-12
80.0;53.46320230725056;7.693850259891306e-11;0.02947822892149536
81.0;50.45269574710407;0.009151124585812263;0.0910589223666458
82.0;50.45040132394634;0.06407056880124526;0.09105892236665494
83.0;50.44798766634629;0.09621382062778625;0.09105892236667022
84.0;50.44343827641806;0.1133079569563022;0.09105892236670926
85.0;50.4377451896051;0.13642302648221818;0.09105892236676184
86.0;50.43940623088283;0.1498477566140484;0.09105892236676524
87.0;50.45388138088302;0.15344610731350128;0.09105892236658786
88.0;50.4455252323175;0.1380406435679842;0.09105892236669563
89.0;50.447217222439996;0.09268778509737644;0.09105892236668847
90.0;50.450971770085076;0.040946999120262145;0.09105892236666545
91.0;53.45871882925415;7.704824762476428e-11;0.062123916994539966
92.0;53.462208207402035;7.698627212926142e-11;0.013814195558294641
93.0;57.58792625123159;3.24418317953393e-11;1.978115647922474e-11
94.0;60.506712142358005;2.3006962762254894e-11;1.1566384128955362e-11
95.0;53.463469359864725;7.695774872074556e-11;0.0074059313174525245
96.0;53.46311685726558;7.696855149224349e-11;0.013167598953970624
97.0;216.3184123916104;1.2890312533142091e-12;4.621903033532402e-13
98.0;208.36769446424103;1.3539612426788348e-12;4.859236262813138e-13
99.0;200.65769308984423;1.4234860625098872e-12;5.113855330127477e-13
100.0;194.69637334577786;1.4823227788718322e-12;5.329729188226927e-13
101.0;198.28216819005164;1.4463321426182883e-12;5.197635011321366e-13
102.0;200.44802000954266;1.4253902835246302e-12;5.120836267096434e-13
103.0;147.5441501873422;2.201334908505492e-12;7.997612687597157e-13
104.0;53.46063808189765;7.124657068446684e-11;0.010753630794756863
105.0;50.46546481135397;0.008961899857157883;0.09105892236854157
106.0;50.44384433086612;0.09137235326511436;0.09105892236870924
107.0;50.37998012579731;0.14707070977278175;0.09105892236925019
108.0;20.993062187782705;0.18919056057596928;0.0910589223914938
109.0;15.275591590239854;0.1891905605771562;0.09105892239184338
110.0;19.351004104577598;0.18919056057635633;0.09105892239160664
111.0;50.07772632943873;0.15097942352636076;0.0910589223717834
112.0;50.440060727254284;0.13112326322272458;0.09105892236875296
113.0;50.44494260216839;0.07330414849682011;0.09105892236871878
114.0;50.44997376245798;0.014815043567185828;0.09105892236868768
115.0;53.45769099166983;7.134274955633344e-11;0.038617040014792436
116.0;106.81253897968614;3.792135194484927e-12;1.4102959543068672e-12
117.0;164.58957248255464;1.872679972475166e-12;6.771262458011131e-13
118.0;154.75328552562522;2.0493981327269504e-12;7.429220511858933e-13
119.0;146.9550344513724;2.2150751378058653e-12;8.049138301602453e-13
120.0;132.1579039092934;2.61616057836417e-12;9.562318477380844e-13
121.0;251.05892631887633;1.3080130249907313e-12;4.674993338281588e-13
122.0;248.9991097830007;1.3215828861795279e-12;4.724239901122994e-13
123.0;259.2385232338086;1.2567385090034968e-12;4.489052693557182e-13
124.0;262.40341799838495;1.2379643292589508e-12;4.4210259409397505e-13
125.0;278.43747212796745;1.150866507928236e-12;4.1058221296849413e-13
126.0;300.6467676514332;1.048862136182963e-12;3.737482240316711e-13
127.0;283.7838444256238;1.1244687968006888e-12;4.010415732474282e-13
128.0;188.55884221833944;1.9001032475084684e-12;6.838327156435075e-13
129.0;58.96120212806294;3.085626425487699e-11;1.681018639459132e-11
130.0;53.4559246014223;8.751985583923894e-11;0.05890982199531633
131.0;50.484228260262796;2.1923998824613608e-7;0.09105892236279313
132.0;50.44863206754856;0.025325290170779773;0.09105892236295361
133.0;50.4475119711018;0.036403203992832166;0.09105892236296394
134.0;50.4471726142539;0.044244736487880215;0.0910589223629673
135.0;50.44835118631407;0.03326333930226512;0.0910589223629592
136.0;53.4526153126882;8.759001290692283e-11;0.08300821258618296
137.0;53.45857415196935;8.747115509558406e-11;0.02504147866532673
138.0;120.90064629070172;3.724139676749213e-12;1.3695722214313929e-12
139.0;236.55023238815764;1.4100258313509613e-12;5.045590977695946e-13
140.0;311.40211517458636;1.0056449607865367e-12;3.581687023460962e-13
