Year;ADD_CAP_SMR;ADD_CAP_electrolysis;ADD_CAP_SMRCCS;CAP_SMR;CAP_electrolysis;CAP_SMRCCS;PROD_SMR;PROD_electrolysis;PROD_SMRCCS;CN_CAP_electrolysis;CN_PROD_electrolysis;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;7.412114124648529e-10;0.6479999999999368;1.6799999999996373;70.0;0.135;0.35;9.910287106437735;1.2426018423101305e-11;0.09290909082481692;0.0;0.0;4.518793165808051;0.0;0.0
2022.0;7.521702853652837e-10;3.758399999999323;1.679999999999253;70.0;0.7829999999999369;0.35;10.986213296631995;0.03516978373004834;0.09290909051226058;0.0;0.0;7.598793182158263;0.0;0.0
2023.0;7.620534722676349e-10;21.79871999999415;9.743999999992738;65.33333333407454;4.53239999999926;2.006666666666304;11.559226494331055;0.13342398455536308;0.5326787877944077;0.0;0.0;4.518793285172043;0.0;0.0
2024.0;8.791624228002738e-10;28.108408424424443;17.69599999998188;60.666666668160055;26.32211999999341;3.6633333333322233;9.517389300813425;2.8468304412079544;0.9724484847867825;6.000000003949242;0.9999999999999948;3.3562770105695985;2.628276721075058e-12;1.9481504609563383e-7
2025.0;1.0219256499551758e-9;4.190651670733612;23.21514601790442;56.00000000225543;54.42152842441785;13.383999999991628;5.5928362600277355;6.325324501357298;2.5291148936929435;6.000000012034855;0.9999999999999996;2.8406555745738005;4.405443745884441e-13;6.510587505119629e-7
2026.0;1.198900987786866e-9;4.2154322342382695;8.45992537058866;51.33333333646792;58.603180095151465;31.056666666640176;3.358205197330793;6.55018520019348;5.650142848435877;6.000000033654554;0.9999999999999927;2.7992113161002887;7.291588123853229e-12;1.996244294524498e-6
2027.0;1.4229058855785253e-9;4.154144205451389;7.167874242754218;46.66666667082319;62.80961232938974;54.24847935121126;0.8743125139833533;6.612262000380031;9.181566617150708;6.000000080164503;1.0000000000000073;2.7160017592105965;1.141103457414745e-11;5.213092659259975e-6
2028.0;1.7140650848714931e-9;4.210586241012739;1.635855358865783e-10;42.000000005355425;66.95475653484114;62.68507138846659;0.4072915868395807;7.138185255781672;10.231271890148134;6.000000041867;0.9999999999999944;2.693402068901685;5.3053313825846456e-12;2.9846217303220767e-6
2029.0;2.107248998068735e-9;128.85256279607512;6.405600177107705;37.333333340111665;71.15634277585387;69.82961229788748;0.11839742763906319;7.575625816168785;11.193393209872378;6.000000007539647;0.9999999999999942;2.666382955476518;3.988608190021464e-12;5.890635230011951e-7
2030.0;2.661294905780266e-9;0.009756260387779107;10.357459282324523;32.66666667515906;199.999905571929;69.80627896471772;0.43214508953832653;9.999998621301906;9.570815911861636;199.9999055719229;9.99999862130112;2.0715220809460124;0.6221932270488835;80.51985966605959
2031.0;3.503684394087855e-9;0.007899072780616323;5.779929842993198;28.000000010599646;200.00066183231678;76.1885458084921;0.28850036661501655;9.999998863306109;11.211457501411616;200.00066183230976;9.999998863306104;2.832657831495276;-0.6528297021197711;76.61864943665067
2032.0;4.925352946560955e-9;0.007880457839930986;5.685870740203919;23.333333346594273;199.99956090509738;86.52267175748328;0.00649042273311405;10.000000649439285;12.993679173587259;199.99956090508974;10.000000649439311;2.8533130329619323;-0.8402719293226935;76.92476086820977
2033.0;7.940622488074928e-9;0.009501016208928912;5.664839778716146;18.66666668343129;199.9984413629373;92.27926826714315;3.817413498197246e-7;9.999996323640737;14.499476991235134;199.99844136292884;9.999996323640735;2.8760941801148494;-1.1315959243521299;76.30381404484613
2034.0;1.3822167059540664e-8;0.008427536747514331;5.681186428484658;14.000000021689976;199.99894237914623;97.94180567401374;1.3699378642389823e-7;9.999999600602477;15.999095763411457;199.99894237913668;9.999999600602454;2.8774345844374296;-1.2886065692415092;74.26338984218971
2035.0;3.3026733001642324e-6;0.008237282823732055;5.673422741289307;9.333333362963932;199.99836991589376;103.58331211939655;1.561637541119344e-7;10.000012663889306;17.49878752320629;199.99836991588296;10.000012663889319;2.989614361467675;-1.3195971780181817;71.90334893666609
2036.0;9.494196697824345e-8;0.6560335748767664;5.649793486111596;4.666666710119433;199.99760719871747;109.24116521454788;9.937460242298834e-8;10.000005203074492;18.998557339508928;199.99760719870528;10.000005203074457;2.9390367415212477;-1.4484401499607242;69.56142575476284
2037.0;2.0369653469866618e-7;3.7572311366113262;5.649713790855777;3.346126066157436e-6;199.9966407735943;114.89125462250385;8.037444886525302e-8;10.000004076633292;20.498358427234418;199.9966407735805;10.000004076633308;2.97434144524619;-1.4548638328697716;67.22338648070489
2038.0;3.1282335006270224e-7;21.797366748632;5.64940089885419;3.4410680331356794e-6;199.9954719102063;120.54104810861544;9.283240069217295e-8;9.999976927641242;21.998176104314094;199.9954719101907;9.999976927641262;3.1834700664719207;-1.512051971652948;64.87496975066284
2039.0;4.2507180506624313e-7;28.106905054830325;5.649100962353741;3.6447645678343454e-6;199.99411865884417;126.19076189947121;8.51780484988044e-8;10.00000122256717;23.4978855580574;199.99411865882652;10.000001222567159;3.209516387997486;-1.7093606893824604;62.50307015152856
2040.0;5.124643699102275e-7;4.189046120944419;5.648529301975696;3.957587917897048e-6;199.99261528925004;131.8401627983254;8.03988351252443e-8;10.000005585551246;24.997529051091863;199.9926152892301;10.000005585551259;3.2396338760164474;-2.023794334932616;60.09686903480374
2041.0;5.960421462705405e-7;4.21378191446841;5.648551068354374;4.3826597229632905e-6;199.99100973946082;137.48926376067914;7.720486920458173e-8;10.000004395893116;26.497089055971795;199.99100973943825;10.000004395893125;3.274213362393968;-2.6652161800169085;57.64884176807876
