Hour;EOM_price;PROD_electrolysis_base;PROD_electrolysis_peak
1.0;0.010777296262921697;0.12409064849740714;0.043099999999897005
2.0;0.010870586418263255;0.12409064849740715;0.043099999999897005
3.0;0.010869841024328992;0.12409064849740714;0.043099999999897005
4.0;0.010777313140447012;0.12409064849740714;0.043099999999897005
5.0;0.010777322786489928;0.12409064849740714;0.043099999999897005
6.0;0.010777059024101844;0.12409064849740714;0.043099999999897005
7.0;0.010068613871609604;0.1240906484974072;0.04309999999989701
8.0;0.0059105941438540675;0.12409064849740752;0.043099999999897026
9.0;0.005901175398725566;0.12409064849740752;0.043099999999897026
10.0;0.005351583838221619;0.12409064849740753;0.043099999999897026
11.0;0.0054506115769111674;0.12409064849740753;0.043099999999897026
12.0;0.005450613790089787;0.12409064849740753;0.043099999999897026
13.0;0.005343875221205136;0.12409064849740753;0.043099999999897026
14.0;0.005450612662841141;0.12409064849740753;0.043099999999897026
15.0;0.005450611398757235;0.12409064849740753;0.043099999999897026
16.0;0.005450609098228581;0.12409064849740753;0.043099999999897026
17.0;0.005874323702868694;0.1240906484974075;0.043099999999897026
18.0;0.005895744451577673;0.1240906484974075;0.043099999999897026
19.0;0.0069010754240227895;0.12409064849740745;0.04309999999989702
20.0;0.010206599130060093;0.1240906484974072;0.043099999999897005
21.0;0.01040597444152121;0.12409064849740717;0.043099999999897005
22.0;0.01040872375094742;0.12409064849740717;0.04309999999989701
23.0;0.010408584488473243;0.12409064849740715;0.04309999999989701
24.0;0.01040851166888089;0.12409064849740717;0.04309999999989701
25.0;30.638198989060577;0.04066960661726982;0.0430999999990533
26.0;30.638453246641856;0.05542391221379467;0.04309999999905322
27.0;30.63881553217792;0.06781628493933317;0.04309999999905311
28.0;30.639170014047423;0.0785838715123618;0.04309999999905301
29.0;30.63935259493848;0.08262582120533593;0.04309999999905296
30.0;30.639847554701678;0.09051070024273516;0.043099999999052806
31.0;30.640488124596676;0.09285819157503122;0.04309999999905262
32.0;30.64090695789714;0.08692911111109373;0.04309999999905249
33.0;30.641131622174417;0.09068717619973346;0.04309999999905242
34.0;30.641065022490324;0.10009577865647766;0.043099999999052424
35.0;30.64101290553569;0.11702682331154045;0.04309999999905242
36.0;10.027286137909206;0.1240906484970496;0.043099999999882746
37.0;10.020957739633765;0.12409064849705023;0.043099999999882774
38.0;10.021039200804234;0.12409064849705023;0.04309999999988278
39.0;10.021435564515192;0.12409064849705019;0.043099999999882774
40.0;30.532910451507618;0.12409064740294382;0.043099999999084246
41.0;30.64092456555615;0.1017151928546822;0.043099999999052466
42.0;30.64057949978944;0.07779727278441069;0.043099999999052584
43.0;30.64076305784419;0.0764992896731865;0.043099999999052535
44.0;30.640833764778638;0.08021219558346565;0.043099999999052514
45.0;30.641140401365224;0.09459834894960507;0.043099999999052424
46.0;30.641540888052216;0.11399440050191632;0.043099999999052306
47.0;30.64141068049427;0.11623720196340205;0.04309999999905235
48.0;30.56127603152562;0.1240906427451234;0.04309999999907559
49.0;50.00658055018986;4.196455697498388e-12;3.1108812307034007e-13
50.0;49.67034531813196;4.270446112067167e-12;3.1766513441438874e-13
51.0;50.00644436601999;4.1964831003845466e-12;3.1109055054380133e-13
52.0;50.00673291839604;4.196389155061027e-12;3.110822284614831e-13
53.0;50.006987757326804;4.196355329108701e-12;3.110792320303715e-13
54.0;50.030034588857866;4.1851698293945585e-12;3.1008889427278856e-13
55.0;272.88412699664383;3.3579058709310313e-13;2.1107046646478542e-14
56.0;121.1136961169961;8.995803309263846e-13;5.782955168895429e-14
57.0;33.82170058074538;2.5527437017628306e-11;0.015353249017954821
58.0;30.633843053898968;0.010709406382721533;0.04309999999841298
59.0;30.633897820980312;0.05730356266678447;0.04309999999841287
60.0;30.634093987475254;0.0920726740315465;0.04309999999841272
61.0;30.63454913408904;0.11552757341188691;0.04309999999841247
62.0;28.902289620392295;0.1240906484520181;0.0430999999989809
63.0;30.635097879291326;0.11925944377286056;0.043099999998412235
64.0;30.635104359389157;0.09145580288071258;0.04309999999841229
65.0;30.634887714240715;0.03828070489780276;0.04309999999841249
66.0;33.82172820623148;2.5527699753935176e-11;0.007417802412047605
67.0;671.3449658458154;1.2692889516950667e-13;7.913389573129943e-15
68.0;993.750454201665;8.443559688017066e-14;5.255421636223292e-15
69.0;912.0760642210579;9.226034090132371e-14;5.744199875661117e-15
70.0;785.1395092808763;1.0778397869798569e-13;6.714778515665034e-15
71.0;629.9674536602151;1.3569444389546397e-13;8.462775055536346e-15
72.0;464.3292384239893;1.8753050367252763e-13;1.1719335155556377e-14
73.0;33.82129059846709;1.5976200937523724e-11;0.030907279915999047
74.0;33.82093414803756;1.5977956748896565e-11;0.022895523403756293
75.0;33.82065720376567;1.5979318757390415e-11;0.01655953918309792
76.0;33.82038662455119;1.598064851485106e-11;0.011070477523792002
77.0;33.82058981185561;1.5979654055270606e-11;0.017298381818360808
78.0;33.820533981645966;1.597986754197953e-11;0.01793956462929998
79.0;33.82046453613444;1.5979960516398163e-11;0.02630254511370995
80.0;30.633005949709908;0.009782828479418528;0.04309999999901104
81.0;30.633032672589504;0.046467748617361276;0.04309999999901098
82.0;30.633077792819673;0.07744804854478594;0.04309999999901092
83.0;30.63329183306976;0.09685717801601972;0.04309999999901083
84.0;30.633556647952798;0.10892659604583267;0.04309999999901074
85.0;25.08943919745717;0.12409064849022071;0.04309999999964788
86.0;10.014321800763117;0.1240906484969427;0.043099999999876994
87.0;10.01455408700115;0.12409064849694267;0.043099999999876994
88.0;10.015065791905775;0.12409064849694261;0.04309999999987699
89.0;30.63559756235263;0.12255971179353706;0.04309999999901017
90.0;30.63595220322482;0.09564219355259086;0.043099999999010104
91.0;30.635890399997997;0.05744332148931919;0.043099999999010166
92.0;30.635704608270878;0.025501607399753226;0.043099999999010256
93.0;30.635687765279723;0.01868407867486319;0.04309999999901026
94.0;30.63563813397288;0.017606172656844127;0.04309999999901028
95.0;30.63574882962454;0.02380034467348386;0.04309999999901025
96.0;30.635722131340877;0.028149013237518446;0.043099999999010256
97.0;49.93427001690875;2.43940048519178e-12;1.8098466531066498e-13
98.0;50.004516624608655;2.4308256946379245e-12;1.802243418864583e-13
99.0;50.00498638016871;2.430753908592297e-12;1.8021798106317599e-13
100.0;50.004992809671;2.430753808881122e-12;1.8021797222800817e-13
101.0;50.004522980229446;2.4308274666862324e-12;1.802244989051909e-13
102.0;96.58675882202789;7.149884788185677e-13;4.659293715611641e-14
103.0;50.00425870469074;2.4308233497443142e-12;1.802241341088214e-13
104.0;33.81940048723629;1.479600048614062e-11;0.01344028642457319
105.0;30.63200231330924;0.01935921035872116;0.04309999999908544
106.0;30.632199460999058;0.0673806656311552;0.04309999999908533
107.0;30.632514148262548;0.10131340381632241;0.0430999999990852
108.0;30.63281972069687;0.11821441949893642;0.043099999999085106
109.0;30.41650448860077;0.12409064825107848;0.04309999999914548
110.0;22.34084390140708;0.12409064849373111;0.04309999999975514
111.0;28.91157433701046;0.12409064847180543;0.0430999999994126
112.0;30.634414868432085;0.11440755696015936;0.04309999999908471
113.0;30.634681434703552;0.08408822553180678;0.04309999999908468
114.0;30.634930458669224;0.05337901218589871;0.043099999999084655
115.0;30.63510560892417;0.02039423981188518;0.04309999999908465
116.0;33.82160206414778;1.4787204792595e-11;0.0124095533582102
117.0;45.25520859814102;3.2206559128757417e-12;2.549477064300971e-13
118.0;33.82188047143151;1.4786262319110857e-11;0.007488530145804008
