Year;CAP;Supply;Cancellation;MSR;TNAC;Emissions_Ind;Emissions_H2S;Emissions_PS;EUAprice;EUAs_Ind;EUAs_PS
2021.0;1596.0;2826.79124536;0.0;2272.5326496400003;1701.6508066893182;512.9;89.37621154627068;522.8642271244112;80.0;1543.6358777878518;1286.320266862823
2022.0;1552.0;1163.2643473048545;0.0;2661.2683023351465;1845.4613974752033;461.60999999999996;99.85709678120232;457.98665973776724;87.47654216453856;830.6081844006551;332.6209793151628
2023.0;1509.0;1089.098959131693;2196.529343203453;884.6399999999999;2028.2270825514738;463.2287980788969;108.88569786503642;334.2187781114891;87.47957585290675;787.9508031546924;301.1333068525156
2024.0;1412.0;954.4680097998496;942.17199020015;400.0;2182.5828220462813;530.2879560909303;97.75072002933692;172.07359418477478;96.22779160576239;721.1147906487121;233.38137311965684
2025.0;1412.0;912.8770410280616;499.12295897193826;400.0;2524.8949606850447;516.853595642549;16.82336372630009;36.887943020449306;105.84830211382192;729.5915517821196;183.36365066698892
2026.0;1295.0;743.7951516177916;551.2048483822086;400.0;2729.1794506411948;502.9819604488326;0.0687943700309456;36.459906842777876;116.36721356903519;590.631341067868;153.23172470550622
2027.0;1233.0;610.6824502390973;622.3175497609025;400.0;2809.152854876734;488.53674279179205;0.06254033049216556;42.109762881273824;127.95309820580994;501.4514779348672;109.25297599926091
2028.0;1141.0;479.5990595072701;661.4009404927299;400.0;2767.1767963644284;473.4569665835512;0.05628629448852115;48.061865141536515;140.75265062578785;403.2214814930399;76.36274558448316
2029.0;1049.0;378.16139951056823;670.8386004894317;400.0;2641.216999185358;457.77184501699844;0.050032260585341944;46.29931941205465;154.8548832327997;318.9467741776475;59.17604567932107
2030.0;958.0;303.95435264686284;654.0456473531369;400.0;2453.365656919141;441.4426063972984;0.04377822861216021;50.31931028716893;170.39786314560772;254.62684919999148;49.248946266612926
2031.0;866.0;556.5680137884058;309.43198621159445;400.0;2536.288446552033;424.359742915552;0.037524196235356355;49.24795704372682;187.60687551186302;532.0194380546782;24.44803245330379
2032.0;774.0;476.2792095843874;297.72079041561256;400.0;2559.3342989814387;406.7984637941643;1.764244493585455e-8;46.43489334317475;206.39418667265394;454.1335482071268;22.03600201675895
2033.0;682.0;376.72355231657986;305.2764476834202;400.0;2504.831185082362;388.5676763657163;1.6468305410650172e-8;42.65898983347218;227.05501676176627;353.37590962794263;23.22285606196043
2034.0;591.0;286.0600086781905;304.93999132180966;400.0;2380.5990474585938;369.62589818929007;1.549316970001326e-8;40.66624809717547;249.7946487587024;261.67853695964254;24.24973577433225
2035.0;499.0;203.3895432950673;295.61045670493263;400.0;2192.4050926699892;349.9493243072545;1.476060743265447e-8;41.63417376165671;274.8148971776473;179.09070686663546;24.15223106003962
2036.0;407.0;128.85587249651292;278.1441275034872;400.0;1944.9270811802687;329.51176980450884;1.4716882675910131e-8;46.82211416700763;302.3436328668423;104.15189509996611;24.539696062104355
2037.0;315.0;61.81050933919016;253.18949066081018;400.0;1646.822205914017;308.28035429169813;1.3442185347300452e-8;51.63503030030146;332.64058410607294;26.855710525313736;34.788856685083424
2038.0;224.0;2.5329452690178016;221.46705473098223;400.0;1310.1499852810316;286.00464693943536;1.3706389417550662e-8;53.20051894886141;366.24904911332374;2.2229798917411587;0.1321962094673765
2039.0;132.0;0.0;184.15177588436245;400.0;1025.4689728885414;234.71464693943537;1.3125826780649157e-8;49.96636543992891;634.2785129466288;4.269822640607895e-12;1.5808576113051503e-10
2040.0;40.0;0.0;80.0;400.0;794.6395660594543;183.42464693943538;1.2370967096919085e-8;47.40475987728076;649.6856760946504;5.2625826142062594e-12;1.9456401763230537e-10
2041.0;0.0;0.0;0.0;400.0;616.8819321510979;132.13464693943538;1.1802300567261176e-8;45.6229869571187;677.0900602452042;6.305102408006144e-12;2.327560008850608e-10
2042.0;0.0;0.0;0.0;400.0;492.32687141674313;83.3391925523108;1.1439828591519639e-8;41.215868170604125;713.1855038632239;7.43146103065436e-12;2.737227441399939e-10
2043.0;0.0;0.0;0.0;400.0;373.72917745980493;82.60399837376849;1.1419978664023987e-8;35.99369557174974;728.7924787240072;1.0411426071421206e-11;3.8055075729730586e-10
2044.0;0.0;33.333333333333336;0.0;366.66666666666674;241.83743937382204;134.11713949658417;1.1548423130756024e-8;31.107931911183574;650.3781387516158;16.87887430751086;16.232681452314097
2045.0;0.0;99.99999999999999;0.0;266.66666666666697;204.39685556959665;106.17947256412799;1.9330659837987665;29.32804525629859;714.0339818778137;62.86488116412734;36.99705515275612
2046.0;0.0;99.99999999999999;0.0;166.66666666666688;199.19473347499581;76.20131948560481;3.205485089678969;25.79531751931708;785.8418954288005;69.83179917559859;30.03373991330343
2047.0;0.0;99.99999999999999;0.0;66.66666666666688;220.49709594304062;48.73439094069124;5.636888154694863;24.3263584365691;857.3180532559021;49.16178869255383;50.89319316875238
2048.0;0.0;66.6666666666669;0.0;0.0;243.18051331090126;15.09840037210381;7.259001582822297;21.625847343880164;946.6287926121558;14.671002041661815;51.88907939377322
2049.0;0.0;0.0;0.0;0.0;214.87094004359898;0.0;8.630459254153054;19.67911401314922;1097.3089616787845;9.399042314412738e-12;1.5264365256547197e-9
2050.0;0.0;0.0;0.0;0.0;188.2452035172074;0.0;10.0648988438154;16.560837682576203;1202.8976489460165;6.1256592708762316e-12;1.6227955387006378e-9
2051.0;0.0;0.0;0.0;0.0;162.70174720023013;0.0;10.43158766189943;15.111868655077823;1316.461770543222;5.009769780221601e-12;1.7459282175531029e-9
