Year;CAP_SMR;CAP_SMRCCS;CAP_electrolysis_base;CAP_electrolysis_peak;PROD_SMR;PROD_SMRCCS;PROD_electrolysis_base;PROD_electrolysis_peak;CN_CAP_electrolysis_base;CN_CAP_electrolysis_peak;CN_PROD_electrolysis_base;CN_PROD_electrolysis_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.35;0.1;0.1;9.906634542980798;0.09290909090842954;0.00021453310362781468;0.0002145331196606341;0.0;0.0;0.0;0.0;4.198690508538662;0.0;0.0
2022.0;70.0;0.35;0.1;0.1;11.059206785929202;0.0;0.025775607907148883;0.026064300386636256;0.0;0.0;0.0;0.0;9.478684455331845;0.0;0.0
2023.0;65.33333333333333;0.32666666666666666;0.19499999999999976;0.19499999999999662;12.120835259522424;0.0;0.050637735655981134;0.05082538576684101;0.0;0.0;0.0;0.0;7.278679605677477;0.0;0.0
2024.0;61.948744386768624;1.3533333333333162;0.28999999999999937;0.28999999999999104;12.943856273943256;0.24804461177577605;0.0695418429167869;0.07132974591229795;0.0;0.0;0.0;0.0;6.242844229910125;0.0;0.0
2025.0;58.75670431874087;1.6799999999999558;0.4849999999999932;0.48499999999998017;13.809146372875805;0.4459636363629267;0.08830861107851636;0.10142136549943988;0.0;0.0;0.0;0.0;5.221275653159457;0.0;0.0
2026.0;55.64769207675949;2.006666666666575;0.7749999999999888;0.7749999999999566;14.771932805830696;0.532678787878523;0.12162145934944471;0.12997133064971808;0.0;0.0;0.0;0.0;4.449343625144002;0.0;0.0
2027.0;56.172672647428314;5.459999999999464;1.2599999999999796;1.2599999999999132;14.91129128459006;1.4493818181814575;0.1493872532389873;0.15733256396804307;0.0;0.0;0.0;0.0;3.2421616089824448;0.0;0.0
2028.0;55.11085170807645;9.939999999999209;2.034999999999965;2.0349999999998296;14.62942608978029;2.6386181818178263;0.24580391676842694;0.263924112460586;0.0;0.0;0.0;0.0;3.3197838665907327;0.0;0.0
2029.0;50.889400200861694;15.446666666664843;3.2949999999999395;3.2949999999996784;13.508822598774191;4.100387878786947;0.5639912618704157;0.7083131639832516;0.0;0.0;0.0;0.0;5.870308872905328;0.0;0.0
2030.0;46.22273353419503;31.35999999999831;5.329999999999895;5.32999999999939;10.268168118731808;8.324654545452267;0.6578927844297467;0.7476484495616703;0.0;0.0;0.0;0.0;3.251430030374865;0.0;0.0
2031.0;41.556066867528365;41.98197603063497;8.62499999999982;8.62499999999887;7.851255132961641;11.144306364495305;1.1749694461831808;1.3242688109455825;0.0;0.0;0.0;0.0;3.4164907922196237;0.0;0.0
2032.0;36.8894002008617;41.958642697303155;13.954999999999693;13.954999999997916;7.6716928942229226;11.138112425101774;1.9315848982802535;2.2590256372341857;0.0;0.0;0.0;0.0;3.5642789630954512;0.0;0.0
2033.0;32.22273353419504;41.93530936397053;22.579999999999472;22.57999999999614;6.244470501988224;11.13191848570877;3.255677792793624;3.8665328674614283;0.0;0.0;0.0;0.0;3.729225462135157;0.0;0.0
2034.0;27.556066867528372;41.911976030637646;36.53499999999908;36.534999999992756;2.235169916011534;11.12572454631389;5.789662130602874;6.828828733734862;0.0;0.0;0.0;0.0;3.8946998104627157;0.0;0.0
2035.0;22.889400200861708;41.88864269730464;59.11499999999827;59.11499999998365;3.164950065689951e-15;11.11953060691811;6.1851468126833735;10.215981037597912;0.0;0.0;0.0;0.0;3.012832509514004;0.0;0.0
2036.0;18.222733534195044;41.86530936397162;95.64999999999611;65.98430056081094;1.8385515971800033e-15;7.084754767795211;9.954217591477857;11.950507639634656;0.0;0.0;0.0;0.0;2.452873327084718;0.0;0.0
2037.0;13.556066867528381;41.841976030638634;98.18259281251115;65.97930056083425;1.9202532765411835e-15;11.107142728122934;8.10325900449076;11.310568720499418;0.0;0.0;0.0;0.0;2.446887575680259;0.0;0.0
2038.0;13.556066867528385;41.84197603063901;116.59022036435651;65.9743005608937;2.1592751982427732e-15;11.10714272812724;9.722657273785677;11.186377810361348;0.0;0.0;0.0;0.0;2.5660656176404486;0.0;0.0
2039.0;13.55606686752839;41.841976030639415;129.858894038164;65.96930056117615;2.050527561428886e-15;11.107139920579003;10.995112591379366;11.414635554343885;0.0;0.0;0.0;0.0;2.433226083241493;0.0;0.0
2040.0;13.556066867528395;41.84197603063988;132.9638535767038;67.05503358475418;2.1670389849468552e-15;11.024709343568109;11.918337861560035;12.066072564611838;132.96385357663823;67.05503358402648;0.0;0.0;2.4399389241340037;0.0;2.616233189762654
2041.0;13.556066867528402;41.84197603064041;159.04205073022382;84.23510386833351;2.1998117473081978e-15;7.3906399101261515;13.822605652856275;15.295989044856176;124.8096242094444;75.30631188967455;0.0;0.0;2.338775584506557;0.0;1.4443343006983336
2042.0;13.55606686752841;41.84197603064103;181.5738770587694;89.96687170725384;2.4036414677383645e-15;4.076438675645775;17.18386984141226;16.746272012362805;120.09735549092676;79.99758983070295;0.0;0.0;2.349411280851992;0.0;1.3697448742644003
2043.0;13.556066867528418;41.841976030641746;181.47387705879615;89.86687170742105;2.663396280095582e-15;5.106915104933293;17.447753758429165;16.953827258016148;120.17884384699808;79.90615007202229;0.0;0.0;2.3887881924140313;0.0;1.4238686158185694
2044.0;13.556066867528429;41.84197603064258;211.36141874814325;99.12161609782433;2.88073067676463e-15;1.172295758522014;20.84108589780236;18.992099894801658;115.50693447811636;84.56351875431766;0.0;0.0;2.395011322663387;0.0;1.3747896765034542
