Iterations;PrimalResidual_ETS;PrimalResidual_MSR;PrimalResidual_EOM;PrimalResidual_REC;PrimalResidual_H2;PrimalResidual_H2CN_prod;PrimalResidual_H2CN_cap;DualResidual_ETS;DualResidual_EOM;DualResidual_REC;DualResidual_H2;DualResidual_H2CN_prod;DualResidual_H2CN_cap
1.0;4470.6988827264395;0.0;1.909839407740781;4.894161320583422;71.49877150410269;0.0;0.0;2532.5077447532444;1.3879587008904946;9.0283966841264;79.87882478723718;0.0;0.0
2.0;4479.881107930064;0.0;1.9095885302077324;4.926397272667383;67.48025154195244;0.0;0.0;2177.315352272241;1.299989796123708;9.025363621857167;51.205044626349135;0.0;0.0
