Hour;EOM_price;PROD_electrolysis_base;PROD_electrolysis_peak
1.0;18.612229974691367;0.18543273765013618;0.08639300580100208
2.0;10.73086027430474;0.18543273765067234;0.08639300580101521
3.0;8.679040407759741;0.18543273765077684;0.08639300580101784
4.0;12.87844256255162;0.18543273765054846;0.08639300580101214
5.0;5.8316166731705605;0.18543273765090898;0.08639300580102119
6.0;-0.26977924229100986;0.18543273765113882;0.0863930058010271
7.0;3.3377189897006923;0.18543273765101154;0.08639300580102383
8.0;23.512766218270983;0.18543273764964643;0.08639300580099053
9.0;45.88123376490739;0.18543273763455434;0.08639300580076777
10.0;21.898854657600438;0.185432737649826;0.08639300580099471
11.0;0.00388748313054477;0.18543273765112997;0.08639300580102688
12.0;0.003887632957753822;0.18543273765112994;0.08639300580102688
13.0;0.0038876177804746284;0.18543273765112994;0.08639300580102688
14.0;0.0038876489570302663;0.18543273765112994;0.08639300580102688
15.0;0.003896074885916873;0.18543273765112997;0.08639300580102688
16.0;39.772313405733485;0.18543273764484858;0.0863930058008965
17.0;50.57858685957168;0.17155236742449012;0.08639300580038231
18.0;50.577410936741806;0.1664281517255527;0.08639300580038257
19.0;50.576471204573465;0.16680557946019875;0.08639300580038276
20.0;50.57454595127112;0.1628298372433545;0.08639300580038302
21.0;50.57562883955945;0.16055233915843273;0.08639300580038281
22.0;50.575379161823584;0.1696803220399565;0.08639300580038285
23.0;50.577539861646784;0.1715084513479959;0.08639300580038249
24.0;50.57902218831712;0.1762136410870298;0.08639300580038223
25.0;54.30021300751496;1.8663563611875204e-11;0.03297650288117088
26.0;54.30087184894163;1.8662020461772252e-11;0.05021020680738608
27.0;54.30084012018504;1.8663274139463976e-11;0.06385746028608594
28.0;54.30018599390097;1.8667463520149562e-11;0.07553898022087178
29.0;54.29993798027469;1.8669300817174708e-11;0.08019273489778456
30.0;54.165352280140894;1.9396022456500814e-11;0.08639300578708443
31.0;53.95543190858685;2.0634371420402688e-11;0.08639300579561544
32.0;54.29428433816776;1.8698486814741744e-11;0.0832055269102492
33.0;54.003581167839634;2.0342286863606176e-11;0.08639300579482095
34.0;50.606562738951894;0.017384510155549135;0.08639300580052191
35.0;50.60485083734526;0.048209132164111365;0.08639300580052205
36.0;50.602992613994516;0.07696989251333945;0.08639300580052223
37.0;50.60130449877997;0.10087683982099818;0.08639300580052241
38.0;50.60045824342885;0.10425954060896998;0.08639300580052255
39.0;50.600449546049596;0.08861073722518087;0.08639300580052257
40.0;50.60310242688428;0.05242228337328556;0.08639300580052228
41.0;50.60626719285072;0.017901075350449172;0.08639300580052194
42.0;54.294265335158315;1.8696724491799813e-11;0.07534884240697386
43.0;54.293991536208004;1.8699234512183832e-11;0.07005690136818021
44.0;54.29340482951863;1.8702105474836534e-11;0.07349498764076925
45.0;54.23679592167039;1.9006793082374288e-11;0.08639300574889965
46.0;50.602639671525;0.016140471789572477;0.08639300580052253
47.0;50.6015707103068;0.017257344192296364;0.08639300580052266
48.0;50.60020401146878;0.02333168320108276;0.08639300580052281
49.0;168.21759557174224;9.792063646434444e-13;3.0239532954056294e-14
