Hour;EOM_price;PROD_electrolysis_base;PROD_electrolysis_peak
1.0;0.3501962830539307;0.16602247833553382;0.06538407895505624
2.0;-0.02534454864482788;0.166022478335537;0.0653840789550563
3.0;-0.07990584145788657;0.16602247833553843;0.06538407895505631
4.0;-0.20963705752614106;0.1660224783355407;0.06538407895505635
5.0;-0.015078938227370164;0.1660224783355374;0.0653840789550563
6.0;0.009747120037350992;0.16602247833553707;0.0653840789550563
7.0;0.033696945352999094;0.16602247833553674;0.06538407895505628
8.0;5.094216529731267;0.16602247833546;0.06538407895505507
9.0;30.346929831119542;0.166022478334386;0.06538407895504027
10.0;7.839207687967994;0.16602247833540906;0.06538407895505428
11.0;0.01005336921057318;0.1660224783355371;0.0653840789550563
12.0;0.010054769692048654;0.1660224783355371;0.0653840789550563
13.0;0.01005475637700359;0.1660224783355371;0.0653840789550563
14.0;0.010054767689696275;0.1660224783355371;0.0653840789550563
15.0;0.010065237080993274;0.16602247833553713;0.0653840789550563
16.0;27.15336923283677;0.16602247833466843;0.0653840789550438
17.0;45.025670692100704;0.16602247832407516;0.06538407895498119
18.0;46.64104306634461;0.16602247830535385;0.06538407895495427
19.0;46.61306496804625;0.1660224783062212;0.0653840789549549
20.0;47.06640210835352;0.16602247828103087;0.06538407895494398
21.0;47.14690638505562;0.16602247827046207;0.06538407895494172
22.0;45.345364072185106;0.16602247832236966;0.06538407895497694
23.0;44.15444089671144;0.1660224783271384;0.065384078954991
24.0;41.77896738533624;0.16602247833083328;0.06538407895500911
25.0;51.89995833778766;5.761550337732743e-12;0.0202273518152438
26.0;51.87401340073913;5.794843645960977e-12;0.03839913891845541
27.0;51.87724717422803;5.79017711050738e-12;0.0517179792496734
28.0;51.87599010819504;5.79469689189334e-12;0.06238673625493379
29.0;51.41066859863113;6.511355054722701e-12;0.0653840789540216
30.0;49.82029531467555;1.1322698304335941e-11;0.06538407895483965
31.0;49.709289121403614;1.1945504800119538e-11;0.0653840789548515
32.0;51.24194513701823;6.8195260915484015e-12;0.06538407895431114
33.0;50.15660653164706;9.792366622301683e-12;0.06538407895479469
34.0;47.785442742053675;0.019941259523034324;0.06538407895495232
35.0;47.66585116449029;0.05105857279109499;0.06538407895495557
36.0;47.66062178851455;0.0767533281941048;0.06538407895495571
37.0;47.65753203382205;0.09863768719940783;0.06538407895495581
38.0;47.65938754274257;0.10216004036553379;0.06538407895495575
39.0;47.66403410015912;0.0882402551388201;0.06538407895495563
40.0;47.66753908271497;0.05554195234006324;0.06538407895495554
41.0;47.71834977813067;0.018097921111813395;0.06538407895495456
42.0;51.88913035359992;5.773910856849014e-12;0.06005780838633698
43.0;51.89279685167511;5.76883049285368e-12;0.05553715194041175
44.0;51.89340438308173;5.7680849315501026e-12;0.05896203989938216
45.0;50.277018680415644;9.340223586304451e-12;0.0653840789547739
46.0;47.787851127267494;0.02075687355535707;0.06538407895495237
47.0;47.68552212176051;0.02082526238091254;0.0653840789549555
48.0;47.585915846197516;0.032164260975667755;0.0653840789549579
49.0;183.24298416520736;3.0548384724144215e-13;5.9738051617911955e-15
50.0;178.26690430853367;3.1712312947404984e-13;6.20909200430268e-15
51.0;181.89484612900998;3.085504727824849e-13;6.035740194791065e-15
52.0;186.47234015499834;2.9837147218743013e-13;5.830315452838458e-15
53.0;186.63067282770368;2.980327456396063e-13;5.823487166735134e-15
54.0;197.9096906756003;2.7565660671541866e-13;5.373498387557614e-15
55.0;218.60245532027352;2.4228354605472217e-13;4.706307582850475e-15
56.0;189.89891081819124;2.911729011155515e-13;5.685307224630874e-15
57.0;76.05275205406605;1.4559262139807689e-12;3.2434487160527035e-14
58.0;51.78549988178094;9.884667796051591e-12;0.0558040008695121
59.0;47.555176131152336;0.058534518941117955;0.06538407895488522
60.0;47.54527449894211;0.10856861479638326;0.06538407895488563
61.0;47.462130777711195;0.13278861766411643;0.06538407895488992
62.0;34.55233599620363;0.16602247833299924;0.06538407895502221
63.0;47.56958737714491;0.13213581172276376;0.06538407895488468
64.0;47.56793286885288;0.08917807992456017;0.06538407895488467
65.0;48.46446554238181;5.210840380157408e-11;0.06538407895483792
66.0;105.28677951292417;7.180312720785017e-13;1.4684830455680284e-14
67.0;247.72560623479862;2.070092624341813e-13;4.006197490301233e-15
68.0;295.32134285788607;1.672604019621884e-13;3.2234749326833784e-15
69.0;292.59917921248757;1.6909268061752406e-13;3.2594123379588242e-15
70.0;279.41760200551505;1.7871001395945938e-13;3.4482683601878655e-15
71.0;263.59028029833695;1.9180905625982865e-13;3.7061082711033065e-15
72.0;248.36232194637037;2.0636313366059245e-13;3.993421810347356e-15
73.0;119.78919021611907;3.591142343387731e-13;7.228247270907764e-15
74.0;133.9042470525198;3.0036152225106175e-13;5.9842971719490524e-15
75.0;146.11279024219237;2.6312911774473767e-13;5.208978315224733e-15
76.0;155.4674008665856;2.4030389005916466e-13;4.7385526547879195e-15
77.0;142.53111602798106;2.730565517889054e-13;5.414734173733064e-15
78.0;137.26957547993766;2.8907882919494343e-13;5.748297670027578e-15
79.0;104.73167293017538;4.537276473537141e-13;9.28598485769145e-15
80.0;51.80438111582765;6.163609064601478e-12;0.020012116792321354
81.0;47.77072108879151;2.7359793752352867e-10;0.0653840789549483
82.0;47.564407671280414;0.06106129125565949;0.0653840789549533
83.0;47.56090340295579;0.08955173609520294;0.06538407895495339
84.0;47.557307052099006;0.1050163579127239;0.0653840789549535
85.0;47.5719014652541;0.12742999592732854;0.06538407895495306
86.0;47.55653711666498;0.14277410181585007;0.06538407895495345
87.0;47.58430827613229;0.14444161651344903;0.06538407895495273
88.0;47.58676107288057;0.13216208965629817;0.06538407895495271
89.0;47.59567022647049;0.09179108261597371;0.06538407895495243
90.0;47.612147111367236;0.04608678691851269;0.06538407895495198
91.0;51.83895178775188;6.112259008636267e-12;0.05508374307302152
92.0;56.01275959708746;3.0920624455726247e-12;1.1900034446919416e-13
93.0;75.36001997183146;9.345521392190024e-13;2.0910771167833985e-14
94.0;77.43768554223155;8.694064799885066e-13;1.9210341618264556e-14
95.0;64.31110001299626;1.55364805535544e-12;3.950816572782743e-14
96.0;55.36561149683524;3.3512114886810914e-12;1.4118771496894109e-13
97.0;207.29362159491413;1.5028001167981049e-13;2.9243673333332934e-15
98.0;200.27007150387345;1.5719774459561112e-13;3.0628457366051186e-15
99.0;194.500746738026;1.6337476230040901e-13;3.1867924768447144e-15
100.0;191.93607022929422;1.6627829187243168e-13;3.24515082101234e-15
101.0;196.73634836741985;1.6092229130038822e-13;3.1375482296033933e-15
102.0;202.58390667536426;1.5484306283501575e-13;3.0156707370415596e-15
103.0;164.9441202759614;2.045359312183209e-13;4.019922630942381e-15
104.0;66.39702366615083;1.2768233287611273e-12;3.126570484798528e-14
105.0;49.7022055686464;1.1520259403656026e-11;0.06538407895485764
106.0;47.53131134531185;0.07873194121193526;0.06538407895496263
107.0;47.536231093620714;0.13129244335709916;0.06538407895496229
108.0;19.497915349624584;0.1660224783353384;0.06538407895505366
109.0;13.400611244173678;0.16602247833549197;0.0653840789550559
110.0;14.193047936800857;0.16602247833547523;0.06538407895505564
111.0;44.04891409436367;0.16602247832926173;0.06538407895500899
112.0;47.5536038897274;0.11782272620088435;0.06538407895496208
113.0;47.57712848307772;0.06649535207195653;0.06538407895496148
114.0;47.719958165858536;0.016319540494754;0.06538407895495743
115.0;51.825560829911254;5.677045391704652e-12;0.02673589351640988
116.0;138.3565166491554;2.643839522046948e-13;5.254066021593953e-15
117.0;178.22721944356712;1.837376034492321e-13;3.5973780033472035e-15
118.0;167.79119945168895;1.997107757063236e-13;3.921605387865923e-15
119.0;161.00466758317302;2.1167929187235773e-13;4.165796717098641e-15
120.0;150.05646422136624;2.342046427040386e-13;4.6283117729575036e-15
121.0;243.713644652519;1.5018155349652856e-13;2.907671487778099e-15
122.0;242.4443574839994;1.5116026533816138e-13;2.9270439308932308e-15
123.0;252.89021970970217;1.4346590612786995e-13;2.7748942552726497e-15
124.0;255.77071245127252;1.4148000286679507e-13;2.735680767366141e-15
125.0;272.6300686901673;1.308775938888088e-13;2.5267149654240446e-15
126.0;295.39987882699717;1.1885142909654136e-13;2.290477296972574e-15
127.0;281.24586333063706;1.2604620552508432e-13;2.431708309602577e-15
128.0;195.53331088870152;1.990925630134683e-13;3.882717455464698e-15
129.0;85.30860977961997;7.80786728395858e-13;1.6670797538563565e-14
130.0;51.7553193108784;7.085765966804024e-12;0.03906067896637291
131.0;50.37988078811425;1.061734322126573e-11;0.06538407895469067
132.0;47.48494309029896;0.015397256079391658;0.06538407895494057
133.0;47.54542625677589;0.029612636337743754;0.06538407895493836
134.0;47.536672361629606;0.03841623005033758;0.0653840789549386
135.0;47.51436282423011;0.0306354364840121;0.06538407895493922
136.0;51.714939370447496;7.194598484989003e-12;0.057129784429747435
137.0;51.8642964546267;6.900293709038055e-12;0.01053740862179824
138.0;134.77890096814966;3.3776223029191265e-13;6.725952480758679e-15
139.0;232.0699990443602;1.5965804328380136e-13;3.0954833786789007e-15
140.0;299.94798305188203;1.1672673663266537e-13;2.248827490987008e-15
141.0;305.13134548467923;1.1437749121366525e-13;2.2028061318944565e-15
142.0;295.1512502299057;1.1897110632621197e-13;2.2928240741607302e-15
143.0;280.3703236075125;1.26527241997332e-13;2.441161570423881e-15
144.0;261.5320808961583;1.376715450858628e-13;2.6605435660496747e-15
145.0;47.672916394491615;0.04283868985949168;0.06538407895495403
146.0;47.664980744698674;0.037972380344545795;0.06538407895495425
147.0;47.66864315941378;0.03957821460485332;0.06538407895495414
148.0;47.65189970548851;0.03515904241226127;0.06538407895495466
149.0;47.59841973215282;0.02344100722197536;0.06538407895495629
150.0;50.997442378473266;7.40712480084716e-12;0.0653840789545208
151.0;51.87733841401619;5.859664535600409e-12;0.049211658659823646
152.0;51.7785749146871;6.002112275055916e-12;0.06538407894891629
153.0;47.62527527763919;0.04486179676432368;0.06538407895495536
154.0;47.59964827630844;0.11669720858306702;0.06538407895495606
155.0;31.783833949771132;0.1660224783346023;0.06538407895504403
156.0;0.011533878477539734;0.16602247833566758;0.06538407895505856
157.0;0.012438458107737181;0.16602247833566758;0.06538407895505856
158.0;0.01116107234043231;0.1660224783356676;0.06538407895505856
159.0;36.62536714647845;0.16602247833389436;0.06538407895503645
160.0;47.599544487185874;0.0973884800185883;0.06538407895495604
161.0;47.618278746135935;0.0013788006159548502;0.06538407895495645
162.0;63.730540818775665;1.555603946590978e-12;4.00343097831534e-14
163.0;135.99126104132054;2.837432474703965e-13;5.6462459975160984e-15
164.0;110.91876869769666;3.9614515411683844e-13;8.044207916575305e-15
165.0;65.49840424325346;1.4026985127547955e-12;3.486973075706526e-14
166.0;51.863152573254595;5.879521235183641e-12;0.019363762757660198
167.0;51.868522580802676;5.870270699463786e-12;0.038874463381818936
168.0;51.87047095706379;5.8676505162080344e-12;0.05400047733433117
169.0;47.68561894204149;0.033358743157776885;0.06538407895489898
170.0;47.66097251578536;0.0639429308558705;0.06538407895489978
171.0;47.66041856007233;0.06354141139109251;0.06538407895489981
172.0;47.589938470335255;0.03298848318530909;0.0653840789549025
173.0;47.693466899162225;0.027717752714698292;0.06538407895489827
174.0;47.589333160358386;0.024475490888661272;0.06538407895490296
175.0;47.57083368358098;0.02936464175046686;0.06538407895490357
176.0;47.67666152019744;0.03221408137908428;0.06538407895489935
177.0;47.653188911101125;0.06329887730221019;0.06538407895490009
178.0;47.63698647823522;0.11118266289402086;0.06538407895490075
179.0;47.61878270776461;0.15309006952473012;0.06538407895490146
180.0;5.796656127961262;0.16602247833530515;0.06538407895505244
181.0;0.013298245212745433;0.1660224783354131;0.06538407895505413
182.0;0.01453751996565148;0.1660224783354131;0.06538407895505413
183.0;26.8916674991339;0.16602247833439898;0.06538407895503955
184.0;47.65707549663405;0.1282445870602377;0.06538407895489992
185.0;47.68141092783984;0.10662394129644519;0.06538407895489891
186.0;47.69678304979733;0.11010660310320045;0.06538407895489827
187.0;47.70715118721894;0.1392814373174611;0.06538407895489785
188.0;47.70713922218625;0.14090490868925154;0.06538407895489785
189.0;47.72128649550981;0.14403432453368709;0.06538407895489728
190.0;47.7141595162314;0.15008288403707415;0.06538407895489737
191.0;47.70551264669773;0.14221979189506354;0.06538407895489792
192.0;47.701981786987936;0.1419590990724486;0.06538407895489806
