Year;EOM_avg;REC_y;ADD_CAP_Biomass;ADD_CAP_SPP_lignite;ADD_CAP_Solar;ADD_CAP_ICE;ADD_CAP_WindOffshore;ADD_CAP_WindOnshore;ADD_CAP_Nuclear;ADD_CAP_CCGT_old;ADD_CAP_CCGT_new;ADD_CAP_SPP_coal;ADD_CAP_OCGT;CAP_Biomass;CAP_SPP_lignite;CAP_Solar;CAP_ICE;CAP_WindOffshore;CAP_WindOnshore;CAP_Nuclear;CAP_CCGT_old;CAP_CCGT_new;CAP_SPP_coal;CAP_OCGT;FS_Biomass;FS_SPP_lignite;FS_Solar;FS_ICE;FS_WindOffshore;FS_WindOnshore;FS_Nuclear;FS_CCGT_old;FS_CCGT_new;FS_SPP_coal;FS_OCGT
2021.0;163.97071527150308;-5.338238027121687e-11;2.3553403362813274e-11;0.0;55.41999999999436;4.109421061408332e-17;6.353999999996703;82.43499999999999;9.911574853570862e-15;0.0;3.047476061889255e-13;6.1925417560133304e-15;1.1299277127472066e-11;12.6;24.35;110.84;14.407499999999999;12.708;164.87;78.48;59.5;90.0;22.470000000000002;11.39;110.37599999999975;211.73992705888338;137.34215934290341;1.8466491195271803e-15;46.29264014459302;354.4815821335945;687.4847999999996;1.315504361127558;435.87110273930716;196.83719999993406;0.0
2022.0;249.34345499802558;-6.379003016342722e-10;5.324871963023458e-13;0.0;83.12999999997494;4.263894122479218e-17;6.353999999987642;123.65249999999995;1.0103121522582297e-14;0.0;3.1198292702563296e-13;6.495196045752422e-15;1.1458592966985193e-11;12.6;24.35;166.25999999999436;14.407499999999999;12.708;247.305;78.48;59.5;90.0;22.470000000000002;11.3900000000113;110.37599999999975;197.25612784767037;206.01323901216512;0.022092079168675692;46.29264014459302;531.7223732003796;687.4847999999996;0.0;248.5540026733852;194.401337319854;0.0
2023.0;122.50053257408999;-4.792269481283773e-9;3.7471260348647017e-13;0.0;77.33813781731179;4.401376263014648e-17;4.010036858302047e-11;185.47874999999905;1.0283179929420542e-14;0.0;3.178379885489634e-13;6.8162675343395785e-15;1.1556642498386785e-11;11.76;23.863;242.000666666636;12.96675;18.3559999999967;359.9661666666666;74.556;55.533333333333324;85.5;20.971999999999998;10.251000000022758;96.02932484312218;163.1288737160127;299.8637145592975;0.0;66.86714687064838;773.9514543249808;650.6344328433596;1.4442394932293697e-11;110.58614979356761;105.42881081898439;0.0
2024.0;72.07119642127772;1.4454402735513366e-10;6.174353508551638e-13;0.0;65.02234583347135;5.3429783634712714e-17;3.489171121952503e-11;108.62542965578751;1.2961282820859311e-14;0.0;4.0755633531634197e-13;8.782979099294252e-15;1.3991983286549461e-11;10.92;23.376;311.94947115061444;11.526;24.003999999984345;534.4535833333323;70.632;51.56666666666667;81.0000000000003;19.474;9.112000000034314;70.85148052542411;84.79695296632836;386.5374771912076;0.0;87.44165359300375;1149.1111287496412;585.4015810304846;1.916119448751044e-11;40.234812329677005;42.52821740401693;0.0
2025.0;65.16909954574169;3.987706509023119e-9;1.366578602690043e-12;0.0;25.41775049307104;6.536881848650165e-17;3.112858907577332e-11;48.745741417327736;1.6417664458575382e-14;0.0;5.310426655377473e-13;1.1818056951875001e-14;1.7289212127392364e-11;10.08;22.889;369.58248365075247;10.085249999999998;23.298000000024444;632.0876796557865;66.708;47.6;76.50000000000061;17.976000000000003;7.973000000048305;61.19811488035155;3.589356471952896;457.9507069476151;0.0;84.86984025176847;1359.0309985535307;555.1806317591648;1.880773302163052e-11;121.24928942235857;0.1102413179384166;0.0
2026.0;65.66012744824525;8.262697907241408e-9;1.285368180830701e-10;0.0;25.19030629167062;8.231428826186448e-17;2.8627021620869814e-11;45.78162597762707;2.129840679156178e-14;0.0;6.926672714634916e-13;1.706001817478448e-14;2.198481875155525e-11;9.240000000023551;22.402;387.61090081049014;8.644499999999999;22.592000000059336;669.8420877397808;62.784000000000006;43.633333333333326;72.00000000000094;16.478;6.834000000065594;55.919442872185535;6.758308256450132;480.289769939049;0.0;82.29802690845538;1440.205513687451;514.0209059696203;2.155622970189184e-11;124.35205813609278;0.7896744926788644;4.565786030156084e-9
2027.0;66.29204714214367;1.1496602673561603e-7;3.588543911960719e-11;0.0;22.96826278086475;1.1109448072210826e-16;2.693298211518165e-11;58.432542568848724;2.8487815389751797e-14;0.0;9.13312235268835e-13;2.709374299707902e-14;2.916374750528271e-11;8.400000000024086;21.915000000000003;405.4118737688274;7.203749999999999;21.886000000090466;704.6323803840745;58.86;39.666666666666664;67.50000000000134;14.98;5.695000000087581;49.675192794925245;10.394481718195472;502.3470061734423;0.0;79.72621356512992;1515.0069813858663;475.6010429397462;0.32277824796072946;127.45950875703343;2.419560714019358;5.363819286276068e-9
2028.0;67.28764891084673;1.451783599307607e-7;2.434788237245624e-9;0.0;51.13641513740267;1.5868679237560808e-16;2.5543451332258915e-11;54.92294212953746;3.972204478674602e-14;0.0;1.1663393051342818e-12;5.715852210376733e-14;4.1423507270731807e-11;7.56000000002446;21.428;420.9908032163588;5.763;21.180000000119094;752.0735896195899;54.93599999999999;35.699999999999996;63.000000000001876;13.482000000000001;4.556000000116744;41.92431452898141;7.944617056802703;521.4390831067823;0.0;76.80733520729896;1616.1664147212227;428.6841961054985;1.0801040326946183;123.85924488393454;10.509605904988014;6.424288030642965e-9
2029.0;67.50838079317089;4.811814382092133e-7;3.779999999992148;0.0;47.61096769000437;2.463526468182566e-16;2.4017877886685214e-11;76.18495915837784;5.91665569129096e-14;0.0;1.999367873659984e-12;5.855867179702292e-12;6.692112081029541e-11;6.7200000000250775;20.941000000000003;464.7378850204281;4.32225;20.474000000146027;796.005198415794;51.012;31.733333333333334;58.500000000002565;11.984000000000007;3.417000000158167;35.53250822158556;0.9218273634433205;575.597485267804;0.0;74.42149053145167;1709.3629328139048;383.11566973471696;22.929662152141834;118.60692367086028;2.8718435507585958;7.195084200685504e-9
2030.0;68.92915883925976;6.072976786762762e-7;3.360000000001296;0.0;88.0856842947204;4.853734956050315e-16;2.6263656174492883e-11;343.61937669075206;9.926010173861185e-14;0.0;4.7180882262238605e-12;1.2488007545990302e-12;1.3235209137143306e-10;5.8800000000264445;20.454;504.9595193770991;2.881500000000001;19.768000000171572;861.1988242408386;47.088;27.766666666666662;54.00000000000348;10.486000000000011;2.278000000225089;28.516397915029593;3.092008239657813;625.2891455769275;4.6731246749055935e-15;71.73659574371872;1840.5379799972357;348.40895482873015;23.596825233456947;108.41905397184833;4.691612141406199;0.07234057675929523
2031.0;28.410818859051794;36.9404236661052;2.9400000000704654;0.0;7.009244285806947e-10;3.865584835501745e-15;2.919264884334156e-11;85.66550373915209;1.2758525743690182e-12;0.0;4.096045520240069;6.445139753838055e-12;0.5536579361044027;5.040000000154982;19.967;585.6558703384862;1.4407500000000013;19.06200000019559;1193.8268675982574;43.16400000000001;23.8;49.500000000004654;8.98800000000002;1.139000000357441;7.729176528557429;2.0007305896636774e-9;712.7128349825257;0.0;69.07056299748604;2284.316082035119;145.1454967528454;6.833902749243991;47.43997447720491;3.4682523966355184e-11;4.291873591282836e-9
2032.0;31.751829989526925;34.70556619584694;2.5200000000799565;0.0;13.055971903089377;9.794515487943466e-15;2.9450460637528693e-11;34.55792290043532;5.020736700642762e-11;0.0;13.526656861345566;1.7997968361241877e-12;0.8463289680118579;4.200000000190867;19.480000000000004;578.2665370058538;5.19595205587485e-15;18.356000000221854;1268.501038004076;39.24000000000002;19.833333333333332;45.000000000006644;7.490000000000029;0.5536579364618437;6.3361068903177475;0.04680071131305387;702.6084107744821;3.8861277665715543e-16;66.12679439803534;2394.4733419661493;188.0390585957677;7.397203929876547;41.940611204215514;1.0180249652770927;7.40128762349688e-9
2033.0;35.02878813098251;37.21386043878986;1.8488922798629404;0.0;105.35513177554658;5.5111302224543625e-15;3.22321923191049e-11;3.501626045623078e-12;3.302382111018724e-12;0.0;12.924040983920703;1.8388719231998847e-12;0.6999934520976725;3.360000002625655;18.993000000000002;583.9331755756098;1.4990467543818316e-14;17.650000000251044;1292.067627571178;35.31600000000003;15.866666666666667;40.50000000001136;5.992000000000041;1.3999869044737014;5.3508114353653955;2.4289659545154185;719.5495550164305;1.3601005028560268e-15;62.185076167849246;2431.0078245701407;174.88394877732998;8.986074334200506;41.91715616411627;2.188087816524847;0.4637286962489563
2034.0;48.68876673010026;26.34765802586672;1.697422069836044e-11;0.0;112.82753773958589;4.39094846311608e-15;3.425536190972062e-11;2.4243073495239413e-12;4.782016921421179e-12;0.0;12.005384385064447;1.1398838631465022e-12;1.0499901780318863;6.300000002617804;18.506;681.8989740178231;2.050159776627268e-14;16.944000000280496;1281.076294237848;31.392000000000046;11.9;40.09604552025143;4.4940000000000575;2.0999803565713737;13.470994300757162;5.283583106972842;834.2857389684108;4.209502369441148e-15;58.7216087866042;2429.703492298871;167.57681419999633;7.9853963635352425;42.829669833571565;2.0746693849549467;1.167036834721356
2035.0;52.54977612290216;24.407915016188696;5.422144091973969e-12;0.0;109.18818067446082;3.1958751313365996e-15;3.194839887867229e-11;1.7711733981174108e-12;5.076043352730616e-12;0.0;5.589465010733444;1.2064659451897237e-12;1.5749852668009634;8.8200000026191;18.019000000000002;787.3371784240757;2.4892546229388758e-14;16.238000000312727;1270.0849609045174;27.468000000000057;7.933333333333334;49.122702381596994;2.996000000000085;3.14997053460326;20.072863410746802;4.574556165006089;954.0802689500235;4.745776909156522e-15;55.86493364155612;2436.93100473808;152.11602518705396;4.895450685050509;51.462718337761004;1.2891020893201697;1.6248381955609612
2036.0;57.59941797241635;21.969356570268143;3.370535116121646e-12;0.0;109.13006256459806;4.754012366087869e-15;3.013257091142384e-11;1.035281029434085e-12;7.208216844082159e-12;0.0;4.666867149627281;1.3116289514209718e-12;2.3624778995049573;10.920000002689564;17.532;889.136025765203;2.8088421360725358e-14;15.532000000346983;1259.0936275711858;23.544000000000082;3.966666666666667;57.5467433655177;1.4980000000001417;4.724955801404223;26.403585462266875;4.234873167979274;1068.3441736875225;4.830765873781458e-15;53.798469307127675;2441.041453459931;134.50101943914646;2.27578097889792;60.804609322792956;0.5442076449251542;2.3443383799028754
2037.0;63.419421666871834;16.923487560399813;5.657018171735549e-12;0.0;57.89935871916399;9.857653280453287e-15;3.749307017202303e-11;2.162277985391737e-12;7.027319324043492e-12;0.0;1.323374453781114;1.4480321191492993e-12;3.543716849459453;12.600000002769521;17.044999999999998;990.8767549964678;3.2801339516199143e-14;14.826000000378931;1248.1022942378536;19.62000000000011;0.0;65.05212775058214;5.997284504365197e-12;7.08743370090918;30.141461313452336;4.281893117561099;1189.2761158263818;4.82607608123813e-15;49.5850086377486;2441.9945941045376;112.89355277914038;0.0;70.72482753034222;6.330313569327251e-12;3.2813575642526005
