Iterations;PrimalResidual_ETS;PrimalResidual_MSR;PrimalResidual_EOM;PrimalResidual_REC;PrimalResidual_H2;PrimalResidual_H2CN_prod;PrimalResidual_H2CN_cap;DualResidual_ETS;DualResidual_EOM;DualResidual_REC;DualResidual_H2;DualResidual_H2CN_prod;DualResidual_H2CN_cap
1.0;16.502253441627143;0.0;1.8650599111621045;2.3253715415491434;2.2019011122215133;0.0;0.0;11.997728197846746;1.6350819497083706;7.888371735823462;3.957463340719466;0.0;0.0
2.0;16.42555709846088;0.0;1.8596336970669958;2.2986781269251746;2.164153336977485;0.0;0.0;11.963179950271602;1.499865642220076;7.8786728040380165;3.9808006873559387;0.0;0.0
