Year;CAP_SMR;CAP_SMRCCS;CAP_electrolysis_base;CAP_electrolysis_peak;PROD_SMR;PROD_SMRCCS;PROD_electrolysis_base;PROD_electrolysis_peak;CN_CAP_electrolysis_base;CN_CAP_electrolysis_peak;CN_PROD_electrolysis_base;CN_PROD_electrolysis_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.35;0.1;0.1;9.907384996309348;0.09290909090901942;0.00021453311484314247;0.00021453312338578698;0.0;0.0;0.0;0.0;4.206680611242628;0.0;0.0
2022.0;70.0;0.35;0.1;0.1;11.060277262663636;0.0;0.025583146234573112;0.025968069550269205;0.0;0.0;0.0;0.0;9.486710624134739;0.0;0.0
2023.0;65.33333333333333;0.32666666666666666;0.1949999999999969;0.19499999999999573;12.121726585872105;0.0;0.050450085529045695;0.050825385762139526;0.0;0.0;0.0;0.0;7.286728047079174;0.0;0.0
2024.0;61.62703236590114;1.3533333333333313;0.2899999999999918;0.2899999999999887;12.83563395814896;0.35924848484752664;0.06840925434985297;0.07105067647484009;0.0;0.0;0.0;0.0;6.255413357479932;0.0;0.0
2025.0;58.63583646132301;1.679999999999995;0.4849999999999643;0.4849999999999695;13.81049197988154;0.4459636363635595;0.0883086110885998;0.10036790282088352;0.0;0.0;0.0;0.0;5.23089875820031;0.0;0.0
2026.0;55.66802834552728;2.0066666666666566;0.7749999999999331;0.7749999999999373;14.777331160811906;0.5326787878787584;0.12024548896247861;0.12639549685119636;0.0;0.0;0.0;0.0;4.459987912460564;0.0;0.0
2027.0;56.121994300656695;5.459999999999151;1.25999999999987;1.259999999999875;14.89783848708261;1.4493818181816034;0.15733256394687098;0.16336480152836486;0.0;0.0;0.0;0.0;3.2547208404670833;0.0;0.0
2028.0;55.02258393720206;9.94000000000158;2.034999999999763;2.0349999999997603;14.605995008782148;2.6386181818201293;0.2639904820697484;0.2703934763072329;0.0;0.0;0.0;0.0;3.3332111792548305;0.0;0.0
2029.0;50.970699932232804;15.446666666664813;3.294999999999572;3.2949999999995536;13.53040398201091;4.1003878787918575;0.5538558872710535;0.7033049622030098;0.0;0.0;0.0;0.0;5.889171932733868;0.0;0.0
2030.0;46.3040332655665;31.359999999975138;5.329999999999227;5.329999999999166;10.217226027167143;8.32465454545026;0.6900755900227646;0.7699927123645529;0.0;0.0;0.0;0.0;3.270538505541083;0.0;0.0
2031.0;41.637366598900236;42.69885964764079;8.624999999998622;8.62499999999847;7.641953936918999;11.334606379205665;1.2089741442370328;1.3116321855301356;0.0;0.0;0.0;0.0;3.4260118059739586;0.0;0.0
2032.0;36.970699932234005;42.675526314307625;13.954999999997542;13.954999999997206;7.377520658251532;11.328412439811771;2.0380027809896837;2.2576986352933828;0.0;0.0;0.0;0.0;3.5771819829428173;0.0;0.0
2033.0;32.30403326556782;42.65219298097437;22.57999999999559;22.579999999994875;6.0057568918102175;11.32221850041785;3.3868972068614065;3.7864938062246694;0.0;0.0;0.0;0.0;3.7455093228104017;0.0;0.0
2034.0;27.637366598901664;42.628859647641086;36.534999999991975;36.534999999990454;1.8339834332385327;11.316024561014007;5.850367064196915;6.976765641666349;0.0;0.0;0.0;0.0;3.865430564837571;0.0;0.0
2035.0;22.970699932235554;42.60552631430779;59.11499999998364;59.11499999997952;6.360041595971291e-13;11.30983062162004;6.189075293529406;10.016132031806944;0.0;0.0;0.0;0.0;3.0459927659443515;0.0;0.0
2036.0;18.30403326556948;42.58219298097449;95.64999999993124;60.412177123099795;3.125936047745996e-13;7.334125308679948;10.624752039950675;11.039323159581995;0.0;0.0;0.0;0.0;2.36164305380943;0.0;0.0
2037.0;13.637366598903455;42.5588596476412;95.64500000106462;60.40717712319526;3.30244336709512e-13;11.297442742837204;8.491886287942894;10.72580336344223;0.0;0.0;0.0;0.0;2.4596320814235493;0.0;0.0
2038.0;13.637366598904144;42.55885964764124;114.44178695669667;61.22181410415731;3.5943316224904613e-13;11.297442742837935;9.839877431403906;10.873037107441457;0.0;0.0;0.0;0.0;2.614132006868763;0.0;0.0
2039.0;13.637366598904887;42.558859647641285;121.51001958938227;66.6093314102763;3.333011984430004e-13;11.29744274283382;10.285555188473065;11.927240655600691;0.0;0.0;0.0;0.0;2.494428952304968;0.0;0.0
2040.0;13.637366598905706;42.558859647641334;164.764570182019;89.3493805703072;3.390944046348654e-13;0.9997630188175664;16.822558050825386;17.17787422047825;0.0;0.0;16.82255805080955;17.177874220458307;2.5222759544158144;0.3219191768434576;0.0
2041.0;13.637366598906604;42.5588596476414;174.94915025189067;90.760493802293;3.34624426298158e-13;2.0707618973667;16.957249307482652;17.479207625979683;0.0;0.0;16.807561797163306;17.19241802064306;2.4845297508170474;0.12299816294215932;0.0
2042.0;13.637366598907604;42.55885964764147;183.37666184844088;92.9659143533003;3.34197001142919e-13;2.4450947120732422;17.702980814491884;17.85924500416941;0.0;0.0;16.814021082950216;17.185987196911586;2.4433220520695995;0.12358529852087552;0.0
2043.0;13.637366598908752;42.55885964764155;183.27666184877404;92.86591435367271;3.5866396217261386e-13;2.70331060837003;18.68406609358435;18.11501262855249;0.0;0.0;16.872106957032848;17.127951380357374;2.5108506741501055;0.10558862395536227;0.0
2044.0;13.637366598910067;42.55885964764164;202.4891747510832;98.75655928625709;3.759078798969352e-13;0.6183662239905316;20.77620837815901;19.609618126852226;0.0;0.0;16.851941403862185;17.14822884057919;2.4959741533282345;0.10993877357587456;0.0
