Hour;EOM_price;PROD_electrolysis_base;PROD_electrolysis_peak
1.0;19.918795569178535;0.14553138737061794;0.13011743308877732
2.0;12.42379436374394;0.14553138737066723;0.13011743308879312
3.0;9.46672489024157;0.14553138737068158;0.1301174330887978
4.0;15.4460306165073;0.1455313873706499;0.1301174330887875
5.0;8.31880421536248;0.1455313873706866;0.13011743308879947
6.0;0.575788227729602;0.14553138737071475;0.13011743308880883
7.0;5.677268647088541;0.14553138737069732;0.130117433088803
8.0;27.707329849307172;0.1455313873705322;0.13011743308875104
9.0;49.993476955714705;0.14553138734749457;0.13011743308791723
10.0;31.517296228053898;0.1455313873704643;0.13011743308873125
11.0;0.009534844442464132;0.14553138737071622;0.1301174330888093
12.0;0.005806349993122946;0.14553138737071622;0.13011743308880933
13.0;0.005806405458846866;0.14553138737071622;0.13011743308880933
14.0;0.00580643580945747;0.14553138737071622;0.13011743308880933
15.0;0.02560993632468499;0.14553138737071616;0.1301174330888093
16.0;45.81122929052385;0.14553138736918725;0.1301174330884691
17.0;50.37825696565933;0.12205607541586341;0.1301174330877769
18.0;50.378615938330114;0.11706572528058398;0.1301174330877768
19.0;50.37899485097021;0.11708671467101742;0.13011743308777668
20.0;50.37787810706269;0.11058194185345963;0.13011743308777765
21.0;50.37616216059194;0.10819766105354602;0.1301174330877784
22.0;50.37581803234535;0.1172354361945889;0.13011743308777857
23.0;50.37452917038347;0.12023821880620397;0.13011743308777893
24.0;50.37364580748623;0.1256276419771862;0.1301174330877792
25.0;52.91710806807573;2.304695285484002e-12;0.03981258471049029
26.0;52.918751684857185;2.3025424584021325e-12;0.05866435265024757
27.0;52.92077041581592;2.3003213206211304e-12;0.0732235959323569
28.0;52.922674689001866;2.2983341802310384e-12;0.08545869970422602
29.0;52.92375704231268;2.297110364059694e-12;0.09067018506703657
30.0;52.92614759880025;2.294844669723013e-12;0.09908753096829474
31.0;52.9290156331803;2.2923233171709572e-12;0.10001998363948345
32.0;52.931135428255736;2.2904498797945922e-12;0.09302009136769006
33.0;52.93349752705631;2.2884048967260896e-12;0.0993442613992315
