Hour;EOM_price;PROD_electrolysis_base;PROD_electrolysis_peak
1.0;-0.013513147170162764;0.26869969977181285;0.11509513792453954
2.0;-0.013732299834769006;0.2686996997718129;0.11509513792453954
3.0;-0.013733575708581781;0.2686996997718129;0.11509513792453954
4.0;-0.013486239045082865;0.2686996997718129;0.11509513792453954
5.0;-0.013501037244411396;0.26869969977181285;0.11509513792453954
6.0;-0.013511775946835844;0.26869969977181285;0.11509513792453954
7.0;-0.012355298215303982;0.26869969977181285;0.11509513792453954
8.0;-0.008742630662813767;0.26869969977181285;0.11509513792453954
9.0;-0.005707963789146689;0.2686996997718129;0.11509513792453953
10.0;-0.005307958456879602;0.2686996997718129;0.11509513792453953
11.0;-0.004851913265458718;0.2686996997718129;0.11509513792453954
12.0;-0.004530758971442131;0.2686996997718129;0.11509513792453954
13.0;-0.004496937343709057;0.2686996997718129;0.11509513792453953
14.0;-0.004979653278102837;0.2686996997718129;0.11509513792453953
15.0;-0.004972888531404713;0.2686996997718129;0.11509513792453953
16.0;-0.005695767014296849;0.2686996997718129;0.11509513792453953
17.0;-0.0058563087821825455;0.26869969977181285;0.11509513792453954
18.0;-0.006015890756329181;0.26869969977181285;0.11509513792453954
19.0;-0.009877431622775983;0.26869969977181285;0.11509513792453954
20.0;-0.010553772743203117;0.2686996997718129;0.11509513792453954
21.0;-0.010144386218050097;0.26869969977181285;0.11509513792453956
22.0;-0.009899030233250946;0.2686996997718129;0.11509513792453954
23.0;-0.01109441261395634;0.26869969977181285;0.11509513792453953
24.0;-0.01168155028087629;0.26869969977181285;0.11509513792453954
25.0;43.4799673720829;0.01350545459516926;0.1150951379239894
26.0;43.48011910517545;0.02977773134617083;0.1150951379239894
27.0;43.48030754239648;0.04500752230199137;0.11509513792398934
28.0;43.48048502554575;0.058977029508049984;0.11509513792398933
29.0;43.480582204676516;0.06418199893158147;0.11509513792398932
30.0;43.48081610751386;0.07719031733960513;0.11509513792398929
31.0;43.4811082365984;0.0856995046480751;0.11509513792398923
32.0;43.481295010632294;0.08330906195490284;0.1150951379239892
33.0;43.48137289276391;0.09142271864271453;0.11509513792398919
34.0;43.481286188944445;0.106545875757624;0.1150951379239892
35.0;43.48118563294144;0.13255554651703577;0.1150951379239892
