Timestep;H2M_price_h;H2M_price_d;H2M_price_m;H2M_price_y;demand;SMR;electrolysis;SMRCCS
1.0;132.35306062154223;0.0;0.0;0.0;0.03767123287671233;0.037328415777737586;1.042100878430191e-14;0.00034999999985171556
2.0;132.35306062154223;0.0;0.0;0.0;0.03767123287671233;0.037328415777737586;1.0421008784303526e-14;0.00034999999985171556
3.0;132.35306062154223;0.0;0.0;0.0;0.03767123287671233;0.037328415777737586;1.0421008784306757e-14;0.00034999999985171556
4.0;132.35306062154223;0.0;0.0;0.0;0.03767123287671233;0.037328415777737586;1.0421008784308373e-14;0.00034999999985171556
5.0;132.35306062154223;0.0;0.0;0.0;0.03767123287671233;0.037328415777737586;1.0421008784308373e-14;0.00034999999985171556
6.0;132.35306062154223;0.0;0.0;0.0;0.03767123287671233;0.037328415777737586;1.0421008784303526e-14;0.00034999999985171556
7.0;132.35306062154223;0.0;0.0;0.0;0.03767123287671233;0.037328415777737586;1.0421008784292217e-14;0.00034999999985171556
8.0;132.35306062154223;0.0;0.0;0.0;0.03767123287671233;0.037328415777737586;1.0421008784266368e-14;0.00034999999985171556
9.0;132.35306062154223;0.0;0.0;0.0;0.03767123287671233;0.037328415777737586;1.0421008784222747e-14;0.00034999999985171556
10.0;132.35306062154223;0.0;0.0;0.0;0.03767123287671233;0.037328415777737586;1.042100878420336e-14;0.00034999999985171556
11.0;132.35306062154223;0.0;0.0;0.0;0.03767123287671233;0.037328415777737586;1.0421008784214669e-14;0.00034999999985171556
12.0;132.35306062154223;0.0;0.0;0.0;0.03767123287671233;0.037328415777737586;1.04210087842179e-14;0.00034999999985171556
13.0;132.35306062154223;0.0;0.0;0.0;0.03767123287671233;0.037328415777737586;1.0421008784225978e-14;0.00034999999985171556
14.0;132.35306062154223;0.0;0.0;0.0;0.03767123287671233;0.037328415777737586;1.0421008784224362e-14;0.00034999999985171556
15.0;132.35306062154223;0.0;0.0;0.0;0.03767123287671233;0.037328415777737586;1.042100878419205e-14;0.00034999999985171556
16.0;132.35306062154223;0.0;0.0;0.0;0.03767123287671233;0.037328415777737586;1.0421008784266368e-14;0.00034999999985171556
17.0;132.35306062154223;0.0;0.0;0.0;0.03767123287671233;0.037328415777737586;1.0421008786421561e-14;0.00034999999985171556
18.0;132.35306062154223;0.0;0.0;0.0;0.03767123287671233;0.037328415777737586;1.0421009151127432e-14;0.00034999999985171556
19.0;132.35306062154223;0.0;0.0;0.0;0.03767123287671233;0.037328415777737586;1.0421018655174176e-14;0.00034999999985171556
20.0;132.35306062154223;0.0;0.0;0.0;0.03767123287671233;0.037328415777737586;1.0421008784831823e-14;0.00034999999985171556
21.0;132.35306062154223;0.0;0.0;0.0;0.03767123287671233;0.037328415777737586;1.0421008784208206e-14;0.00034999999985171556
22.0;132.35306062154223;0.0;0.0;0.0;0.03767123287671233;0.037328415777737586;1.0421008784266368e-14;0.00034999999985171556
23.0;132.35306062154223;0.0;0.0;0.0;0.03767123287671233;0.037328415777737586;1.0421008784280908e-14;0.00034999999985171556
24.0;132.35306062154223;0.0;0.0;0.0;0.03767123287671233;0.037328415777737586;1.0421008784290601e-14;0.00034999999985171556
25.0;132.35306062435006;0.0;0.0;0.0;0.03767123287671233;0.037328415827083246;8.279383473133005e-15;0.00034999999988249465
26.0;132.35306062435006;0.0;0.0;0.0;0.03767123287671233;0.037328415827083246;8.279383473137851e-15;0.00034999999988249465
27.0;132.35306062435006;0.0;0.0;0.0;0.03767123287671233;0.037328415827083246;8.27938347313866e-15;0.00034999999988249465
28.0;132.35306062435006;0.0;0.0;0.0;0.03767123287671233;0.037328415827083246;8.279383473139467e-15;0.00034999999988249465
29.0;132.35306062435006;0.0;0.0;0.0;0.03767123287671233;0.037328415827083246;8.279383473139467e-15;0.00034999999988249465
30.0;132.35306062435006;0.0;0.0;0.0;0.03767123287671233;0.037328415827083246;8.279383473136236e-15;0.00034999999988249465
31.0;132.35306062435006;0.0;0.0;0.0;0.03767123287671233;0.037328415827083246;8.279383473122503e-15;0.00034999999988249465
32.0;132.35306062435006;0.0;0.0;0.0;0.03767123287671233;0.037328415827083246;8.279383473152392e-15;0.00034999999988249465
33.0;132.35306062434665;0.0;0.0;0.0;0.03767123287671233;0.037328415827421337;5.4795147722790914e-15;0.00034999999988249465
34.0;132.35306062434665;0.0;0.0;0.0;0.03767123287671233;0.037328415827421337;5.4793524205038665e-15;0.00034999999988249465
35.0;132.3530606243477;0.0;0.0;0.0;0.03767123287671233;0.037328415827315484;6.342756259020153e-15;0.00034999999988249465
36.0;132.35306062434873;0.0;0.0;0.0;0.03767123287671233;0.03732841582721826;7.157076290411115e-15;0.00034999999988249465
37.0;132.35306062435006;0.0;0.0;0.0;0.03767123287671233;0.037328415827083246;8.279383473195205e-15;0.00034999999988249465
38.0;132.35306062435006;0.0;0.0;0.0;0.03767123287671233;0.037328415827083246;8.27938347305788e-15;0.00034999999988249465
39.0;132.35306062435006;0.0;0.0;0.0;0.03767123287671233;0.037328415827083246;8.279383473057072e-15;0.00034999999988249465
40.0;132.35306062435006;0.0;0.0;0.0;0.03767123287671233;0.037328415827083246;8.279383473069189e-15;0.00034999999988249465
41.0;132.35306062435006;0.0;0.0;0.0;0.03767123287671233;0.037328415827083246;8.2793834731532e-15;0.00034999999988249465
42.0;132.35306062434958;0.0;0.0;0.0;0.03767123287671233;0.03732841582712753;7.911710579377386e-15;0.00034999999988249465
