Year;ADD_CAP_SMR;ADD_CAP_electrolysis;ADD_CAP_SMRCCS;CAP_SMR;CAP_electrolysis;CAP_SMRCCS;PROD_SMR;PROD_electrolysis;PROD_SMRCCS;CN_CAP_electrolysis;CN_PROD_electrolysis;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;2.783742822218583e-10;0.6749999999992783;1.749999999999906;70.0;0.135;0.35;9.904411777565516;1.1035288235350033e-10;0.0929090908848591;0.0;0.0;4.316912972149531;0.0;0.0
2022.0;2.8252114283382124e-10;4.049999999991949;1.7499999999998375;70.0;0.8099999999992783;0.35;11.071329200935347;0.03710270703242291;8.632775795467183e-11;0.0;0.0;7.396912972665059;0.0;0.0
2023.0;2.8661038867966903e-10;24.29999999992673;10.49999999999743;65.3333333336117;4.850999999991228;2.076666666666573;11.526385928605386;0.1419678730583143;0.5512606060363427;0.0;0.0;4.316912733540398;0.0;0.0
2024.0;3.461155459797232e-10;28.008729623370712;19.133333333329876;60.66666666722757;29.14199999991796;3.8033333333330765;9.353181923732034;2.9678262998626987;1.0096121211969875;6.000052505175151;1.0000000000000075;3.13820296973967;5.61888147712639e-13;0.0028086022913985553
2025.0;4.2639971236271015e-10;3.404575729620175;4.577564241106673;56.00000000084751;57.14172962328867;14.279999999997171;4.999802892347652;6.193001689740481;3.250207902243323;6.000075284626617;0.9999999999999319;2.8038135700715388;-5.247349313406128e-12;0.004431285505754393
2026.0;5.398883502424704e-10;3.4526124569708765;6.45359321456876;51.33333333452695;60.537305352908845;33.38999999999371;1.6644419485900468;6.605834645153032;7.2812155255769255;6.000098462363874;0.9999999999999113;2.8068461317469517;-7.157101639997727e-12;0.006376993020902392
2027.0;7.1145807716341e-10;2.888923336804002;1.6134343536764173;46.66666666828669;63.98091780987973;37.94423090776705;1.4215911098346805;6.985078623712143;8.259436343725561;6.000118504078322;0.9999999999998879;2.701516341197703;-9.588801548706353e-12;0.008444800293462057
2028.0;9.99128298911729e-10;5.881138557982151;6.786239916776051e-12;42.00000000215991;66.86084114668373;44.37449078900248;0.9659728065119437;7.368171334421086;9.439508818675495;6.000137521226841;0.9999999999998637;2.6399228083979045;-1.246557315177464e-11;0.010782649039284763
2029.0;1.5767822509980103e-9;27.27166951156155;2.5173473220969937e-11;37.3333333362047;72.73297970466588;45.96459180934556;0.9743172069704854;8.188513289621321;9.724994892610095;6.000003565350454;0.9999999999998304;2.614705875746414;-1.672156907686107e-11;0.0003075722545255063
2030.0;3.3124704249170933e-9;0.029578633567296102;6.588835678089976;32.66666667053716;99.99564921622743;45.941258476019016;0.6425761697615442;10.582589542380152;8.773909938338932;99.99564921609092;10.000000000001009;2.4742746075684043;1.0691712514985126e-10;27.690500301933813
2031.0;3.5825400212698903e-6;7.50980894825992e-9;2.1211685889922712e-9;28.000000005447276;100.01622784979473;45.91792514271086;0.9688910110863821;11.299061629599283;9.228779039969869;100.01622784938948;10.000000000000467;2.5063010887564885;5.400857891611169e-11;12.106017361130787
2032.0;4.4444978241803255e-9;8.1286745346642;9.098999509612376e-13;23.33333334209308;100.00722785730454;52.4834274874675;0.9665892998596962;11.728379204029212;10.31057727508118;100.00722785603338;10.000000000000375;2.547704229149366;4.7122658365682484e-11;4.485800713024254
2033.0;2.2160386274448714e-9;13.61831005244249;4.667270676492897e-13;18.666670257966437;108.12690239196874;52.46009415625534;0.869270563717512;13.679357433043895;9.9488224434556;100.0045742424025;10.000000000000199;2.857516008323249;2.7116294581906632e-11;0.5781537159214107
2034.0;1.575342024799279e-9;53.106962122844294;3.558205268494041e-13;14.000003595744268;121.73621244441124;52.43676082292291;0.7402660172846854;15.209194193399197;10.051072318968746;100.00324024349918;10.000000000000334;2.808792390582497;4.747423246040273e-11;0.4505621615777436
2035.0;1.272952015797665e-9;31.605440093723608;3.010849565513183e-13;9.33333693129364;174.83417456725553;52.41342748959005;0.30321577212762074;18.36807155542684;8.82690290449292;100.00232746656425;10.00000000000149;2.735269711315921;2.278072165782611e-10;0.35604750889192216
2036.0;1.228560827454084e-9;30.473392285555697;2.4238684757279716e-13;4.666670266202315;206.43061466097913;52.39009415625707;0.15160795087315937;21.43490912804555;7.413075304747047;100.0017423934045;10.000000000007983;2.6145465882732397;1.3411004720605988e-9;0.29323321532818114
2037.0;1.526228252531489e-9;26.668926330413722;2.315563471803196e-13;3.6008086002364227e-6;236.22000694653556;52.366760822924036;2.46425779800534e-7;23.330389858173792;7.16602384216871;100.00153580012852;10.000000000037767;2.814689472311365;6.984501033757395e-9;0.28434104381932357
2038.0;1.950335485919476e-9;44.06068250833396;2.475851188752318e-13;3.602037161063877e-6;258.83893327695733;52.36676082292428;1.1537490913522954e-7;25.164774173961113;6.834592168914029;100.00143545316281;10.000000000155827;2.705660126363033;3.1730290424130996e-8;0.2923665416464232
2039.0;2.546607061761587e-9;51.084398720641516;2.8865358197695386e-13;3.6035633893164085e-6;278.59961578536456;52.36676082292451;2.9399993971255953e-8;26.89604627356644;6.601281309314743;100.00132566366072;10.000000000564208;2.4321274833283106;1.2648605870832845e-7;0.2970311811267862
2040.0;3.4098998058185554e-9;16.678222195870617;3.375632028157077e-13;3.605513724802328e-6;301.67528488263537;52.36676082292476;2.4071687434817208e-8;29.28168862129176;5.716509809324242;100.00120595853467;10.000000001823972;2.2265969961306964;4.5015444157431127e-7;0.2972540021812273
