Hour;EOM_price;PROD_electrolysis_base;PROD_electrolysis_peak
1.0;7.823763180794476;0.17385946584216538;0.08635129248883044
2.0;3.6520459473951097;0.1738594658422097;0.08635129248910703
3.0;1.453364270874994;0.17385946584223017;0.086351292489236
4.0;6.541508482704454;0.17385946584217987;0.08635129248892036
5.0;3.3658675572882784;0.17385946584221246;0.08635129248912446
6.0;0.012150773471405522;0.17385946584224174;0.08635129248930949
7.0;0.8483188837014604;0.17385946584223547;0.08635129248926982
8.0;21.836014008275733;0.17385946584192968;0.08635129248742503
9.0;51.63893665091343;0.17385946581853756;0.08635129245894567
10.0;38.433916847608565;0.17385946584104575;0.08635129248297586
11.0;-0.005041972658615124;0.173859465842242;0.08635129248931113
12.0;-0.005100057463349151;0.173859465842242;0.08635129248931114
13.0;-0.005100099917494194;0.173859465842242;0.08635129248931114
14.0;-0.0051001402860191974;0.173859465842242;0.08635129248931114
15.0;-0.0053099278715961346;0.173859465842242;0.08635129248931117
16.0;50.048678285210485;0.1738594658336218;0.08635129246686392
17.0;52.60537196012181;0.159364574716772;0.08635129245108517
18.0;52.60770662644658;0.153826736956849;0.08635129245106227
19.0;52.60841568762519;0.15248310419759048;0.08635129245105534
20.0;52.60798951290616;0.13856374117170506;0.08635129245105948
21.0;52.60708751119726;0.13594757354139797;0.08635129245106893
22.0;52.60690910165784;0.1447030438579431;0.08635129245107041
23.0;52.6061184960132;0.15120229072347333;0.08635129245107892
24.0;52.606053712632914;0.1586226696828292;0.08635129245107924
25.0;56.78700360572781;4.3951428534748806e-12;0.035407754950988635
26.0;56.78777830639319;4.394300610929542e-12;0.0589838927876495
27.0;56.78863622892831;4.393349486231199e-12;0.07618644700609672
28.0;56.20452338799882;5.115927338871093e-12;0.08635129226501194
29.0;52.48536309311708;0.012595146471463741;0.08635129246064079
30.0;52.5837738216102;0.02170958792704223;0.08635129245982918
31.0;52.59124279390469;0.02078220363581505;0.08635129245977731
32.0;52.71193710747734;1.9372095207311264e-10;0.08635129245910006
33.0;52.598692631648234;0.018749638326955115;0.0863512924597018
34.0;52.587971427992805;0.0359847010226341;0.0863512924597919
35.0;52.584441084740696;0.06402872135907506;0.08635129245981886
36.0;52.58201960037263;0.0890296887890813;0.08635129245983711
37.0;52.580407817840026;0.11055193814756083;0.08635129245984968
38.0;52.581059873264074;0.11202862925538241;0.08635129245984455
39.0;52.58307192947393;0.09470130432947134;0.08635129245982873
40.0;52.58510344109312;0.062067498348662875;0.08635129245981366
41.0;52.588000251070234;0.03302403789143958;0.08635129245979181
42.0;56.799386497482956;4.381696558988533e-12;0.08541143673041086
43.0;56.793146124291205;4.3884090648012546e-12;0.08078253188727848
44.0;56.793307453297764;4.388267917756358e-12;0.08274680917413521
45.0;55.33280783123951;6.7689424446666446e-12;0.08635129240009402
46.0;52.594820350716745;0.02258139569803693;0.08635129245974955
47.0;52.5852949272235;0.01845634940337635;0.08635129245979214
48.0;52.566541678602604;0.018843174055967474;0.08635129245994465
49.0;152.98184582717684;3.068418451978298e-13;2.3733098035128083e-12
