Year;ADD_CAP_SMR;ADD_CAP_electrolysis;ADD_CAP_SMRCCS;CAP_SMR;CAP_electrolysis;CAP_SMRCCS;PROD_SMR;PROD_electrolysis;PROD_SMRCCS;CN_CAP_electrolysis;CN_PROD_electrolysis;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;8.487122083114973e-12;0.5399999999973633;4.8242940198922045e-11;70.0;0.135;0.35;9.90707554815705;6.733978690477975e-10;0.09290909090434671;0.0;0.0;4.304017138371812;0.0;0.0
2022.0;8.570891022185895e-12;2.699999999976065;1.0889374278317863e-13;70.0;0.6749999999973633;0.35;11.080499111142526;0.030613173390273474;1.4267628507924685e-11;0.0;0.0;7.384039530996957;0.0;0.0
2023.0;8.671612498146577e-12;13.499999999823215;3.9490184227314204e-14;65.33333333334181;3.3659999999734285;0.3266666667149096;12.032650605400633;0.10286953272507836;0.08671515152320555;0.0;0.0;4.304023954492116;0.0;0.0
2024.0;1.003189637271758e-11;67.46399999819472;3.378776938417058e-14;60.66666666668373;16.856999999796646;0.30333333338168517;11.434221985325616;1.8186466266208514;0.08052121213113028;6.00000003596938;0.9999999999997761;3.123293921158966;9.850972980738744e-12;1.759157650813951e-6
2025.0;1.1698266677582973e-11;42.48391256700502;3.0546355454736445e-14;56.00000000002573;84.31199999799136;0.2800000000483913;4.430612969430659;9.939295956076695;0.07432727273746309;6.00000007378474;1.0000000000000706;2.9956730109186553;-3.332102787233503e-12;3.97074814452819e-6
2026.0;1.3781124437332283e-11;10.2090550589743;2.939171909009631e-14;51.33333333336909;126.78691256499638;0.25666666671509175;4.5117672034613414e-8;15.487369877216619;0.0681333333431287;6.0000001404960654;1.0000000000000808;2.9568952203725702;-4.083922556955183e-12;8.321014595214987e-6
2027.0;1.6433672044073128e-11;8.667217482894202;2.994835756361451e-14;46.66666666671412;136.98696762397068;0.23333333338178897;1.2251877517356772e-8;16.604682224110107;0.06193939394851198;6.000000250073009;1.0000000000000844;2.8812768239248463;-4.578405171710353e-12;1.6297926627742764e-5
2028.0;2.0484711156723586e-11;9.552130299808397;3.943449897052065e-14;42.00000000006124;145.6451851068649;0.21000000004848504;5.151402929530572e-9;17.72199891591589;0.055745454553555625;6.000000418647855;1.0000000000000882;2.799669899198491;-5.125143929749667e-12;3.0021770196541326e-5
2029.0;2.466272563563457e-11;6.586156823256623;3.4892868119526215e-14;37.33333333341101;155.1883154066733;0.18666666671518164;2.784671619772022e-9;18.839316321627198;0.0495515151577476;6.000000662892136;1.0000000000000904;2.6960474816645643;-5.649860124213404e-12;5.230368611824548e-5
2030.0;3.181455414589367e-11;10.213062765528885;4.124405697465611e-14;32.666666666764826;161.7654722299299;0.16333333338188777;2.2802792290204155e-9;19.95664029805393;0.043357575762718585;100.0002454214713;9.999999999999984;2.6627693963448174;1.1499338044242055e-12;0.02130610418555396
2031.0;5.0472816831812105e-11;15.2507126545131;4.616054802013512e-14;28.00000000012282;171.96953499545882;0.1400000000485893;1.735419744694843e-9;21.462842050281232;0.03716363636468876;100.00031041213336;9.999999999999995;2.5872862032826296;6.64213333177653e-13;0.029648518719719748
2032.0;7.32450357217145e-11;16.294489831251763;5.5573468668186786e-14;23.333333333487968;187.2112476499719;0.11666666671529723;1.7788905191511147e-9;22.96889216170252;0.030969696972296734;100.00040333501138;9.999999999999995;2.664149365946553;4.458526636330345e-13;0.04238339522475267
2033.0;1.1610565035365671e-10;13.907265942941576;8.423655530953753e-14;18.666666666871777;203.49673748122368;0.09333333338201005;1.4978678842672678e-9;24.47504786411346;0.024775757573073407;100.00047905890227;9.999999999999996;2.601021578768245;4.740125646508202e-13;0.055383143808012625
2034.0;3.009455320162288e-10;11.16576568656352;1.513846067756702e-13;14.000000000278355;217.39500342416522;0.0700000000487323;1.1979796657543667e-9;25.981317220344764;0.01858179588749689;100.00053023060823;9.999999999999998;2.4376677567589464;3.453925592363247e-13;0.06743825402998813
2035.0;3.807454252498899e-8;5.901620472274382;2.330000776909534e-11;9.333333333727794;228.55176911072877;0.0466666667154832;1.1285955780543481e-9;27.49969896398267;8.225471739793033e-8;100.00057636332822;10.0;2.4000992823534375;2.0067176526295101e-13;0.08064644267249968
2036.0;1.0751249675484256e-9;17.02494938508511;4.281142429489904e-13;4.6666666673620725;234.44438958300313;0.023333333382301254;1.0311791006634552e-9;28.999824423810217;3.034043060601978e-11;100.00061190818124;10.0;2.309461521289262;3.6960070555137435e-13;0.0941927559779265
2037.0;2.4591192420127753e-9;15.276690789102096;7.333596900312484e-13;3.8769948135985805e-8;250.9203389680909;7.226793269935874e-11;9.716143651721148e-10;30.499462047055406;9.850576380398182e-12;100.00063269229824;10.000000000000007;2.4929100806140787;1.1451327301271194e-12;0.10714246521403488
2038.0;3.894351203270885e-9;23.01020897993392;1.2011094870875301e-12;3.984507310353423e-8;263.4970297572169;7.269604694230774e-11;9.542403571415425e-10;31.999460404952785;9.686859599277924e-12;100.00064070596333;10.00000000000006;2.4992589032150523;1.2411548045394114e-11;0.11936076187928643
2039.0;5.292229353971603e-9;78.88956252679753;1.9464673335499835e-12;4.2304192345547006e-8;273.0072387373276;7.342940663233899e-11;8.611366954166348e-10;33.499604810010524;7.749479976828897e-12;100.00063852760478;10.000000000000474;2.27758630571169;1.0817117611753927e-10;0.13086167789082034
2040.0;6.3246261613032025e-9;54.226999988613635;2.338044219218356e-12;4.619854354881789e-8;284.43280126593044;7.463051611942652e-11;8.134730432150558e-10;34.999474815186126;6.72727030876961e-12;100.00062657647523;10.000000000003055;2.094725524440619;7.722294610149332e-10;0.1412646462622721
2041.0;7.4237478340441036e-9;15.029842377538563;5.3305078436212905e-12;5.1490772902789494e-8;296.17588868753904;7.65769834529765e-11;7.886978513329571e-10;36.49918181118846;6.228407700552571e-12;100.00060623680298;10.000000000016502;1.9398888310219176;4.59468762168957e-9;0.1503575378123634
2042.0;8.53916923945166e-9;17.660166848274013;1.0222474828618082e-11;5.78153990640927e-8;300.99667600610326;7.891502767219486e-11;7.492963742970023e-10;37.99940666635076;5.460492566902292e-12;100.0005791251139;10.000000000075687;1.7065591125764914;2.3201839664842453e-8;0.1580068834478588
2043.0;9.908258578391413e-9;19.248596386256672;1.2696130244786803e-11;6.52391468981368e-8;309.9896253714831;8.424553551581615e-11;7.480012043921899e-10;39.49930831924785;5.527291099579788e-12;100.00054865062324;10.000000000299252;1.627073963897155;1.0097708078220945e-7;0.1646711945901113
2044.0;1.134898152823676e-8;14.32796990492008;1.24017839092161e-11;7.377831613758845e-8;319.68609145793135;9.446801034443423e-11;7.290423552109031e-10;40.99970068230398;5.319089669570976e-12;100.00048941254101;10.000000001034;1.4602350407060332;3.840176480421999e-7;0.16158933213118715
2045.0;1.3165396022477375e-8;22.34481043807487;1.786356561806867e-11;8.368657471597987e-8;327.4279045395948;1.0716414058922104e-10;7.496502641011124e-10;42.49936634838452;5.9532767905390135e-12;100.00053194855784;10.000000003161363;1.4987878432366106;1.2921813020871682e-6;0.1932061536239346
2046.0;1.5172183747070116e-8;10.987730733532793;5.91320421523111e-11;9.503555624421663e-8;339.55965221214086;1.1956592449843715e-10;7.331607105431549e-10;43.999815073453405;5.711136258663998e-12;100.000422081074;10.000000008649678;1.3297420344227509;3.890861958182691e-6;0.16863938486712457
2047.0;1.7572872199011457e-8;23.57198075205733;2.1753048220390336e-11;1.08200952266694e-7;335.2966702911605;1.3742949011650582e-10;7.549356143724899e-10;45.499655918173914;6.449901078822657e-12;100.00050166181492;10.000000021396437;1.414515350198378;1.0591683335198133e-5;0.23624306085399105
2048.0;2.038494122373407e-8;23.803338133777046;2.30092781766418e-11;1.2336464889168102e-7;342.57416121196604;1.4831859206989482e-10;7.514594606543564e-10;46.99991080185146;6.436972738247296e-12;100.00044044001083;10.000000048297933;1.3287991951118707;2.6309502921759215e-5;0.24571826176772552
2049.0;2.354887838959421e-8;22.99219440381429;2.5145928200305753e-11;1.409289501996703e-7;352.47023340280157;1.69962746547502e-10;7.51463473263761e-10;48.5000867547073;6.597408585677918e-12;100.00037357466289;10.000000100326567;1.260363319282606;6.0137479258753875e-5;0.24837329611050762
2050.0;2.678953276067353e-8;3.673875847682806;2.8958708273972895e-11;1.613052198109062e-7;364.2966621200523;1.9293253453991648e-10;7.588165549216974e-10;50.00002394191168;6.961270095144073e-12;100.0003107848485;10.000000193249816;1.233729998983458;0.00012746166007748713;0.24796347998567914
2051.0;2.8126566283432694e-8;6.245941399488249e-7;3.077800921489951e-11;1.848440663041277e-7;362.06891749546065;2.1804467497083805e-10;7.538051694737667e-10;50.00035747089978;6.913666990293621e-12;100.00025838323394;10.000000347573051;1.1271135015815945;0.0002522464759152034;0.24945614259323837
2052.0;2.1454817654968995e-8;2.6737533724281108e-6;2.3486679559100155e-11;2.1162190079812365e-7;345.0439687349697;2.4697283688935625e-10;7.540386529438528e-10;50.00054871796151;7.020718847650459e-12;100.00021103976937;10.000000587390284;1.0534710314620008;0.0004690431508185258;0.24903405402147208
2053.0;1.0004790714244037e-8;21.413952555925444;1.0774312086743885e-11;2.39734685957119e-7;329.76728061962103;2.7772145438516566e-10;7.560835869693357e-10;50.00074183465431;7.1746957251870116e-12;100.00016964011954;10.000000938077488;1.0064099702183154;0.0008241786022277198;0.24773115986054187
2054.0;4.485323417827281e-9;62.796912894926024;4.803004479651872e-12;2.611730699400439e-7;328.1710241956125;3.0117818558670217e-10;7.622596256889291e-10;50.00069570687678;7.422272878688674e-12;100.00013395561633;10.0000014230857;0.9595432517860273;0.0013756272470994916;0.24592819606791333
2055.0;2.385952653506026e-9;36.134359195520936;2.547016451619576e-12;2.711573759431313e-7;312.0783745637411;3.119130631744756e-10;7.637202282071763e-10;50.000870391261245;7.490093816477896e-12;100.00010353167875;10.000002060372239;0.9031003431401406;0.0021912598477353937;0.2439323015451351
2056.0;1.4711798659387106e-9;8.203604317354806;1.5624083271712803e-12;2.7561803663532294e-7;293.9857337706484;3.166811747860079e-10;7.643158682658457e-10;50.0011422489976;7.503826271996276e-12;100.00007780871994;10.000002859148129;0.8555980793848588;0.0033454573338650615;0.24199484664621512
2057.0;0.0;13.358452245492966;0.0;2.7797217473468307e-7;287.1594957104646;3.1918694718065277e-10;7.700485097161293e-10;50.00116033057908;7.688872085393929e-12;100.00005618585195;10.000003817575097;0.8232905008723332;0.004914393929170006;0.24027811272856792
2058.0;0.0;34.5754134778744;0.0;2.7939288178379e-7;282.8577811076836;3.207031949598039e-10;7.783618890445147e-10;50.00120170572471;7.886582851003782e-12;100.00003807930428;10.000004921840542;0.7972509611597477;0.006970549137739822;0.23884345685550507
2059.0;0.0;0.0;0.0;2.7931963674806826e-7;298.18459819930126;3.206476214911357e-10;0.0;50.00155380905197;0.0;100.00002070273058;10.00000614674636;0.6495414989497346;0.00957714258572967;0.21425980461661587
2060.0;0.0;0.0;0.0;2.792035310977146e-7;283.8566282943812;3.2056338493582625e-10;0.0;50.00050083631868;0.0;100.00001283159085;10.000007457655895;1.0635025006186565;0.012783179135054928;0.2921596759317386
