Year;CAP_SMR;CAP_SMRCCS;CAP_electrolysis_base;CAP_electrolysis_peak;PROD_SMR;PROD_SMRCCS;PROD_electrolysis_base;PROD_electrolysis_peak;CN_CAP_electrolysis_base;CN_CAP_electrolysis_peak;CN_PROD_electrolysis_base;CN_PROD_electrolysis_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.35;0.1;0.1;9.907106885746085;0.09290909090907007;0.0002145333368970916;0.00021453311065417887;0.0;0.0;0.0;0.0;4.197248101881106;0.0;0.0
2022.0;70.0;0.35;0.1;0.1;11.059544613809972;0.0;0.025775607821194733;0.026160531221424095;0.0;0.0;0.0;0.0;9.47729523455679;0.0;0.0
2023.0;65.33333333333333;0.32666666666666666;0.19499999999994916;0.1949999999999985;12.12101765590943;0.0;0.05082538553605307;0.050825385772815895;0.0;0.0;0.0;0.0;7.277305342985984;0.0;0.0
2024.0;62.032987808124865;1.3533333333333326;0.28999999999986575;0.28999999999999604;12.973758866410915;0.21909075669841402;0.06954184277561723;0.07172230184833199;0.0;0.0;0.0;0.0;6.2418689342753035;0.0;0.0
2025.0;58.84637346139386;1.6799999999999986;0.484999999999666;0.4849999999999916;13.807760451343873;0.4459636363636139;0.08907953045702223;0.10183023211113505;0.0;0.0;0.0;0.0;5.219548537798962;0.0;0.0
2026.0;55.644490061289474;2.0066666666666637;0.7749999999993011;0.7749999999999821;14.771082816269539;0.5326787878787795;0.1216214593955648;0.13119873152307257;0.0;0.0;0.0;0.0;4.447711490647307;0.0;0.0
2027.0;56.16025891442288;5.459999999999633;1.2599999999985974;1.2599999999999625;14.907996002737688;1.449381818181671;0.15104519725667892;0.15733257763804803;0.0;0.0;0.0;0.0;3.240306163568413;0.0;0.0
2028.0;55.11205257995475;9.940000000000405;2.034999999997291;2.034999999999926;14.629744866678873;2.638618181818381;0.24755640568022771;0.2639241124270711;0.0;0.0;0.0;0.0;3.3164904239811888;0.0;0.0
2029.0;50.88180189226138;15.446666666667468;3.294999999994918;3.2949999999998596;13.506805593218475;4.100387878788055;0.5722297548258285;0.7087795073778247;0.0;0.0;0.0;0.0;5.8650417687872505;0.0;0.0
2030.0;46.21513522559472;31.360000000017685;5.32999999999048;5.329999999999733;10.287073634346495;8.324654545456552;0.6543761942677708;0.7370656302554903;0.0;0.0;0.0;0.0;3.2492077843948888;0.0;0.0
2031.0;41.54846855892808;42.43894782241741;8.624999999982485;8.624999999999503;7.731051570860224;11.265611603767269;1.1692596859111097;1.328570389515561;0.0;0.0;0.0;0.0;3.408537411536304;0.0;0.0
2032.0;36.88180189226142;42.41561448908413;13.954999999967953;13.954999999999083;7.557455437793724;11.259417664373341;1.927802537923545;2.25713241057565;0.0;0.0;0.0;0.0;3.5582967589512817;0.0;0.0
2033.0;32.21513522559478;42.392281155750815;22.57999999994119;22.5799999999983;6.163947664091759;11.25322372497962;3.241294401429122;3.843081512775962;0.0;0.0;0.0;0.0;3.722209672878013;0.0;0.0
2034.0;27.548468558928136;42.368947822417496;36.53499999989118;36.534999999996806;2.165858969040735;11.247029785585601;5.7554948333119365;6.815925661753723;0.0;0.0;0.0;0.0;3.886139012021458;0.0;0.0
2035.0;22.881801892261496;42.34561448908417;59.11499999977386;59.11499999999273;2.2076522839140694e-14;11.240835846191201;6.19412369558839;10.078125229917985;0.0;0.0;0.0;0.0;2.9996754188195616;0.0;0.0
2036.0;18.215135225594857;42.322281155750844;95.6499999994204;61.03625764858026;1.3821490914443511e-14;7.373335585271846;10.33270177008032;11.280731216196763;0.0;0.0;0.0;0.0;2.4432750836523756;0.0;0.0
2037.0;13.54846855892822;42.298947822417524;106.72581558338476;61.03125764859148;1.524739914623708e-14;11.228447967403207;9.114239183758;10.186454576291025;0.0;0.0;0.0;0.0;2.5235825715406177;0.0;0.0
2038.0;13.548468558928255;42.29894782241754;119.96228078440436;61.026257648605025;1.6473352421064145e-14;11.228447967403229;10.114235663984742;10.667009456012437;0.0;0.0;0.0;0.0;2.58551484335537;0.0;0.0
2039.0;13.548468558928292;42.29894782241755;132.22506561845054;61.02125764863418;1.548172320413214e-14;11.228447967045895;11.57056165117656;10.71554649706409;0.0;0.0;0.0;0.0;2.4433224239738567;0.0;0.0
2040.0;13.548468558928334;42.29894782241757;139.02467825911344;61.016257648779884;1.6136766710524385e-14;11.158868388737394;12.734909512555843;11.112234434296639;139.0246782518416;61.01625764858496;0.0;0.0;2.451403321921002;0.0;2.771974989146229
2041.0;13.548468558928384;42.29894782241758;161.15356514610733;78.6483946570493;1.5923124090693154e-14;7.7951517251906886;14.356129073835703;14.35681495734552;127.36591013570671;72.79708483604296;0.0;0.0;2.352745047722071;0.0;1.476350142176015
2042.0;13.548468558928441;42.2989478224176;184.42101886516596;84.35184423338572;1.6717387499790842e-14;4.507407510990494;17.73741671775823;15.76140443902932;123.28051756166533;76.85334628444006;0.0;0.0;2.3588834286182614;0.0;1.4040986911473883
2043.0;13.548468558928509;42.298947822417624;184.32101887175108;84.25184423345829;1.800536399964854e-14;5.5417727088902;18.004616049293034;15.960060669671954;123.3589525047257;76.7607799214293;0.0;0.0;2.4036348262796454;0.0;1.458357208214034
2044.0;13.548468558928587;42.29894782241765;214.45827974735758;93.10952984720208;1.9066997961287035e-14;1.6001350571041792;21.469296154747095;17.93503201577141;117.66449456543477;82.43476226091362;0.0;0.0;2.4055997249288823;0.0;1.408209953528115
