scen_number;sensitivity;n_iter;walltime;PrimalResidual_ETS;PrimalResidual_MSR;PrimalResidual_EOM;PrimalResidual_REC;PrimalResidual_H2;PrimalResidual_H2CN_prod;PrimalResidual_H2CN_cap;DualResidual_ETS;DualResidual_EOM;DualResidual_REC;DualResidual_H2;DualResidual_H2CN_prod;DualResidual_H2CN_cap;Beta;EUA_2022;CumulativeEmissions;TotalCost
7;High electrolysis buildout;3891;429.5421934;0.817347502;0.011494975;0.041241521;0.035489065;0.105152754;0.001296966;0.001870112;0.699641039;0.040666114;0.066168157;0.104961759;0.003946179;0.004108191;0.531846365;83.69920125;12074.45209;2.19E+06
7;Extreme electrolysis buildout;3631;396.5847597;0.618698125;0.012945475;0.03921442;0.040170583;0.179439476;0.001728308;0.002227498;0.810152283;0.041317527;0.074880295;0.059363301;0.002164274;0.002365626;0.531846365;83.73318001;12081.95471;2.19E+06
7;2030 res target 60;3572;389.6396718;0.849557149;0.041142408;0.041014923;0.17796596;0.220132039;0.004025304;0.002077559;1.244382522;0.039354726;0.328701516;0.121568567;0.009658604;0.000494613;0.531846365;83.44929768;12093.449;2.19E+06
7;2030 res target 80;6542;752.1301242;0.435475314;0.011041733;0.041091878;0.169069548;0.070434707;0.006261089;0.000548786;0.268227168;0.039843218;0.204572267;0.075102658;0.003518713;0.000595857;0.531846365;83.83942958;12069.58092;2.19E+06
7;Expensive RES;6585;792.1988387;0.627096142;0.005825889;0.04110334;0.171657631;0.151704845;0.004883865;0.000543761;0.560953229;0.041087188;0.170816274;0.093467537;0.002310791;0.000590446;0.531846365;83.77127613;12070.54724;2.21E+06
7;Cheap RES;6542;820.5639585;0.435475314;0.011041733;0.041091878;0.169069548;0.070434707;0.006261089;0.000548786;0.268227168;0.039843218;0.204572267;0.075102658;0.003518713;0.000595857;0.531846365;83.83942958;12069.58092;2.19E+06
7;low demand growth;6435;850.8162107;1.283740423;0.736757536;0.035033225;0.000212107;0.188127757;0.006438648;0.000572281;1.034527497;0.031658984;0.000252692;0.106369133;0.005812785;0.00014842;0.531846365;81.50590534;11989.23839;2.06E+06
7;high demand growth;6542;855.8225701;0.435475314;0.011041733;0.041091878;0.169069548;0.070434707;0.006261089;0.000548786;0.268227168;0.039843218;0.204572267;0.075102658;0.003518713;0.000595857;0.531846365;83.83942958;12069.58092;2.19E+06
7;expensive electrolysis;6300;802.4705294;0.66261986;0.008945554;0.041304907;0.111219688;0.168165633;0.006088964;0.000578291;0.365476587;0.037846284;0.158453867;0.119220173;0.003455455;0.001256991;0.531846365;83.62537041;12078.51958;2.20E+06
7;cheap electrolysis;6542;847.7468192;0.435475314;0.011041733;0.041091878;0.169069548;0.070434707;0.006261089;0.000548786;0.268227168;0.039843218;0.204572267;0.075102658;0.003518713;0.000595857;0.531846365;83.83942958;12069.58092;2.19E+06
7;double CNHydrogen target 2030;6067;776.3362019;0.5591714;0.004585439;0.040371336;0.165098572;0.114557104;0.007663038;0.008505122;0.309507158;0.040342638;0.218293405;0.057434898;0.00802042;0.018086862;0.531846365;83.37029201;12072.72994;2.22E+06
7;Low discount rate;4428;554.6651119;4.198197939;0.043300438;0.040819298;0.182173437;0.06225065;0.00555234;0.011744743;4.355448535;0.040988896;0.139970473;0.065897236;0.013468729;0.004970051;0.531846365;107.8030851;11615.58928;2.62E+06
7;High discount rate;7429;961.2096921;1.048228683;0.034353813;0.041341998;0.118186659;0.100992336;0.00667771;0.007607867;1.311117895;0.040441585;0.122579966;0.146760514;0.001958218;0.002910297;0.531846365;87.61342625;11975.04266;2.29E+06
7;No new nuclear-biomass;4850;521.4985507;1.593736961;0.008337411;0.041270927;0.454078067;0.123148114;0.008840124;0.015657966;0.866464191;0.028887558;0.255833325;0.116494805;0.002681937;0.017986187;0.531846365;87.95324707;11973.46241;2.29E+06
7;Low RES buildout;4339;522.3168186;1.005964576;0.017302287;0.041064959;0.309773007;0.114373558;0.012224542;0.025771392;0.536983356;0.04102495;0.234189932;0.133581496;0.006595486;0.028894469;0.531846365;89.75714423;13197.72133;2.13E+06
7;High RES buildout;4850;525.0143958;1.593736961;0.008337411;0.041270927;0.454078067;0.123148114;0.008840124;0.015657966;0.866464191;0.028887558;0.255833325;0.116494805;0.002681937;0.017986187;0.531846365;87.95324707;11973.46241;2.29E+06
7;cheap SMR+CCS;4850;516.4979068;1.593736961;0.008337411;0.041270927;0.454078067;0.123148114;0.008840124;0.015657966;0.866464191;0.028887558;0.255833325;0.116494805;0.002681937;0.017986187;0.531846365;87.95324707;11973.46241;2.29E+06
7;expensive SMR+CCS;4850;519.5266453;1.593736961;0.008337411;0.041270927;0.454078067;0.123148114;0.008840124;0.015657966;0.866464191;0.028887558;0.255833325;0.116494805;0.002681937;0.017986187;0.531846365;87.95324707;11973.46241;2.29E+06
8;ref;3282;357.6261719;0.993706927;0.009246717;0.041325295;0.105606999;0.097360677;0.009609794;0.002739089;0.507010966;0.036464529;0.207591579;0.052551087;0.013173504;0.002903806;0.531846365;83.69400122;12096.68379;2.19E+06
8;low natural gas price;5277;632.9656309;1.324020841;0.057071675;0.035072782;0.002712006;0.141679852;0.005067286;0.010580401;2.248876185;0.040871941;0.006212003;0.091354248;0.002581748;0.003259723;0.531846365;89.6771001;12048.75492;1.97E+06
8;high natural gas price;3282;357.939242;0.993706927;0.009246717;0.041325295;0.105606999;0.097360677;0.009609794;0.002739089;0.507010966;0.036464529;0.207591579;0.052551087;0.013173504;0.002903806;0.531846365;83.69400122;12096.68379;2.19E+06
8;High electrolysis buildout;3759;409.6493972;0.803895354;0.008906381;0.04134455;0.108718031;0.088104323;0.007718512;0.002011433;0.815061688;0.029250739;0.18846838;0.108452036;0.004729277;0.000479321;0.531846365;83.61856811;12079.10172;2.19E+06
8;Extreme electrolysis buildout;4854;525.976507;0.763998691;0.006189199;0.041128025;0.162026079;0.15890884;0.0042463;0.001025522;0.641934868;0.030754891;0.083879381;0.098939828;0.001296874;0.000254856;0.531846365;83.79783309;12071.32639;2.19E+06
8;2030 res target 60;5066;567.9176091;0.698413012;0.003716703;0.041266924;0.15593777;0.11054496;0.004818592;0.000864577;0.395703811;0.038684255;0.193667097;0.123076592;0.005589403;0.000931804;0.531846365;83.82178639;12077.32202;2.19E+06
8;2030 res target 80;6356;728.5856946;0.640207996;0.025419396;0.041319095;0.199889985;0.162179762;0.004530863;0.000582346;0.63428759;0.040917745;0.15346733;0.157159569;0.002518373;0.000150972;0.531846365;83.85188309;12068.37572;2.19E+06
