scen_number;sensitivity;n_iter;walltime;PrimalResidual_ETS;PrimalResidual_MSR;PrimalResidual_EOM;PrimalResidual_REC;PrimalResidual_H2;PrimalResidual_H2CN_prod;PrimalResidual_H2CN_cap;DualResidual_ETS;DualResidual_EOM;DualResidual_REC;DualResidual_H2;DualResidual_H2CN_prod;DualResidual_H2CN_cap;Beta;EUA_2022;CumulativeEmissions;TotalCost
1;ref;1499;223.44691282361677;1.721869695238835;0.34109646745226097;0.20658609854582746;0.6214898955874263;1.4587946004014873;0.0;0.0;0.75213563306813;0.1600031429625151;0.40435775303872795;0.7493815703770134;0.0;0.0;0.37739525349805847;79.56735926383895;12733.270288798885;1.8524742214947727e6
1;low natural gas price;2113;162.17536650351673;12.135240138740672;3.4603113297757644;0.20569463809998736;0.28017936726381704;1.252844494152626;0.0;0.0;20.45430206889955;0.13971202495877882;0.3921731436645044;0.9206129666174179;0.0;0.0;0.37739525349805847;85.29695543425002;12764.132575259751;1.7962127109582562e6
1;high natural gas price;1519;112.57679414216673;1.8616622871165345;0.5596520844889564;0.2030818767938144;0.6056743813106176;1.287890920548162;0.0;0.0;2.229742761840992;0.20102950251725588;0.3603967070152746;0.7318039263695613;0.0;0.0;0.37739525349805847;79.61125926511183;12737.256726335538;1.8523416501961653e6
4;ref;10000;772.1816027460837;2.025621914899566;1.6619821068812994;0.05730897131971621;3.560029448607695e-5;0.532509854657177;704.3933478303968;272.60378527020924;1.49334421204857;0.08171830670842459;1.040687734018395e-5;0.9223502389068143;0.00018743160623984796;5.029230489768688e-6;0.37739525349805847;80.67955324014154;12715.09544605011;1.8894517389888158e6
6;ref;10000;757.7972019051005;2.025621914899566;1.6619821068812994;0.05730897131971621;3.560029448607695e-5;0.532509854657177;704.3933478303968;272.60378527020924;1.49334421204857;0.08171830670842459;1.040687734018395e-5;0.9223502389068143;0.00018743160623984796;5.029230489768688e-6;0.37739525349805847;80.67955324014154;12715.09544605011;1.8894517389888158e6
5;ref;10000;785.712589308217;2.025621914899566;1.6619821068812994;0.05730897131971621;3.560029448607695e-5;0.532509854657177;704.3933478303968;272.60378527020924;1.49334421204857;0.08171830670842459;1.040687734018395e-5;0.9223502389068143;0.00018743160623984796;5.029230489768688e-6;0.37739525349805847;80.67955324014154;12715.09544605011;1.8894517389888158e6
2;ref;10000;780.2648657324837;2.025621914899566;1.6619821068812994;0.05730897131971621;3.560029448607695e-5;0.532509854657177;704.3933478303968;272.60378527020924;1.49334421204857;0.08171830670842459;1.040687734018395e-5;0.9223502389068143;0.00018743160623984796;5.029230489768688e-6;0.37739525349805847;80.67955324014154;12715.09544605011;1.8894517389888158e6
3;ref;10000;950.0105323492171;2.6368673076733886;2.1750496666579995;0.05870714279259985;7.063963753203201e-5;0.23360956309579817;704.3933478304132;272.60378527021436;3.0513602212894044;0.04946251676650243;0.0001081830100282889;0.4776628421466326;0.013229188850628482;5.017522236866493e-6;0.37739525349805847;80.62519419887411;12730.449016838551;1.8903073218114008e6
5;low natural gas price;10000;772.3186856817337;3.1455305252760324;0.24171981386168465;0.09484176860941823;0.04679812747348935;1.4720243004852083;704.3933478309216;272.6037852702095;3.0799436348830773;0.0906046603946804;0.04755266988070446;2.7393142468930622;0.0127450901367813;5.0691333031076686e-6;0.37739525349805847;85.99042561619937;12696.72901101373;1.8270199902047466e6
6;low natural gas price;10000;760.3594547203337;3.1455305252760324;0.24171981386168465;0.09484176860941823;0.04679812747348935;1.4720243004852083;704.3933478309216;272.6037852702095;3.0799436348830773;0.0906046603946804;0.04755266988070446;2.7393142468930622;0.0127450901367813;5.0691333031076686e-6;0.37739525349805847;85.99042561619937;12696.72901101373;1.8270199902047466e6
