Year;CAP;Supply;Cancellation;MSR;TNAC;Emissions_Ind;Emissions_PS;EUAprice;EUAs_Ind;EUAs_PS
2017.0;3457.904897;3457.904897;0.0;0.0;1751.9293226379202;756.7289523460736;949.2466220160061;5.0;1060.9668063813174;2419.5941246994375
2018.0;1892.9805800000001;1892.9805800000001;0.0;0.0;1913.833208684815;756.7289523460736;974.3477416070314;5.0;841.6836669935299;1075.4190832221902
2019.0;1854.716334;1421.3009856831475;0.0;1333.415348316852;1537.0830274041773;756.7289523460736;1041.3222146177116;25.29353277074803;756.6933935162813;663.6842091411759
2020.0;1816.452088;1387.2721324180955;0.0;1762.5953038987554;1160.431843444574;733.6008331444343;1030.3224832332644;27.76150844866634;686.3415345510998;698.2099073427803
2021.0;1768.0720068505748;1429.3041749903407;0.0;2801.3631357589893;853.7527027062388;731.2838650105359;1004.6994507181404;29.549052994497625;664.8464338882319;763.4698171865941
2022.0;1719.6919257011496;1465.7226145335187;0.0;3055.332446926621;542.4289639738017;726.8996690305904;1050.1466842353645;32.27836202456864;638.4904688150724;827.4577160001287
2023.0;1671.3118445517243;1534.7114121187262;2211.7084817099644;980.2243976496552;313.80434886172316;720.9402439226346;1042.3957833081708;35.64171875296594;626.4469746186572;907.9250049600245
2024.0;1622.9317634022989;1656.2650967356321;27.576646255172363;919.3144180611494;267.3435307675463;719.3457794789942;983.3801353508152;37.167235527799654;843.8948571563994;812.5237632457466
2025.0;1574.5516822528737;1674.5516822528737;0.0;819.3144180611489;361.52008896109965;724.1453461803584;856.2297778789626;35.871136111885164;868.252399210466;809.1280832274074
2026.0;1526.1716011034484;1626.1716011034484;0.0;719.3144180611484;495.250394598982;727.1317372952311;765.3095581703332;35.03341971133168;891.6992514161237;736.6468383877367
2027.0;1477.791519954023;1544.4581866206897;0.0;652.6477513944815;679.9610261379753;724.9081396616161;634.8394154200796;36.95891941396163;913.6287045065723;633.9911737085929
2028.0;1429.4114388045978;1429.4114388045978;0.0;652.6477513944815;878.7096090705709;716.6466267764685;514.016229095532;41.76098051914708;924.8108401704976;506.0593785752937
2029.0;1381.0313576551725;1345.8829732923498;0.0;687.7961357573045;1087.3305625945836;716.80859752951;420.45342223882903;42.55676052626521;921.4437181415469;426.34840199618526
2030.0;1332.651276505747;1218.861285276318;14.398253123285372;787.1878738634483;1274.3099158983987;706.418276529744;325.4636554427611;48.72529253405302;901.7574748329927;316.7509012412393
2031.0;1284.2711953563216;1146.312353712819;165.53548789867523;759.6112276082757;1452.1218553505014;704.3237406783345;264.1766735823829;50.947786635177444;887.2367943953026;259.6698992322651
2032.0;1235.8911142068964;1075.8614467210045;187.6063137410648;732.0345813531032;1637.711849195992;701.5549955150062;188.71645736050698;53.48018675206759;872.5435738820761;203.6486866631167
2033.0;1187.5110330574712;1005.8328106615915;209.25486865105222;704.4579350979309;1818.6426532110029;695.0144661898046;129.88754045677626;58.22718313188814;847.844401288565;157.94577835044532
2034.0;1139.130951908046;935.3682978439265;231.3393003192914;676.8812888427585;1958.145989733064;686.8529128890376;109.01204843283016;64.11211277931667;819.7004579214471;115.50796546476076
2035.0;1090.7508707586207;866.933618912418;251.39389810137482;649.3046425875862;2077.4994852383415;677.0237553587756;70.55636804836631;71.232282192052;786.5553001982811;80.43549054197486
2036.0;1042.3707896091955;802.6191310210168;267.32830484335136;621.7279963324138;2165.2793455099945;667.1255323194151;47.71373842994355;78.71359006436762;750.2351928350688;53.223505955159396
2037.0;993.9907084597701;741.179575820303;280.3877788946397;594.1513500772414;2220.385511563457;653.0601768101405;33.01323295670247;88.94108385868893;707.915297365572;34.09548493440728
2038.0;945.6106273103447;683.572859207007;289.6144143585109;566.5747038220688;2240.301131550793;641.4843254496735;22.172913769996235;97.94539882973662;664.4775783820346;19.56591446003857
2039.0;897.2305461609194;629.9876599738111;294.8195324422809;538.9980575668965;2225.6760687044293;628.8699142665225;15.742808553653472;107.90249096506483;621.8909848224562;7.852521904616436
2040.0;848.8504650114942;580.5993317392536;295.8277795274131;511.421411311724;2183.7414895580932;612.067366793704;10.466544091885364;120.91929062926414;577.812298706247;1.4802131118309976
2041.0;800.470383862069;535.0666387833909;292.9803913338504;483.84476505655164;2121.011018836399;588.2952354043579;9.501874100725633;139.1033706453958;532.0921439748063;0.9969514051062982
2042.0;752.0903027126437;492.5505427945403;287.1164061732759;456.2681188013793;2038.6045715343362;565.9159614612652;9.04102863533586;157.03981633764676;489.37561549153384;0.6827584469860088
2043.0;703.7102215632185;452.4851571949332;278.8017106234579;428.6914725462069;1938.8029673320057;542.6468888857877;9.639872511475371;176.2688193167353;449.2460685787175;0.34231805208709365
2044.0;655.3301404137933;414.6896559977662;268.2171306711994;401.1148262910345;1825.6374749278123;518.491718841927;9.363429560036447;196.8422106193583;411.4507830564793;0.029852901518280777
2045.0;606.9500592643681;378.82032288069513;255.70638263884507;373.5381800358621;1705.7704355105486;492.26761997718785;6.4197423207689575;219.68360801566752;375.5071766812294;1.7654808602434535e-8
2046.0;558.5699781149428;344.2881627002959;241.85846166981923;345.96153378068976;1581.6044669292726;464.15148187370306;4.302649407870872;244.7541305736068;340.892620117815;1.3254132551484425e-9
2047.0;510.1898969655176;310.46408344750284;227.30245977318737;318.3848875255174;1458.7015331191121;432.581368443487;0.7856488141721408;273.3224776830053;306.90824340164977;9.013443614261579e-10
2048.0;461.8098158160924;276.9333971369862;212.45306493427893;290.80824127034504;1337.3801988421485;398.2547314130629;8.904383821776498e-10;305.0455331396277;273.2180101956268;6.499927562740779e-10
2049.0;413.4297346666672;243.23840406345224;197.76797685838739;263.2315950151726;1217.376237865146;363.24236503957815;8.767547637560933e-10;338.47668920030105;239.48130315525776;6.064674654109499e-10
2050.0;365.0496535172415;209.36418809526373;183.26211167715002;235.65494876000028;1097.9387178745749;328.8017080858256;0.0;372.67751626655473;205.6536036225562;5.713428986913661e-10
2051.0;316.6695723678163;175.36192462362158;168.88429399936723;208.07830250482763;975.1952343807279;298.10540811746483;0.0;405.1004915431256;171.97806664180078;5.427176538761578e-10
2052.0;268.28949121839105;141.44658441319595;154.41955306036755;180.50165624965527;847.6186562829148;269.0231625110125;0.0;437.3490350439119;138.53853860770195;5.182887089508144e-10
2053.0;219.90941006896583;107.98904506719104;139.49701125694733;152.92500999448288;718.1721110857561;237.4355902643532;0.0;472.8395234477198;105.55395163446961;4.958295858263704e-10
2054.0;171.5293289195406;103.71983641690743;95.38613875780561;125.34836373931051;582.1031271804891;239.78882032217393;0.0;480.50564558003316;103.42493321485212;4.690636312143371e-10
2055.0;123.14924777011538;123.14924777011538;27.576646255172378;97.77171748413814;441.6016693076745;263.65070564293524;0.0;469.3158420329201;124.450919019143;4.840677699761704e-10
2056.0;74.76916662069016;74.76916662069016;27.576646255172378;70.19507122896576;328.39302552003267;187.97781040832788;0.0;589.9205632952904;76.87180741780038;3.831376341152832e-10
2057.0;26.389085471264934;59.72241880459827;27.57664625517237;9.285091640460047;233.05571861812263;155.05972570650795;0.0;587.4576339806828;59.957388168358165;4.674241656927629e-10
2058.0;0.0;9.285091640460047;0.0;0.0;142.26176775741715;100.07904250116451;0.0;650.9103027739369;13.401376667792551;3.6164791367771416e-10
2059.0;0.0;0.0;0.0;0.0;69.30431525559197;72.9574525018221;0.0;689.7884676700295;4.717404076931905;3.552766004403067e-10
2060.0;0.0;0.0;0.0;0.0;9.707272543433646;59.59704271215776;0.0;716.6520988263369;5.756966547529572;3.4730193404856773e-10
2061.0;0.0;0.0;0.0;0.0;-38.70831276405079;48.4155853074858;0.0;742.1522254042665;6.787259022454624;3.3991575359321115e-10
