Year;CAP_SMR;CAP_electrolysis;CAP_SMRCCS;PROD_SMR;PROD_electrolysis;PROD_SMRCCS;CAP_electrolysis;CAP_SMRCCS;PROD_electrolysis;PROD_SMRCCS;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2017.0;70.0;1.0;0.0;10.011067317601;6.682754460308388e-12;0.0;1.0;0.0;0.0;0.0;1.8303111640972098;0.0;0.0
2018.0;65.33333333333333;0.96;0.0;10.011067317591936;9.277808768817345e-12;0.0;0.96;0.0;0.0;0.0;1.830311164100963;0.0;0.0
2019.0;60.66666666666667;0.92;0.0;10.011067317591836;9.277622807369999e-12;0.0;0.92;0.0;0.0;0.0;1.8303111641008905;0.0;0.0
2020.0;56.00000000000006;0.880000000000129;37.680959225194464;6.4481594133866e-12;9.174629368147264e-12;10.00258190341641;0.880000000000129;37.680959225194464;0.0;0.0;1.8243959047936935;0.0;0.0
2021.0;51.33333333333344;0.840000000000268;37.68095922520209;9.346395613277236e-12;8.670638494505121e-12;10.002581903418532;0.840000000000268;37.68095922520209;0.0;0.0;1.9158675567283925;0.0;0.0
2022.0;46.666666666666835;0.8000000000004179;37.680959225205804;1.0974863893167721e-11;7.99468532305196e-12;10.002581903419578;0.8000000000004179;37.680959225205804;0.0;0.0;2.008443804522614;0.0;0.0
2023.0;42.000000000000234;0.7600000000006093;37.68095922520937;5.528573146605927e-12;7.327985245278619e-12;10.00258190342052;0.7600000000006093;37.68095922520937;0.0;0.0;2.0895376258203013;0.0;0.0
2024.0;37.33333333333365;0.7200000000008632;37.68095922521267;2.824851528143322e-12;8.46711818898027e-12;10.00258190342139;0.7200000000008632;37.68095922521267;0.0;0.0;2.1774459681312472;0.0;0.0
2025.0;32.66666666666706;0.6800000000012213;37.68095922521558;2.1942004356840537e-12;1.2289591973846307e-11;10.002581903422161;0.6800000000012213;37.68095922521558;0.0;0.0;2.2728259305631657;0.0;0.0
2026.0;28.000000000000497;0.6400000000017846;37.680959225218125;7.319210024227808e-14;0.014157575765706034;9.983466664897625;0.6400000000017846;37.680959225218125;0.0;0.0;1.6293617290174587;0.0;0.0
2027.0;23.333333333333943;0.6000000000028768;37.680959225221436;7.507283271186625e-14;0.0331818181860476;9.96450086542045;0.6000000000028768;37.680959225221436;0.0;0.0;1.6682284941703214;0.0;0.0
2028.0;18.666666666667414;0.5600000000051143;37.680959225226;7.707587830314875e-14;0.043357575760613845;9.954440296174589;0.5600000000051143;37.680959225226;0.0;0.0;1.709189749132371;0.0;0.0
2029.0;14.000000000000897;0.5200000000116953;37.68095922523295;7.909887686713431e-14;0.04601212121596923;9.951933235798535;0.5200000000116953;37.68095922523295;0.0;0.0;1.752439742762273;0.0;0.0
2030.0;9.333333333334364;20.666164035398108;37.680959225246184;1.0652201685766129e-13;1.9941607840327182;10.002581903426517;20.666164035398108;37.680959225246184;0.0;0.0;2.145025319736957;0.0;0.0
2031.0;4.666666666667778;38.17150718682372;37.680959225262555;1.1439178404575743e-13;3.993707259565704;10.00258190343173;38.17150718682372;37.680959225262555;0.0;0.0;2.29687219632972;0.0;0.0
2032.0;1.6133033766861297e-12;59.229090278597816;37.680959225278976;1.0575435583139627e-13;5.992129091431494;10.002581903437179;59.229090278597816;37.680959225278976;0.0;0.0;2.5380412150610434;0.0;0.0
2033.0;1.938481703577861e-12;68.8292424493295;37.68095922529111;1.6067223205128291e-13;7.992616347000817;10.002581903440676;68.8292424493295;37.68095922529111;0.0;0.0;2.7116970423308184;0.0;0.0
2034.0;2.2454529159448635e-12;77.37535478504361;37.68095922529988;1.728401929177357e-13;9.992554671524598;10.002581903442987;77.37535478504361;37.68095922529988;0.0;0.0;2.8385868037345223;0.0;0.0
2035.0;2.567254599301209e-12;85.37429440014367;37.68095922530657;1.8761927064675003e-13;11.992392843618683;10.00258190344475;85.37429440014367;37.68095922530657;0.0;0.0;2.977143879053792;0.0;0.0
2036.0;2.9048896761278127e-12;92.98777325678647;37.68095922531189;1.5534970000411679e-13;13.992230850821507;10.002581903445268;92.98777325678647;37.68095922531189;0.0;0.0;2.9253714262183244;0.0;0.0
2037.0;3.2619493151175733e-12;98.84353954341022;37.680959225316556;1.3182851117560571e-13;15.992227417563079;10.002581903444817;98.84353954341022;37.680959225316556;0.0;0.0;2.8285960192814623;0.0;0.0
2038.0;3.638144578364763e-12;106.94634807863943;37.68095922532097;1.207102859372248e-13;17.99214568943089;10.00258190344299;106.94634807863943;37.68095922532097;0.0;0.0;2.7354374347153088;0.0;0.0
2039.0;4.035529998643758e-12;115.04019835759948;37.680959225325374;1.1406041335365562e-13;19.992171951711814;10.002581903437594;115.04019835759948;37.680959225325374;0.0;0.0;2.646821396675083;0.0;0.0
2040.0;4.455816253992145e-12;123.46095457236751;37.68095922532997;1.0550149442454192e-13;21.99323316889419;10.00258190328966;123.46095457236751;37.68095922532997;0.0;0.0;2.4719553157763174;0.0;0.0
2041.0;4.9325007714403085e-12;130.88062905518441;37.68095922533536;1.1475639598010778e-13;23.992473522594302;10.002581903401678;130.88062905518441;37.68095922533536;0.0;0.0;2.6322063626598715;0.0;0.0
2042.0;5.471847949046995e-12;149.04786587629118;37.68095922534157;1.10509457609746e-13;29.145518623726577;6.853291663520614;149.04786587629118;37.68095922534157;0.0;0.0;2.507365047539706;0.0;0.0
2043.0;6.081357319413604e-12;149.04786587653962;37.680959225348985;1.3366631439046835e-13;27.99432036889196;10.00258190342347;149.04786587653962;37.680959225348985;0.0;0.0;2.927577951725543;0.0;0.0
2044.0;6.767415546020624e-12;156.02496742370744;37.68095922535737;1.2918098507267272e-13;30.262162425787775;9.74097950689677;156.02496742370744;37.68095922535737;0.0;0.0;2.8131809471105695;0.0;0.0
2045.0;7.481787147237258e-12;204.2054913309221;1.7300674823700295e-10;1.2313247639968375e-13;41.999986045825395;1.6455801288027766e-11;204.2054913309221;1.7300674823700295e-10;0.0;0.0;2.570614839963548;0.0;0.0
2046.0;8.287667925464993e-12;205.0583898088606;1.7648921673469586e-10;1.2974220564417994e-13;43.99994841355801;1.824496244238709e-11;205.0583898088606;1.7648921673469586e-10;0.0;0.0;2.611145906340216;0.0;0.0
2047.0;9.191391296783154e-12;220.36087523861897;1.847354727426074e-10;1.2306821756747625e-13;45.99998986750697;1.2323617144164918e-11;220.36087523861897;1.847354727426074e-10;0.0;0.0;2.2623125119316714;0.0;0.0
2048.0;1.0191494364856963e-11;229.5348059578069;1.941480398319368e-10;1.2562828848254636e-13;47.99997968635065;1.1431976487643608e-11;229.5348059578069;1.941480398319368e-10;0.0;0.0;2.11873069233672;0.0;0.0
2049.0;1.1290873030515818e-11;231.71074011519656;1.9085284958400663e-10;1.2988403255228243e-13;49.99999031574232;0.0;231.71074011519656;1.9085284958400663e-10;0.0;0.0;1.9836453815489712;0.0;0.0
2050.0;1.24900128003136e-11;223.67180050253387;1.879416287060074e-10;1.408056643243749e-13;49.999980477195614;0.0;223.67180050253387;1.879416287060074e-10;0.0;0.0;2.0116625763575136;0.0;0.0
2051.0;1.3786125279804302e-11;221.32546719594927;1.8539710247517912e-10;1.48194103750732e-13;49.99997342044323;0.0;221.32546719594927;1.8539710247517912e-10;0.0;0.0;1.8653115398975832;0.0;0.0
2052.0;1.517325241115625e-11;219.4983551732333;1.820852887807624e-10;0.0;50.00000097586368;0.0;219.4983551732333;1.820852887807624e-10;0.0;0.0;1.723525664845004;0.0;0.0
2053.0;1.684174899052189e-11;212.5043270840976;1.7752273745124186e-10;0.0;50.00000049009895;0.0;212.5043270840976;1.7752273745124186e-10;0.0;0.0;1.5886778572008275;0.0;0.0
2054.0;1.8872943548290033e-11;211.27285600373673;1.705748750150135e-10;0.0;49.99999488825081;0.0;211.27285600373673;1.705748750150135e-10;0.0;0.0;1.4603671386419979;0.0;0.0
2055.0;2.1404227749866305e-11;210.5087830156135;1.5733904213498812e-10;0.0;49.999984753003666;0.0;210.5087830156135;1.5733904213498812e-10;0.0;0.0;1.3365016594859243;0.0;0.0
2056.0;2.4622349970643917e-11;212.04870452352853;1.4096520709186204e-10;0.0;49.999993402678236;0.0;212.04870452352853;1.4096520709186204e-10;0.0;0.0;1.218019253400059;0.0;0.0
2057.0;2.827128347729939e-11;213.30513872209087;1.2454704450074317e-10;0.0;49.99999514574687;0.0;213.30513872209087;1.2454704450074317e-10;0.0;0.0;1.1058872850392323;0.0;0.0
2058.0;3.328349198266993e-11;213.723848856593;1.1241029994293339e-10;0.0;49.999985011429665;0.0;213.723848856593;1.1241029994293339e-10;0.0;0.0;0.9993812690077707;0.0;0.0
2059.0;4.004378268070742e-11;216.55865723770285;1.0364446069018776e-10;0.0;49.99998530835386;0.0;216.55865723770285;1.0364446069018776e-10;0.0;0.0;0.8975705090724139;0.0;0.0
2060.0;4.947934394103128e-11;228.2223606622365;9.695096005690131e-11;0.0;50.0000002433948;0.0;228.2223606622365;9.695096005690131e-11;0.0;0.0;4.324427206116127e-6;0.0;0.0
2061.0;4.9141708864204675e-11;209.82411903287243;9.163458840789368e-11;1.693157261032104e-12;49.999977133312214;0.0;209.82411903287243;9.163458840789368e-11;0.0;0.0;2.3841852023136183;0.0;0.0
