Year;CAP;Supply;Cancellation;MSR;TNAC;Emissions_Ind;Emissions_PS;EUAprice;EUAs_Ind;EUAs_PS
2017.0;3457.904897;3457.904897;0.0;0.0;1988.8410143314088;756.7289523460736;712.3349303225175;5.0;1724.8178443807187;1749.2425342003357
2018.0;1892.9805800000001;1892.9805800000001;0.0;0.0;2801.9251954221963;756.7289523460736;323.1674465631386;5.0;1373.3263806209284;535.8096809601246
2019.0;1854.716334;1312.347756073199;0.0;1442.3685779268017;3015.4817187418494;756.7289523460736;342.06228040747226;24.72;1052.2746225870992;269.35973574495273
2020.0;1816.452088;1126.9055192331007;0.0;2131.915146693702;3463.5538996825962;441.0560571114662;237.77728118088768;57.60438399013799;901.392796327079;225.35057248199487
2021.0;1635.379448;875.8180610266962;0.0;3591.476533667006;3597.8144915097155;464.6005875686541;276.95688163092296;63.13922524712305;713.5233433477803;162.30328963399975
2022.0;1547.7698321887224;705.7760489187295;0.0;4433.4703169370005;3476.5719296524776;502.0401396533741;324.9784711225935;69.28255577594584;565.5420114945025;140.38099141231308
2023.0;1460.160216377445;606.3841433636925;4887.246389950757;400.0;3159.515585276904;538.6567238752973;384.7837638639683;75.97176901659219;448.02455353980474;158.49424688636444
2024.0;1372.5506005661675;563.5378449996189;809.0127555665485;400.0;2875.52360333028;574.0843255047914;273.44550144145114;83.4993991068441;401.517843379651;162.22983617819906
2025.0;1284.94098475489;549.3766028441628;735.5643819107272;400.0;2634.57157117721;607.9782423766915;182.35039262054127;92.0489437543985;410.0029842102387;139.68025530282563
2026.0;1197.3313689436127;526.4818667165912;670.8495022270213;400.0;2408.1990855443255;591.7250268761031;161.12932547337283;101.9550834853637;411.7323438800049;115.11741811843319
2027.0;1109.7217531323354;495.53437490043564;614.1873782318996;400.0;2177.549721619236;576.9709360097958;149.21280281572828;111.61665561855513;410.3927796139699;85.98169018370736
