Iterations;PrimalResidual_ETS;PrimalResidual_MSR;PrimalResidual_EOM;PrimalResidual_REC;PrimalResidual_H2;PrimalResidual_H2CN_prod;PrimalResidual_H2CN_cap;DualResidual_ETS;DualResidual_EOM;DualResidual_REC;DualResidual_H2;DualResidual_H2CN_prod;DualResidual_H2CN_cap
1.0;75.19036769236257;6.542669609181284;0.13936636753514403;7.416271309913656;10.39105100095304;0.02748555552369001;0.0;60.908296909093835;0.10053113780899556;6.409401669137436;6.9291169786099545;0.058641482239894974;0.0
2.0;75.54030166870676;7.191629968587283;0.13965650056604637;7.403841366287554;10.311938049435888;0.02814237785267802;0.0;62.05891653913021;0.09529503739343018;6.4084948566326165;6.947126936372606;0.02910881550985903;0.0
3.0;76.2764662805048;7.717928111846023;0.13972680545064678;7.391246728684488;10.234181657413695;0.028428805267111883;0.0;65.38519361553627;0.10138250588148619;6.407632422750664;6.953774869495047;0.012933135150042017;0.0
4.0;77.31680906226308;8.101002952798662;0.13879536827524408;7.378389794504753;10.163421758845686;0.027233250061986496;0.0;68.27825279008903;0.11809065805008792;6.406808924745363;6.892205669860335;0.0580646065114575;0.0
5.0;78.54227114679313;8.358368120257548;0.13856529730900288;7.366090780317877;10.156079716647499;0.027884882603595625;0.0;71.82163990189318;0.12037322145343572;6.406016045867398;6.53618015140092;0.028873395313527405;0.0
6.0;77.66701163262944;5.490391477968513;0.13832883504171004;7.353622139398472;10.2229586491121;0.028169497428292348;0.0;77.27257163922033;0.10024922952276301;6.40525364263145;6.441626310555122;0.012839097310541794;0.0
7.0;116.01184441718883;105.54857074071022;0.13773497932426523;7.340873130046367;10.30770211304671;0.02698552399793036;0.0;78.2459021997705;0.10941500829941735;6.404518940067012;6.410976395098488;0.0575002392774527;0.0
8.0;104.778121729974;5.313666622602148;0.13827781325134011;7.328673046667556;10.404213922735634;0.027631996009759147;0.0;233.90697113787667;0.10711092258013233;6.403805740908953;6.215391795515848;0.02864062775077079;0.0
9.0;96.87376514571507;3.76331886191551;0.13895378299138625;7.316289882903755;10.539746312360608;0.027914697832886685;0.0;180.92152201067591;0.0886987822612012;6.4031027062199115;6.022130689772787;0.012745039402009165;0.0
10.0;91.00704507963209;2.459290139830656;0.13890822225410063;7.303628815134277;10.743375952129169;0.026742056833639966;0.0;142.57865339060692;0.0962252630407255;6.402399999903099;5.828201535439951;0.056948019179624915;0.0
11.0;86.54966693927494;2.110169781177965;0.13926745258247727;7.29150661487395;10.9413906051082;0.027383367547122815;0.0;120.04023095848311;0.09465063590408966;6.401690108815509;5.729995564872821;0.02840791480144425;0.0
12.0;83.65469618673599;2.338862191559899;0.13936963203449224;7.279196623518236;11.099339173886225;0.02766417585997462;0.0;82.64069468633673;0.08200998163922374;6.400955823087376;5.684403670502445;0.012649579031519522;0.0
13.0;81.32847219073035;2.549790796187482;0.139136177225121;7.266603972284623;11.168821149078953;0.026502662484289674;0.0;74.26796064079456;0.08865237790611165;6.400195033847348;5.731311944031242;0.05640570311935764;0.0
14.0;79.45441819999814;2.7858456398952804;0.1387484963219903;7.254547354440035;11.163799726852924;0.02713895032582121;0.0;68.39452777511588;0.10898248627301152;6.399407586589509;5.817592027722579;0.028181307056565293;0.0
15.0;77.97453490868979;3.0295753091738513;0.13951307179550718;7.242305790293703;11.104625079255506;0.027417958723811215;0.0;64.00804066593187;0.09694783275334265;6.398586512687003;5.911344762692081;0.012559158752279665;0.0
16.0;76.81969917154905;3.2605703057244897;0.1394453512964382;7.229784204771518;11.009461837861036;0.026267424602152683;0.0;60.81942813220083;0.07939682655042572;6.397734223566116;5.993907566573904;0.055870656944109254;0.0
17.0;75.93838731926289;3.468231647922123;0.13916377318973375;7.217798490876506;10.893070305966473;0.02689879922518665;0.0;58.68749341409016;0.09816181583596777;6.396854602809756;6.0698469291586825;0.027959510021359574;0.0
18.0;75.08371161564709;3.6474202884394;0.1396083413327297;7.2056310608351675;10.770873782468742;0.027176048658049436;0.0;56.38067719720218;0.08883009041688227;6.395947332750115;6.084364542954045;0.012470509557124263;0.0
19.0;74.38795613679075;3.773654379164099;0.13906632794244397;7.193190368811192;10.64808360337888;0.026036324514160356;0.0;59.44351677458657;0.07807875999538605;6.3950205532356765;6.130436809442452;0.05534378442346702;0.0
20.0;73.84659178870298;3.788219591774294;0.1379943271100784;7.1812916531331625;10.529872528463256;0.026662894251848025;0.0;63.03337408227888;0.09525409803371226;6.394106750496356;6.195074027335218;0.027742623410626895;0.0
