Year;EOM_avg;REC_y;CAP_Solar;CAP_ICE;CAP_SPP_lignite_old;CAP_WindOffshore;CAP_SPP_lignite_new;CAP_WindOnshore;CAP_Nuclear;CAP_CCGT_old;CAP_SPP_coal_new;CAP_SPP_gas;CAP_CCGT_new;CAP_SPP_coal_old;CAP_OCGT;FS_Solar;FS_ICE;FS_SPP_lignite_old;FS_WindOffshore;FS_SPP_lignite_new;FS_WindOnshore;FS_Nuclear;FS_CCGT_old;FS_SPP_coal_new;FS_SPP_gas;FS_CCGT_new;FS_SPP_coal_old;FS_OCGT
2017.0;49.04666279205086;NaN;106.038;17.3094;34.0592;15.78;1.7926999999999997;153.539;94.72480000000002;32.29575;16.10495;6.43365;129.1847;37.894;5.5896;69.40876499999999;0.0;298.3585919937471;65.78249000000001;15.704051999998164;300.082195;829.7892480000003;0.0;141.07936199997667;0.0;870.1316134373054;57.63085451786924;0.0
2018.0;49.28084800603426;NaN;99.80047058823536;13.84752;32.35624;14.903333333333348;1.732943333333333;178.35276854070517;90.93580800000001;30.142699999999994;15.56811833333333;6.1119674999999996;122.725465;35.9993;4.471680000000003;65.32589647056808;0.0;283.44066239409295;62.12790722221674;15.180583599998194;348.57912496501496;796.59767808;0.0;136.37671659997662;0.0;862.3374664885762;98.7722620456187;0.0
2019.0;50.326474477150356;NaN;93.56294117647074;10.385640000000002;30.653279999999995;14.026666666666696;1.6731866666666666;169.3210626583585;87.14681600000002;27.98965;15.031286666666666;5.790285;116.26623000000001;34.1046;3.3537600000000074;61.24302794115674;0.0;268.52273279507006;58.47332444443912;14.657115199998268;330.92723114149993;763.40610816;6.355952970077649e-12;131.6740711999775;0.0;869.5393276074217;171.45993306319602;0.0
2020.0;56.26270973184798;0.6700055243141726;87.32541176470612;6.923760000000001;28.950319999999998;13.150000000000045;1.61343;160.28935677600847;83.35782400000001;25.8366;14.494454999999999;5.4686025;109.80699499999999;32.2099;2.2358400000000125;57.16015941174511;0.0;250.98780497559648;54.81874166666144;14.133646799998331;313.2753373179768;730.2145382400004;34.9802701521186;126.9714257999783;0.0;870.3034104696536;191.22006739254348;1.0174308741654959e-12
2021.0;58.693378394128146;9.42529557151151;81.0878823529415;3.4618800000000025;27.24736;12.273333333333397;1.5536733333333335;151.25765089366666;79.568832;23.683549999999997;13.957623333333334;5.14692;129.763250156062;30.3152;1.1179200000000231;53.07729088233232;0.0;213.0753858434575;51.16415888888343;13.610178399998173;295.6234434944627;697.0229683200002;12.176581662537407;122.2687803999757;0.0;1031.697741103965;175.02591118981175;1.3400082622054499e-12
2022.0;67.31543947826172;18.696273304933506;74.85035294117692;4.4700601648036145e-15;25.544399999999996;11.396666666666757;1.4939166666666666;160.90948977982356;75.77984000000002;21.530499999999996;13.420791666666666;4.8252375;123.3040151560655;28.420499999999997;3.483006900295886e-13;48.994422352921106;0.0;218.46643744259114;47.50957611110591;13.086709999998261;314.48734777119193;663.8313983999999;117.87948749954656;117.56613499997667;2.9211521084790324e-11;990.7919316478115;182.8485070248444;1.1935076763752814e-12
2023.0;81.08378056283931;3.903127424413739;68.61282352941237;7.55171499707983e-15;23.841439999999995;10.520000000000122;1.4341599999999999;167.65226922754067;71.99084800000001;19.377449999999996;12.88396;4.5035549999999995;116.84478015606676;26.525799999999997;6.391326809778758e-13;44.9115538235109;5.387818136119733e-15;208.85101439843305;43.85499333332865;12.563241599998493;327.66568068382753;630.6398284799999;127.3098465000455;112.86348959998011;16.43797574999247;1023.5602741661778;168.5992681527014;3.3822133016065858e-12
2024.0;83.82798493201301;0.0077794953300364;62.37529411764783;8.390453001268832e-15;22.138479999999998;9.643333333333498;1.3744033333333332;192.7111089057756;68.201856;17.2244;12.347128333333334;4.1818725;110.38554515606756;24.6311;6.568074714071075e-13;40.82868529409805;2.993229585113727e-15;193.9330847972346;40.200410555550725;12.039773199998296;376.64158657612035;597.4482585599999;113.16431167555058;108.16084419997614;14.553763297182817;966.9773755562452;157.97958819138924;3.560029350342148e-12
2025.0;81.47391791207255;0.017553049302726272;56.13776470588334;8.390453001268832e-15;20.435519999999997;8.766666666666882;1.3146466666666665;316.65569284166946;64.41286400000001;15.071349999999997;11.810296666666664;3.8601899999999993;103.92631015606814;22.7364;6.667549414178721e-13;36.745816764683696;0.0;150.63451619692677;36.54582777777241;11.516304799997872;618.8833805557756;564.2566886400001;93.51772674999275;103.45819879996733;10.582020653076865;887.2179007916862;124.48178999957251;3.118148168097174e-12
2026.0;78.72368365503074;0.048751734621804835;49.900235294118886;8.390453001268832e-15;18.73256;7.890000000000287;1.2548899999999998;431.6411965469922;60.623872000000006;12.9183;11.273464999999998;3.5385075;97.46707515606866;20.8417;6.74319807503572e-13;32.6629482352692;0.0;132.0005342476569;32.891244999994136;10.992836399997914;843.6152229220232;531.0651187200002;70.72769250000415;98.75555339997399;5.609179134794166;808.0359355258411;106.50108699661631;2.6353161800896225e-12
