Year;CAP_SMR;CAP_electrolysis;CAP_SMRCCS;PROD_SMR;PROD_electrolysis;PROD_SMRCCS;CAP_electrolysis;CAP_SMRCCS;PROD_electrolysis;PROD_SMRCCS;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2028.0;18.666666666694255;0.5600000000001694;37.67137850871988;3.5618777695581234e-12;0.04335757575728297;9.953915917545798;0.5600000000001694;37.67137850871988;0.0;0.0;1.6530443287798051;0.0;0.0
2029.0;14.00000000003273;0.5200000000003608;37.67137850871991;3.5895776538138556e-12;0.04601212121223856;9.953057324815855;0.5200000000003608;37.67137850871991;0.0;0.0;1.6922692427470667;0.0;0.0
2030.0;9.333333333370813;21.197659452789107;37.6713785087203;7.549331350495946e-12;2.001991779961655;10.000038658785536;21.197659452789107;37.6713785087203;0.0;0.0;2.1519542625558272;0.0;0.0
2031.0;4.666666666708459;39.094018109080295;37.86551849374092;1.1228353515646057e-11;3.9480769097885355;10.051574000263106;39.094018109080295;37.86551849374092;0.0;0.0;2.33983424626851;0.0;0.0
2032.0;6.870665432981615e-11;55.854119126393726;37.86551849374104;4.5127921607188554e-12;5.946967656820729;10.0515740002689;55.854119126393726;37.86551849374104;0.0;0.0;2.362734224137319;0.0;0.0
2033.0;7.80725451051851e-11;68.37330779418268;37.865518493741114;7.48214897391582e-12;7.947880895187811;10.05157400026892;68.37330779418268;37.865518493741114;0.0;0.0;2.631281708100698;0.0;0.0
2034.0;8.958433136803645e-11;79.87800940525842;37.86551849374114;6.892354774727497e-12;9.94651676542013;10.051574000268927;79.87800940525842;37.86551849374114;0.0;0.0;2.6690707961416438;0.0;0.0
2035.0;1.0209806881345095e-10;85.88132844770543;37.86551849374116;7.672594543498034e-12;11.947825396743774;10.051574000268932;85.88132844770543;37.86551849374116;0.0;0.0;2.829909792412598;0.0;0.0
2036.0;1.1546454139259154e-10;93.14808472513107;37.86551849374118;7.7218905386574e-12;13.947972939663009;10.051574000268936;93.14808472513107;37.86551849374118;0.0;0.0;2.9160957307864774;0.0;0.0
2037.0;1.2965897502880267e-10;99.80623632548365;37.86551849374119;6.501453212158325e-12;15.948118640567724;10.051574000268937;99.80623632548365;37.86551849374119;0.0;0.0;2.855358370114035;0.0;0.0
2038.0;1.4462104649267954e-10;106.55272583001371;37.8655184937412;5.553359181953411e-12;17.94813923412332;10.051574000260254;106.55272583001371;37.8655184937412;0.0;0.0;2.7659597553946536;0.0;0.0
2039.0;1.604486573631393e-10;113.7885560765579;37.865518493741206;5.033969672603618e-12;19.9482116954865;10.051574000260253;113.7885560765579;37.865518493741206;0.0;0.0;2.68117633759186;0.0;0.0
2040.0;1.7722743533158576e-10;123.1153077827561;37.86551849374121;4.50475676209851e-12;21.94818496256107;10.051574000338901;123.1153077827561;37.86551849374121;0.0;0.0;2.5131130834903943;0.0;0.0
2041.0;1.9635545878096116e-10;132.1498837751461;37.86551849374123;4.891224722405039e-12;23.948232570943027;10.051574000290293;132.1498837751461;37.86551849374123;0.0;0.0;2.6750201440934775;0.0;0.0
2042.0;2.1812854648391278e-10;139.45496982588352;37.86551849374124;4.337001785007802e-12;25.99868480210487;10.000560843588403;139.45496982588352;37.86551849374124;0.0;0.0;2.400418540064648;0.0;0.0
2043.0;2.4293231691003756e-10;148.82006927369375;37.865518493741256;5.771469879113042e-12;27.948327141775607;10.05157400030504;148.82006927369375;37.865518493741256;0.0;0.0;3.0093168328484468;0.0;0.0
2044.0;2.710863168836817e-10;154.46576253423262;37.86551849374127;5.319950763774112e-12;29.948388801358096;10.051574000339498;154.46576253423262;37.86551849374127;0.0;0.0;2.8367624361690007;0.0;0.0
2045.0;3.008974134104457e-10;202.6085566849351;0.19413998502147092;5.013966679409404e-12;41.985420848299775;0.014809988096330265;202.6085566849351;0.19413998502147092;0.0;0.0;2.6422321122154804;0.0;0.0
2046.0;3.3493655384926246e-10;208.21548557496249;0.19413998502147337;5.087729547662701e-12;43.99986745267684;1.4633134537289828e-13;208.21548557496249;0.19413998502147337;0.0;0.0;2.6072766262829736;0.0;0.0
2047.0;3.736610581194023e-10;221.37982436285793;0.1941399850214864;4.758080406560996e-12;45.99997672437922;4.215727749053774e-14;221.37982436285793;0.1941399850214864;0.0;0.0;2.261474104520181;0.0;0.0
2048.0;4.1728706361966424e-10;230.18653803868492;0.1941399850215029;4.79842631509418e-12;47.99998274853653;3.5176498847217485e-14;230.18653803868492;0.1941399850215029;0.0;0.0;2.1180777972544704;0.0;0.0
2049.0;4.662394204657148e-10;229.65991791307007;0.19413998502152394;4.904765633378541e-12;49.999942276033686;3.200004705894302e-14;229.65991791307007;0.19413998502152394;0.0;0.0;1.9862460528426042;0.0;0.0
2050.0;5.209019573351522e-10;223.6165988706629;0.19413998502155075;5.2326834653186796e-12;50.0000656625799;3.6458045490012344e-14;223.6165988706629;0.19413998502155075;0.0;0.0;2.0073929272471567;0.0;0.0
2051.0;5.815784340090977e-10;221.5719712166188;0.1941399850215846;5.438069078164484e-12;49.999986448554836;3.3828021198884944e-14;221.5719712166188;0.1941399850215846;0.0;0.0;1.864211001550282;0.0;0.0
2052.0;6.484887462490045e-10;218.3280530597656;0.19413998502162402;5.723555369789802e-12;50.00003056797107;0.0;218.3280530597656;0.19413998502162402;0.0;0.0;1.7234898716233789;0.0;0.0
2053.0;7.217571444906844e-10;211.54156355555386;0.1941399850216687;6.115797734743035e-12;49.9999863266066;0.0;211.54156355555386;0.1941399850216687;0.0;0.0;1.5870908249334286;0.0;0.0
2054.0;8.015119468213098e-10;211.15618427806518;0.19413998502171273;0.0;49.999971334330176;0.0;211.15618427806518;0.19413998502171273;0.0;0.0;1.4598545590339564;0.0;0.0
2055.0;9.005350922032337e-10;210.57539737709627;0.19413998502140922;0.0;49.99999337381323;0.0;210.57539737709627;0.19413998502140922;0.0;0.0;1.3360152366326374;0.0;0.0
2056.0;1.0247335634595764e-9;212.19035906719097;9.01054233515133e-13;0.0;49.99999115062128;0.0;212.19035906719097;9.01054233515133e-13;0.0;0.0;1.2178717901620497;0.0;0.0
2057.0;1.1596478860456587e-9;214.22296456725093;9.216391171748799e-13;0.0;49.9999697265614;0.0;214.22296456725093;9.216391171748799e-13;0.0;0.0;1.1057400276429132;0.0;0.0
2058.0;1.3586190237971178e-9;215.92443506850012;1.0423624928007683e-12;0.0;49.999986066156644;0.0;215.92443506850012;1.0423624928007683e-12;0.0;0.0;0.9987521792249932;0.0;0.0
2059.0;1.623667787168614e-9;216.6924588573846;1.275012195556989e-12;0.0;49.99998981350354;0.0;216.6924588573846;1.275012195556989e-12;0.0;0.0;0.8971296710959468;0.0;0.0
2060.0;1.9952759091601246e-9;233.23972737541487;1.6541594656774628e-12;0.0;50.000000866634956;0.0;233.23972737541487;1.6541594656774628e-12;0.0;0.0;1.965676704938701e-5;0.0;0.0
2061.0;1.981909436580984e-9;209.69643982909628;1.6391979283199493e-12;6.475844903960925e-11;49.99996968924386;2.602432334650852e-13;209.69643982909628;1.6391979283199493e-12;0.0;0.0;2.3836241683109196;0.0;0.0
