Year;CAP_SMR;CAP_electrolysis;CAP_SMRCCS;PROD_SMR;PROD_electrolysis;PROD_SMRCCS;CAP_electrolysis;CAP_SMRCCS;PROD_electrolysis;PROD_SMRCCS;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2034.0;1.508288490436724e-13;77.27775438910338;37.655122899760315;1.2909020156937741e-14;10.007220384590275;9.995723533388542;77.27775438910338;37.655122899760315;0.0;0.0;2.9072932755977954;0.0;0.0
2035.0;1.718003731350934e-13;85.51433001584775;37.65512289976032;1.3241518130806543e-14;12.006872824880357;9.995723533388542;85.51433001584775;37.65512289976032;0.0;0.0;3.0065181530763696;0.0;0.0
2036.0;1.9337100535770314e-13;93.12486421122303;37.65512289976033;1.1060743433104412e-14;14.007096869415927;9.995723533388542;93.12486421122303;37.65512289976033;0.0;0.0;2.926672003242875;0.0;0.0
2037.0;2.1588470584576937e-13;99.13486384392617;37.655122899760336;9.538113619870305e-15;16.00730543450959;9.995723533388544;99.13486384392617;37.655122899760336;0.0;0.0;2.831466297311507;0.0;0.0
2038.0;2.395667851251436e-13;107.0626246901345;37.65512289976034;8.578328220782638e-15;18.0072825745581;9.995723533388553;107.0626246901345;37.65512289976034;0.0;0.0;2.7403411643559386;0.0;0.0
2039.0;2.6457002387441274e-13;116.01103426356575;37.65512289976035;7.973533929908256e-15;20.007253226306123;9.995723533388617;116.01103426356575;37.65512289976035;0.0;0.0;2.65407208935533;0.0;0.0
2040.0;2.9099930248952473e-13;133.22739853180758;37.65512289976036;7.59393166122972e-15;24.79632664305675;7.202507526354223;133.22739853180758;37.65512289976036;0.0;0.0;2.567815098247938;0.0;0.0
2041.0;3.2086828803316783e-13;141.14212784775074;37.655122899760364;8.205961007938803e-15;26.558370441763678;7.44042942270103;141.14212784775074;37.655122899760364;0.0;0.0;2.700534092884288;0.0;0.0
2042.0;3.545159232598152e-13;163.20286274104973;37.65512289976037;8.439948644367806e-15;32.23808480488194;3.7616703130937745;163.20286274104973;37.65512289976037;0.0;0.0;2.736953867172328;0.0;0.0
2043.0;3.923097045939614e-13;163.20286274109293;37.65512289976038;8.90208774646466e-15;32.34559691017725;5.6528067046023365;163.20286274109293;37.65512289976038;0.0;0.0;2.808630482094114;0.0;0.0
2044.0;4.346058622679451e-13;167.97536221436636;37.65512289976039;9.610770903208505e-15;33.45113661274368;6.547954561585734;167.97536221436636;37.65512289976039;0.0;0.0;2.9230853336464;0.0;0.0
2045.0;4.780550168809521e-13;206.2069576829788;1.6904562184672114e-13;8.562749533117756e-15;41.99998068274204;1.4807866941496e-14;206.2069576829788;1.6904562184672114e-13;0.0;0.0;2.5706484156546967;0.0;0.0
2046.0;5.266482761115326e-13;207.88484237117973;1.7355999399310074e-13;9.134499366607641e-15;43.99998079989604;1.6738181526551483e-14;207.88484237117973;1.7355999399310074e-13;0.0;0.0;2.6116382343083586;0.0;0.0
2047.0;5.805938624530158e-13;221.75873761203843;1.6865589045340542e-13;8.614653807673737e-15;45.999968204700835;0.0;221.75873761203843;1.6865589045340542e-13;0.0;0.0;2.2623167923823204;0.0;0.0
2048.0;6.395541372972806e-13;228.67264045584676;1.6428125347907733e-13;8.873607261522046e-15;47.99994609922978;0.0;228.67264045584676;1.6428125347907733e-13;0.0;0.0;2.1187289702256917;0.0;0.0
2049.0;7.034518014897632e-13;231.69993251552808;1.6049976417376305e-13;9.273006172145614e-15;50.00008768190379;0.0;231.69993251552808;1.6049976417376305e-13;0.0;0.0;1.9822163489832763;0.0;0.0
2050.0;7.720351525636044e-13;223.4233568924067;1.5725862271064365e-13;1.0335483157629764e-14;49.99988847453446;0.0;223.4233568924067;1.5725862271064365e-13;0.0;0.0;2.013113269178327;0.0;0.0
2051.0;7.652731186938151e-13;220.51425951804006;1.544262302351615e-13;0.0;49.99995008116666;0.0;220.51425951804006;1.544262302351615e-13;0.0;0.0;1.865231015754398;0.0;0.0
2052.0;7.572970533294774e-13;218.85946061873892;1.509860925808924e-13;0.0;49.99995221327691;0.0;218.85946061873892;1.509860925808924e-13;0.0;0.0;1.7232225101856624;0.0;0.0
2053.0;7.477330389186643e-13;213.88547127761356;1.4671223716616312e-13;0.0;49.999942676314504;0.0;213.88547127761356;1.4671223716616312e-13;0.0;0.0;1.5881394574143692;0.0;0.0
2054.0;7.359659513682293e-13;211.84044655887269;1.412301050832307e-13;0.0;49.99998097663484;0.0;211.84044655887269;1.412301050832307e-13;0.0;0.0;1.459984155444976;0.0;0.0
2055.0;7.210380174017362e-13;210.70908743352325;1.3384152799046777e-13;0.0;49.99996093384454;0.0;210.70908743352325;1.3384152799046777e-13;0.0;0.0;1.336237893772566;0.0;0.0
2056.0;7.024502522808543e-13;212.51292215082395;1.2524044786479505e-13;0.0;49.99998636625071;0.0;212.51292215082395;1.2524044786479505e-13;0.0;0.0;1.2179049406384685;0.0;0.0
2057.0;6.889413584820143e-13;213.58089493179816;1.1537611725176693e-13;0.0;50.0000143466746;0.0;213.58089493179816;1.1537611725176693e-13;0.0;0.0;1.1058657778221892;0.0;0.0
2058.0;6.679374199367114e-13;215.84435163232004;1.0680029530561318e-13;0.0;49.999964337861805;0.0;215.84435163232004;1.0680029530561318e-13;0.0;0.0;0.9989876001658703;0.0;0.0
2059.0;6.473090104935646e-13;216.6531923297415;9.951762103683168e-14;0.0;49.99997350184144;0.0;216.6531923297415;9.951762103683168e-14;0.0;0.0;0.8973528762627244;0.0;0.0
2060.0;6.263374864021436e-13;228.62792712882418;9.315178334876066e-14;0.0;50.00000038549475;0.0;228.62792712882418;9.315178334876066e-14;0.0;0.0;3.7410015708529654e-6;0.0;0.0
2061.0;6.047668541795339e-13;209.4848043804431;8.748656413876041e-14;0.0;49.99997599888606;0.0;209.4848043804431;8.748656413876041e-14;0.0;0.0;2.3836179154765347;0.0;0.0
