Hour;EOM_price;PROD_Alkaline_base;PROD_Alkaline_peak;IMP_Import;PROD_CCGT_new;PROD_WindOffshore;PROD_SPP_coal;PROD_WindOnshore;PROD_Nuclear;PROD_Solar;PROD_OCGT
1.0;51.633679487289044;0.014283280878666085;4.020132295079624e-12;0.008879301840306497;0.0;0.004367519993017609;2.8689754284272334e-15;0.291942340520966;0.007847999999845832;0.00018307999346233692;0.0
2.0;51.633679813758135;0.02025125287713013;4.0201319174268e-12;0.008879301840319138;0.0;0.00410346000352952;2.86897543169597e-15;0.29478223237390094;0.007847999999845832;0.00018307999346233692;0.0
3.0;51.63368087468885;0.03019991809235845;4.0201306894334436e-12;0.008879301840306488;0.0;0.003933359992369466;2.8689754423261295e-15;0.3040390350656522;0.00784799999984583;0.0001708744783599752;0.0
4.0;51.6336803187148;0.028038981937601147;4.0201313329418064e-12;0.008879301840306485;0.0;0.0039123000024854585;2.868975436755989e-15;0.29920501222799467;0.00784799999984583;0.0001708744783599752;0.0
5.0;51.63368077473868;0.029783993905146394;4.020130805120132e-12;0.008879301840306487;0.0;0.00422900999845356;2.8689754413252733e-15;0.30316999787498744;0.00784799999984583;0.0001708744783599752;0.0
6.0;51.63368133802863;0.02512884106197972;4.020130153191898e-12;0.00887930184030649;0.0;0.004362659996329608;2.868975446968519e-15;0.3080350562830376;0.00784799999984583;0.00018307999346233692;0.0
7.0;51.63368238970512;0.013573723045947667;4.020128958757466e-12;0.008879301840306488;0.0;0.004278419998669576;2.868975457307469e-15;0.3104016325902554;0.00784799999984583;0.0026851750606295727;0.0
8.0;51.63369043253516;0.031239369531694722;4.0201198963419335e-12;0.00887930184030649;0.0;0.004012739993341492;2.8689755357563412e-15;0.3083764646137722;0.00784799999984583;0.029256207019400453;0.0
9.0;51.63372298273526;0.1170960190091738;4.020083182631171e-12;0.008879301840306485;0.0;0.0040986000068415195;2.8689758535706033e-15;0.3107042432599213;0.00784799999984583;0.13290398185417668;0.0
10.0;51.63376780430012;0.2400448292366108;4.020032699443423e-12;0.008879301840306494;0.0;0.004415310002809622;2.868976290590558e-15;0.2933002131745963;0.00784799999984583;0.2832371933058806;0.0
11.0;51.63380949972585;0.3636512561191197;4.019985757647281e-12;0.008879301840306492;0.0;0.0039803399942414785;2.8689766969636327e-15;0.2848969291776296;0.007847999999845832;0.42049848255950434;0.0
