Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;IMPORT_Import;CN_CAP_Alkaline_base;CN_CAP_Alkaline_peak;CN_PROD_Alkaline_base;CN_PROD_Alkaline_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.35;0.135;0.135;1.2591725222489456e-14;9.759893032888787e-14;2.2951993997175104e-11;3.759349757927651e-14;9.999999999921215;0.0;0.0;0.0;0.0;1.3591938352203816;0.0;0.0
2022.0;70.0;0.35;0.135;0.135;4.605355294585454e-15;3.08484061814184e-14;1.0118830461507814e-11;1.6658165917831065e-14;11.111111111026759;0.0;0.0;0.0;0.0;1.5102153724679992;0.0;0.0
2023.0;65.33333333333333;0.3266666666666769;0.1282500000671215;0.5321537023623125;2.0821113331551102e-14;3.423087293353367e-13;7.185117621425304e-11;1.1557885214629402e-13;12.222222222117136;0.0;0.0;0.0;0.0;1.6612369097113842;0.0;0.0
2024.0;60.66666666666668;0.30333333333335394;0.12150000033421958;0.5254037023636161;1.9559779911033267e-14;4.22456223488598e-13;0.0019185519585221003;0.008296413756436194;13.323116162089446;0.0;0.0;0.0;0.0;1.8108794717554448;0.0;0.0
2025.0;56.00000000000001;0.28000000000003106;0.11475000046247466;5.907690725984759;4.188399928321113e-14;1.082727566929746e-12;0.014381555796329435;0.6254291274284471;13.805302380197213;0.0;0.0;0.0;0.0;1.8774380781149993;0.0;0.0
2026.0;51.333333333333336;0.2566666666667107;0.10800000070679389;9.944137272774217;3.446004742599262e-14;8.481052606200939e-13;0.014730127137619446;1.0487681162359093;14.491650701802088;0.0;0.0;0.0;0.0;1.9691027555384206;0.0;0.0
2027.0;46.66666666666667;0.23333333333339393;0.10125000228412567;12.970812415386092;4.555858378043604e-14;1.3455394931327232e-12;0.015570359952087196;1.3795217614343118;15.271057077660897;0.0;0.0;0.0;0.0;2.074872749967015;0.0;0.0
2028.0;42.000000000000014;0.21000000000008276;0.09450000439153546;13.552838549127804;6.285019799686963e-14;3.0651912414330395e-12;0.015577563163875522;1.5038469252007851;16.2584824999547;0.0;0.0;0.0;0.0;2.210112690007596;0.0;0.0
2029.0;37.33333333333335;0.18666666666678147;0.08775000691330803;17.441813737823995;7.831684609738473e-14;1.6687573961184945e-11;0.01594414288373475;1.8949342492243626;16.978256394542903;0.0;0.0;0.0;0.0;2.3078304194495254;0.0;0.0
2030.0;32.666666666666686;0.16333333333350197;0.2957186725715664;20.89825153378927;8.732206271117437e-14;0.043357575746111175;0.05700280259237435;2.5097906578927938;17.390078741379998;0.0;0.0;0.0;0.0;2.3641854089803123;0.0;0.0
2031.0;28.00000000000003;0.1400000000002901;0.46987395717006;22.258342575082903;1.0749221342340891e-13;0.037163636360982334;0.09304620740836272;2.6885337210080413;18.681238299194103;0.0;0.0;0.0;0.0;2.5391090841293713;0.0;0.0
2032.0;23.333333333333368;0.11666666666735413;3.4878106076525572;22.25159257509488;1.2061484978429287e-13;0.030969696968048726;0.7094173907447665;2.4876277768861508;19.772361320982178;0.0;0.0;0.0;0.0;2.688033112973191;0.0;0.0
2033.0;18.66666666666671;0.09333333336195745;7.334980244154083;22.24484257510091;1.3344093244354377e-13;0.024775757581898386;1.4811427481468225;2.146863136954155;20.847079531427465;0.0;0.0;0.0;0.0;2.832739230058237;0.0;0.0
2034.0;14.000000000000057;0.07000000005292988;10.038377132547657;22.238092575119747;1.4502983852692271e-13;0.018581818194610283;2.0428810644521453;2.0054640154471173;21.9324364982146;0.0;0.0;0.0;0.0;2.976990838556711;0.0;0.0
2035.0;9.333333333333414;0.04666666672012197;14.13162636328496;24.103973661891978;1.423929214661733e-13;0.012387878800822913;2.846442124528059;2.0680670481073147;22.571546099842664;0.0;0.0;0.0;0.0;3.0598434115378983;0.0;0.0
2036.0;4.666666666666792;0.023333333386972265;16.297192646135002;33.61180180700288;1.324703436946315e-13;0.006193939406853605;3.3422560026755685;2.7164256362263743;22.93307468616699;0.0;0.0;0.0;0.0;3.1037944251404057;0.0;0.0
2037.0;2.1693178589497488e-12;5.3750134188108453e-11;16.290442658931358;66.71822097259815;9.337562650518946e-14;1.2945472812151193e-11;2.916100872480804;4.554904844981617;23.025577038399067;0.0;0.0;0.0;0.0;3.111088091814552;0.0;0.0
2038.0;2.323527862929064e-12;5.382646853448887e-11;18.77859204191062;77.4897932220146;8.865684999419757e-14;1.2856276222642705e-11;3.4445050879473604;5.277108556077574;23.273916983307647;0.0;0.0;0.0;0.0;3.133584767434822;0.0;0.0
2039.0;2.515359841676544e-12;5.389320556704892e-11;23.082294725262216;98.2773777736613;7.357348734304913e-14;1.232812948605109e-11;4.44704854704136;6.763989373314654;22.285450152261326;0.0;0.0;0.0;0.0;3.0048968920793198;0.0;0.0
2040.0;2.7533190469988588e-12;5.3958833676074676e-11;28.004754080256397;116.90565867237288;6.33678256677206e-14;1.1495434254671286e-11;5.4456601912836184;8.125592263778785;21.425895403825407;0.0;0.0;0.0;0.0;2.8879153195089313;0.0;0.0
2041.0;3.0461077484531752e-12;5.402883897344807e-11;35.304243757403626;139.12020503679844;5.435240506586308e-14;9.426132607897039e-12;6.956197722330873;9.406652078028344;20.132685325326893;0.0;0.0;0.0;0.0;2.697831386212094;0.0;0.0
2042.0;3.4007024402835747e-12;5.411167002384325e-11;38.674200841873756;150.43845764170433;5.130176199576423e-14;7.939750002961764e-12;7.922719369166276;10.490837487256908;19.578544856401713;0.0;0.0;0.0;0.0;2.6025906050178893;0.0;0.0
2043.0;3.822634468006831e-12;5.421337243517779e-11;38.67420084349324;150.03455393934772;5.0762825750772056e-14;7.53160172200509e-12;8.244557373231121;11.070160952058385;20.18243113660691;0.0;0.0;0.0;0.0;2.6843508629546933;0.0;0.0
2044.0;4.315056334394187e-12;5.433874391310519e-11;41.05116848134962;166.8254165345457;4.9621895898420477e-14;6.712577111575015e-12;8.771891038974386;12.249218005279191;19.972648323454482;0.0;0.0;0.0;0.0;2.625335074135405;0.0;0.0
2045.0;4.883305155737801e-12;5.449578648099118e-11;47.102188084542895;190.29940772983892;4.771257566254663e-14;5.485628607607152e-12;9.475608325726723;13.463429212100094;19.55327567438647;0.0;0.0;0.0;0.0;2.5390345190385006;0.0;0.0
2046.0;5.539229817972473e-12;5.4698105969108314e-11;54.084184707075146;211.44225132168688;4.611998851463355e-14;4.6007795404206676e-12;10.183002526158388;14.619666268333749;19.18866797433912;0.0;0.0;0.0;0.0;2.4521868662357558;0.0;0.0
2047.0;6.296800093514231e-12;5.4969457561245356e-11;63.509789614022495;227.8935491637036;4.38954821745413e-14;3.672900012041398e-12;11.469711423628139;15.620447988857997;18.40135817317637;0.0;0.0;0.0;0.0;2.3182056964649673;0.0;0.0
2048.0;7.173279559412875e-12;5.5340424397120474e-11;81.16954683006742;244.99314299162853;4.1984401482202314e-14;3.0690623142941915e-12;12.900046569205966;16.57573193229403;17.51599612076616;0.0;0.0;0.0;0.0;2.1695230737664772;0.0;0.0
2049.0;8.189878538179021e-12;5.589600142877597e-11;96.0403561700603;259.53872833750495;4.0572909392783044e-14;2.7063503056929634e-12;14.397395406296049;17.422773640418605;16.67174124718005;0.0;0.0;0.0;0.0;2.023307187661845;0.0;0.0
2050.0;9.370524613732663e-12;5.677799882265892e-11;96.9324576698038;269.5855003117947;3.97732333167347e-14;2.5207747706130863e-12;15.715675465359775;18.247786415451497;16.028176348303575;0.0;0.0;0.0;0.0;1.8959554232631808;0.0;0.0
2051.0;1.0738896693662712e-11;5.8183088189115685e-11;98.22742910247976;271.71098602053814;3.877351700692466e-14;2.321409285328846e-12;16.441883904743275;18.412114943154382;15.138231424623617;0.0;0.0;0.0;0.0;1.7410165472771366;0.0;0.0
2052.0;1.2315301961914126e-11;6.048744198325365e-11;95.20274246941356;271.71098602055685;3.79725812373154e-14;2.1796299937557166e-12;17.094492763680364;18.58173124327194;14.31714729870503;0.0;0.0;0.0;0.0;1.5964575082263042;0.0;0.0
2053.0;1.4094175693325363e-11;6.437678567035204e-11;98.80397702687378;273.0679567446117;3.7938867583485004e-14;2.1712458116470892e-12;17.523060052637884;18.586516752683146;13.883340226589771;0.0;0.0;0.0;0.0;1.4866812421952842;0.0;0.0
2054.0;1.5993177549348985e-11;7.043949670563905e-11;103.61072943771107;276.3442002891314;3.780547468545278e-14;2.1542714683042697e-12;17.86205092189291;18.725084960895245;13.40622521310009;0.0;0.0;0.0;0.0;1.3753179267700155;0.0;0.0
