Hour;EOM_price;PROD_Alkaline_base;PROD_Alkaline_peak;IMP_Import;PROD_CCGT_new;PROD_WindOffshore;PROD_SPP_coal;PROD_WindOnshore;PROD_Nuclear;PROD_Solar;PROD_OCGT
1.0;53.95287236532484;0.01412339731960522;3.0518548751907206e-13;0.0051369255168261995;0.0;0.004367519992930315;2.062662111071243e-15;0.2917061097385663;0.007847999999992639;0.00021260735870155166;0.0
2.0;53.9528764869869;0.02008911371525135;3.0518525347905816e-13;0.005136925517008743;0.0;0.0041034600034414856;2.062662141112278e-15;0.29454370363816884;0.007847999999992639;0.0002126073587015517;0.0
3.0;53.95288994455824;0.030028459531775586;3.051844888919005e-13;0.00513692551682623;0.0;0.003933359992280951;2.062662239256369e-15;0.30379301600926867;0.007847999999992637;0.00019843332319580847;0.0
4.0;53.95288292913742;0.027871362948223576;3.051848872385347e-13;0.005136925516826225;0.0;0.0039123000023968835;2.062662188124248e-15;0.2989629047145374;0.007847999999992639;0.00019843332319580844;0.0
5.0;53.95288868335909;0.029613225604074627;3.0518456050660007e-13;0.005136925516826249;0.0;0.004229009998365882;2.062662230064486e-15;0.3029246820168282;0.007847999999992639;0.00019843332319580847;0.0
6.0;53.95289572029754;0.024956175444739624;3.0518416138893013e-13;0.0051369255168262325;0.0;0.004362659996242301;2.0626622812959658e-15;0.30778580376892084;0.007847999999992639;0.00021260735870155172;0.0
7.0;53.952894357099844;0.013802391970096573;3.0518433077853653e-13;0.0051369255168262325;0.0;0.004278419998582036;2.0626622595525864e-15;0.3101504651152199;0.007847999999992639;0.0031182433784310098;0.0
8.0;53.95284047380836;0.03575158767855491;3.051883672771725e-13;0.005136925516826225;0.0;0.0040127399932532;2.062661741424503e-15;0.30812693584251183;0.007847999999992637;0.03397468386859854;0.0
9.0;48.01425624869597;0.08933333668172812;0.04894052641555989;0.005136925516826247;0.0;0.00409860000673672;2.022437766486068e-15;0.31045283092161036;0.007847999999991462;0.15433889859272643;0.0
10.0;48.01394275600018;0.08933333668172812;0.19612946339968299;0.005136925516826247;0.0;0.004415310002705714;2.022434871945633e-15;0.2930628836433092;0.007847999999991462;0.32891803424891836;0.0
11.0;48.0136673885739;0.08933333668172813;0.3418623316816746;0.005136925516826247;0.0;0.003980339994136347;2.0224323056573645e-15;0.28466639932586013;0.007847999999991462;0.48831699210761176;0.0
12.0;48.013502963928495;0.08933333668172812;0.4478978870133453;0.005136925516826226;0.0;0.003985199990824361;2.022430747752346e-15;0.28704656519073113;0.007847999999991462;0.5900000898708159;0.0
13.0;24.265778629861398;0.08933333668177598;0.5009961151292169;0.0051369255168262455;0.0;0.004175549996508133;0.0;0.30205634660408576;0.007847999999976997;0.6258457210360389;0.0
14.0;48.01351685420002;0.08933333668172812;0.4981203312551687;0.005136925516826224;0.0;0.0038758500018040176;2.0224307697800686e-15;0.3185547024020553;0.007847999999991462;0.6093048548727114;0.0
15.0;48.01366457130148;0.08933333668172812;0.4321767645926213;0.005136925516826216;0.0;0.0036126000075271908;2.022432128235605e-15;0.3283234637226098;0.007847999999991464;0.5284289476586556;0.0
16.0;48.013886183567635;0.08933333668172813;0.309643962258027;0.005136925516826228;0.0;0.003339629994458333;2.0224342069901636e-15;0.33119206949979163;0.007847999999991462;0.3967256632181794;0.0
17.0;48.01417323903737;0.08933333668172812;0.14285564260684738;0.005136925516826221;0.0;0.003500820007454842;2.0224369125913185e-15;0.3311533046528174;0.007847999999991464;0.2228268733318501;0.0
18.0;53.95280181546695;0.0783869908009072;3.051917287118753e-13;0.00513692551682622;0.0;0.003579390000523838;2.062661309956917e-15;0.32338481227657717;0.007847999999992639;0.07081248323741131;0.0
19.0;53.952901585858775;0.01716881076723655;3.051841962918807e-13;0.0051369255168262256;0.0;0.003713039998400258;2.0626622768163466e-15;0.3250361975981148;0.007847999999992639;0.011835153024502032;0.0
20.0;53.95294103222489;0.01805834690198163;3.051816118800009e-13;0.0051369255168262256;0.0;0.004109129995341503;2.0626626085622203e-15;0.3398211428990946;0.007847999999992639;0.0009496460968219096;0.0
