Hour;EOM_price;PROD_Alkaline_base;PROD_Alkaline_peak
1.0;88.60662797111597;0.05009971951225316;6.1474877256015695e-12
2.0;88.60663683268231;0.05642263964563105;6.147473553652206e-12
3.0;88.60666815859203;0.06753221546882673;6.14742423188301e-12
4.0;88.60665132107927;0.06476716422330295;6.147450620176636e-12
5.0;88.60666624782532;0.06700764033621141;6.147427533761368e-12
6.0;88.60668374194351;0.06295642222747345;6.1474002421788615e-12
7.0;88.60671906658303;0.050868532490140714;6.14734702311202e-12
8.0;88.60700244567299;0.05948242941642753;6.1469264641368534e-12
9.0;84.37498329310462;0.08066451560695628;0.030648165401923666
10.0;84.37657274976002;0.08066451560695623;0.10164074133439094
11.0;84.37804725412539;0.08066451560695619;0.17874452685906392
12.0;84.37901575554392;0.08066451560695614;0.24197423894206463
13.0;67.66824536618522;0.08066451560706735;0.2790527407978622
14.0;7.762061488530853;0.08066451560708765;0.2790527407990568
15.0;84.37857613078293;0.08066451560695616;0.25754982441244534
16.0;84.37734134948137;0.08066451560695621;0.19120969777224175
17.0;84.37569963372553;0.08066451560695626;0.09813553139871292
18.0;84.37423745787255;0.08066451560695631;0.007762123631670618
19.0;88.6068509185563;0.05241341383949076;6.147146463964332e-12
20.0;88.60680089501186;0.05977842182662566;6.147216805946959e-12
21.0;88.60683694897091;0.07748362337841044;6.147160158864988e-12
22.0;84.3736954216358;0.08066451560695634;0.012827264861990184
23.0;84.37366883979726;0.08066451560695634;0.020707646509930674
24.0;84.37367294500744;0.08066451560695634;0.02641370431974085
25.0;84.37357693673066;0.08066451560694246;0.03416443965526782
26.0;84.37352016582527;0.08066451560694247;0.020020745141847263
27.0;84.37345951811048;0.08066451560694247;0.005924800278093715
28.0;88.6065728144729;0.07247208037858367;6.770761142036617e-12
29.0;88.60654926144674;0.06371043837401677;6.770801517391091e-12
30.0;88.60654680053682;0.06025797830675382;6.770806002167504e-12
31.0;88.60657078440782;0.05113439979223839;6.77076955481748e-12
32.0;86.76292656431477;0.08066451560674409;1.1911594848668532e-11
33.0;84.37619942724731;0.08066451560694236;0.09110593828832105
34.0;84.37839788849116;0.08066451560694228;0.18290506446301627
35.0;84.38004229338296;0.08066451560694222;0.2579031621965481
36.0;-6.21369203781638e-5;0.08066451560708776;0.27905274079906256
37.0;-6.21284665986522e-5;0.08066451560708776;0.27905274079906256
38.0;-6.202296724185985e-5;0.08066451560708776;0.27905274079906256
39.0;84.37977080660758;0.08066451560694224;0.24644822406820702
40.0;84.37812667699032;0.0806645156069423;0.15556009252457856
41.0;84.37598728283022;0.08066451560694238;0.03245190230344466
42.0;88.60728006610695;0.024027207672534363;6.769627647155652e-12
43.0;88.60663880194306;0.007019886675720486;6.770668461193895e-12
44.0;88.60662442388299;0.0328118274775478;6.770683180682437e-12
45.0;88.60668269942276;0.05762189295860469;6.770581587848529e-12
46.0;88.60670591734278;0.07208492593999037;6.7705399302394075e-12
47.0;84.3735543519479;0.08066451560694246;0.006053612849019949
48.0;84.37354745543041;0.08066451560694246;0.01412179754350326
