Hour;EOM_price;PROD_Alkaline_base;PROD_Alkaline_peak;IMP_Import;PROD_CCGT_new;PROD_WindOffshore;PROD_SPP_coal;PROD_WindOnshore;PROD_Nuclear;PROD_Solar;PROD_OCGT
1.0;47.38040636268622;4.734003509462307e-12;3.3985993747294466e-13;0.12742894542976838;0.0;0.004367519993001454;6.354477092510098e-16;0.27904700969256596;0.007847999999901947;4.05366207841041e-5;0.0
2.0;10.894809168516938;1.9285574831045708e-5;0.007073833567446936;0.12742894542976846;0.0;0.004103460003311395;0.0;0.28176146121061496;0.00784799999582907;4.0536620479586384e-5;0.0
3.0;10.00033181798263;1.9285650995066623e-5;0.009271728386187705;0.1274289454297684;0.0;0.003933359992127617;0.0;0.29060938339222514;0.0005118190616208828;3.783413871097345e-5;0.0
4.0;10.00033200691522;1.92856509951281e-5;0.009271728386187717;0.12742894542976843;0.0;0.003912300002243571;0.0;0.28598888327831035;0.0024595685712094978;3.783413871097338e-5;0.0
5.0;10.000335499937325;1.9285650994983407e-5;0.009271728386187688;0.1274289454297684;0.0;0.004229009998212266;0.0;0.2897787322816879;0.0008896684980225724;3.783413871097354e-5;0.0
6.0;10.000339767170363;1.928565099480644e-5;0.009271728386187651;0.12742894542976838;0.0;0.004362659996088561;0.0;0.29442889709958747;0.005769186826916892;4.053662044421221e-5;0.0
7.0;264.0788033740291;7.404881950579121e-13;5.356957424232427e-14;0.1274289454297684;9.351874707168195e-16;0.004278419998702638;9.071004523780141e-16;0.2966909398048772;0.00784799999998717;0.0005945375095668732;2.0170710127461737e-14
8.0;271.7412183562323;7.191551363677117e-13;5.2028323371478045e-14;0.12742894542976838;0.0051989909499521175;0.004012739993374358;9.185013556763252e-16;0.29475522514644753;0.007847999999987601;0.006477757340905318;2.3602514702772537e-14
9.0;116.74093616020242;1.7312133315658351e-12;1.249555837049553e-13;0.1274289454297684;4.6640092403123826e-17;0.004098600006860618;7.10135847369758e-16;0.2969801839149316;0.007847999999966883;0.029426909083585976;5.306460652456238e-15
10.0;10.894285598787683;1.92855749226394e-5;0.006556234614621076;0.1274289454297684;0.0;0.004415310002592071;0.0;0.2803449040057406;0.00784799999582673;0.06271290762079804;0.0
11.0;2.3914527267114012e-5;1.9285710779322016e-5;0.009271728393706982;0.12742894542976835;0.0;0.003432459777641289;0.0;0.27096233549656384;0.0;0.0884807229046171;0.0
12.0;2.3911706054558124e-5;1.9285710779322012e-5;0.009271728393706982;0.12742894542976835;0.0;0.003340534441146003;0.0;0.26713610935712206;0.0;0.09041999365629703;0.0
13.0;2.3911728093572323e-5;1.9285710779322012e-5;0.009271728393706982;0.12742894542976835;0.0;0.0035302858527656955;0.0;0.2608732683820648;0.0;0.09564039321588029;0.0
14.0;2.391171051680566e-5;1.9285710779322012e-5;0.009271728393706982;0.12742894542976838;0.0;0.0032315526867461005;0.0;0.2648601379845303;0.0;0.09328423678147732;0.0
15.0;2.391168245446032e-5;1.928571077932201e-5;0.009271728393706982;0.12742894542976838;0.0;0.0029693204490542197;0.0;0.2715248032674957;0.0;0.08146421374218793;0.0
16.0;2.3911633341607002e-5;1.928571077932201e-5;0.009271728393706982;0.12742894542976838;0.0;0.002697622544705011;0.0;0.28452459272875535;0.0;0.06217617220060573;0.0
17.0;2.3911618941238016e-5;1.928571077932201e-5;0.009271728393706982;0.12742894542976835;0.0;0.0028580777391265895;0.0;0.3029954995151276;0.0;0.03657639028050533;0.0
18.0;10.894722434128962;1.928557484588054e-5;0.006989881377292875;0.12742894542976835;0.0;0.0035793900003942376;0.0;0.3093509591782004;0.007847999995828692;0.013501408427517054;0.0
19.0;271.7412684467546;7.191550034112237e-13;5.202831376528096e-14;0.12742894542976838;0.006600239069481567;0.003713039998521697;9.185014290961776e-16;0.3109306797272157;0.007847999999987601;0.0022565404782534967;2.3602540473345414e-14
20.0;10.894847930802676;1.9285574823721238e-5;0.0024813665176455853;0.12742894542976838;0.0;0.0041091299952114085;0.0;0.3250740063047804;0.007847999995829257;0.00018106355267566042;0.0
21.0;3.0214052845869627e-5;1.928571077931665e-5;0.009271728393706982;0.12742894542976832;0.0;0.0041169458288588985;0.0;0.33457814897954075;0.0;9.835076135925588e-5;0.0
22.0;2.4252015795939522e-5;1.9285710779322697e-5;0.009271728393706984;0.12742894542976832;0.0;0.0034001914744549834;0.0;0.32769530666808583;0.0;2.798854536595154e-5;0.0
23.0;2.4633642100591528e-5;1.9285710779322565e-5;0.009271728393706984;0.12742894542976838;0.0;0.0031030042591495286;0.0;0.3116603576734508;0.0;2.1895519495636565e-5;0.0
24.0;2.463362055322565e-5;1.9285710779322565e-5;0.009271728393706984;0.12742894542976835;0.0;0.002848608456538355;0.0;0.30759462348504657;0.0;2.1895511356563002e-5;0.0
25.0;2.409772159262222e-5;1.9285709970318425e-5;0.00927172839364392;0.12742894542976832;0.0;0.0007402984523070959;0.0;0.2668676258210831;0.0;0.0003023252162230428;0.0
26.0;2.4447014905111035e-5;1.92857099703181e-5;0.00927172839364392;0.1274289454297683;0.0;0.0005991713007993155;0.0;0.263060808437475;0.0;0.0002822792626186522;0.0
27.0;2.3453175516171076e-5;1.9285709970317978e-5;0.00927172839364392;0.1274289454297684;0.0;0.00047831010864780345;0.0;0.2607115894689571;0.0;8.112228803545732e-5;0.0
28.0;2.3907081914302323e-5;1.928570997031753e-5;0.00927172839364392;0.1274289454297684;0.0;0.0004911601980433683;0.0;0.25913896053849006;0.0;3.381766555991115e-5;0.0
29.0;2.8270327348764423e-5;1.9285709970311768e-5;0.00927172839364392;0.12742894542976843;0.0;0.0005889337696829645;0.0;0.2602186377037304;0.0;3.5136227100443076e-5;0.0
30.0;10.000306791623883;1.928564434293855e-5;0.00927172838535381;0.1274289454297684;0.0;0.000571049991767304;0.0;0.2594228671865496;0.0024430889690388933;0.00012431234388387617;0.0
31.0;10.894770666264142;1.9285560522528097e-5;0.004830336399378264;0.1274289454297684;0.0;0.000517590002808964;0.0;0.25084935608370945;0.007847999995405865;0.0012404215665388317;0.0
32.0;10.894634131188896;1.9285560548942434e-5;0.0037194386727700127;0.1274289454297684;0.0;0.0005127299934129502;0.0;0.24230551104343837;0.00784799999540519;0.01667948216662496;0.0
33.0;9.999778097636701;1.928564436538036e-5;0.009271728385358457;0.12742894542976838;0.0;0.0005856299945393203;0.0;0.22367518299209943;0.004822808320566066;0.059613204641587855;0.0
34.0;9.99936368623352;1.9285644382965135e-5;0.009271728385362098;0.12742894542976838;0.0;0.0007217100034676077;0.0;0.1945652966006456;0.001856664616720472;0.10612225992185033;0.0
35.0;2.391488601686921e-5;1.928570997031657e-5;0.00927172839364392;0.1274289454297684;0.0;0.00036427142775384823;0.0;0.1779985361997588;0.0;0.1355988314144542;0.0
36.0;2.3914553843251363e-5;1.928570997031657e-5;0.00927172839364392;0.12742894542976838;0.0;0.0003659276208337173;0.0;0.1805330453973562;0.0;0.13922820584116252;0.0
37.0;2.391457659745681e-5;1.9285709970316572e-5;0.00927172839364392;0.12742894542976838;0.0;0.0003661075164607482;0.0;0.18010420183392226;0.0;0.13583527950121993;0.0
38.0;2.3915107716633458e-5;1.928570997031657e-5;0.00927172839364392;0.12742894542976838;0.0;0.000462274710392351;0.0;0.17579509492280948;0.0;0.135357379309893;0.0
39.0;2.391561886444945e-5;1.9285709970316572e-5;0.00927172839364392;0.1274289454297684;0.0;0.0005024759175712294;0.0;0.172709780385875;0.0;0.13069538286283341;0.0
40.0;135.17887075244207;1.632881093441709e-12;1.179290147273259e-13;0.1274289454297684;5.82998435168857e-17;0.0011825999988993824;7.550322466746337e-16;0.17356167810939788;0.007847999999969012;0.10214966774835482;6.438081856315739e-15
41.0;316.7570956170165;6.772395173958964e-13;4.900537017612598e-14;0.1274289454297684;0.015299999999999925;0.001540620004853485;9.899381228081768e-16;0.17571247172145843;0.00784799999998846;0.05877004214118566;0.02096931162073503
42.0;668.2593271168946;3.179257814283768e-13;2.300435068781632e-14;0.1274289454297684;0.015300000000000083;0.002931389993233765;1.4130903406346096e-15;0.20083968242000164;0.007847999999995619;0.019041417920110285;0.03604826722278356
43.0;316.75760234102233;6.772384509973649e-13;4.9005293093856266e-14;0.12742894542976838;0.015299999999999925;0.004391820001907773;9.89938805256618e-16;0.2293488310444185;0.00784799999998846;0.0038969235930746172;0.02566607452605247
44.0;277.8295922963874;7.743014027584366e-13;5.601986242869154e-14;0.12742894542976838;0.015299999999998776;0.0058554900041416095;9.360197573556537e-16;0.25945253324912826;0.00784799999998651;0.0012917678122035565;3.0066235669196e-14
45.0;10.894798480969277;1.9285560516783625e-5;0.006792802587024565;0.1274289454297684;0.0;0.006143850002209372;0.0;0.2789876789260049;0.007847999995406009;0.0010161189108594025;0.0
46.0;2.3916396971102328e-5;1.9285709970316562e-5;0.00927172839364392;0.1274289454297684;0.0;0.005363357176430027;0.0;0.2882807118617937;0.0;0.00036223947630822153;0.0
47.0;2.3697610953644626e-5;1.9285709970317148e-5;0.00927172839364392;0.12742894542976838;0.0;0.004514828781531374;0.0;0.28190189174437247;0.0;0.000350942947649113;0.0
48.0;2.8629903645509887e-5;1.9285709970313187e-5;0.009271728393645741;0.1274289454297684;0.0;0.004874108918054148;0.0;0.27456406833426433;0.0;0.00015459380445472426;0.0
