Hour;EOM_price;PROD_Alkaline_base;PROD_Alkaline_peak
1.0;89.59305671226014;0.05069628063795;1.7262143013622065e-11
2.0;89.59307991525309;0.057176633548989116;1.7262032492074066e-11
3.0;89.5931556757401;0.06845425465057202;1.7261671691177995e-11
4.0;89.5931161799637;0.0656564207784175;1.7261859812253176e-11
5.0;89.59314857536268;0.06777411404345576;1.7261705510473883e-11
6.0;89.59318819541629;0.0636995917160165;1.7261516746451064e-11
7.0;89.59318112179069;0.05165716219914004;1.726153908669193e-11
8.0;89.59288412488867;0.06019616133832026;1.7262833211844704e-11
9.0;86.08151892468868;0.08059229086683753;0.030606359430187868
10.0;86.07978999493515;0.08059229086683778;0.10021225138351236
11.0;86.07827257681096;0.080592290866838;0.17647897028119847
12.0;86.07736785093276;0.08059229086683813;0.23910294941408242
13.0;61.11321066067277;0.08059229086732893;0.27675243111189524
14.0;7.272226366256611;0.08059229086737377;0.27675243111352565
15.0;86.07826498115357;0.08059229086683799;0.25561312296291555
16.0;86.07948547807005;0.08059229086683782;0.19024422224687554
17.0;86.08106570923663;0.0805922908668376;0.09815740885844834
18.0;86.08238383971933;0.0805922908668374;0.008608906237076119
19.0;89.59322361463353;0.053564571384772865;1.7261302644644485e-11
20.0;89.59344344770753;0.06093103528626981;1.7260298208237967e-11
21.0;87.58467808153279;0.08059229086641333;3.980791968267566e-11
22.0;86.08331262703348;0.08059229086683727;0.014066352048404633
23.0;86.08325392605688;0.08059229086683728;0.022031198656833544
24.0;86.08326584348251;0.08059229086683728;0.027877861392497358
25.0;86.08300663537467;0.08059229086678113;0.03640980015365151
26.0;86.08287764325065;0.08059229086678116;0.022195885226912668
27.0;86.08277315023828;0.08059229086678117;0.008121045899777937
28.0;89.59295508445618;0.07467449016349405;1.9012570552797764e-11
29.0;89.59290201912275;0.06599272421736811;1.9012848967012713e-11
30.0;89.5928849739862;0.06256554839093033;1.9012936749627062e-11
31.0;89.59275848372302;0.053352369288778234;1.9013575227744145e-11
32.0;86.08165940918009;0.08059229086678134;0.0006992421559040012
33.0;86.07945334976264;0.08059229086678169;0.09116038724013241
34.0;86.07698745165511;0.08059229086678209;0.18112015151903163
35.0;86.07521983299004;0.08059229086678237;0.2547964872991566
36.0;0.0030283356043788985;0.08059229086737381;0.27675243111354964
37.0;0.003027971097462444;0.08059229086737381;0.27675243111354964
38.0;0.0030407535134891663;0.08059229086737381;0.27675243111354964
39.0;86.07541772938254;0.08059229086678234;0.24337075328680355
40.0;86.07699728717357;0.08059229086678209;0.1534759263398792
41.0;86.07908356509401;0.08059229086678177;0.03160660072985764
42.0;89.59148243907028;0.023996357989520392;1.9019870907803676e-11
43.0;89.59244806345794;0.007014215207385252;1.901514416830462e-11
44.0;89.59282957483455;0.03244065383074765;1.90132010627386e-11
45.0;89.59300969975861;0.05729857375467469;1.90122622551711e-11
46.0;89.59312045583724;0.07188068204826975;1.901168890068834e-11
47.0;86.08290597585462;0.08059229086678096;0.006300759913416303
48.0;86.08292681809046;0.08059229086678098;0.014197396030877937
