Hour;EOM_price;PROD_Alkaline_base;PROD_Alkaline_peak;IMP_Import;PROD_CCGT_new;PROD_WindOffshore;PROD_SPP_coal;PROD_WindOnshore;PROD_Nuclear;PROD_Solar;PROD_OCGT
1.0;54.10135358025613;0.013653900420525096;2.9105599303601356e-13;0.0051533613325438175;0.0;0.00436751999303095;2.461469481661256e-16;0.2912408358564524;0.007847999999998257;0.0002131871411176722;0.0
2.0;54.101342153185016;0.019614982891675556;2.910565548915364e-13;0.0051533613327210525;0.0;0.0041034600035428056;2.461469384950191e-16;0.2940739037681326;0.007847999999998256;0.00021318714111767217;0.0
3.0;54.10130483127848;0.029539183587421188;2.910583899548641e-13;0.005153361332543873;0.0;0.003933359992382713;2.4614690690857405e-16;0.30330846340238465;0.007847999999998257;0.00019897445287784838;0.0
4.0;54.10132428196172;0.02738997478097135;2.91057433584925e-13;0.005153361332543858;0.0;0.003912300002498704;2.4614692337024574e-16;0.29848605617883384;0.007847999999998257;0.0001989744528778484;0.0
5.0;54.101308328027386;0.029125367686024636;2.9105821802337046e-13;0.005153361332543853;0.0;0.004229009998466873;2.4614690986797627e-16;0.3024415144105121;0.007847999999998257;0.00019897445287784838;0.0
6.0;54.10128882770447;0.0244604197069367;2.91059176848149e-13;0.005153361332543857;0.0;0.004362659996342946;2.4614689336409736e-16;0.30729488262946464;0.007847999999998257;0.00021318714111767212;0.0
7.0;54.10129471122009;0.013311096002437479;2.9105888980689923e-13;0.0051533613325438574;0.0;0.004278419998682901;2.4614689830481525e-16;0.3096557723195392;0.007847999999998256;0.0031267468588200087;0.0
8.0;54.10146645943197;0.03535196476854083;2.910504692395008e-13;0.005153361332543867;0.0;0.004012739993354757;2.4614704324842666e-16;0.30763547059431445;0.007847999999998257;0.03406733316536016;0.0
9.0;48.18535859912272;0.09112870461718815;0.04712105960012687;0.005153361332543866;0.0;0.004098600006851925;2.4133924126448667e-16;0.3099576558497356;0.007847999999997971;0.15475978228559323;0.0
10.0;48.18635424135886;0.0911287046171881;0.19483836562565815;0.005153361332543866;0.0;0.0044153100028201;2.413400535733672e-16;0.2925954456945521;0.007847999999997971;0.329814996959911;0.0
11.0;48.18723318242893;0.09112870461718806;0.34104144230473304;0.00515336133254387;0.0;0.003980339994251863;2.4134077060572285e-16;0.28421235384549537;0.007847999999997971;0.4896486373427355;0.0
12.0;48.18776271849916;0.09112870461718803;0.44736431707104146;0.0051533613325438635;0.0;0.003985199990939867;2.41341202525471e-16;0.28658872332429464;0.007847999999997971;0.5916090259125479;0.0
13.0;24.868106397582977;0.09112870461741;0.49929050217240756;0.0051533613325438704;0.0;0.004175549996747303;0.0;0.30157456400061006;0.007847999999994807;0.6275524084662008;0.0
14.0;48.18773819293426;0.09112870461718804;0.497590593484409;0.0051533613325438436;0.0;0.0038758500019198065;2.413411822118357e-16;0.31804660477192664;0.007847999999997973;0.6109664351982678;0.0
15.0;48.18727004968243;0.09112870461718806;0.43139945649176953;0.005153361332543842;0.0;0.003612600007643663;2.413408002507875e-16;0.32779978482986305;0.007847999999997971;0.5298699785906558;0.0
16.0;48.186560210837364;0.09112870461718808;0.30848478959491865;0.005153361332543865;0.0;0.0033396299945755146;2.413402212084553e-16;0.3306638151548976;0.007847999999997973;0.3978075379995623;0.0
17.0;48.18563836046726;0.09112870461718814;0.1411985111487802;0.0051533613325438574;0.0;0.0035008200075716026;2.4133946926073733e-16;0.3306251121382047;0.007847999999997973;0.2234345244047058;0.0
18.0;54.101600329055806;0.07806794946484417;2.9104391606226883e-13;0.005153361332543862;0.0;0.0035793900006265205;2.4614715605462734e-16;0.3228690105775329;0.007847999999998257;0.07100558957497283;0.0
19.0;54.101280983664985;0.016678169785484906;2.910595715398275e-13;0.005153361332543863;0.0;0.0037130399985025927;2.46146886570503e-16;0.32451776192455384;0.007847999999998257;0.01186742760313708;0.0
20.0;54.10116373062845;0.017512386892645407;2.910653284953034e-13;0.005153361332543866;0.0;0.00410912999544281;2.461467874812429e-16;0.33927912510411945;0.007847999999998257;0.0009522357911180948;0.0
21.0;54.10111738138398;0.033673043205316215;2.9106760735102053e-13;0.005153361332543846;0.0;0.004241969998106879;2.4614674825852335e-16;0.3503791758147779;0.007847999999998257;0.0006537741117119721;0.0
22.0;54.10108462392027;0.04852944239754621;2.9106921779015065e-13;0.005153361332543861;0.0;0.00429218999353491;2.461467205406522e-16;0.3579417608740408;0.007847999999998257;0.00022739982935749542;0.0
23.0;54.10111349633004;0.05731292749810502;2.910677980277775e-13;0.005153361332543846;0.0;0.003994110001814747;2.461467449767105e-16;0.35072750296501354;0.007847999999998257;0.0001847617646380245;0.0
24.0;54.101107626740294;0.06283310500507798;2.910680866493881e-13;0.005153361332543847;0.0;0.0037389599977826083;2.461467400090325e-16;0.3521827392285702;0.007847999999998257;0.0001847617646380245;0.0
25.0;54.10123663816188;0.07509396965325721;3.2055296542983574e-13;0.004677296429238086;0.0;0.0016199999930990789;2.5998735712578785e-16;0.3223581307571806;0.007847999999998072;0.0018334113235107155;0.0
26.0;54.101300071363625;0.0629293068751351;3.205495334382746e-13;0.004677296429238086;0.0;0.0014766300018470007;2.5998741058541465e-16;0.3064821178609553;0.007847999999998072;0.0017197114088021844;0.0
27.0;54.101350587979105;0.050135517535442424;3.205467994346649e-13;0.004677296429238085;0.0;0.0011963699937468483;2.5998745317330124e-16;0.29244837423112074;0.007847999999998072;0.0005684995734770502;0.0
28.0;54.10140367784306;0.03762661340403942;3.2054392699171037e-13;0.0046772964292380965;0.0;0.0009323100042587045;2.59987497918552e-16;0.27889454800827734;0.007847999999998072;0.00027003789407092845;0.0
29.0;54.101429809865564;0.029692316742243076;3.2054251325638195e-13;0.004677296429238098;0.0;0.000656099997634554;2.599875199411756e-16;0.27241564883436703;0.007847999999998072;0.0002700378940709285;0.0
30.0;54.10143852021974;0.02661471287942498;3.2054204235881543e-13;0.0046772964292380965;0.0;0.0005710499920545078;2.5998752727679946e-16;0.2707591554660549;0.007847999999998072;0.0006537741117059341;0.0
31.0;54.10150564839393;0.02113215181554604;3.205384158029811e-13;0.0046772964292380835;0.0;0.0005175900030704785;2.599875837709533e-16;0.2618109981553299;0.007847999999998072;0.00652353161183008;0.0
32.0;54.10197094138448;0.08540577113724337;3.205133154255493e-13;0.004677296429238097;0.0;0.000512729993674476;2.599879748192247e-16;0.25289380325795907;0.007847999999998074;0.0877194754459108;0.0
33.0;48.186506604453385;0.09112870461716051;0.1849178455335408;0.0046772964292380835;0.0;0.000585629994823348;2.55194375814936e-16;0.23344936513288064;0.007847999999997756;0.3135132726830749;0.0
34.0;48.187922465757055;0.09112870461716044;0.38470287262028313;0.004677296429238098;0.0;0.0007217100037514233;2.5519552933970676e-16;0.20306743180316789;0.007847999999997758;0.558110190729454;0.0
35.0;-0.001968852813103329;0.09112870461743229;0.499290502172442;0.0046772964292380835;0.0;0.0;0.0;0.1679013588506603;0.0;0.7271734529500079;0.0
36.0;-0.001968315308326968;0.09112870461743229;0.499290502172442;0.004677296429238097;0.0;0.0;0.0;0.17006200333211569;0.0;0.7311783130345312;0.0
37.0;-0.001968287130048486;0.09112870461743229;0.499290502172442;0.0046772964292381035;0.0;0.0;0.0;0.16963415584871575;0.0;0.7277845685489642;0.0
38.0;-0.001964897275781376;0.09112870461743229;0.499290502172442;0.004677296429238097;0.0;0.0;0.0;0.16538209636321474;0.0;0.7273455171940271;0.0
39.0;-0.001964383337153612;0.09112870461743229;0.499290502172442;0.004677296429238083;0.0;0.0;0.0;0.17715239402057392;0.0;0.707868027380824;0.0
40.0;48.18790041406729;0.09112870461716044;0.35126519213672824;0.0046772964292380904;0.0;0.0011825999988916743;2.5519551159313843e-16;0.181145994937945;0.007847999999997758;0.5372178333907739;0.0
41.0;48.18668506379536;0.09112870461716051;0.13076935467580966;0.004677296429238082;0.0;0.0015406200048318688;2.551945216610043e-16;0.1833907741599885;0.007847999999997758;0.3090789760094422;0.0
42.0;54.10221117933229;0.04053667848117166;3.2050033217067594e-13;0.004677296429238093;0.0;0.0029313899932077937;2.5998817711511915e-16;0.20961599640713413;0.007847999999998072;0.10014118993441028;0.0
43.0;258.87153920434446;1.1009346621090183e-14;1.1548305088368332e-14;0.004677296429238106;0.015299999999870487;0.004391820001904997;5.250051497839944e-16;0.2393709408664796;0.007847999999999694;0.02049440684158141;3.257809131756268e-16
44.0;94.9861200380961;4.8675187689186666e-14;4.575556127533029e-14;0.004677296429238069;0.0;0.005855490004128491;2.975252794233111e-16;0.27079011787944013;0.007847999999999031;0.006793567914784789;0.0
45.0;54.10138095865714;0.023368000282012143;3.2054516041596643e-13;0.004677296429238072;0.0;0.006143850002461542;2.599874787048286e-16;0.29117891244768973;0.007847999999998074;0.005343895991235355;0.0
46.0;54.10132493923647;0.035594960348356665;3.2054818959967565e-13;0.00467729642923809;0.0;0.006134939991589537;2.5998743151847617e-16;0.30272017754864666;0.007847999999998072;0.0035531211411684474;0.0
47.0;54.101286592804186;0.048682808309282934;3.2055026313430135e-13;0.004677296429238104;0.0;0.005400270000877137;2.599873992189009e-16;0.31056916493143677;0.007847999999998072;0.002288210982344839;0.0
48.0;54.10127525834304;0.0560582318640296;3.2055087525556083e-13;0.00467729642923808;0.0;0.005779350009409342;2.5998738968390756e-16;0.31168381464809625;0.007847999999998072;0.0009948754470415855;0.0
