Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;CN_CAP_Alkaline_base;CN_CAP_Alkaline_peak;CN_PROD_Alkaline_base;CN_PROD_Alkaline_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.35;0.135;0.135;1.2082559358415352e-16;3.128165489001486e-16;1.0694739476436437e-13;8.207355982686438e-12;0.0;0.0;0.0;0.0;0.00020518877886863978;0.0;0.0
2022.0;70.0;0.35;0.135;0.135;5.906436336620801e-17;1.5606522689444008e-16;6.416429469054962e-14;4.924001772246969e-12;0.0;0.0;0.0;0.0;0.0002279261093082471;0.0;0.0
2023.0;65.33333333333333;0.32666666666666677;0.12825000000002432;0.1282500000030146;7.46595978107051e-17;1.89600668718672e-16;1.7105905366180055e-13;1.3123637789358222e-11;0.0;0.0;0.0;0.0;0.00025871450961205086;0.0;0.0
2024.0;60.66666666666667;0.3033333333333335;0.12150000000004961;0.12150000000616862;9.210265193724132e-17;2.4657744531379587e-16;4.133767776812427e-13;3.1725416617677296e-11;0.0;0.0;0.0;0.0;0.0005066605333280446;0.0;0.0
2025.0;56.0;0.2800000000000002;0.1147500000000759;0.11475000000946432;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001067956518853284;0.0;0.0
2026.0;51.33333333333333;0.25666666666666693;0.10800000000010676;0.10800000001342545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018652040609494634;0.0;0.0
2027.0;46.666666666666664;0.23333333333333361;0.10125000000014321;0.1012500000182495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003153387251464272;0.0;0.0
2028.0;42.0;0.21000000000000035;0.09450000000018664;0.09450000002423027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0050262855708171905;0.0;0.0
2029.0;37.333333333333336;0.1866666666666671;0.08775000000023896;0.08775000003181532;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007714261641216086;0.0;0.0
2030.0;32.666666666666664;0.16333333333333386;0.08100000000030204;0.08100000004160209;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011390334557364438;0.0;0.0
2031.0;28.0;0.1400000000000006;0.07425000000038293;0.07425000005577877;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016647848511196488;0.0;0.0
2032.0;23.333333333333332;0.11666666666666738;0.06750000000048521;0.06750000007703498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.023496894955712933;0.0;0.0
2033.0;18.666666666666668;0.09333333333333417;0.060750000000619066;0.06075000011529476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03207729437991223;0.0;0.0
2034.0;14.000000000000002;0.070000000000001;0.054000000000836886;0.12950489305764054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04274716180593323;0.0;0.0
2035.0;9.333333333333336;0.046666666666667876;0.047250000001308815;0.12275489312239839;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05555444978078915;0.0;0.0
2036.0;4.66666666666667;0.02333333333333479;0.4566685841658195;1.4785538234347875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07076360808491619;0.0;0.0
2037.0;4.5155651160800865e-15;1.7812122408276815e-15;0.4499185841666234;1.471803823526153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08938550690995456;0.0;0.0
2038.0;8.41882592732612e-15;2.1950329882123646e-15;5.077354425821549;16.31809205755343;0.0;0.0;0.10036227896279336;0.3892433925514833;0.0;0.0;0.0;0.0;0.10929867170793131;0.0;0.0
2039.0;1.893597548892182e-14;2.6958563427495103e-15;5.070604425822691;16.311342057679813;0.0;0.0;0.3182405140184163;1.0631266330933276;0.0;0.0;0.0;0.0;0.13327982765703597;0.0;0.0
2040.0;2.1342111709992326e-14;3.30928298778879e-15;55.90489868403418;179.55301263277983;0.0;0.0;13.047567250005594;12.952656735253338;0.0;0.0;13.04756725000558;12.952656735250969;0.025217599840809214;4.293314779809231;0.0
2041.0;2.7939095471240032e-14;4.087091004012227e-15;56.8410297648183;179.54626263421883;0.0;0.0;12.794208514385549;13.206023575997502;0.0;0.0;12.79420851438549;13.206023575992782;0.037140313906210545;2.1942188342278035;0.0
2042.0;3.654511963557519e-14;5.0953860071165754e-15;60.45197883081993;186.4322881221801;0.0;0.0;12.780791760450002;13.219108099895331;0.0;0.0;12.780791760449954;13.219108099889652;0.04894376639751658;2.100067142271576;0.0
2043.0;4.86363658868368e-14;6.441763571907717e-15;62.288649528637265;188.15959432839884;0.0;0.0;12.816406331597305;13.183378980155656;0.0;0.0;12.816406331597252;13.183378980148023;0.06191626266188831;1.9498183520251735;0.0
2044.0;6.508072367429108e-14;8.324089426329266e-15;64.5059915965346;189.64391990342494;0.0;0.0;12.861002958037375;13.138565346358426;0.0;0.0;12.861002958037302;13.138565346352879;0.0768629424780125;1.7976409981661936;0.0
2045.0;8.753853552983199e-14;1.1181932649380902e-14;67.31485054637365;190.36054315367306;0.0;0.0;12.948497483516611;13.050814115859714;0.0;0.0;12.948497483516489;13.050814115849176;0.09446864441819816;1.639335868242855;0.0
2046.0;1.180334482445708e-13;1.6251167846476212e-14;69.86045768454339;191.42240315098732;0.0;0.0;13.00374672934725;12.99536915824602;0.0;0.0;13.003746729347066;12.995369158243406;0.11685385427791713;1.4879223294450994;0.0
2047.0;1.5968080539856836e-13;3.135258241722373e-14;91.13181734719171;201.37414022729422;0.0;0.0;12.918619289702926;13.080285644074644;0.0;0.0;12.918619289702649;13.08028564407586;0.14355870954488464;1.3394977854323684;0.0
2048.0;2.1569540351333707e-13;3.843166872376648e-14;95.02366125473719;201.37414023937737;0.0;0.0;13.019036245165665;12.97958105741606;0.0;0.0;13.019036245164989;12.979581057404141;0.19442095565133632;1.1458409460765389;0.0
2049.0;2.9324957027758746e-13;2.7960824010381467e-13;95.04032714961482;205.56977951241961;6.174240314606791e-14;4.576857862259809e-14;15.245503611306903;15.838231381629233;0.0;0.0;13.020809491133699;12.979850833314437;0.12885331974176154;0.07270765574126055;0.0
2050.0;2.9318112985109563e-13;2.795665566932935e-13;95.04032714961477;205.56977951240984;0.0;0.0;12.722515471997118;13.272567089537807;0.0;0.0;12.722515472009514;13.272567089528215;0.22540093662777802;2.936219138280939;0.0
