Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;IMPORT_Import;CN_CAP_Alkaline_base;CN_CAP_Alkaline_peak;CN_PROD_Alkaline_base;CN_PROD_Alkaline_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.35;0.135;0.135;7.912006646118219;4.91817817617897e-7;2.222619507680262e-13;1.7874841363583233e-12;2.0880530960962296;0.0;0.0;0.0;0.0;3.9829431996021;0.0;0.0
2022.0;70.0;0.35;0.135;0.135;6.245531213142648;5.837350122720057e-11;0.001421149555564373;0.0014211495559069247;4.8628088595776875;0.0;0.0;0.0;0.0;9.262943194867473;0.0;0.0
2023.0;65.33333333334849;0.4532664263961447;1.478249999999947;1.4782499999995393;8.367913848504674;9.890858010971375e-11;0.0761736232057412;0.07160465090075527;3.7066400326315385;0.0;0.0;0.0;0.0;7.062942777412626;0.0;0.0
2024.0;60.66666666669716;0.4593789208883975;2.821499999999864;2.8214999999987262;9.55062584385424;1.999514491010724e-10;0.33855581261396056;0.29118729897367995;3.1529607897708596;0.0;0.0;0.0;0.0;6.00922483889126;0.0;0.0
2025.0;56.00000000004596;0.43621825979692375;7.56371747919044;17.664749999949937;6.0097147244299425;5.4898111065449425e-9;1.9712977522754527;3.861041019290975;2.6021046187366927;0.0;0.0;0.0;0.0;4.960494199024502;0.0;0.0
2026.0;51.33333333339733;0.8279549718808343;7.556967479190581;17.65799999995172;11.271648885392562;0.2197844103871354;0.9817681760255188;1.030202519301093;2.0525760169360345;0.0;0.0;0.0;0.0;3.916040792704072;0.0;0.0
2027.0;46.66666666675165;5.400137569767;7.550217479190724;17.651249999953443;12.387878783536342;1.4334910638539002;0.6310012286099212;0.7631079616107416;1.451257122702567;0.0;0.0;0.0;0.0;2.771181989703188;0.0;0.0
2028.0;42.000000000107974;13.889687288405272;7.543467479190972;17.644499999956594;11.149090906914477;3.6870806255532322;0.6112672790191378;0.7978020729077162;1.532553189406645;0.0;0.0;0.0;0.0;2.9259079275058424;0.0;0.0
2029.0;37.33333333346614;21.920914534468213;7.536717479191426;17.637749999962427;9.910303024792952;5.819006403581247;0.7749293137630144;0.8838688835143128;1.5006078537128804;0.0;0.0;0.0;0.0;2.864705176992139;0.0;0.0
2030.0;32.66666666682833;44.77443958782188;7.529967479192367;17.630999999974197;4.5952319179099135;11.885578508638117;0.9339235269285947;1.1022553476706598;1.4828974944928428;0.0;0.0;0.0;0.0;2.8310459812630664;0.0;0.0
