Iterations;PrimalResidual_ETS;PrimalResidual_MSR;PrimalResidual_EOM;PrimalResidual_REC;PrimalResidual_H2;PrimalResidual_H2CN_prod;PrimalResidual_H2CN_cap;DualResidual_ETS;DualResidual_EOM;DualResidual_REC;DualResidual_H2;DualResidual_H2CN_prod;DualResidual_H2CN_cap
1.0;28.209065556872982;0.3280290418096261;0.23591768548981687;5.162029301345528;6.160486696878705;0.020316974436133402;0.0;17.82279451433668;0.11467171768022565;5.137110059187873;3.4166158048571798;0.042379776431285814;0.0
2.0;27.75099619503939;0.2882048391158813;0.23563982723680607;5.158504543850655;6.206949984599802;0.020823397860657605;0.0;16.086157889959644;0.12796860535753887;5.136346200977038;3.344398705984233;0.02237479970745768;0.0
3.0;27.40650897817761;0.2462014993707463;0.2358805307264473;5.154767955350614;6.229155983063163;0.021055390072645966;0.0;14.962325117214045;0.126345821142861;5.13557604559316;3.294233152783467;0.010317725104582214;0.0
4.0;27.148506263523316;0.2821198645316227;0.2362391944444664;5.150712042198792;6.23577017160183;0.020188177084457422;0.0;14.512335508398026;0.1114118728660893;5.13471996381614;3.258234656082375;0.042090935568844;0.0
5.0;26.95962518060513;0.19531220410204964;0.23637855873504152;5.147129359460947;6.233631942895561;0.02069192851099255;0.0;13.757780828591793;0.1186605519761803;5.133608182079213;3.229595503642208;0.022256045960603363;0.0
6.0;26.82361872488402;0.13803859215696335;0.23645124611436696;5.143315969739223;6.230877744882707;0.02092301825893277;0.0;13.10389334366077;0.14447253097388707;5.132491000209628;3.2029749169460615;0.010275509635486258;0.0
7.0;26.20708985840149;0.33997969673449097;0.23700355893135244;5.139188248690795;6.350780911430233;0.020061811977013042;0.0;17.57324142059109;0.13444498395015125;5.131279541609227;3.2868186113415274;0.04179880241438564;0.0
8.0;25.74421773219711;0.3001280037056195;0.2362915886867613;5.135534204120774;6.4277036610405;0.02056304323095228;0.0;15.500671846760497;0.15544248295776564;5.1299906365831385;3.2163019559464483;0.02214337917501616;0.0
9.0;25.3961876976225;0.23857063947594323;0.2361835777983532;5.13166863893104;6.474311506145901;0.02079329433720688;0.0;14.190708340300668;0.1722037175374719;5.128685236130883;3.1757499758816956;0.010235413243562762;0.0
10.0;25.146053250212194;0.25069115963952565;0.2363417184782688;5.127495718035849;6.369590005489181;0.01993793278705274;0.0;13.281549663080092;0.1696667688778107;5.127399423262958;3.197970747852653;0.04151464203585145;0.0
11.0;24.961473559492553;0.2224103093806186;0.23652482533388572;5.1238191922176535;6.2854500033531036;0.02043657689841936;0.0;12.651640515301336;0.16372609454765377;5.126173401184147;3.167556910795301;0.022028132979526837;0.0
12.0;24.827052156714096;0.15491821047321902;0.23448290684504025;5.119962914207078;6.213543583627588;0.020665811639682362;0.0;12.124259239093178;0.24532780796588674;5.125052575373621;3.150723104876554;0.010188467945453137;0.0
13.0;24.24969118855201;0.2722767428381862;0.23620086557624403;5.1158235591553805;6.27473523888594;0.019815971478323466;0.0;17.03608213775922;0.2554149870546267;5.1240107924456195;3.2134491642728387;0.041246357000649166;0.0
14.0;23.81036207505151;0.26108826850795736;0.23707663980512667;5.112209983408396;6.300037868866518;0.020311765227003814;0.0;15.18423125754067;0.1579970729709849;5.123089616929354;3.1564645056485885;0.02190186563353536;0.0
15.0;23.480332918703045;0.2876512220185819;0.23570237018799076;5.108436412640238;6.300575621066682;0.020539690660929283;0.0;13.963219997675282;0.21144025770839664;5.1222990845811935;3.1290408125586286;0.010129884140888057;0.0
16.0;23.245061574460916;0.2729415727643291;0.23584868845441662;5.104396927735693;6.16344884153223;0.01969504110573946;0.0;13.126966034203875;0.25991094716281904;5.121630482077158;3.1748674747327272;0.04099443845226667;0.0
17.0;23.07113276004386;0.2283794217463582;0.2377078355265618;5.100895469722224;6.0486221377369285;0.020187741826305665;0.0;12.514775443775996;0.18939142193196382;5.1210636688809785;3.1495918293677683;0.021765495669082528;0.0
18.0;22.943916874369307;0.19016558469262682;0.23696576352191437;5.097220362707166;5.950651405125036;0.0204141477945471;0.0;11.977370847922023;0.14349518894169594;5.1204844034284225;3.1366707133395404;0.010063150167091512;0.0
19.0;22.853578846184345;0.20313583365323043;0.23622396504866994;5.093255123942429;5.866545068267508;0.019574558536736418;0.0;11.417491164669462;0.22625061664938662;5.119803303092717;3.1291987655287476;0.04074898418850522;0.0
20.0;22.34514739423575;0.32675057429197846;0.23727636178910297;5.089784076738564;5.911840080949495;0.020064188273823627;0.0;16.067245742047678;0.21899644934587403;5.118991060260026;3.1496445218199454;0.021630071770401528;0.0
