Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;CN_CAP_Alkaline_base;CN_CAP_Alkaline_peak;CN_PROD_Alkaline_base;CN_PROD_Alkaline_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.35;0.135;0.135;8.222315472776899e-17;4.6296975394180186e-15;5.58134705745545e-12;2.1775621588091095e-12;0.0;0.0;0.0;0.0;0.00022952865750827916;0.0;0.0
2022.0;70.0;0.35;0.135;0.135;3.541243842146903e-17;1.856910251796177e-15;3.2252054850676095e-12;1.2582995263747325e-12;0.0;0.0;0.0;0.0;0.00025494257744381165;0.0;0.0
2023.0;65.33333333333333;0.3266666666666675;0.12825000000107972;0.12825000000060494;3.00595934554428e-17;1.5623355967991403e-15;7.986183798297955e-12;3.1160835366905907e-12;0.0;0.0;0.0;0.0;0.0002889562277352915;0.0;0.0
2024.0;60.66666666666667;0.3033333333333346;0.1215000000021965;0.12150000000122974;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005611429236314926;0.0;0.0
2025.0;56.0;0.2800000000000017;0.11475000000334862;0.11475000000187535;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011691307323372104;0.0;0.0
2026.0;51.33333333333333;0.2566666666666688;0.10800000000466274;0.1080000000026115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0020259284244579017;0.0;0.0
2027.0;46.666666666666664;0.23333333333333603;0.101250000006164;0.10125000000345333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033490610200213973;0.0;0.0
2028.0;42.0;0.21000000000000335;0.09450000000788157;0.09450000000441643;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005290618812817379;0.0;0.0
2029.0;37.333333333333336;0.18666666666667073;0.08775000000985188;0.08775000000552137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008040518456569204;0.0;0.0
2030.0;32.666666666666664;0.1633333333333383;0.08100000001211598;0.081000000006781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011772680246448588;0.0;0.0
2031.0;28.0;0.14000000000000604;0.07425000001475343;0.07425000000825896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017171275177656955;0.0;0.0
2032.0;23.333333333333332;0.11666666666667404;0.06750000001778415;0.06750000000995739;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.024188156513634866;0.0;0.0
2033.0;18.666666666666668;0.09333333333334237;0.06075000002127866;0.06075000001191585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03284128723425927;0.0;0.0
2034.0;14.0;0.07000000000001118;0.05400000002559962;0.0540000000143378;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04368404799684194;0.0;0.0
2035.0;9.333333333333334;0.04666666666668068;0.047250000031021165;0.04725000001737714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05662046245585483;0.0;0.0
2036.0;4.666666666666668;0.02333333333335121;0.040500000037957756;0.04050000002126627;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07191744411532813;0.0;0.0
2037.0;1.7507334193476997e-15;2.3250553635302475e-14;0.03375000004707379;0.033750000026378825;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0895844639551333;0.0;0.0
2038.0;6.543540316004047e-15;3.157285202727571e-14;0.027000000059535373;0.02700000003337098;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10976338775368821;0.0;0.0
2039.0;6.976052543172947e-15;4.495019949468755e-14;0.02025000007768828;0.02025000004355797;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13261182785067888;0.0;0.0
2040.0;9.984866675850292e-15;6.331986917893117e-14;0.013500000107464407;0.013500000060231877;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1581083946121194;0.0;0.0
2041.0;1.3097675208833016e-14;1.279005019912979e-13;0.006750000171653667;0.006750000096564299;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1876138582087167;0.0;0.0
2042.0;1.7708119976179514e-14;1.6192171229783927e-13;6.5266695983600715e-9;0.06272958756572614;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2206423599398007;0.0;0.0
2043.0;2.392842295490064e-14;1.2797360297532503e-12;0.019924365839564626;0.13069249024062934;3.8599827485492634e-16;3.6054272401798025e-14;0.003547161079272877;0.023268062131065182;0.0;0.0;0.0;0.0;0.25867102679032816;0.0;0.0
2044.0;3.214547773893854e-14;1.6645279948254229e-12;0.027854891836493922;0.8254883654684433;4.2632582008882286e-16;4.1114136658816227e-14;0.0055435145412207985;0.16004457395338959;0.0;0.0;0.0;0.0;0.30136219738185427;0.0;0.0
2045.0;4.273454073852869e-14;2.0145104145416283e-12;0.2270985492951871;2.132413267258378;4.862925664464597e-16;5.677904010242617e-14;0.04394345206189455;0.42454409437615753;0.0;0.0;0.0;0.0;0.35139727938708887;0.0;0.0
2046.0;5.515912700129862e-14;2.3019970559907405e-12;0.5056474664399531;10.38729692135827;5.413458052950871e-16;8.176853826197712e-14;0.07711762438433835;2.0563328456074235;0.0;0.0;0.0;0.0;0.37851689934474025;0.0;0.0
2047.0;6.279405830434628e-14;2.4930460046475683e-12;2.7766329575107522;22.415924983853756;6.110816097766659e-16;1.249935493819921e-13;0.5674172286780178;3.6261259556896617;0.0;0.0;0.0;0.0;0.3985364073627168;0.0;0.0
2048.0;6.58027657187906e-14;2.5922898498887753e-12;7.8331076196705665;31.389912981616433;6.817809575148201e-16;1.8101407629076093e-13;1.5931062436558303;4.5472231096948175;0.0;0.0;0.0;0.0;0.4128949697110395;0.0;0.0
2049.0;6.748936891700886e-14;2.644188138534944e-12;18.696261038829412;31.38991298294797;7.103026766991387e-16;1.9458186049108897e-13;4.679598933903894;6.145078178599588;0.0;0.0;0.0;0.0;0.4026607298062085;0.0;0.0
2050.0;6.747369457522467e-14;2.643750922587385e-12;18.696261038827153;31.38991298294671;0.0;0.0;1.7629044757573773;3.8288064650371623;0.0;0.0;0.0;0.0;0.463245268740084;0.0;0.0
