Hour;EOM_price;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;PROD_Import;PROD_CCGT_new;PROD_WindOffshore;PROD_SPP_coal;PROD_WindOnshore;PROD_Nuclear;PROD_Solar;PROD_OCGT
1.0;62.17980659690849;-6.339750200196397e-18;-6.075705516664716e-15;-0.004194713901412816;-9.710272096093686e-14;-0.08496729688967415;0.0;0.0021837599964130935;6.515331705558199e-14;0.28596556827306546;0.007847999999758569;9.040375550149004e-5;0.0
2.0;62.17979838039534;-6.339750200196397e-18;-6.075705516664716e-15;-0.008424025646889823;-9.710291289720717e-14;-0.08496729688967423;0.0;0.002051730001668098;6.515331570568785e-14;0.28874732060850716;0.00784799999975857;9.040375550149003e-5;0.0
3.0;62.17977158610423;-6.339750200196397e-18;-6.075705516664716e-15;-0.015319320749280598;-9.710353875432093e-14;-0.08496729688967423;0.0;0.001966679996087458;6.515331130402717e-14;0.29781461395627634;0.00784799999975857;8.437674849599836e-5;0.0
4.0;62.179785567423785;-6.339750200196397e-18;-6.075705516664716e-15;-0.013883297860410329;-9.710321215031777e-14;-0.08496729688967426;0.0;0.0019561500011453787;6.515331360103018e-14;0.2930795553644026;0.00784799999975857;8.437674849599836e-5;0.0
5.0;62.17977409968799;-6.339750200196397e-18;-6.075705516664716e-15;-0.014937147798787053;-9.710348003678317e-14;-0.08496729688967426;0.0;0.0021145049991305714;6.515331171699709e-14;0.29696336807794504;0.00784799999975857;8.437674849599836e-5;0.0
6.0;62.17976005044922;-6.339750200196397e-18;-6.075705516664716e-15;-0.011557732172220572;-9.710380828568102e-14;-0.08496729688967425;0.0;0.002181329998069074;6.51533094084394e-14;0.3017288268663377;0.00784799999975857;9.040375550149e-5;0.0
7.0;62.17975721099173;-6.339750200196397e-18;-6.075705516664716e-15;-0.002578108856969391;-9.710388621312616e-14;-0.08496729688967421;0.0;0.0021392099992387577;6.515330886038054e-14;0.30404695358049416;0.00784799999975857;0.0013259226477197387;0.0
8.0;62.1798055008043;-6.339750200196397e-18;-6.075705516664716e-15;-0.005650629942629979;-9.710288131029079e-14;-0.08496729688967422;0.0;0.0020063699965737576;6.515331592783754e-14;0.30206324573527404;0.00784799999975857;0.014446532012880218;0.0
9.0;57.73898174808965;-6.339750200196397e-18;-6.075705516664716e-15;-0.02251926932785487;-0.005989907597142486;-0.08496729688967423;0.0;0.0020493000033141315;6.447032452937847e-14;0.30434336907117576;0.007847999999735665;0.06562715485377103;0.0
10.0;57.73927219029387;-6.339750200196397e-18;-6.075705516664716e-15;-0.02251926932785401;-0.03656977095189226;-0.0849672968896742;0.0;0.002207655001299324;6.447036649356926e-14;0.2872956419593442;0.007847999999735667;0.13986075425361605;0.0
11.0;57.73951572331272;-6.339750200196397e-18;-6.075705516664716e-15;-0.022519269327854457;-0.07200281120032728;-0.08496729688967429;0.0;0.001990169997013687;6.447040132212528e-14;0.2790643936955123;0.007847999999735669;0.2076395202439455;0.0
12.0;57.73964868414207;-6.339750200196397e-18;-6.075705516664716e-15;-0.022519269327854512;-0.10291100623439005;-0.08496729688967426;0.0;0.001992599995357706;6.447041993414143e-14;0.2813977198117936;0.007847999999735669;0.2508766591879385;0.0
13.0;10.002212315739648;-6.339750200196397e-18;-6.075705516664716e-15;-0.022519269328885035;-0.12288128199542353;-0.08496729688967425;0.0;0.0020877749976095945;0.0;0.2961121208072881;0.007628267334532922;0.2661187453290878;0.0
14.0;3.634041449270668;-6.339750200196397e-18;-6.075705516664716e-15;-0.02251926932889395;-0.12288128199529968;-0.0849672968896743;0.0;0.001937924998773236;0.0;0.3122858022413482;0.0;0.25908532734369377;0.0
15.0;57.739444527982705;-6.339750200196397e-18;-6.075705516664716e-15;-0.022519269327854304;-0.11528447392312278;-0.08496729688967426;0.0;0.001806300003708301;6.447038875477023e-14;0.32186232220148936;0.007847999999735667;0.22469570985290677;0.0
16.0;57.73925508652649;-6.339750200196397e-18;-6.075705516664716e-15;-0.02251926932785453;-0.08488681793069333;-0.08496729688967421;0.0;0.0016698149971732731;6.447036187414036e-14;0.3246744761257189;0.007847999999735667;0.16869354888418628;0.0
17.0;57.73901602656307;-6.339750200196397e-18;-6.075705516664716e-15;-0.02251926932785463;-0.041380963227209834;-0.08496729688967423;0.0;0.0017504100036718794;6.447032816477264e-14;0.32463647413973395;0.007847999999735665;0.09474924244677652;0.0
18.0;62.179811979120146;-6.339750200196397e-18;-6.075705516664716e-15;-0.020617835136725028;-9.710287697552107e-14;-0.08496729688967425;0.0;0.0017896950002081243;6.51533159583269e-14;0.31702085944112773;0.00784799999975857;0.030110502571777425;0.0
19.0;97.61481626903308;-6.339750200196397e-18;-6.075705516664716e-15;-1.338963629437214e-13;-1.0031271807076967e-14;-0.08496729688967426;1.2647090483273516e-16;0.0018565199991935689;7.11342986103414e-14;0.31863974682862733;0.007847999999858116;0.005032479999158136;0.0
20.0;62.17966834199276;-6.339750200196397e-18;-6.075705516664716e-15;-0.006079949884210979;-9.710595360453268e-14;-0.08496729688967423;0.0;0.0020545649976181192;6.515329432093644e-14;0.33313373630546106;0.007847999999758569;0.00040380339642733356;0.0
21.0;62.17963574656476;-6.339750200196397e-18;-6.075705516664716e-15;-0.017325721326880646;-9.71067138925625e-14;-0.08496729688967425;0.0;0.0021209849989506195;6.515328897417021e-14;0.34403273094677994;0.007847999999758569;0.0002772382736090327;0.0
