Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;IMPORT_Import;CN_CAP_Alkaline_base;CN_CAP_Alkaline_peak;CN_PROD_Alkaline_base;CN_PROD_Alkaline_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.35;0.135;0.135;7.911636632089732;1.3181335905174078e-5;3.189341466954222e-13;2.4006889788838963e-13;2.088381581858584;0.0;0.0;0.0;0.0;3.9835244458637273;0.0;0.0
2022.0;70.0;0.35;0.135;0.135;6.245154496536429;3.056431716589442e-10;0.001421149555594897;0.0014211495555590432;4.863135266820003;0.0;0.0;0.0;0.0;9.263524492335238;0.0;0.0
2023.0;65.33333333407204;0.4002750702366172;1.4782499999999665;1.4782499999999303;8.36722519609296;5.187382407411533e-10;0.07635919808813144;0.07160465090009886;3.7070012481338206;0.0;0.0;0.0;0.0;7.063512578774383;0.0;0.0
2024.0;60.66666666815157;0.37767488908607927;2.821499999999867;2.8214999999998196;9.539007585856393;1.0464574413278626e-9;0.3472565285773227;0.29491654288251706;3.1526792198399463;0.0;0.0;0.0;0.0;6.009551675539008;0.0;0.0
2025.0;56.000000002238345;0.3589950011801596;17.664749999998854;9.235488798496405;5.651569953543244;3.579324774924471e-8;4.4382412858219675;1.7513213485154606;2.602561814745195;0.0;0.0;0.0;0.0;4.960795058003378;0.0;0.0
2026.0;51.333333336449336;0.8706591385041127;17.65799999999914;9.22873879849665;10.840336595191824;0.23112042413728962;1.9923275294870886;0.43911335408231417;2.0525656589743537;0.0;0.0;0.0;0.0;3.9153169372271073;0.0;0.0
2027.0;46.666666670802464;4.670609149868004;17.651249999999408;9.221988798496884;12.387878562476367;1.2398344282436937;1.3315679994485285;0.25694051309749233;1.4503816489330872;0.0;0.0;0.0;0.0;2.769441958873231;0.0;0.0
2028.0;42.000000005256055;13.587200534017489;17.644499999999905;9.21523879849732;11.149090801032099;3.606784141254627;1.188585448567254;0.3001585449847585;1.5328977831977246;0.0;0.0;0.0;0.0;2.9259691693250045;0.0;0.0
2029.0;37.33333333980119;21.53886154985686;17.63775000000091;9.20848879849818;9.9103027401168;5.717588701730015;1.4495226231048481;0.3121546352921375;1.4998896604317538;0.0;0.0;0.0;0.0;2.864846440940051;0.0;0.0
2030.0;32.66666667454867;44.454506885173;17.63100000000288;9.20173879849979;4.470853522121582;11.800650917934538;1.8191643112606797;0.42559995530942574;1.4833939383070385;0.0;0.0;0.0;0.0;2.831450781878643;0.0;0.0
2031.0;28.00000000965531;50.85545307174576;22.196028184856637;9.194988798582044;3.5864265394780173;13.499811178408375;2.4627835513301233;0.4179457655484666;1.5333946366487017;0.0;0.0;0.0;0.0;2.9282370970171288;0.0;0.0
2032.0;23.333333345273473;50.83211973871045;29.86101471131708;14.682705841422285;3.6642680295447487;13.493617239111606;3.4836854437548723;0.7747049946883074;1.5847789158584626;0.0;0.0;0.0;0.0;3.028155383235796;0.0;0.0
2033.0;18.666666681669767;50.80878640548479;29.85426471133761;14.675955841455352;4.442869949118253;13.487423299762213;4.134889114153156;0.793024561813743;1.6413282211491071;0.0;0.0;0.0;0.0;3.131444714215373;0.0;0.0
2034.0;14.000000019376309;50.78545307220852;49.44852345732244;19.351256285488308;3.4519121614256436;13.481229360398094;6.333156509477547;1.0294053407885482;1.7047544624386801;0.0;0.0;0.0;0.0;3.2549771394182634;0.0;0.0
2035.0;9.333333359716965;50.76211973891108;93.76956895203756;39.64612709983887;1.577377782392344e-7;13.475035420863156;10.393967457064132;1.9811563042317633;1.6503477258446324;0.0;0.0;0.0;0.0;3.151872260128993;0.0;0.0
2036.0;4.666666707918948;50.73878640560619;98.80883990424893;51.944961944964106;8.331221673554459e-8;13.468841481194483;11.12164186512363;2.83995854154403;1.5694007452494976;0.0;0.0;0.0;0.0;2.9952532669774747;0.0;0.0
2037.0;9.397809916746077e-7;50.71545307229855;98.80209003235076;69.86678404229372;4.530976848339243e-8;13.46264754122386;11.57744815811311;3.985387682964055;1.4742850425345215;0.0;0.0;0.0;0.0;2.8139848956845306;0.0;0.0
2038.0;1.1168140448523965e-6;50.715453072324046;98.79534020361176;90.31621199316908;3.943566771434328e-8;13.46264753993719;11.88422310948446;5.263611463648914;1.3886720640592596;0.0;0.0;0.0;0.0;2.6480839626510844;0.0;0.0
2039.0;1.2878017714734818e-6;50.71545307235112;99.25477803867643;91.51822476995257;3.432408991986651e-8;13.46264316282745;13.254829388639662;5.504232913551674;1.2780990296358707;0.0;0.0;0.0;0.0;2.4404982717804304;0.0;0.0
