Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;CN_CAP_Alkaline_base;CN_CAP_Alkaline_peak;CN_PROD_Alkaline_base;CN_PROD_Alkaline_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.35;0.135;0.135;1.0404870294747517e-16;1.4124610732103288e-17;9.555511798166481e-12;6.449277856602026e-12;0.0;0.0;0.0;0.0;0.00023724298836393977;0.0;0.0
2022.0;70.0;0.35;0.135;0.135;6.549453552430728e-17;5.527128834882179e-18;5.550425365853823e-12;3.745972418600283e-12;0.0;0.0;0.0;0.0;0.00026349210620742967;0.0;0.0
2023.0;65.33333333333333;0.32666666666666666;0.12825000000184758;0.1282500000017912;7.127538680642305e-17;7.437210867120259e-18;1.4963003679208565e-11;1.0097744643661105e-11;0.0;0.0;0.0;0.0;0.0003005662457136448;0.0;0.0
2024.0;60.66666666666667;0.30333333333333334;0.12150000000375742;0.12150000000364364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005867320247263073;0.0;0.0
2025.0;56.0;0.27999999999999997;0.11475000000574294;0.11475000000555455;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012543429100184385;0.0;0.0
2026.0;51.33333333333333;0.25666666666666665;0.1080000000079883;0.10800000000773458;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021747710783056066;0.0;0.0
2027.0;46.666666666666664;0.2333333333333333;0.1012500000105577;0.10125000001022513;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0036556573753876464;0.0;0.0
2028.0;42.0;0.21;0.09450000001349365;0.09450000001307483;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005798681082395347;0.0;0.0
2029.0;37.333333333333336;0.18666666666666665;0.08775000001686112;0.08775000001634545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008855140025290933;0.0;0.0
2030.0;32.666666666666664;0.16333333333333333;0.08100000002076173;0.08100000002011755;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013017096503699553;0.0;0.0
2031.0;28.0;0.14;0.07425000002527186;0.07425000002449977;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018967153096175957;0.0;0.0
2032.0;23.333333333333332;0.11666666666666667;0.06750000003045446;0.06750000002953767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.026673494703722354;0.0;0.0
2033.0;18.66666666666667;0.09333333333333335;0.06075000003643004;0.06075000003535275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.036287846599153024;0.0;0.0
2034.0;14.000000000000002;0.07000000000000002;0.05400000004381885;0.05400000004255243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04823528860728456;0.0;0.0
2035.0;9.333333333333337;0.04666666666666669;0.04725000005308953;0.04725000005161751;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06255633890694323;0.0;0.0
2036.0;4.666666666666671;0.023333333333333366;0.040500000064949325;0.04050000006329345;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07945051346006661;0.0;0.0
2037.0;8.808895910018675e-15;4.1860929127376546e-17;0.033750000080534394;0.03375000007880324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09898885732353703;0.0;0.0
2038.0;3.275293862053225e-14;6.799033461777311e-17;0.027000000101837573;0.02700000010060411;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12137060175764007;0.0;0.0
2039.0;3.4318673301895255e-14;1.0657188296995987e-16;0.02025000013284284;0.020250000135387445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14657351430090768;0.0;0.0
2040.0;4.8074766982933616e-14;1.5524025049339294e-16;0.013500000183498877;0.013500000192785976;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17465927280780097;0.0;0.0
2041.0;6.312930924586121e-14;2.4174689070942774e-16;0.006750000293171676;0.006750000362072285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20569529371660414;0.0;0.0
