Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;IMPORT_Import;CN_CAP_Alkaline_base;CN_CAP_Alkaline_peak;CN_PROD_Alkaline_base;CN_PROD_Alkaline_peak;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.35;0.135;0.135;7.943782636875622;8.073426008944144e-14;7.169195403021645e-14;3.2250082604665607e-13;2.0565500925641964;0.0;0.0;0.0;0.0;3.923258869704802;0.0;0.0
2022.0;70.0;0.35;0.135;0.135;6.277297419899228;7.387068026596597e-15;0.0014211495555208906;0.0014211495555772533;4.831304121626321;0.0;0.0;0.0;0.0;9.203258869160072;0.0;0.0
2023.0;65.33333333365033;0.3266666666666668;1.4782499999999987;1.478249999999993;6.318909418600732;5.669876361012815e-15;0.07584703580348219;0.07160465090026208;5.756223224741178;0.0;0.0;0.0;0.0;10.963274772842185;0.0;0.0
2024.0;60.66666666730408;0.3033333333333337;2.8214999999999923;2.821499999999962;7.785691453438506;8.568330925775718e-15;0.38047509687728076;0.3148854235417108;4.852559948171077;0.0;0.0;0.0;0.0;9.24360380743308;0.0;0.0
2025.0;56.000000000957826;0.2800000000000004;17.664749999999962;17.664749999999813;3.1397407719527877;1.5207167374420157e-14;4.46815300286643;2.884765990553853;3.9511629311144754;0.0;0.0;0.0;0.0;7.527559136312708;0.0;0.0
2026.0;51.33333333465674;0.2566666666666673;28.90297469476528;45.94049999999738;8.308369940165579e-9;5.615352400637184e-15;7.5055055642568345;5.5526683054936345;2.494376312233252;0.0;0.0;0.0;0.0;4.752339483074029;0.0;0.0
2027.0;46.666666668404154;0.23333333333333417;28.896224694765387;45.93374999999963;8.044751625098863;0.06193939393933995;4.063249865146956;2.5100812475424936;1.9869838113862972;0.0;0.0;0.0;0.0;3.791715411950953;0.0;0.0
2028.0;42.000000002208346;0.21000000000000107;28.889474694765557;76.8008600888315;7.755710182923868;0.05574545454541188;3.269096570241226;4.7017512602842375;1.9991362886427504;0.0;0.0;0.0;0.0;3.8185978088875885;0.0;0.0
2029.0;37.33333333611206;0.186666666666668;28.88272469476578;147.14289452951655;3.5966802539288643;0.049551515151480215;3.5138376183499926;9.71374629211412;2.0158318519244713;0.0;0.0;0.0;0.0;3.846845264397849;0.0;0.0
2030.0;32.66666667014668;0.16333333333333502;28.875974694766047;195.5268339400387;0.0009485609333534834;0.04335757575754448;4.1273034560723705;13.80408594972021;2.0252312449966796;0.0;0.0;0.0;0.0;3.8653077564209113;0.0;0.0
2031.0;28.000000004359396;0.140000000000002;28.86922469476639;224.25823244718217;3.5854852949096405e-8;3.8832694070238483e-13;4.2058156901066654;15.454290914773951;1.837989990515627;0.0;0.0;0.0;0.0;3.502602791301804;0.0;0.0
2032.0;23.333333338825696;0.11666666666666914;28.86247469476678;239.62700708945917;2.702779685075793e-8;8.832475393023725e-14;4.497042568574085;16.70452819505412;1.7979525244257548;0.0;0.0;0.0;0.0;3.4296720485476193;0.0;0.0
2033.0;18.66666667367778;0.09333333333333642;28.85572469476718;239.62025708947598;3.2511730805414096e-8;7.412378134025639e-10;5.226980415955839;17.40399265434705;1.867155161688269;0.0;0.0;0.0;0.0;3.557382110555701;0.0;0.0
2034.0;14.000000009179473;0.07000000000000396;28.8489746947678;259.9286186848152;2.4533604933230732e-8;9.68399516122967e-14;5.209730807404711;18.989107265061758;1.8012356372729927;0.0;0.0;0.0;0.0;3.437272758376342;0.0;0.0
