Year;CAP_SMR;CAP_SMRCCS;CAP_Alkaline_base;CAP_Alkaline_peak;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;IMPORT_Import;CN_CAP_Alkaline_base;CN_CAP_Alkaline_peak;CN_CAP_Import;CN_PROD_Alkaline_base;CN_PROD_Alkaline_peak;CN_PROD_Import;PriceH2;PremiumH2CN_prod;PremiumH2CN_cap
2021.0;70.0;0.35;0.135;0.135;1.2953715599961821e-9;5.306849890266913e-13;1.8476820531806078e-14;1.1598364903210668e-13;0.02238414070987799;0.0;0.0;0.0;0.0;0.0;0.0;0.047498859023160554;0.0;0.0
2022.0;70.0;0.35;0.135;0.135;5.138460916733014e-10;1.9674651844856987e-13;1.2647613600910805e-14;7.940069419466358e-14;0.025428205570140056;0.0;0.0;0.0;0.0;0.0;0.0;0.05277418865080128;0.0;0.0
2023.0;65.33333333356454;0.32666666666684796;0.12825000000000322;0.12825000000003148;8.611743807944853e-10;3.231456766430284e-13;3.229562841740271e-14;2.0243356615500504e-13;0.028472224666178853;0.0;0.0;0.0;0.0;0.0;0.0;0.0580494305643094;0.0;0.0
2024.0;60.6666666671357;0.3033333333337272;0.12150000000000657;0.12150000000006429;1.1414769828649782e-9;4.389929734196864e-13;9.173590010160832e-14;5.682380428621625e-13;0.03233174589434828;0.0;0.0;0.0;0.0;0.0;0.0;0.06332084770193029;0.0;0.0
2025.0;56.000000000705725;0.28000000000053593;0.11475000000001004;0.11475000000009822;1.5795762187323192e-9;7.295780640374309e-13;1.5691537533652956e-13;9.738938469677407e-13;0.03641326267243109;0.0;0.0;0.0;0.0;0.0;0.0;0.06858734064183036;0.0;0.0
2026.0;51.33333333431559;0.2566666666673866;0.10800000000001404;0.10800000000013775;2.3421404052275235e-9;1.363262410164628e-12;2.035295200005625e-13;1.2428641462553677e-12;0.04075202072731164;0.0;0.0;0.0;0.0;0.0;0.0;0.07385915307733557;0.0;0.0
2027.0;46.66666666796783;0.23333333333429512;0.10125000000001866;0.10125000000018398;4.368417497155882e-9;3.2227990562652528e-12;1.2250981841261065e-13;7.647010295841529e-13;0.04537622772169274;0.0;0.0;0.0;0.0;0.0;0.0;0.07912605740982252;0.0;0.0
2028.0;42.00000000167982;0.2100000000012621;0.09450000000002401;0.09450000000023852;4.893161965528272e-9;3.642711137601891e-12;1.421692856319293e-13;8.859367490547572e-13;0.05032837601246061;0.0;0.0;0.0;0.0;0.0;0.0;0.08439713976135199;0.0;0.0
2029.0;37.33333333545889;0.1866666666683927;0.08775000000003025;0.08775000000030406;5.485430294558033e-9;4.112961857474737e-12;1.5964843581959868e-13;9.931781850940864e-13;0.05564803747270766;0.0;0.0;0.0;0.0;0.0;0.0;0.08966705502692182;0.0;0.0
2030.0;32.666666669331505;0.16333333333579242;0.08100000000003751;0.08100000000038393;6.170330561698214e-9;4.6516836795188464e-12;1.6256948506223259e-13;1.0113643420904939e-12;0.06138139579151928;0.0;0.0;0.0;0.0;0.0;0.0;0.09493317964386475;0.0;0.0
2031.0;28.0000000033272;0.14000000000525403;0.07425000000004611;0.07425000000048251;6.856880190117712e-9;5.2056644918972784e-12;1.890021430806028e-13;1.1726974715687292e-12;0.06892036216403065;0.0;0.0;0.0;0.0;0.0;0.0;0.10204340046755371;0.0;0.0
2032.0;23.333333337498157;0.11666666667444352;0.06750000000005636;0.06750000000060968;7.627227304095987e-9;5.82989815389838e-12;2.0768877009765457e-13;1.2860900384613733e-12;0.07708906899078406;0.0;0.0;0.0;0.0;0.0;0.0;0.10915150224786649;0.0;0.0
2033.0;18.66666667193176;0.09333333334477897;0.06075000000006874;0.06075000000077632;8.493607389940865e-9;6.599342220505573e-12;2.1695043110602286e-13;1.3431283000413301e-12;0.08596913340412342;0.0;0.0;0.0;0.0;0.0;0.0;0.11625619395729478;0.0;0.0
2034.0;14.000000006804996;0.07000000001622857;0.05400000000008379;0.054000000001007;9.470569661007524e-9;7.75891413582079e-12;2.4346785807425485e-13;1.5006893212260254e-12;0.09565123651994824;0.0;0.0;0.0;0.0;0.0;0.0;0.12335428274197627;0.0;0.0
2035.0;9.333333342551787;0.04666666668436707;0.04725000000010237;0.04725000000134451;1.057564566813915e-8;9.553945225503395e-12;2.661386027992687e-13;1.6326841841005656e-12;0.10624135028467702;0.0;0.0;0.0;0.0;0.0;0.0;0.13045026057218617;0.0;0.0
2036.0;4.66666668121066;0.023333333401472263;0.04050000000012583;0.0405000000018766;1.1828959267153389e-8;2.9687907693334224e-11;2.98633548697346e-13;1.8195575587557982e-12;0.1177914169903376;0.0;0.0;0.0;0.0;0.0;0.0;0.13742171645990592;0.0;0.0
2037.0;2.69851654572693e-7;2.0337657733618363e-10;0.033750000000156336;0.033750000003299675;1.0878304244357788e-8;9.011995846239383e-12;3.3298667238012374e-13;2.0118933675178995e-12;0.13053807836914563;0.0;0.0;0.0;0.0;0.0;0.0;0.1444718682941607;0.0;0.0
2038.0;2.9132125349712214e-7;2.0612449279462215e-10;0.02700000000019797;0.027000000005183687;1.2118367689234997e-8;9.837471448108562e-12;4.1927040171957326e-13;2.4684867785966074e-12;0.14449529566148372;0.0;0.0;0.0;0.0;0.0;0.0;0.15135066643447342;0.0;0.0
2039.0;3.218193999968019e-7;2.0774868248169527e-10;0.020250000000258204;0.020250000008862692;1.3591942903141682e-8;1.0660630273250516e-11;1.2191808856252426e-12;7.0887604157876055e-12;0.1598772728186678;0.0;0.0;0.0;0.0;0.0;0.0;0.1581985555023296;0.0;0.0
2040.0;3.604761035008983e-7;2.107470614005482e-10;0.013500000000357634;0.02010938999364556;1.5327619136011135e-8;1.1574782382468816e-11;0.00021317243433211118;0.0003175383531926067;0.17685252450223166;0.0;0.0;0.0;0.0;0.0;0.0;0.16500503113543485;0.0;0.0
2041.0;4.069716330778122e-7;2.18997167813942e-10;0.006750000000579134;0.013359390003584517;1.7349738164330502e-8;1.27025042306531e-11;0.00017764369433239565;0.0004290324477650719;0.19495113724538854;0.0;0.0;0.0;0.0;0.0;0.0;0.17166588414084188;0.0;0.0
2042.0;4.6131106910114384e-7;2.3874826731941165e-10;0.0017643554423882064;0.2752032895934329;1.9700207763695884e-8;1.4204304499431798e-11;4.643357605418114e-5;0.01782296845090248;0.21425176593413678;0.0;0.0;0.0;0.0;0.0;0.0;0.17825904670847986;0.0;0.0
2043.0;5.242492263365623e-7;2.6736309759389724e-10;0.04613504589683396;0.30547492969601886;2.251414765414204e-8;1.6082527799994956e-11;0.001967277116236066;0.02626572419072624;0.23723070727877735;0.0;0.0;0.0;0.0;0.0;0.0;0.18529204629928597;0.0;0.0
2044.0;5.980453125298253e-7;3.027086012251698e-10;0.13127860030139965;3.125007825350946;2.5845905909109336e-8;1.8299159524353658e-11;0.006288930780548259;0.2748484262645361;0.26196327315222956;0.0;0.0;0.0;0.0;0.0;0.0;0.19196845866807216;0.0;0.0
2045.0;7.019402785474044e-7;3.4439531402983867e-10;0.5926290592672769;6.1797571091966805;2.9901316310561446e-8;2.086465174188635e-11;0.052122482073447295;0.5581433677341743;0.28743750137574353;0.0;0.0;0.0;0.0;0.0;0.0;0.19820597215419775;0.0;0.0
2046.0;1.2091618491748805e-6;3.9305507419198994e-10;1.9054150622782757;9.225098267043498;3.769644493606603e-8;2.3872583215197918e-11;0.18865873174252445;0.8845127858871094;0.31517321484303445;0.0;0.0;0.0;0.0;0.0;0.0;0.20433221490040526;0.0;0.0
2047.0;1.2096726112387524e-6;4.4991595383393234e-10;7.831705654946244;14.406327298883935;4.3104473122950725e-8;2.7478146922899573e-11;0.7754319179606276;1.3594551365144851;0.3468459914968777;0.0;0.0;0.0;0.0;0.0;0.0;0.21032984269671637;0.0;0.0
2048.0;1.0440343033947491e-5;5.166556988376986e-10;12.793930913558007;17.686070713956777;6.161802564180025e-8;3.1919623570097047e-11;1.283216487106592;1.662091785599284;0.3840409630331454;0.0;0.0;0.0;0.0;0.0;0.0;0.21676433742143084;0.0;0.0
2049.0;1.0696765400004228e-5;5.958821370103111e-10;14.524895461203783;19.676923802845366;7.980731880073022e-8;3.754626605134716e-11;1.480373044437002;1.7917074319046822;0.4275108066685855;0.0;0.0;0.0;0.0;0.0;0.0;0.22370825011817436;0.0;0.0
2050.0;0.00010970418639527137;6.910606277156263e-10;14.830604984125584;19.676923802884442;9.187638198368914e-8;4.5278498902156706e-11;1.4978006129856873;1.7325271694460207;0.4773821287048102;0.0;0.0;0.0;0.0;0.0;0.0;0.23106223424405228;0.0;0.0
2051.0;0.00010977845998898462;8.035096335136761e-10;14.830604984128001;19.676923802891856;1.1450229017306566e-7;5.415268549705982e-11;1.4832126334140765;1.7048225686978689;0.5163731671939344;0.0;0.0;0.0;0.0;0.0;0.0;0.23116096775728087;0.0;0.0
2052.0;0.0012066020917755706;9.393325590363535e-10;14.830604984128849;19.67692380289627;1.5337865864595716e-7;6.580828956171043e-11;1.4182372211764198;1.5744758185735819;0.5601109341241092;0.0;0.0;0.0;0.0;0.0;0.0;0.23121747211429444;0.0;0.0
2053.0;0.0012066596789112984;1.106411507883291e-9;14.830604984129435;19.67692380289942;2.1115772601554936e-7;8.150481335421179e-11;1.2841150565086348;1.38677079738709;0.6079729122152483;0.0;0.0;0.0;0.0;0.0;0.0;0.23126231328194105;0.0;0.0
2054.0;0.01327247284209669;1.3173101462518766e-9;14.83060498412999;19.676923802901875;3.2598278527577593e-7;1.0369220956216904e-10;1.0512382909176248;1.177370666307995;0.6606645881335584;0.0;0.0;0.0;0.0;0.0;0.0;0.23128159219421698;0.0;0.0
