Hour;EOM_price;PROD_SMR;PROD_SMRCCS;PROD_Alkaline_base;PROD_Alkaline_peak;PROD_Import;PROD_CCGT_new;PROD_WindOffshore;PROD_SPP_coal;PROD_WindOnshore;PROD_Nuclear;PROD_Solar;PROD_OCGT
1.0;74.98932663761838;-0.02914975887311992;-0.0390299652739229;-0.006503139496954519;-0.0012166234961364915;-0.015448931351503303;0.0;0.03513516133445776;6.937973227034698e-16;0.2247372719016473;0.007847999999142782;7.967830603839072e-5;0.0
2.0;73.04139329285232;-0.02914975887311992;-0.0390299652739229;-0.007576761501031149;-0.003156463063499518;-0.01544893135170682;0.0;0.0330108916465301;6.876830497337188e-16;0.2269234212158755;0.007847999999108072;7.96783060375461e-5;0.0
3.0;70.69790983538203;-0.02914975887311992;-0.0390299652739229;-0.011920492925032873;-0.00559156163368479;-0.015448931351503312;0.0;0.03164249691802869;6.812862236903942e-16;0.2340493097723735;0.007847999999067852;7.436633967048344e-5;0.0
4.0;70.77144426887313;-0.02914975887311992;-0.0390299652739229;-0.010359094911051466;-0.005482641149601728;-0.015448931351503329;0.0;0.03147307671080465;6.809571421057076e-16;0.23032807802878094;0.007847999999065661;7.436633967043342e-5;0.0
5.0;71.54188466021236;-0.02914975887311992;-0.0390299652739229;-0.01542053811250883;-0.004872964340127016;-0.015448931351503324;0.0;0.03402089717237033;6.848254894618239e-16;0.23338032476984719;0.007847999999090638;7.43663396710102e-5;0.0
6.0;73.38380578205354;-0.02914975887311992;-0.0390299652739229;-0.013163023195285636;-0.0029869797535024205;-0.015448931351503319;0.0;0.03509606437142321;6.906676998320652e-16;0.23712544770171223;0.007847999999125436;7.967830603796551e-5;0.0
7.0;78.58448698167959;-0.02914975887311992;-0.0390299652739229;-0.0015588424525340193;-6.287674334185336e-12;-0.015448931351503308;0.0;0.034418383235836146;7.056764138082086e-16;0.2389472386145427;0.007847999999201676;0.0011686159485942821;0.0
8.0;81.56735506656064;-0.02914975887311992;-0.0390299652739229;-3.4611543445686584e-11;-2.4465732394318916e-12;-0.015448931351503301;0.0;0.03228108109059159;7.142002428034653e-16;0.2373882639027383;0.00784799999923827;0.012732603776676874;0.0
9.0;76.45003662389705;-0.02914975887311992;-0.0390299652739229;-0.02391278467587962;-0.006510392946644433;-0.01544893135150332;0.0;0.03297179468349996;7.059758628165297e-16;0.2391801883683457;0.007847999999203034;0.05784118700584378;0.0
10.0;93.83207643167056;-0.02914975887311992;-0.0390299652739229;-0.033161857612156335;-0.01509881781713649;-0.015448931351503303;2.4102148170129363e-14;0.03551961514507315;7.657132240509757e-16;0.22578256254096843;0.007847999999395554;0.12326775493446482;0.0
11.0;84.61063665184562;-0.02914975887311992;-0.0390299652739229;-0.04484928850649103;-0.058858787051742294;-0.015448931351503317;1.9037448736099154e-14;0.03202043449998543;7.501093559374192e-16;0.21931371284577508;0.007847999999356665;0.1830052871710219;0.0
